Gene = SNAPC3
index = 1288
Annotated 5SS: [  490  1283 10933 22003 24541 28699 30502 35364]
Annotated 3SS: [ 1204 10847 21897 24390 28615 30336 35255 37014]
SMsplice 5SS: [  490  1283 10933 22003 24541 28699 30237 30502 35364 37610 39102]
SMsplice 3SS: [ 1204 10847 21897 24390 28615 30110 30336 35255 37501 38926 40862]
top_k =  1000
Partition function (log Z): 3.081452899723166

Sorted 5' Splice Sites (High to Low Probability):
Position 22003: 0.9973933190783212
Position 10933: 0.9967028343963689
Position 30502: 0.9925829329803798
Position 490: 0.9804060666437056
Position 30237: 0.883100587936829
Position 39102: 0.8156318822010307
Position 28699: 0.7952098113554897
Position 37610: 0.7657621154973122
Position 1283: 0.6961553516801863
Position 40287: 0.6489453017984587
Position 24541: 0.6185129930617698
Position 35364: 0.6122719287172447
Position 24546: 0.2724446629888809
Position 5640: 0.2610973132509453
Position 8068: 0.22036357793013575
Position 9810: 0.17203517655184855
Position 1234: 0.16839457442838132
Position 22529: 0.1454258438142063
Position 39030: 0.1357201203589064
Position 1485: 0.12573568540367366
Position 11670: 0.09947179154147143
Position 919: 0.09520718604166875
Position 27847: 0.09373569080218298
Position 40503: 0.07959538097870102
Position 8645: 0.07887027578751996
Position 6152: 0.07337713863762527
Position 40483: 0.06057873283072658
Position 29892: 0.059599703176137005
Position 39681: 0.055677518237495595
Position 7782: 0.048710145563625275
Position 41063: 0.048707410161470406
Position 26472: 0.048128122716285915
Position 38303: 0.04769620638610323
Position 27912: 0.04484503756753643
Position 30228: 0.041028471436515244
Position 40038: 0.03048966740236165
Position 14263: 0.0300397312144771
Position 13667: 0.0293553231437786
Position 6123: 0.026094848635886875
Position 28368: 0.025815371465532536
Position 1272: 0.016265610272478293
Position 1119: 0.012752317686871047
Position 8179: 0.012394170623544589
Position 846: 0.01195042822237274
Position 36769: 0.0118787970469455
Position 8188: 0.01139692026533971
Position 27247: 0.011224776364859159
Position 8946: 0.010942463295646458
Position 6026: 0.010756617363437922
Position 39586: 0.010646516317180074
Position 27613: 0.010629150699577341
