Gene = SLC35B4
index = 1267
Annotated 5SS: [  377  7686 10380 12247 15023 15291 16900 17529 20661]
Annotated 3SS: [ 7571 10276 12196 14940 15229 16789 17452 20584 21971]
SMsplice 5SS: [  377 10380 12427 15023 16900 17529]
SMsplice 3SS: [10276 12376 14940 16789 17452 25874]
top_k =  1000
Partition function (log Z): 2.9345360400631377

Sorted 5' Splice Sites (High to Low Probability):
Position 10380: 0.9890561833964965
Position 17529: 0.9712171969036821
Position 16900: 0.9454779842029358
Position 12427: 0.8943983078110419
Position 15023: 0.8711699094657649
Position 377: 0.7744019458787289
Position 7686: 0.47877074578632295
Position 4518: 0.4296358319842845
Position 21972: 0.35873773718681284
Position 18049: 0.33848097860155607
Position 20784: 0.2623001313042385
Position 12247: 0.22471243545726396
Position 20855: 0.18902719973322138
Position 1818: 0.17120191631090265
Position 9978: 0.15548609062959387
Position 22231: 0.15281966383460774
Position 2013: 0.11308982578017852
Position 20661: 0.10041712742664595
Position 26: 0.09693947654537907
Position 3310: 0.07769959627497774
Position 6976: 0.07121006216227048
Position 6115: 0.06872026070152228
Position 17055: 0.06652695929700271
Position 196: 0.06294942796139172
Position 25132: 0.06288012120570542
Position 248: 0.0566140270366255
Position 8076: 0.05013245505968944
Position 20702: 0.04619512581361965
Position 9182: 0.04010680721149368
Position 4485: 0.03851054025892568
Position 22273: 0.03702127923448512
Position 11400: 0.036812054279812274
Position 25452: 0.03616925983089728
Position 10836: 0.03020734601175854
Position 17367: 0.021459169938789498
Position 17290: 0.020849379429836425
Position 2317: 0.020164223407489128
Position 15020: 0.019715729871537142
Position 174: 0.016219279383981235
Position 20859: 0.01492006839978373
Position 7460: 0.01438357868578907
Position 1801: 0.013534439873377336
Position 3798: 0.012218594799128919
Position 14206: 0.010995390514827634
Position 22057: 0.010921191308591021
Position 16637: 0.010757747357746282
Position 19308: 0.010605963547325918
Position 17981: 0.010111745715276173
Position 9940: 0.010083297492772895
Position 15487: 0.009625554459056131
Position 9100: 0.009452079804302843
Position 22187: 0.009433385816210227
Position 10965: 0.009299675568405951
Position 10472: 0.00923921366219338
Position 20851: 0.00823504329338367
Position 22714: 0.007723724621276043
Position 32: 0.00732914423416601
Position 7691: 0.007117263304690409
Position 6691: 0.006032951428697934
Position 16790: 0.005709610176394325
Position 3314: 0.005670529650278615
Position 19972: 0.005650912084224449
Position 1796: 0.004919638616405615
Position 242: 0.004823827597643945
Position 2774: 0.004675758561716609
Position 18261: 0.004439784778638879
Position 7916: 0.004022229646593107
Position 4532: 0.0038254768567316695
Position 18377: 0.003725082964512556
Position 713: 0.00364234753788708
Position 18911: 0.0034252037350889857
Position 346: 0.003180738434069933
Position 23902: 0.003052767375249165
Position 1524: 0.0027687685488730946
Position 16926: 0.0027668766599001702
Position 12273: 0.0026914829969933974
Position 23010: 0.002617839786155432
Position 6714: 0.0023747547390426454
Position 2807: 0.0023130333183250377
Position 16993: 0.00212973577344687
