Gene = FLAD1
index = 559
Annotated 5SS: [  39  708 5491 6349 6899 7170 9428]
Annotated 3SS: [ 482 4745 6200 6799 6979 9353 9542]
SMsplice 5SS: [  39 5491 6899 7170 9428]
SMsplice 3SS: [5417 6799 6979 9353 9542]
top_k =  1000
Partition function (log Z): -6.037477602757471

Sorted 5' Splice Sites (High to Low Probability):
Position 6899: 0.757797082143808
Position 5491: 0.6274690312252681
Position 9428: 0.5622866453501452
Position 7170: 0.4602704635863878
Position 6349: 0.4172732711341346
Position 39: 0.34432054839488097
Position 275: 0.28579909977723955
Position 708: 0.2832799772592809
Position 191: 0.1756441451134264
Position 4839: 0.12372211108125054
Position 9315: 0.10681097789077529
Position 9454: 0.08795738098470941
Position 222: 0.08466238598040879
Position 4809: 0.0783467497795935
Position 5340: 0.06714610295399653
Position 1045: 0.05779335625494019
Position 4242: 0.05256237054333544
Position 6980: 0.04043295240394761
Position 6433: 0.039709264808524096
Position 6916: 0.03055151230649336
Position 5290: 0.02786277022004304
Position 207: 0.027108644950818037
Position 6633: 0.02469065218976141
Position 1039: 0.021697294744402948
Position 9409: 0.016774809967748633
Position 4249: 0.015259693645060156
Position 4667: 0.009294088824423296
Position 9434: 0.007308334369651032
Position 4860: 0.0048125133205237335
Position 5163: 0.004715442718301074
Position 790: 0.004493242462436767
Position 6699: 0.004227638782398389
Position 6626: 0.003560443996004277
Position 6460: 0.00333476601824558
Position 6228: 0.00326577736203525
Position 2529: 0.0030104175510404707
Position 18: 0.0014490484504669225
Position 279: 0.0014452381649948793
Position 1997: 0.0006491485165256268
Position 2085: 0.0005656761792790275
Position 7102: 0.000565093177340803
Position 7030: 0.0005244640263691944
Position 6731: 0.0004603506372264788
Position 5880: 0.00043036275658219804
Position 5461: 0.0004141321688212726
Position 9416: 0.00040118050066307085
Position 404: 0.0003986537618441788
Position 5884: 0.00038604079670420167
Position 483: 0.0003691715150752795
Position 959: 0.0003117732686427406
Position 800: 0.00021387274881923493
Position 577: 0.00019819012661535966
Position 9300: 0.00015067355377568773
Position 7519: 0.00014796596644056078
Position 2603: 0.0001386247421601736
Position 985: 0.00011866615337838007
Position 4711: 9.836272589819681e-05
Position 1649: 7.239430268038165e-05
Position 141: 6.0068606366186586e-05
Position 75: 4.857515089064177e-05
Position 272: 4.259765631356639e-05
Position 60: 3.100496222343384e-05
Position 340: 1.757961220877983e-05
Position 820: 1.4583480158089706e-05
Position 105: 1.324602506869598e-05
Position 148: 5.1498375604956524e-06
Position 120: 4.075515905073915e-06
Position 297: 3.2892728941181833e-06
Position 1440: 2.9895845312188454e-06
Position 1404: 2.3838635336174924e-06
Position 420: 1.3339511316498372e-06
Position 358: 1.1020968411179708e-06
Position 583: 7.667824492597308e-07
Position 534: 4.88267226297459e-07
Position 666: 3.626000468961747e-07
Position 2139: 3.1471834266526044e-07
Position 2328: 2.2096687678572565e-07
Position 1079: 1.8608071687963404e-07
Position 687: 1.810763124718675e-07
Position 527: 1.3365083424401176e-07
Position 506: 1.3281745837704336e-07
Position 385: 7.163395161214375e-08
Position 980: 6.682544266622578e-08
Position 1291: 6.397088841698102e-08
Position 1047: 5.261994260994957e-08
Position 392: 3.464507174055881e-08
Position 45: 2.0351112499326075e-08
Position 1216: 6.078973685595709e-09
Position 1030: 6.052616529451625e-09
Position 833: 2.063418035880175e-09
Position 710: 4.942428927366322e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9542: 0.8597334249420774
Position 6799: 0.7755468724837249
Position 9353: 0.5795988731030048
Position 5417: 0.5455953282174941
Position 6979: 0.5104925152778251
Position 6200: 0.27925725704491866
Position 9205: 0.19517997941804277
Position 482: 0.13899948341313784
Position 4745: 0.11637077887875778
Position 6338: 0.09444011274427162
Position 5098: 0.09100685343455488
Position 4106: 0.06543554342275117
Position 4711: 0.05813709807784204
Position 6830: 0.056458009856886454
Position 5139: 0.05168952699798399
Position 6156: 0.037742848640192506
Position 9289: 0.03395849553839967
Position 6220: 0.033384825769830054
Position 4606: 0.03320936926324946
Position 5326: 0.03022933801079228
Position 899: 0.02359733396838837
Position 664: 0.022587028242235855
Position 605: 0.021856427553176343
Position 6094: 0.017579521664396792
Position 6532: 0.017487925679623394
Position 7105: 0.016121235511637667
Position 759: 0.014715813338704547
Position 368: 0.014234910147458518
Position 637: 0.012417624145344384
Position 513: 0.01224669399132696
Position 7120: 0.010583071649617248
Position 823: 0.009370468111212263
Position 6393: 0.00936705922908448
Position 5073: 0.005815271848230781
Position 6847: 0.005413642857282576
Position 6992: 0.0052311741411194095
Position 9118: 0.004466491838814488
Position 5293: 0.004435079476669134
Position 820: 0.004411725947710264
Position 6262: 0.003691164574918075
Position 4650: 0.0032885487760960174
Position 537: 0.003131784203255727
Position 6552: 0.0030211823308097896
Position 786: 0.00281554131867091
Position 4611: 0.0025800245088627247
Position 2390: 0.002563629398732654
Position 4666: 0.002411777276476982
Position 6267: 0.002288208820641737
Position 9594: 0.0022161682554183945
Position 980: 0.0019484229771980545
Position 432: 0.001815625116202014
Position 9392: 0.001619655283367344
Position 8295: 0.0014842374196588743
Position 527: 0.0014199956038688463
Position 7458: 0.0014007831381105196
Position 1893: 0.0013536808859393055
Position 9691: 0.0012390128549821374
Position 4645: 0.0011765993410172092
Position 4007: 0.0011004531528153
Position 7604: 0.001084317828588473
Position 7040: 0.000994977680037892
Position 7505: 0.0008259382054176313
Position 2411: 0.0007249281180784382
Position 497: 0.0006824237265313104
Position 977: 0.0006753716050174448
Position 904: 0.0006270558109272963
Position 5727: 0.0006214826871510555
Position 1915: 0.000567254643118717
Position 4080: 0.0005366529157257165
Position 9631: 0.0004979797141315464
Position 7055: 0.00046070408530568595
Position 798: 0.00041169208637922687
Position 7549: 0.00038742294936913285
Position 6774: 0.0003634806813920803
Position 946: 0.0003604720396226956
Position 929: 0.00031195442168833055
Position 4153: 0.0002968506001769896
Position 5759: 0.00029021458552255683
Position 3933: 0.00026792397412647327
Position 4180: 0.0002599134302425662
Position 6744: 0.00025988422062690015
Position 4899: 0.0002415731951733852
Position 722: 0.00021653925743819047
Position 8837: 0.00019472435191626895
Position 7582: 0.00018280879382400925
Position 613: 0.00016232653679602193
Position 374: 0.00015295761309531386
Position 8501: 0.000143288344569707
Position 927: 0.00012489269265203383
Position 546: 0.00011560693523607168
Position 1550: 0.0001098388083509319
Position 7914: 0.00010739253852567614
Position 2386: 8.93936755759943e-05
Position 397: 8.859125051636284e-05
Position 595: 7.845960673925732e-05
Position 7134: 7.325324927097545e-05
Position 408: 5.072699527666166e-05
Position 7566: 4.867527127191456e-05
Position 8535: 3.727029046217735e-05
Position 1897: 3.4592785950765716e-05
Position 3697: 3.063445700823151e-05
Position 4800: 2.7100967706103422e-05
Position 693: 2.3364131661466287e-05
Position 7418: 1.9608878385312836e-05
Position 436: 1.880996427077996e-05
Position 5697: 1.7270479872886527e-05
Position 370: 1.2725654801128805e-05
Position 1106: 1.2687060040429077e-05
Position 958: 1.2032042252383134e-05
Position 1708: 1.1550482292276236e-05
Position 3262: 1.1140973750649136e-05
Position 2878: 9.988218062918096e-06
Position 171: 8.102697579047897e-06
Position 178: 6.659107265471284e-06
Position 3423: 6.0834144201449e-06
Position 2084: 6.0081503289636835e-06
Position 1600: 4.9286392791072e-06
Position 1526: 4.839246358713583e-06
Position 607: 4.169889721723939e-06
Position 221: 4.068463336228532e-06
Position 1017: 3.21885160126448e-06
Position 153: 2.975327759895068e-06
Position 842: 2.6876398446824316e-06
Position 618: 2.6028733528880073e-06
Position 103: 2.5251580321511545e-06
Position 1066: 2.0836708404815147e-06
Position 931: 1.4733208554942133e-06
Position 204: 1.2054055638362175e-06
Position 155: 8.944593111097522e-07
Position 110: 7.470182717086826e-07
Position 184: 6.869311218892237e-07
Position 123: 6.869200484354853e-07
Position 225: 6.179162194809541e-07
Position 698: 4.918233061132469e-07
Position 413: 4.812989177696879e-07
Position 707: 3.262580648161608e-07
Position 622: 3.255279822591046e-07
Position 99: 3.0009443723100403e-07
Position 190: 2.7378690818352094e-07
Position 615: 2.7344920786040435e-07
Position 230: 2.2917081676218185e-07
Position 227: 1.8512343108668388e-07
Position 247: 1.8321654094889214e-07
Position 332: 1.724250527128433e-07
Position 727: 1.551788945131183e-07
Position 418: 1.2281553634160097e-07
Position 278: 1.217379444008608e-07
Position 194: 8.099346808030597e-08
Position 1320: 7.890125887015648e-08
Position 82: 6.377338199757092e-08
Position 310: 6.264660192596211e-08
Position 113: 5.8468333236307966e-08
Position 127: 5.477848957034254e-08
Position 2225: 4.690604014946065e-08
Position 85: 3.874289295087298e-08
Position 120: 3.847414487781824e-08
Position 1235: 3.775132724303826e-08
Position 1246: 3.579076875802916e-08
Position 1284: 3.4089716051520175e-08
Position 1403: 3.2765350715933656e-08
Position 262: 2.9781554896223216e-08
Position 789: 2.9133399960300997e-08
Position 988: 2.8566830862786015e-08
Position 2228: 2.7416307710737684e-08
Position 2138: 2.595705955666895e-08
Position 410: 2.4452410451304698e-08
Position 272: 2.31672006620293e-08
Position 382: 2.2725093392355514e-08
Position 385: 1.8030834077675583e-08
Position 305: 1.4887626802709577e-08
Position 294: 1.3221759079069388e-08
Position 242: 1.0780980748014013e-08
Position 239: 1.0747441707850376e-08
Position 252: 8.564136350215902e-09
Position 129: 7.122380970481762e-09
Position 312: 5.080802247873435e-09
Position 1123: 4.703090628141551e-09
Position 297: 4.5144925038469504e-09
Position 995: 3.253513381972591e-09
Position 287: 1.19569465810143e-09
Position 291: 8.741257518347253e-11
Position 289: 3.884418412337872e-11
Position 317: 3.42313209710169e-11
Position 321: 2.2710770581336182e-11
