Gene = GMNC
index = 602
Annotated 5SS: [   3 1932 3688 4833]
Annotated 3SS: [1756 3598 4715 6699]
SMsplice 5SS: [   3 1932 3688 4833]
SMsplice 3SS: [1756 3598 4715 8827]
top_k =  1000
Partition function (log Z): -5.66756712362338

Sorted 5' Splice Sites (High to Low Probability):
Position 4833: 0.9430214025043001
Position 3: 0.902383486002411
Position 3688: 0.7278176477424868
Position 1932: 0.6336464402771418
Position 3694: 0.19038348919107212
Position 7591: 0.16221377993912106
Position 406: 0.11800348276913918
Position 2871: 0.04103360940249819
Position 8983: 0.03647136400733928
Position 4844: 0.026027079152223964
Position 5141: 0.02101152033646245
Position 159: 0.019962362035512125
Position 8538: 0.010718776485505507
Position 8381: 0.00978394803820574
Position 1363: 0.009230609172562753
Position 2199: 0.007559004975914029
Position 9072: 0.00677699729789109
Position 1551: 0.00584778805981343
Position 2044: 0.00546254220836408
Position 618: 0.005346036051582719
Position 7055: 0.005343672816377955
Position 1253: 0.0037945761745278223
Position 8543: 0.0033730321358293987
Position 7: 0.002536787212343777
Position 5028: 0.001941887997581706
Position 1280: 0.001664706336515249
Position 2875: 0.001189785902192622
Position 1672: 0.000987088295372915
Position 3920: 0.0008048879960413531
Position 56: 0.0007860846044007888
Position 931: 0.0007372552775117999
Position 389: 0.00047600811685743376
Position 9341: 0.0004664144967279425
Position 4027: 0.00046434912213893994
Position 1220: 0.00043954672070159456
Position 868: 0.0004307150644647949
Position 2856: 0.0004137646991292097
Position 2993: 0.00040719469318432195
Position 2293: 0.0004026048427281085
Position 7264: 0.0003797931866378417
Position 2443: 0.000333775702996374
Position 8487: 0.0003208492502226323
Position 9083: 0.0003177404770820163
Position 9000: 0.00030305716305030093
Position 2862: 0.00029292603652869245
Position 8987: 0.00028418659985876104
Position 4837: 0.000281899720459744
Position 8087: 0.00026223020275056787
Position 1663: 0.0002566686065200422
Position 4302: 0.0002430040190964168
Position 1211: 0.00020826221624045438
Position 3810: 0.0001936470779016625
Position 3041: 0.00016920273540523752
Position 2571: 0.00016680483259077356
Position 4757: 0.00015708267591883627
Position 46: 0.00015644575913492296
Position 9456: 0.00015539819023802122
Position 120: 0.00013980779299260426
Position 9390: 0.00011353728675116983
Position 2145: 9.23454941343072e-05
Position 6830: 7.997019682341576e-05
Position 3470: 7.844180701734797e-05
Position 3962: 7.252507539723286e-05
Position 1578: 7.054060235502104e-05
Position 2483: 6.309976424647988e-05
Position 3716: 6.14581344936173e-05
Position 4637: 6.126829099031062e-05
Position 4019: 5.9797133126435084e-05
Position 1831: 4.965078242687324e-05
Position 3698: 3.992734214078209e-05
Position 844: 3.5781537621591636e-05
Position 20: 3.3175441918377285e-05
Position 4557: 2.9608067668335357e-05
Position 857: 2.855356695891104e-05
Position 543: 2.5370512616228673e-05
Position 970: 2.1469713046081907e-05
Position 28: 2.0510018951791605e-05
Position 147: 1.5251796361462965e-05
Position 1436: 1.4395765671418875e-05
Position 3832: 1.439079478172446e-05
Position 149: 1.21593501235142e-05
Position 1486: 7.710419162881241e-06
Position 1868: 4.147464460564856e-06
Position 4848: 2.3107467959851347e-06
Position 4806: 1.8982410979485691e-06
Position 1887: 1.5912410195101941e-06
Position 5080: 2.9037914345154733e-07
Position 1850: 2.546419934470483e-07
Position 894: 1.9431443436955827e-07
Position 5619: 1.6525200636935321e-07
Position 5796: 1.568298112678602e-07
Position 1790: 1.5051838730038388e-07
Position 1936: 1.3313331424031667e-07
Position 1068: 1.245080915499572e-07
Position 1783: 1.089806385968794e-07
Position 704: 8.812105396318466e-08
Position 257: 6.997289650127577e-08
Position 1456: 4.222256291968366e-08
Position 914: 3.768794818188338e-08
Position 1844: 2.931331590597242e-08
Position 4922: 1.890979281761614e-08
Position 6065: 1.3903179748680032e-08
Position 5011: 1.3247143147097707e-08
Position 1054: 1.115686569392743e-08
Position 4899: 1.0620656367824581e-08
Position 1059: 8.435767894462251e-09
Position 707: 4.4093477855376064e-09
Position 372: 1.00364652717474e-09
Position 683: 3.980537793163334e-10
Position 477: 3.91001360428293e-10
Position 794: 3.3896344021287215e-10
Position 689: 2.9068022282039474e-10
Position 720: 1.1786357683092512e-10
Position 877: 6.342580033119155e-11
Position 393: 9.32119875653903e-12
Position 677: 3.848510514980914e-12
Position 710: 3.5290916615662504e-12
Position 666: 5.157316843588021e-15
Position 799: 3.251410981866798e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4715: 0.9752985803667231
Position 3598: 0.813091666219956
Position 1756: 0.46436913146684694
Position 8827: 0.2598229345082343
Position 7473: 0.19214598875565758
Position 9713: 0.14600374753693762
Position 9284: 0.10609812071699651
Position 6699: 0.09329909703996404
Position 1778: 0.07830171380383642
Position 8844: 0.07741012056022004
Position 334: 0.06515643426418273
Position 3478: 0.05924980609645771
Position 5547: 0.03889937323377738
Position 9551: 0.03532284087911066
Position 8262: 0.03461674435448753
Position 1793: 0.03154973851859296
Position 2795: 0.02455935605998879
Position 3553: 0.02440982989216444
Position 1835: 0.02348422855926509
Position 8791: 0.022526919164145006
Position 5493: 0.021654835248768618
Position 4963: 0.01641390945839622
Position 7251: 0.015696183367829082
Position 4920: 0.014528365256929937
Position 8380: 0.013796706955593293
Position 4985: 0.013628165143150513
Position 1783: 0.013214720056640792
Position 1961: 0.00891652086449526
Position 3537: 0.008799200727700194
Position 3426: 0.00832074643623229
Position 6965: 0.008047235865892524
Position 8034: 0.007983058086132809
Position 6934: 0.0069965140562915475
Position 8216: 0.006827730715669599
Position 2678: 0.006693544061696491
Position 7028: 0.006642296977164159
Position 7739: 0.006459445768084435
Position 7342: 0.005671389281200548
Position 1902: 0.005530033737588802
Position 6730: 0.005520056937330746
Position 9329: 0.005272994882779987
Position 5663: 0.004965621208052166
Position 6566: 0.004601169025501474
Position 8017: 0.004532081110263364
Position 8637: 0.004295479336603345
Position 1340: 0.004249002936956945
Position 2609: 0.0038731895837795915
Position 5276: 0.003814588428639872
Position 5197: 0.0033994424756853105
Position 8400: 0.0032207367076301486
Position 4944: 0.003017219543514308
Position 7135: 0.0029512270588884044
Position 2656: 0.002940221408909839
Position 1310: 0.002859999809083528
Position 159: 0.0026641174117312725
Position 1861: 0.002530948523488419
Position 1842: 0.0025105731087801337
Position 3576: 0.002503576865019128
Position 2167: 0.002410576892306
Position 6904: 0.0023695400447000152
Position 1429: 0.0023586288961935683
Position 7679: 0.002274831217333146
Position 8696: 0.002188460955103083
Position 6746: 0.0020513194390777228
Position 7878: 0.0020490357026891814
Position 9689: 0.0020381046059583293
Position 7368: 0.0020120968214744055
Position 1019: 0.0019294205461154088
Position 6647: 0.0019201497814804681
Position 7861: 0.0018868944823117748
Position 7763: 0.0018726582151226616
Position 4663: 0.0018266080572573392
Position 5847: 0.0017682599332210017
Position 5011: 0.0015414894548118477
Position 1468: 0.0015385444619356505
Position 8959: 0.0012647756398289375
Position 5824: 0.0012465480399479459
Position 8803: 0.0012451669598823826
Position 120: 0.0011951757496287357
Position 2072: 0.0011181026650186267
Position 2348: 0.001109255347526236
Position 7052: 0.0011072172895583317
Position 7079: 0.001080597438549389
Position 5614: 0.0010251993989748756
Position 7788: 0.0009886891589704027
Position 2692: 0.0009364343774746204
Position 8753: 0.0009345081473755401
Position 7652: 0.000928828167745881
Position 3917: 0.0009282138957081249
Position 8623: 0.0009142982490198061
Position 8986: 0.0009099445763061408
Position 8461: 0.0008696376212476736
Position 2525: 0.0008610071085261847
Position 7622: 0.0008388905433391254
Position 8120: 0.0008304950261995731
Position 5073: 0.0008246069823230463
Position 2698: 0.0008026335654819164
Position 8067: 0.0008005453357872511
Position 1578: 0.0007998386684100955
Position 9512: 0.0007741661320958037
Position 2813: 0.0007547110515425232
Position 3484: 0.0007469232666773572
Position 5932: 0.0007283676412974751
Position 5987: 0.0006916264701330782
Position 7676: 0.0006697058163653753
Position 7694: 0.0006601637290947401
Position 7840: 0.0006577843949738089
Position 8150: 0.0006232101003658837
Position 6968: 0.000571890997077401
Position 3326: 0.0005529711935124668
Position 2106: 0.000543182030465459
Position 7185: 0.0005091801378942641
Position 6720: 0.0004822206829641072
Position 3402: 0.00047525261318210493
Position 76: 0.0004747220419719317
Position 3790: 0.00045411646616436206
Position 4357: 0.0004436307866884555
Position 3821: 0.00042215412631634855
Position 5018: 0.00040767231826162147
Position 5216: 0.00040631396834822056
Position 4736: 0.00039141135256096126
Position 5115: 0.00038685742691758424
Position 1796: 0.000380062938536727
Position 1924: 0.0003545460267532394
Position 4118: 0.0003494636186841688
Position 5422: 0.00032633338546754573
Position 6850: 0.0003201933151668819
Position 7959: 0.0003178538860187472
Position 8236: 0.0003133622917675194
Position 7314: 0.00030321802367007985
Position 4416: 0.00030129279951708024
Position 814: 0.0002995217670983308
Position 9097: 0.0002801029366819904
Position 9134: 0.0002775060180879095
