Gene = SPINK8
index = 1320
Annotated 5SS: [   67  7317  8845 18438]
Annotated 3SS: [ 7266  8722 18394 21337]
SMsplice 5SS: [   67 19160]
SMsplice 3SS: [19035 21337]
top_k =  1000
Partition function (log Z): -9.789950771165529

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8753377516329655
Position 9727: 0.6445388171924253
Position 19160: 0.48125286024013814
Position 19151: 0.45932879787660513
Position 8845: 0.43936612555079274
Position 2274: 0.31549480919848216
Position 2345: 0.2533420167812461
Position 18073: 0.23525901487886536
Position 9062: 0.17136153692002104
Position 7401: 0.15846476281066812
Position 12094: 0.09354028240798216
Position 300: 0.09144142798757665
Position 7459: 0.08935012244068874
Position 9015: 0.08120094751633535
Position 7597: 0.05397249523743286
Position 15824: 0.05249130169571779
Position 7297: 0.05226569158876286
Position 7317: 0.04775013511729857
Position 555: 0.04642359807886551
Position 15844: 0.038941429898840176
Position 18438: 0.030383041895816837
Position 4761: 0.021713810150533277
Position 2047: 0.020127787719438437
Position 14220: 0.01949801397887748
Position 2191: 0.018608703249581932
Position 7682: 0.01793996672843697
Position 20135: 0.015303504488055166
Position 16351: 0.012861307893931714
Position 7082: 0.012022291128053742
Position 5366: 0.011720517129082187
Position 9224: 0.011133944376725768
Position 19667: 0.010364037220219233
Position 8481: 0.009029607720867123
Position 19361: 0.0086358472902542
Position 5012: 0.008318882507990325
Position 1073: 0.007934982153543366
Position 3597: 0.007309398834881314
Position 11966: 0.006605396082269023
Position 7919: 0.002268472866245713
Position 9307: 0.0021239256710608883
Position 9155: 0.001774710581494542
Position 332: 0.0015001689703201479
Position 105: 0.0014283590936200105
Position 3853: 0.0014087050012981056
Position 8804: 0.001280670014662192
Position 9722: 0.0009127345172430457
Position 3024: 0.0008769830604215496
Position 3684: 0.0008524493178801739
Position 6209: 0.00077419867562954
Position 19144: 0.0007587846924878459
Position 726: 0.0006857369457029162
Position 1023: 0.000625879278095293
Position 1996: 0.0005856389542088486
Position 7246: 0.00044853010656333876
Position 151: 0.0003987169872864358
Position 1952: 0.00037426544435737526
Position 268: 0.0002733012660914884
Position 464: 0.00023363826356760496
Position 422: 0.0001916592181481372
Position 11985: 0.0001720706540257416
Position 6415: 0.00016607869495939814
Position 345: 0.00015293331981308564
Position 654: 0.00014576127167518872
Position 1844: 0.0001286898196028706
Position 970: 0.00010481984418169139
Position 71: 0.00010215948298828458
Position 930: 0.00010052312482300344
Position 146: 8.44057240627333e-05
Position 879: 5.4749348264646194e-05
Position 76: 4.912876647133617e-05
Position 47: 3.587463194570978e-05
Position 401: 3.1056065680686844e-05
Position 1067: 2.757608121512735e-05
Position 1607: 2.6333736323303938e-05
Position 190: 2.590080343881594e-05
Position 1354: 2.404493366555252e-05
Position 6219: 2.1680316503741377e-05
Position 998: 1.3895776140349457e-05
Position 349: 1.221494310113521e-05
Position 457: 1.103777665164963e-05
Position 924: 1.0928364860940425e-05
Position 1055: 1.0052951190378039e-05
Position 1812: 9.539701548843728e-06
Position 851: 9.128112110261092e-06
Position 1678: 8.753219010234748e-06
Position 674: 8.206749816132135e-06
Position 3319: 7.576988727080042e-06
Position 1299: 7.015022572013266e-06
Position 1318: 6.850798385674907e-06
Position 612: 3.727107597660916e-06
Position 1508: 3.683239579899642e-06
Position 1596: 3.4668254637990233e-06
Position 1153: 1.8901853432656719e-06
Position 1918: 1.820285066374061e-06
Position 1897: 1.7718465361880764e-06
Position 1979: 1.7127951097631344e-06
Position 1922: 1.6856518770487868e-06
Position 3679: 1.1912800122797661e-06
Position 156: 1.1884572180858071e-07
Position 445: 6.813913428698536e-08
Position 2513: 5.805005815625343e-08
Position 433: 5.591625329618565e-08
Position 140: 5.1255836989814876e-08
Position 78: 3.479872856963261e-08
Position 839: 3.464666195846485e-08
Position 607: 1.978742351485544e-08
Position 30: 1.199483088579507e-08
Position 562: 1.1618664164915503e-08
Position 491: 7.0211902796279245e-09
Position 226: 1.3154244637740934e-09
Position 395: 9.022831763635176e-10
Position 993: 8.331939695490506e-10
Position 985: 5.620401714147577e-10
Position 181: 2.139432634330722e-10
Position 1208: 1.1265940434100342e-11
Position 494: 4.644484581565829e-13
Position 530: 4.172403581867289e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19035: 0.9673913995116583
Position 9591: 0.6366792562981226
Position 8722: 0.43822447616387855
Position 2108: 0.4343991317104233
Position 21337: 0.33800089306340936
Position 7266: 0.2643162890622925
Position 17987: 0.23587761586992856
Position 8878: 0.20878773563766065
Position 21322: 0.1968077753772276
Position 2174: 0.1029270548726804
Position 15705: 0.0941340679952788
Position 11874: 0.0909251407245111
Position 21038: 0.06829887713729847
Position 21090: 0.0655078918589074
Position 21319: 0.06137343706344574
Position 7188: 0.053575137315400104
Position 19945: 0.050551708375011425
Position 19256: 0.05028939652648644
Position 19401: 0.041916821850212685
Position 19970: 0.034050779209444444
Position 18198: 0.03237238649470613
Position 7118: 0.02849542839333172
Position 7517: 0.025047481954388065
Position 2113: 0.02382212877325819
Position 7502: 0.02290985391471319
Position 21274: 0.02148987387784067
Position 14014: 0.01993839542109364
Position 9014: 0.019918150092573056
Position 4662: 0.017341037764643057
Position 7348: 0.017207089335699643
Position 19555: 0.014254514981689287
Position 15138: 0.014002141327838202
Position 1741: 0.013707283779322158
Position 8957: 0.013506590718871291
Position 16214: 0.013015383727551132
Position 193: 0.012655642882738398
Position 20466: 0.012110819816070014
Position 5233: 0.011598789077746374
Position 11903: 0.011247333719064579
Position 8653: 0.009764131324217065
Position 2181: 0.00931223643258266
Position 21189: 0.008703257822132871
Position 2205: 0.008230930342912801
Position 9154: 0.007310413091656802
Position 9603: 0.00721516853228998
Position 927: 0.006511090009810925
Position 1951: 0.006336193218557251
Position 6989: 0.006333465399126351
Position 3536: 0.005846194183313927
Position 19238: 0.005760539899049683
Position 6948: 0.0056888257289273835
Position 8376: 0.005591958900453441
Position 9034: 0.005086148807810103
Position 4827: 0.004723728338019898
Position 2208: 0.004509965460262909
Position 19717: 0.0038856624818961404
Position 9175: 0.00383290125656348
Position 7542: 0.003519949082300461
Position 4856: 0.00319694538027042
Position 9474: 0.003141830015306359
Position 207: 0.0030559090370738443
Position 241: 0.0023980940940125793
Position 19536: 0.0023240525040935166
Position 7596: 0.002257025893175119
Position 19281: 0.0022061644103774777
Position 2139: 0.0021845079237939554
Position 8969: 0.0021597088403300124
Position 8379: 0.0018099548245080908
Position 7223: 0.0018008769590371594
Position 7796: 0.0015271613294951252
Position 4440: 0.0012854019013606676
Position 8238: 0.001266029612964109
Position 19628: 0.0011985806776097577
Position 4612: 0.0011227005198259797
Position 3483: 0.0010953465827967402
Position 7218: 0.0009240091614703808
Position 20101: 0.0008589582451374325
Position 13812: 0.0008455003051951526
Position 14394: 0.0007942957679869257
Position 2950: 0.0007788498925704314
Position 725: 0.0007530330813340943
Position 3744: 0.0006904805000338475
Position 3778: 0.000684794853005273
Position 19310: 0.0006776521137220682
Position 6102: 0.0006211432564727821
Position 1897: 0.000614010965238877
Position 4513: 0.0006022961369222144
Position 1900: 0.000599099440442256
Position 7671: 0.0005307907497705336
Position 213: 0.0004497219491211315
Position 4688: 0.00044522790597958587
Position 7820: 0.00043885941648168995
Position 16404: 0.00042908461206218673
Position 4533: 0.00039258018947410694
Position 2046: 0.000391205187818638
Position 15351: 0.00038966158421591146
Position 587: 0.0003861334593918667
Position 439: 0.00036923320574304
Position 8214: 0.0003616643829414765
Position 4620: 0.00035710158986378495
Position 3545: 0.000338985582155767
Position 1926: 0.00032634799963774476
Position 1055: 0.00032508668951143903
Position 16618: 0.00029120187964381454
Position 4325: 0.0002901916273066946
Position 3317: 0.00028594614025278067
Position 1993: 0.0002635534496594895
Position 4976: 0.0002492924384476998
Position 2257: 0.00024125382463435115
Position 343: 0.00021780038047413696
Position 11391: 0.0002058127900787416
Position 6116: 0.0001852134187174506
Position 15066: 0.00016198236022901404
Position 14829: 0.00015818310506163612
Position 1737: 0.00015604629016182593
Position 3374: 0.00015500970947635647
Position 985: 0.00014098707006397532
Position 3402: 0.00013829331451699998
Position 3390: 0.00013699836467446382
Position 5150: 0.00012415694349902651
Position 1439: 0.00012168053995316573
Position 14431: 0.00011747230659021183
Position 3555: 0.00010572383204098242
Position 1596: 9.917207898168819e-05
Position 11324: 9.762431681165495e-05
Position 6260: 8.814430705845021e-05
Position 12623: 8.372424840684425e-05
Position 299: 7.88444823345304e-05
Position 12473: 7.467160685439682e-05
Position 1979: 7.200851200877174e-05
