Gene = GARS
index = 574
Annotated 5SS: [  463  4217  5369  6520  8442  8892 15050 17565 21378 22598 26820 27782
 31639 33989 36861 37757]
Annotated 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22432 26711 27635 31552
 33878 36766 37565 39053]
SMsplice 5SS: [  463  4217  5369  6520  8465  8892 15050 17565 21378 22598 26820 31639
 33989]
SMsplice 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22495 26711 31552 33878
 39053]
top_k =  1000
Partition function (log Z): 16.63689055955833

Sorted 5' Splice Sites (High to Low Probability):
Position 8892: 0.9926831977221694
Position 5369: 0.9925224231789858
Position 31639: 0.9735155950952343
Position 463: 0.9597049730024387
Position 22598: 0.9557541833632628
Position 15050: 0.9295918653747234
Position 6520: 0.9219497481755623
Position 4217: 0.9017941453993393
Position 33989: 0.8977699903850253
Position 17565: 0.8189339790477153
Position 21378: 0.5360708906450468
Position 10392: 0.5187602451443255
Position 8465: 0.49329230283359643
Position 8442: 0.4877946757961875
Position 37757: 0.48346772301003643
Position 38248: 0.39726408435277516
Position 1253: 0.36594857883097376
Position 21392: 0.3637380318186502
Position 34374: 0.22050037507077333
Position 27782: 0.213129811899542
Position 35111: 0.18294973887075586
Position 6731: 0.17624348021704372
Position 24447: 0.15418334861653443
Position 33782: 0.15086533932053092
Position 26678: 0.1491337564280207
Position 4558: 0.12719400300187927
Position 2582: 0.12369576599080183
Position 13803: 0.10472459822643584
Position 18917: 0.09668822004426149
Position 18664: 0.09493790801559646
Position 21327: 0.09038701415726345
Position 18880: 0.07300395713879056
Position 5829: 0.07094046911387307
Position 6997: 0.06901079854153437
Position 11717: 0.06865700636900658
Position 6544: 0.06081346338045285
Position 27152: 0.05635658041217097
Position 15654: 0.04629233833273512
Position 15114: 0.04553347240011069
Position 24454: 0.04393473995288408
Position 14388: 0.04365704378444369
Position 2885: 0.04335487456897791
Position 3387: 0.04120965231632954
Position 18182: 0.04060100586920934
Position 10226: 0.039713975580927284
Position 39125: 0.039335835380189435
Position 14595: 0.03700195219235617
Position 20451: 0.035391212146791425
Position 35973: 0.03377926776314848
Position 27299: 0.032715343906860705
Position 39154: 0.030397395636273167
Position 29682: 0.030012265506422674
Position 27880: 0.027926828058614416
Position 26155: 0.027825289674520203
Position 8293: 0.02687046659261739
Position 17859: 0.026449370766888573
Position 19345: 0.02594525026442149
Position 10569: 0.024952324684793144
Position 27682: 0.022551222598805237
Position 8165: 0.0224240818069368
Position 17317: 0.022245725142523425
Position 5181: 0.02177369570147742
Position 23581: 0.02135486255399906
Position 15769: 0.02053387741629146
Position 2553: 0.018581046960150765
Position 13913: 0.018158052713280668
Position 26935: 0.017555678807969214
Position 22343: 0.017300186258903498
Position 26832: 0.015479286856911637
Position 6234: 0.015269896261083356
Position 3433: 0.014863697961426975
Position 12801: 0.014767176362535968
Position 12068: 0.014338072597149748
Position 37372: 0.014279605953204884
Position 5000: 0.01407398523869144
Position 3582: 0.013422904897208656
Position 16588: 0.012765981960533149
Position 9318: 0.01270670216679717
Position 3947: 0.0124527937354971
Position 5611: 0.012257434855188354
Position 19426: 0.01212288494389206
Position 27303: 0.011713442539581523
Position 17576: 0.011496857021115591
Position 23998: 0.010918296917744433
Position 22190: 0.010736534391161442
Position 16606: 0.010490031602769243
Position 4641: 0.010391220891588183
Position 19605: 0.010199407628042534
Position 38528: 0.009803060645801765
Position 12075: 0.009599839664600058
Position 14773: 0.00868871204799744
Position 7951: 0.008672336142473955
Position 12094: 0.007869217830980971
Position 19131: 0.007391221155499532
Position 15777: 0.006785229562524215
Position 11462: 0.0063702936903566685
Position 11528: 0.006263756232936281
Position 26859: 0.006258657803668285
Position 34432: 0.005912784306287329
Position 18052: 0.0056846457664910775
Position 4249: 0.005618201604210682
Position 35663: 0.005578485894911163
Position 4253: 0.005543903578891176
Position 14643: 0.00547644518710271
Position 11603: 0.005429101244343928
Position 6779: 0.005230931605920938
Position 35647: 0.005198329192275957
Position 1157: 0.005000889182762289
Position 427: 0.004990109674108739
Position 10480: 0.004845970081967629
Position 272: 0.004795443726933139
Position 121: 0.004720643313097294
Position 7911: 0.004680426791323854
Position 632: 0.004355849857159043
Position 2937: 0.004257740028376452
Position 38543: 0.004063325471561535
Position 7921: 0.0038939345415999896
Position 31812: 0.003886952079368468
Position 6955: 0.0037066946584336873
Position 3461: 0.0036101482574518724
Position 1881: 0.0035834311079034485
Position 10981: 0.003502705520106762
Position 12836: 0.0034404360033198906
Position 6297: 0.0033884526777891552
Position 3214: 0.0033147902823294664
Position 36879: 0.0032611586682194725
Position 27667: 0.00324835949704603
Position 8703: 0.0028725313581027794
Position 20923: 0.0027845751685262364
Position 5334: 0.0027108106577807506
Position 34883: 0.0026366749909332247
Position 2321: 0.0024930733899956982
Position 6059: 0.0024251148373100233
Position 2349: 0.002425045730259661
Position 1070: 0.0024208087285931576
Position 3983: 0.002401895011183802
Position 23812: 0.0023969670147704
Position 127: 0.0023857962389907373
Position 34948: 0.0023809657483084166
Position 8447: 0.0021990955912301953
Position 2713: 0.002161208010814377
Position 3110: 0.0021367686349994747
Position 22653: 0.0021191018750773335
Position 1263: 0.0019354372200218457
Position 1910: 0.0019258538730313214
Position 4865: 0.001924448433247148
Position 10138: 0.0018544668515658247
Position 36861: 0.0017713264865478096
Position 4715: 0.0016617917727151895
Position 6239: 0.001486295925841213
Position 930: 0.001455448197244781
Position 12515: 0.0013973026291880632
Position 37491: 0.0013891671462330653
Position 6194: 0.0013821824542791395
Position 26628: 0.0013157529789731364
Position 2081: 0.0012861900634255098
Position 38072: 0.0012236290749059824
Position 6345: 0.0011621119283616573
Position 8487: 0.0011060596086822977
Position 17081: 0.0010994838718270008
Position 5588: 0.001032706709886629
Position 21801: 0.0010194078912377255
Position 1219: 0.0009662082012281143
Position 9207: 0.0008664243476276425
Position 34421: 0.0008634727447685813
Position 9657: 0.0008539159738357536
Position 23100: 0.0008022588489892157
Position 4781: 0.0007766585711135137
Position 9982: 0.0007510772032021571
Position 9624: 0.0007479901243008406
Position 7676: 0.0006648015782317603
Position 9010: 0.0006366259892784633
Position 7915: 0.00046465510276166844
Position 26793: 0.00044959698830866236
Position 10180: 0.00044265013221711106
Position 6753: 0.0004379876934084105
Position 8918: 0.000409987562691102
Position 5403: 0.00033075606799986754
Position 4958: 0.00032821261996273044
Position 9191: 0.00029998334877845434
Position 5002: 0.0002844609861921442
Position 9102: 0.0002584507912276332
Position 6875: 0.0002515095238077399
Position 118: 0.00019440405282470296
Position 6538: 0.0001757325727383584
