Gene = DCP2
index = 432
Annotated 5SS: [  251  9251 15513 16035 24501 24734 24939 27342 31307 34072]
Annotated 3SS: [ 9098 15384 15935 24347 24620 24830 27205 31201 34019 36584]
SMsplice 5SS: [  251  6126 15513 15852 16035 24501 24734 24939 31307]
SMsplice 3SS: [ 6011 15417 15677 15935 24347 24620 24830 31201 43608]
top_k =  1000
Partition function (log Z): 8.794965219594632

Sorted 5' Splice Sites (High to Low Probability):
Position 24939: 0.9996606936192962
Position 24734: 0.9940428664797988
Position 251: 0.9915957699730727
Position 16035: 0.9912086543996487
Position 15513: 0.9482405244850071
Position 24501: 0.9318653165247611
Position 6126: 0.9316323198432196
Position 31307: 0.8741057908237125
Position 6459: 0.7523447056279741
Position 15852: 0.6854800678029889
Position 27342: 0.45378759104458916
Position 702: 0.30724457203426964
Position 16438: 0.2905236228044473
Position 788: 0.2809426281683853
Position 12521: 0.23104377909417717
Position 32932: 0.19327385465413782
Position 12482: 0.12305437763818733
Position 28916: 0.10432892075586526
Position 36657: 0.1026293709496164
Position 1030: 0.09449777707287921
Position 12598: 0.08295856259739436
Position 32950: 0.08187609915032056
Position 38511: 0.08132133992309551
Position 19927: 0.07610329063268727
Position 35245: 0.07273348664917689
Position 13181: 0.07154297712996904
Position 36184: 0.07015709511783676
Position 33440: 0.06987856064389814
Position 26114: 0.062465943685771914
Position 36801: 0.05217930271967472
Position 24524: 0.03965210450364997
Position 36308: 0.03748200836838571
Position 1070: 0.03324875505757974
Position 16832: 0.028994334876740215
Position 19167: 0.02863259088528876
Position 31887: 0.027840234582417408
Position 31824: 0.026908595090958463
Position 37754: 0.02464043231109568
Position 25311: 0.02458728465569836
Position 36765: 0.023222463005168448
Position 11016: 0.02305874110877022
Position 6857: 0.022044777912875294
Position 2384: 0.02095802170598096
Position 24535: 0.020191457630160725
Position 6654: 0.019173870028024228
Position 6205: 0.018973549449013288
Position 5662: 0.018696808084053013
Position 4436: 0.018515978367514188
Position 1819: 0.01767586334405569
Position 6670: 0.017160578683159813
Position 26782: 0.016005001394431343
Position 17110: 0.01541315742083892
Position 21927: 0.01429329498916814
Position 2749: 0.012886694545701868
Position 12232: 0.012431315035684808
Position 6130: 0.011989631974668714
Position 1612: 0.011523859473240718
Position 778: 0.009762463248130793
