Gene = RP11-216L13.16
index = 1164
Annotated 5SS: [  60 1030 2610 3284 3814 4115 5667 6573 7618 8504]
Annotated 3SS: [ 889 2538 3172 3711 4088 5490 6432 7509 8404 8899]
SMsplice 5SS: [  60 1030 3284 3814 7202 8504]
SMsplice 3SS: [ 934 3172 3711 7091 8404 8899]
top_k =  1000
Partition function (log Z): 8.525195202087115

Sorted 5' Splice Sites (High to Low Probability):
Position 3814: 0.9954014738378416
Position 8504: 0.9452918923904857
Position 3284: 0.9440547354059105
Position 1030: 0.911080806269628
Position 60: 0.898551074768712
Position 7202: 0.7597972927924386
Position 6573: 0.7591470331371359
Position 1733: 0.46174732471171764
Position 2610: 0.45274320398161344
Position 7618: 0.32090369598093793
Position 5667: 0.2881823927069645
Position 7707: 0.2028081343163936
Position 7841: 0.16201339284672647
Position 5619: 0.15534528125253227
Position 1803: 0.1309004507072834
Position 4115: 0.09169860222158034
Position 2995: 0.07404116736371963
Position 2880: 0.07197789926103794
Position 9027: 0.06040725002011514
Position 1541: 0.05124813453797737
Position 2394: 0.03486781571228439
Position 7904: 0.025991996758191464
Position 3621: 0.023776934962771862
Position 7948: 0.02081694657248951
Position 3323: 0.02051398136797811
Position 6798: 0.018392054130076187
Position 9034: 0.01665064706698186
Position 2476: 0.015311874280639747
Position 8236: 0.012576600394830058
Position 7657: 0.012521931232638662
Position 3401: 0.011942031928828024
Position 2815: 0.010686745427902516
Position 9044: 0.010203381974199585
Position 2512: 0.009451321921603664
Position 2723: 0.009008119935528998
Position 636: 0.007773677416135261
Position 6171: 0.00710484617054686
Position 3440: 0.006677921782092733
Position 3308: 0.005977670235574682
Position 7890: 0.005756105701989258
Position 6844: 0.005623812168953684
Position 4310: 0.005557197287762256
Position 7015: 0.005203417938882391
Position 6529: 0.005194229245801587
Position 5366: 0.005151730160402173
Position 499: 0.004720677751229801
Position 2831: 0.004629250592210094
Position 7648: 0.004339115470780699
Position 9974: 0.004325662158551931
Position 1536: 0.0041164801318163986
Position 904: 0.003993614287393795
Position 8787: 0.0037238500237733365
Position 4732: 0.003556409185095975
Position 6751: 0.0033224298706742324
Position 1328: 0.003275125411070174
Position 2841: 0.0030281027624048805
Position 4274: 0.002978678289879578
Position 2820: 0.002824509405737203
Position 4187: 0.002679618726135267
Position 4725: 0.0025079263953199714
Position 7019: 0.0024816772736156656
Position 9838: 0.002271700448044839
Position 7411: 0.0022568066802751622
Position 3362: 0.002241382475823025
Position 8784: 0.0019991513673408364
Position 5226: 0.001726818218553316
Position 798: 0.0016683562401799278
Position 3478: 0.0015588768383986192
Position 2336: 0.0015405582703063275
Position 5630: 0.0015159392911132568
Position 1674: 0.001443398645192615
Position 6523: 0.0013960910501689449
Position 9561: 0.0011949245693749354
Position 2516: 0.0010482490354011493
Position 1520: 0.0008328786394345405
Position 77: 0.0008259892579498098
Position 6447: 0.0008208387879430174
Position 9003: 0.0007828682728772099
Position 2960: 0.000752148910158702
Position 567: 0.0006996648663934558
Position 4191: 0.0005769794052417238
Position 2756: 0.0005530388013109746
Position 3583: 0.0005025222357575532
Position 5592: 0.00048266409119443834
Position 311: 0.0004565988033558583
Position 5020: 0.0004561560258601845
Position 4163: 0.0004403736358857369
Position 3295: 0.0004347353437596906
Position 5586: 0.0004289260563478271
Position 5580: 0.00036241678515432996
Position 659: 0.000353229342726819
Position 2548: 0.0003486025226962928
Position 9019: 0.0003117389437789184
Position 4255: 0.00030530894152954114
Position 6338: 0.00027731394233210916
Position 6983: 0.00027409611735170495
Position 1235: 0.00026344122627881047
Position 12: 0.00023877211197775286
Position 3279: 0.00023292119420063293
Position 2348: 0.0002317701928560967
Position 288: 0.0002131589130900082
Position 3288: 0.00020420793588341987
Position 244: 0.0001897052974424585
Position 7117: 0.0001882726245241773
Position 741: 0.00017048662672234784
Position 5103: 0.0001679431392460523
Position 306: 0.00016449604772840614
Position 344: 0.0001628078602790286
Position 4968: 0.000139393123375949
Position 532: 0.00012799682255659788
Position 980: 0.00011870709240311721
Position 689: 0.00011723133253406502
Position 90: 0.00011168585793479773
Position 1606: 0.00010657677530020036
Position 1883: 9.513497844183053e-05
Position 4659: 9.293638765895303e-05
Position 7235: 8.345337660669184e-05
Position 5129: 6.946758142261836e-05
Position 2499: 6.946243192330896e-05
Position 771: 6.774229878249124e-05
Position 1034: 6.429227078669e-05
Position 560: 6.261586630352068e-05
Position 3883: 6.086205882986757e-05
Position 1418: 5.551380350532989e-05
Position 827: 5.1108602671381996e-05
Position 167: 4.812868724839152e-05
Position 6: 4.734468823659433e-05
Position 3875: 4.559120888380543e-05
Position 3856: 4.472987236160564e-05
Position 7147: 4.105709130798808e-05
Position 4958: 3.3579313626916414e-05
Position 4627: 3.296541178172124e-05
Position 35: 3.057487259201719e-05
Position 1306: 2.9919440679262266e-05
Position 230: 2.9344622293325575e-05
Position 1630: 2.8668343464743856e-05
Position 4941: 2.4296336736683187e-05
Position 304: 2.266579242786466e-05
Position 1451: 2.1855177541723192e-05
Position 2304: 2.1424887839903488e-05
Position 3981: 2.0734541515688683e-05
Position 3327: 2.0080723250616038e-05
Position 3290: 1.9458993928694508e-05
Position 576: 1.8996168246325725e-05
Position 2346: 1.880290072075067e-05
Position 1042: 1.5279947669521348e-05
Position 8607: 1.4232612429668592e-05
Position 1090: 1.3863745736515557e-05
Position 1626: 9.305688125968314e-06
Position 32: 9.047093896395848e-06
Position 697: 8.916626694966969e-06
Position 8834: 8.26575977759061e-06
Position 1553: 8.038769934400984e-06
Position 779: 6.919136895493789e-06
Position 178: 6.680343233909436e-06
Position 1481: 4.983001085678925e-06
Position 977: 4.04782183111866e-06
Position 3818: 2.695724640730237e-06
Position 3712: 2.592026758260414e-06
Position 65: 2.144995729566101e-06
Position 4021: 2.0524079807180605e-06
Position 8836: 1.6851055288941643e-06
Position 4025: 1.562053248376044e-06
Position 397: 1.0833379690784558e-06
Position 4221: 5.66210204379944e-07
Position 1600: 4.679108129211228e-07
Position 9139: 4.585963445531605e-07
Position 30: 4.1399239972330445e-07
Position 3994: 3.6262140598383365e-07
Position 3758: 3.532417784430807e-07
Position 3958: 3.420297268002351e-07
Position 3900: 3.374841468411384e-07
Position 3820: 2.914400536307729e-07
Position 3788: 2.787683736617065e-07
Position 974: 2.7512970759984014e-07
Position 9129: 2.6742858089163843e-07
Position 917: 1.4962929155553666e-07
Position 1947: 1.371176578222246e-07
Position 2159: 1.2857011024086054e-07
Position 3940: 1.2658414742849522e-07
Position 1216: 3.0594728199581907e-09
Position 1985: 1.2853350577810786e-09
Position 1072: 1.2839043031946557e-09
Position 968: 1.211415575556034e-09
Position 1463: 1.0920143009512167e-09
Position 965: 1.5825289193868259e-10
Position 198: 1.404841071822192e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9620980649774195
Position 8404: 0.891756847741476
Position 7091: 0.7427810780248968
Position 3172: 0.6799778079138691
Position 7509: 0.657214344814415
Position 8899: 0.47861190621436045
Position 1649: 0.45902815391736096
Position 5490: 0.4448058436719808
Position 934: 0.41983147150731
Position 2538: 0.40873948281096695
Position 889: 0.37189371494000667
Position 6257: 0.1994406584804643
Position 6432: 0.18385927539613836
Position 9214: 0.18336824099650878
Position 8681: 0.14413079198565037
Position 6477: 0.1302489691562233
Position 3102: 0.12897910497637585
Position 3178: 0.11800138487014299
Position 6439: 0.1171880939805944
Position 1695: 0.08984114030762182
Position 2393: 0.07328656007487534
Position 9697: 0.06412551305373845
Position 2285: 0.0636917187664869
Position 6362: 0.06296860080539184
Position 4088: 0.05301998586462968
Position 7747: 0.04454315346830808
Position 2655: 0.0411294151906631
Position 3215: 0.040182005669305285
Position 9692: 0.03913092857595064
Position 10174: 0.03367189849565478
Position 8408: 0.03351166365946438
Position 3668: 0.031279868232691375
Position 4066: 0.031031605598828498
Position 7552: 0.025478551794547808
Position 6494: 0.024048783732533652
Position 1359: 0.02185169339860554
Position 3533: 0.020739736813274165
Position 3240: 0.019712951783796003
Position 1385: 0.01944376164819232
Position 10138: 0.01865472157106853
Position 2964: 0.017751959412864313
Position 7067: 0.0172496529678656
Position 2879: 0.017052472186918362
Position 1490: 0.016499636132655707
Position 9313: 0.016155170839822392
Position 1234: 0.015895557360276407
Position 2362: 0.015568184442968005
Position 8756: 0.015294734557088917
Position 8430: 0.014501538128104138
Position 6715: 0.014326049700064378
Position 2802: 0.013799003747880885
Position 6202: 0.013724294926407681
Position 10186: 0.013460889110707384
Position 2288: 0.012444969515319785
Position 952: 0.012062149602705097
Position 949: 0.010918053139781787
Position 8020: 0.010606639759073085
Position 8606: 0.010575496492532687
Position 7752: 0.010343526107378076
Position 7483: 0.010192091985902284
Position 8696: 0.009377688161558309
Position 6879: 0.009290619490613347
Position 6268: 0.009129692718358336
Position 1024: 0.008604671403289951
Position 4011: 0.008061010258340764
Position 9394: 0.007921289288235685
Position 6673: 0.007226979904052538
Position 8974: 0.007216396357251819
Position 6235: 0.0068881772068195265
Position 6400: 0.006708390225024064
Position 7802: 0.006301076124932728
Position 995: 0.006244939144282512
Position 6569: 0.006149702174158451
Position 2799: 0.0061333007000113045
Position 2679: 0.005724451391112831
Position 1574: 0.0055975397693887215
Position 9928: 0.005467769955600549
Position 1321: 0.005352260506908444
Position 8478: 0.004991553517931898
Position 6387: 0.004961314650646211
Position 6614: 0.0043174727614458406
Position 9745: 0.004194259892374126
Position 1587: 0.0040750621643042394
Position 9182: 0.003880971767955029
Position 3926: 0.0038144685182167786
Position 8620: 0.0038027693598329916
Position 1652: 0.003633342649243964
Position 8865: 0.003575902587398543
Position 2638: 0.0032988397161479643
Position 8862: 0.0031744036763281715
Position 3545: 0.003113718557915151
Position 7269: 0.0029718169190070635
Position 5161: 0.0029696290543020287
Position 8660: 0.0029360696111642506
Position 2712: 0.0028883709517099816
Position 7625: 0.0028724127585828376
Position 3133: 0.0028149548202419357
Position 6056: 0.0027993842101109766
Position 1801: 0.002772759235525144
Position 3981: 0.0027458828798196215
Position 4310: 0.002643159475738018
Position 6528: 0.002577259515993141
Position 6103: 0.0024384218513400775
Position 3646: 0.0023822914354333373
Position 7438: 0.0023703172736231474
Position 1409: 0.002283338103939452
Position 8175: 0.0022379069537625017
Position 4070: 0.002141186729315079
Position 2578: 0.002024928348270123
Position 875: 0.0019735262144251137
Position 4588: 0.0019288146238412673
Position 9722: 0.001887917767057285
Position 2932: 0.0017880356913006765
Position 5990: 0.0017703095881604072
Position 5102: 0.0017511653589507147
Position 8500: 0.0017440513819811745
Position 10007: 0.001629236130222246
Position 2664: 0.0016002792880058178
Position 5337: 0.001583768527887901
Position 9043: 0.0015794658904086571
Position 1623: 0.001505979560460768
Position 9580: 0.0014987136464940229
Position 9095: 0.0014506396150670232
Position 9368: 0.0014261304871312124
Position 10103: 0.0014040807381394474
Position 2708: 0.0014012790496760468
Position 1182: 0.0013788296850266006
Position 2388: 0.0013476044397995489
Position 8732: 0.0013428307971960398
Position 2840: 0.001102888183496917
Position 7325: 0.0010695835159071974
Position 3108: 0.001058658944044118
Position 1609: 0.0010506990991501896
Position 9715: 0.001043523604289732
Position 9172: 0.0009940254211588157
Position 5188: 0.000972082196406266
Position 4244: 0.0009613497260562605
Position 7113: 0.0009282637816334068
Position 9364: 0.0009128420600419346
Position 5504: 0.000912752689331832
Position 3151: 0.0009017221559775526
Position 2754: 0.0008740707571945971
Position 9221: 0.0008316441989933378
Position 1771: 0.0007953541985601807
Position 4806: 0.0007763749509345302
Position 7792: 0.0007724686462842406
Position 1471: 0.0007670907254231568
Position 9831: 0.0007262999998785069
Position 10004: 0.0007202986961490726
Position 3675: 0.0007164231944273237
Position 2239: 0.0006767784679478954
Position 8795: 0.0006189675983142459
Position 2885: 0.0005905648204360748
Position 142: 0.0005264671653063864
Position 8715: 0.000518904418521844
Position 8935: 0.0005079893884237247
Position 1356: 0.00047283913108752453
Position 1388: 0.00042080133559597234
Position 4558: 0.0004167359479770797
Position 4569: 0.0004119071548420958
Position 3566: 0.00039686762654510916
Position 2906: 0.0003960843228652174
Position 7463: 0.0003891755909909581
Position 2722: 0.0003720398996685986
Position 7039: 0.00032009669583503463
Position 3937: 0.000319593345395818
Position 9401: 0.0003189491129890759
Position 4053: 0.0003158453042612524
Position 2522: 0.00031125271857529473
Position 9317: 0.00030739544644303653
Position 9236: 0.00030259107075647046
Position 9344: 0.0002932220380194143
Position 6717: 0.0002893232702591153
Position 10214: 0.0002691389331593198
Position 1626: 0.00025322565585487257
Position 8298: 0.00025000189132466704
Position 2420: 0.0002484087375871721
Position 4386: 0.00024402637134869658
Position 8580: 0.0002368117600859441
Position 6914: 0.00023494740243603545
Position 2994: 0.0002143055559147498
Position 2706: 0.0002056819359919531
Position 8240: 0.00020209517797698998
Position 4503: 0.00019850895211336172
Position 3985: 0.00019546642662350244
Position 3582: 0.00019428344520994797
Position 1533: 0.00018974374306507445
Position 3217: 0.0001852835530045213
Position 4602: 0.0001723117482537023
Position 3758: 0.00016156822628935624
Position 1706: 0.00015955788895787194
Position 4463: 0.00015822995794181828
Position 1732: 0.00014986344889884632
Position 2423: 0.0001416769958405334
Position 9054: 0.00013553921784009753
Position 1203: 0.00013507395333827276
Position 3311: 0.0001311768927114934
Position 206: 0.0001255058014230967
Position 5342: 0.0001219027501490291
Position 5610: 0.00011975114090148753
Position 1063: 0.00010934566670758449
Position 3354: 0.00010661735862735409
Position 5598: 0.000106413221486652
Position 812: 0.00010608811037050816
Position 4248: 9.519320390449926e-05
Position 2332: 9.448578931835464e-05
Position 4187: 9.360790947684201e-05
Position 6801: 9.319725503323911e-05
Position 1494: 7.553484028572671e-05
Position 3726: 6.954595282166132e-05
Position 3788: 6.458837731573364e-05
Position 840: 6.295008654566275e-05
Position 8929: 5.634166130643605e-05
Position 4403: 5.06328091770731e-05
Position 5191: 4.8354319306178284e-05
Position 784: 4.800410382566273e-05
Position 5318: 4.594129582985155e-05
Position 4894: 3.862090303166748e-05
Position 1654: 3.8397860332107406e-05
Position 5073: 3.647619183886055e-05
Position 961: 3.307808161529239e-05
Position 5812: 3.234815205836006e-05
Position 3722: 3.150351182788819e-05
Position 1592: 3.115853832864944e-05
Position 5116: 3.0284972047890324e-05
Position 3393: 2.9650856474060933e-05
Position 1713: 2.8501019480157173e-05
Position 5933: 2.834695783046097e-05
Position 5231: 2.442265226190786e-05
Position 4837: 2.375531111418279e-05
Position 583: 2.249552931943067e-05
Position 4105: 2.1429088146039022e-05
Position 3889: 2.141751881490503e-05
Position 3940: 2.108080688758287e-05
Position 4994: 1.7262150600263632e-05
Position 1549: 1.5966526028442385e-05
Position 4212: 1.58283081110283e-05
Position 3551: 1.5789599819321708e-05
Position 589: 1.5070056985672872e-05
Position 4640: 1.4368500523151297e-05
Position 4331: 1.340271536521971e-05
Position 4328: 1.2900936432848624e-05
Position 2512: 1.1846646414979867e-05
Position 854: 1.1267172467029906e-05
Position 2266: 1.1177385089744403e-05
Position 847: 9.19127565223502e-06
Position 2309: 8.935301036736674e-06
Position 2295: 8.88976581536358e-06
Position 3791: 8.87814685391771e-06
Position 702: 8.475535079178911e-06
Position 833: 8.354311174052495e-06
Position 716: 7.974879149526467e-06
Position 4366: 7.504635835111846e-06
Position 438: 6.73825796152249e-06
Position 1332: 6.531457726563308e-06
Position 5618: 6.31561267675411e-06
Position 385: 5.926706533836347e-06
Position 805: 5.009203101441622e-06
Position 2715: 4.4331143691523e-06
Position 1184: 4.065006037625489e-06
Position 2045: 4.000987958469293e-06
Position 400: 3.790427140542802e-06
Position 1745: 3.694805463510003e-06
Position 148: 3.6701987511300766e-06
Position 1838: 3.204364775357538e-06
Position 797: 2.5496958031428246e-06
Position 754: 2.089624769470525e-06
Position 818: 2.086614765608778e-06
Position 825: 2.0862814777955756e-06
Position 526: 1.7480746003197787e-06
Position 3677: 1.6476858526185624e-06
Position 347: 1.3529720369294986e-06
Position 309: 1.3219004108327554e-06
Position 1067: 1.2769648782016244e-06
