Gene = AC005488.1
index = 7
Annotated 5SS: [  15 5417]
Annotated 3SS: [5368 5503]
SMsplice 5SS: [116]
SMsplice 3SS: [985]
top_k =  1000
Partition function (log Z): -11.428139640461678

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.47789676490130545
Position 1397: 0.42989171666704745
Position 308: 0.3562261396356642
Position 582: 0.14690796427245284
Position 1135: 0.06441210918996014
Position 2105: 0.04795184352291513
Position 3849: 0.03308858070700799
Position 24: 0.019449316005988305
Position 2137: 0.008562890212142711
Position 625: 0.0063144905324595095
Position 459: 0.004669657886521868
Position 2042: 0.003142263452272015
Position 2087: 0.0026273539617530004
Position 2923: 0.002119615627946989
Position 3824: 0.0017653688931217088
Position 1162: 0.0015674468564820792
Position 1405: 0.0014664857983711804
Position 887: 0.0010017109568505782
Position 921: 0.0009985216287043486
Position 570: 0.00042897678031840144
Position 1503: 0.0004174561148695101
Position 22: 0.00038772741415109047
Position 1154: 0.000334613599456732
Position 1137: 0.00031176473874697496
Position 1196: 0.00030995476213290695
Position 104: 0.0002664522854208788
Position 617: 0.0002442705561155674
Position 1361: 0.00020756469816727462
Position 1029: 6.910111167404785e-05
Position 369: 5.700670179077796e-05
Position 1093: 5.000776737548071e-05
Position 120: 2.8773172184954294e-05
Position 1156: 2.5782049871106907e-05
Position 1171: 1.9188394285111525e-05
Position 517: 1.325894161106218e-05
Position 756: 1.0439979486263694e-05
Position 592: 1.0362196374784721e-05
Position 293: 9.927918636859354e-06
Position 434: 9.365687479026985e-06
Position 298: 9.300188001526518e-06
Position 96: 8.689820221491122e-06
Position 38: 6.512185884738622e-06
Position 586: 6.260649422775762e-06
Position 222: 3.202818438971207e-06
Position 1168: 2.300833377827403e-06
Position 1102: 1.2500247632467263e-06
Position 905: 2.817450124629046e-07
Position 1350: 2.8126533357468024e-07
Position 2458: 2.577752882929706e-07
Position 2185: 1.729724701586766e-07
Position 2026: 1.1815350680680044e-07
Position 911: 1.1521004363581784e-07
Position 245: 4.6405859340411103e-08
Position 469: 4.449181131181025e-08
Position 206: 1.927535906485614e-08
Position 196: 2.6265880751009722e-09
Position 232: 2.4851074031357596e-11
Position 504: 7.676130092215291e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1242: 0.43267159910306097
Position 985: 0.18610046453735193
Position 3798: 0.12533717979563752
Position 1984: 0.09168467474494073
Position 3100: 0.07799870148162463
Position 3782: 0.06136890827272912
Position 2577: 0.059441023140098505
Position 5020: 0.05561013012388221
Position 5312: 0.048201776283103195
Position 1282: 0.0411394803638869
Position 4945: 0.03981398589078134
Position 1116: 0.03487126592716961
Position 1850: 0.028499644783121215
Position 2740: 0.027152650701365612
Position 2025: 0.018968219572498165
Position 2922: 0.01654021095802118
Position 4970: 0.015873684338326206
Position 1296: 0.015012661393054976
Position 5513: 0.014858301916690598
Position 4374: 0.014251199356766648
Position 2965: 0.013219997356095485
Position 1595: 0.012110686513982633
Position 240: 0.011837519356607745
Position 1637: 0.011443031312339848
Position 4650: 0.01071369859965162
Position 206: 0.010615651629756502
Position 5332: 0.008895069866018592
Position 1743: 0.00871851242442925
Position 4800: 0.007964560955919062
Position 1022: 0.006982558735608333
Position 3261: 0.006952201282166507
Position 1009: 0.006847001408407294
Position 1300: 0.0061666972650092355
Position 4250: 0.005983398382337939
Position 4538: 0.005388802076715168
Position 307: 0.004047204635402831
Position 3064: 0.0037727956134989875
Position 2985: 0.0034154597676041435
Position 911: 0.0034120992642974585
Position 2435: 0.003203232954618289
Position 1318: 0.002796040297827697
Position 5108: 0.0027934922821033544
Position 214: 0.0026239997641267047
Position 1832: 0.0024550766366244064
Position 1487: 0.001878302630298493
Position 1641: 0.0018654043468678825
Position 2690: 0.0018381642137573467
Position 3179: 0.001512916681555015
Position 2855: 0.0015048806435505615
Position 997: 0.0014534013425947872
Position 5406: 0.0014080240681037168
Position 1606: 0.001340089138842488
Position 4003: 0.0013361713341089715
Position 2826: 0.0013351018361089856
Position 351: 0.0013297320018682839
Position 3126: 0.0012750635362659218
Position 5308: 0.0011598784886833566
Position 2666: 0.001122083898537644
Position 2591: 0.0010193505898541968
Position 1986: 0.0009765281563461069
Position 265: 0.0009240269407367078
Position 4049: 0.00086893220915182
Position 1773: 0.0008456243057861391
Position 3442: 0.0008292422474214763
Position 2041: 0.0008101814182312582
Position 3285: 0.000773222369443126
