Gene = SUSD5
index = 1360
Annotated 5SS: [  530  5288 11408 44330]
Annotated 3SS: [ 5109 11288 44140 65181]
SMsplice 5SS: [  530  5288 11408 12559 20533 44037 44330]
SMsplice 3SS: [ 5109 11288 12432 20414 43971 44140 65181]
top_k =  1000
Partition function (log Z): -27.44068433856314

Sorted 5' Splice Sites (High to Low Probability):
Position 5288: 0.9621991949269638
Position 11408: 0.9417782574387267
Position 530: 0.8572806587533575
Position 12559: 0.6625372728109737
Position 16832: 0.5595466105858473
Position 20533: 0.5509384719160795
Position 16146: 0.3822526030208757
Position 11895: 0.2010212975582201
Position 14325: 0.14503352692894314
Position 767: 0.12061926381802585
Position 1382: 0.105543703797413
Position 517: 0.0979109039970284
Position 9970: 0.08390611315497105
Position 4406: 0.08266718264625045
Position 24571: 0.07637415883712378
Position 9979: 0.06875756418060788
Position 22288: 0.0614507821794194
Position 12553: 0.052843488746658625
Position 7640: 0.05189319849033074
Position 9929: 0.045186618246315806
Position 16156: 0.04169189628168949
Position 15822: 0.04045371045269367
Position 10195: 0.03738729357731604
Position 4638: 0.031310792738197285
Position 837: 0.031099722401293932
Position 18633: 0.02857861782038672
Position 11432: 0.023845917150205436
Position 5975: 0.023570390880714796
Position 6529: 0.02296679565774607
Position 1126: 0.0223356913096935
Position 6070: 0.020730657431895422
Position 7695: 0.018195593245641663
Position 2188: 0.017761182677335778
Position 141: 0.01622858958180816
Position 17902: 0.01563641536058411
Position 16669: 0.01541090443979718
Position 11901: 0.01492797273123157
Position 2804: 0.01452264330469072
Position 11626: 0.013262917798325162
Position 5278: 0.008587157769560903
Position 10095: 0.007985106817665073
Position 8895: 0.007771379713283334
Position 11631: 0.007711812399240048
Position 2576: 0.007145139769117996
Position 7958: 0.006920944974445381
Position 11863: 0.00656216561772787
Position 11469: 0.005754357657325567
Position 24539: 0.005583631338013694
Position 13626: 0.00554761464782654
Position 12100: 0.005300441726804576
Position 802: 0.005135750070765354
Position 6341: 0.005113264330260987
Position 7339: 0.004911156208851104
Position 21972: 0.0044518965095178544
Position 6945: 0.0043825225006251635
Position 16152: 0.004074072714518872
Position 4476: 0.0037579862345954026
Position 2298: 0.0035710824957729116
Position 7942: 0.0035452120770325703
Position 6286: 0.0031577315943227017
Position 12059: 0.0031377383023219116
Position 9064: 0.003028197555218805
Position 5229: 0.0029680701936843946
Position 5706: 0.002840205278554722
Position 3083: 0.002598071336366827
Position 2483: 0.002550311088885907
Position 13582: 0.0025049408995401552
Position 6375: 0.0023535290042299723
Position 5250: 0.0023065502873684134
Position 304: 0.0022028592172769995
Position 7557: 0.002148602299148533
Position 11344: 0.0019320227149521242
Position 11442: 0.0018894968222838825
Position 1159: 0.0018763895100046206
Position 12571: 0.0017749037020737782
Position 11679: 0.001751214859582458
Position 771: 0.0017004840212808904
Position 500: 0.0015771437662686072
Position 5689: 0.0015473180115238095
Position 2637: 0.001492750213320358
Position 1707: 0.001391349107700707
Position 929: 0.001304880629012882
