Gene = TIMMDC1
index = 1402
Annotated 5SS: [  396  2329  5089  5490 15188 18784]
Annotated 3SS: [ 2162  4999  5421 15108 18672 25073]
SMsplice 5SS: [  184  2329  4691  5089  5490 15188 17408 18784]
SMsplice 3SS: [ 2162  4542  4999  5421 15108 17327 18672 25073]
top_k =  1000
Partition function (log Z): -5.866381566279721

Sorted 5' Splice Sites (High to Low Probability):
Position 18784: 0.9883366395334726
Position 5089: 0.9597112304342147
Position 4691: 0.9230225190770684
Position 15188: 0.7641652477058817
Position 5490: 0.6734489845334215
Position 17408: 0.5811059601778619
Position 2329: 0.5616216538354432
Position 184: 0.3820425393608756
Position 208: 0.28353630046925105
Position 57: 0.24247082567655012
Position 25335: 0.10012851959255498
Position 6011: 0.06962603674338014
Position 25619: 0.06424226148855083
Position 23608: 0.06313010915148799
Position 25661: 0.049481244445844966
Position 4836: 0.04103174168615192
Position 24873: 0.03457258137810717
Position 423: 0.034421420362696006
Position 9238: 0.02099666133125066
Position 24861: 0.019468728354869926
Position 17008: 0.018521250695016804
Position 23661: 0.01773262010726896
Position 23146: 0.016689596639676604
Position 396: 0.01661107921032486
Position 9082: 0.016231671062318934
Position 17260: 0.015079901689941699
Position 411: 0.014050174935023427
Position 25998: 0.010943382705838594
Position 188: 0.010843662182989815
Position 19681: 0.01041958071391275
Position 491: 0.01031013545124568
Position 21851: 0.009738527158228942
Position 4425: 0.009164480268255254
Position 3523: 0.008050573324545913
Position 2201: 0.007651580353922702
Position 2940: 0.007516659092111816
Position 25307: 0.007515339960024424
Position 3340: 0.007428273720894908
Position 20536: 0.006470244215368332
Position 176: 0.004590453845164779
Position 2238: 0.004081121766240668
Position 2339: 0.00397690561494347
Position 59: 0.003933737819741568
Position 520: 0.003879780113528322
Position 5942: 0.0034723681918963664
Position 2316: 0.0033503265738131977
Position 23621: 0.003294881433188424
Position 467: 0.003207184029262463
Position 3978: 0.0031545429145820813
Position 24799: 0.002940817902036925
Position 3447: 0.002574746067321083
Position 4306: 0.0022111030986873377
Position 24903: 0.0021973988168458784
Position 5320: 0.0021940562873075313
Position 180: 0.0020026824157193222
Position 17276: 0.001802768770404054
Position 17568: 0.0013983097396932124
Position 85: 0.001390944447275367
Position 5368: 0.0013073114070970612
Position 1552: 0.0012720095416798053
Position 5159: 0.0012537821732236125
Position 2072: 0.001245422674805793
Position 3980: 0.0011547698690449217
Position 981: 0.0011367205285897502
Position 2651: 0.0010531948751165974
Position 1568: 0.0009782744647684016
Position 239: 0.0009284910108673182
Position 18717: 0.0009101589336204302
Position 5343: 0.0008963650978749235
Position 1588: 0.0008357579880560915
Position 4129: 0.0007715007057494814
Position 22842: 0.0007621167307124059
Position 3307: 0.0007616846555535135
Position 1499: 0.000757086404290621
Position 1392: 0.0005918980973643955
Position 23525: 0.0005692348708594208
Position 124: 0.000565144750139954
Position 23704: 0.0005403511443967365
Position 4741: 0.0005141491816336978
Position 2333: 0.0004965851231892722
Position 1520: 0.000487190324319935
Position 1528: 0.0004751656512168498
Position 2063: 0.00045342852119003034
Position 5107: 0.00041680117806701655
Position 3825: 0.00038640271142695613
Position 418: 0.00031041346873554137
Position 384: 0.00026808665051771934
Position 2083: 0.0002674756582247335
Position 454: 0.0002409434891729249
Position 2372: 0.00021020063015580524
Position 848: 0.0001979316739479283
Position 1865: 0.00017834707065114417
Position 1518: 0.00013984669642082224
Position 5621: 0.00013879377087337708
Position 161: 0.0001288736354444469
Position 314: 0.0001276302743739819
Position 532: 0.00012352283288572774
Position 7115: 0.00012147578681342431
Position 63: 0.00012054705475275376
Position 5545: 0.00011832673652572937
Position 1540: 0.00011573654533251228
Position 5713: 0.00011126446145901801
Position 1933: 0.00011043256480852085
Position 1506: 0.00010891575854252074
Position 402: 0.00010256917341293307
Position 545: 0.00010167327877515854
Position 2069: 9.69273455783112e-05
Position 741: 9.139270198636938e-05
Position 301: 8.644208384747784e-05
Position 945: 8.4077905902955e-05
Position 2677: 8.297674979585042e-05
Position 1216: 7.648677996112647e-05
Position 18: 6.116427077279665e-05
Position 144: 5.8562528597249765e-05
Position 95: 5.8479484267168535e-05
Position 65: 5.570868104594553e-05
Position 1681: 5.35526376896854e-05
Position 1826: 4.7711688931602987e-05
Position 1666: 4.631137960257864e-05
Position 1898: 4.3960873160434356e-05
Position 413: 4.1064962482435574e-05
Position 442: 3.320940164826017e-05
Position 5055: 2.9902783176151985e-05
Position 1795: 2.8206611115309873e-05
Position 1752: 2.5695849355649923e-05
Position 5071: 2.404998869900249e-05
Position 1662: 2.3145219702521898e-05
Position 8634: 2.1050489196464726e-05
Position 5636: 1.9819431616006795e-05
Position 19223: 1.2405370323518464e-05
Position 2236: 2.2748210369714175e-06
Position 15: 2.1263655771322507e-06
Position 6745: 1.9069539621665262e-06
Position 3549: 1.007081693535634e-06
Position 3499: 7.118320967213614e-07
Position 1331: 6.537515322588563e-07
Position 6209: 3.3966058692868064e-07
Position 2431: 2.8043516896125395e-07
Position 283: 2.6833710570991934e-07
Position 2404: 2.5472366719578304e-07
Position 1311: 2.476682888200886e-07
Position 13: 2.3777354128167498e-07
Position 493: 2.1961874359677542e-07
Position 1147: 1.840233253827511e-07
Position 5977: 1.336573822888311e-07
Position 249: 1.2602838767703094e-07
Position 4767: 9.016504794716015e-08
Position 663: 6.767392647408065e-08
Position 2616: 4.921882391323422e-08
Position 3075: 3.4355901053426343e-08
Position 7420: 2.807342625685464e-08
Position 2710: 2.7341287333221407e-08
Position 3099: 2.71393715780936e-08
Position 119: 1.8447035084729332e-08
Position 265: 9.921015267247441e-09
Position 5444: 6.6164144970403685e-09
Position 444: 1.574209653468925e-09
Position 334: 3.087884946211169e-10
Position 6337: 1.2315870696208225e-10
Position 6096: 1.198647686635288e-10
Position 6417: 4.471562861036946e-11
Position 5729: 3.383477903358863e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18672: 0.9539359068688816
Position 15108: 0.7489437699955647
Position 25073: 0.623037273344156
Position 5421: 0.5990663397934964
Position 2162: 0.555921657663094
Position 4542: 0.5307069475749526
Position 4560: 0.41397308909892966
Position 4999: 0.36034673354852054
Position 4938: 0.3478872495816903
Position 17327: 0.316119744499111
Position 17205: 0.2818943894810354
Position 25798: 0.19142144383208315
Position 4971: 0.1607572788974151
Position 26258: 0.07327811287967895
Position 25495: 0.07040227332466523
Position 23590: 0.05043404310254918
Position 23524: 0.04999239331408566
Position 26130: 0.049799356687478154
Position 4944: 0.04936905382550963
Position 19527: 0.0419282260824044
Position 25576: 0.03919996969950297
Position 5223: 0.03867087673657134
Position 4810: 0.034286213448364945
Position 24672: 0.03328299010602013
Position 5728: 0.03248120107782686
Position 22774: 0.030816426335455494
Position 24719: 0.029238883977827455
Position 5783: 0.019096743491333234
Position 18706: 0.018662273216915385
Position 25548: 0.017802996885821928
Position 18683: 0.016454791041156935
Position 23427: 0.015482159537661506
Position 14930: 0.01526899347968155
Position 9173: 0.015199900537480448
Position 5929: 0.014274406000757467
Position 2099: 0.013144259825319781
Position 8950: 0.012104434062747095
Position 5426: 0.011061634002516477
Position 5486: 0.009915181773088234
Position 3202: 0.00983119226158276
Position 16815: 0.009630976981051042
Position 16760: 0.009345071156423869
Position 21663: 0.009331500189904755
Position 24651: 0.00932835882068285
Position 18950: 0.008768208824368011
Position 5343: 0.008742282653042662
Position 20269: 0.008733924265553666
Position 4050: 0.00845323737886079
Position 1948: 0.0076504237301814795
Position 4981: 0.007351674411191326
Position 280: 0.007024516972478972
Position 2798: 0.006656983735148579
Position 19084: 0.006428512062740435
Position 4918: 0.006349188183772403
Position 25187: 0.005929700946892619
Position 1429: 0.005154597516904938
Position 9136: 0.005115984992366271
Position 5158: 0.004628292746743958
Position 124: 0.004480114224883025
Position 3722: 0.004302846047044957
Position 18489: 0.004235417925727343
Position 21384: 0.004211313531891755
Position 3322: 0.004126078084686604
Position 23638: 0.003979986478085885
Position 4633: 0.0035578315230258175
Position 2205: 0.003499991725206156
Position 3389: 0.003460696337469462
Position 4509: 0.003341496569823449
Position 5926: 0.0030245539409451323
Position 5243: 0.0029069420843711924
Position 22204: 0.0028922224002681353
Position 22124: 0.0028496930450720966
Position 26186: 0.0028308425064026274
Position 5741: 0.0026925160398362257
Position 21158: 0.002359017128055904
Position 5027: 0.002314900995282619
Position 301: 0.002301866354135422
Position 4046: 0.002226144510970491
Position 20429: 0.002172199735960329
Position 20145: 0.0021092135584781803
Position 4596: 0.0021064672824945684
Position 24379: 0.0020287348806369947
Position 20482: 0.001959087997862986
Position 21131: 0.001822021290468111
Position 4512: 0.0017006710820587781
Position 19878: 0.001696743184918827
Position 21626: 0.0016924785911573972
Position 5139: 0.0015402925676217462
Position 17498: 0.0015226988049205424
Position 242: 0.0014930927812682301
Position 8922: 0.0014873370869605302
Position 4657: 0.0014445206739410168
Position 265: 0.0013767043332517533
Position 340: 0.0013374114349964906
Position 23348: 0.0012793110211781098
Position 20766: 0.0012125095519544442
Position 8751: 0.0011815778344741103
Position 21297: 0.0011480185385305498
Position 20192: 0.0011059986646409956
Position 5517: 0.0010368497971320401
Position 24011: 0.0010283663650515514
Position 2529: 0.0009413171955498307
Position 2169: 0.0009342353225697995
Position 19739: 0.0009214860111151101
Position 8720: 0.000901551122358404
Position 19023: 0.0008906255500611432
Position 23314: 0.0008632145373782035
Position 22587: 0.0008631319467250396
Position 24425: 0.0008324893260731296
Position 4071: 0.0008235714962373772
Position 21221: 0.000716047468128332
Position 22172: 0.0006650109061353183
Position 2801: 0.0005992974270248859
Position 1747: 0.0005963404012308643
Position 18888: 0.0005624772302579096
Position 25023: 0.0005445449370615525
Position 5367: 0.0005346592384277494
Position 19187: 0.0005234294144369091
Position 9037: 0.00051734115419314
Position 1353: 0.0005006971700312917
Position 22378: 0.0004996888999403057
Position 5347: 0.0004946608940597849
Position 187: 0.0004903572716337006
Position 3260: 0.0004889303416445155
Position 5323: 0.00048880395424685
Position 3372: 0.0004742472175243224
Position 23270: 0.0004644308119693454
Position 20452: 0.00041134651177380003
Position 4239: 0.000408808845746024
Position 152: 0.0003955835739638528
Position 2212: 0.0003936025355435139
Position 3141: 0.0003824804967828624
