Gene = ABTB1
index = 6
Annotated 5SS: [ 142 1514 1661 3175 3492 3642 4144 4347 4624 4904 7246]
Annotated 3SS: [1450 1604 3029 3331 3595 4026 4227 4524 4735 7044 7328]
SMsplice 5SS: [ 142 1514 1661 3175 3492 3661 4144 4347 4624 4904 7246]
SMsplice 3SS: [1404 1604 3029 3331 3595 4026 4227 4524 4755 7044 7328]
top_k =  1000
Partition function (log Z): 23.57940915466923

Sorted 5' Splice Sites (High to Low Probability):
Position 4347: 0.9902595867131351
Position 3175: 0.960614942216658
Position 3492: 0.9594720593000338
Position 4624: 0.9488646715567232
Position 142: 0.9228248734817494
Position 1514: 0.915516062365284
Position 4904: 0.8856575040178561
Position 7246: 0.8213728202790541
Position 1661: 0.5837885073977513
Position 4144: 0.5494025528028772
Position 6365: 0.47798907134117485
Position 3661: 0.42253968369162964
Position 3642: 0.3414682260212167
Position 5184: 0.2406270713082744
Position 4131: 0.2347690446305032
Position 2812: 0.2084040923096401
Position 444: 0.18570212583983348
Position 2816: 0.14860056743773997
Position 5567: 0.14445937222379704
Position 1709: 0.1301849671666985
Position 5295: 0.12607347021780585
Position 6642: 0.1202145234454451
Position 5333: 0.10140733285404231
Position 3709: 0.09970629365595457
Position 3947: 0.09814768774641175
Position 6515: 0.09630073956030102
Position 1687: 0.0960712876976394
Position 2239: 0.09179526363634627
Position 2832: 0.08636705486310081
Position 1689: 0.0768534697773941
Position 4121: 0.06714022178626285
Position 369: 0.06189216278822298
Position 1479: 0.054949054778568304
Position 7522: 0.05424253994906735
Position 5468: 0.04935925410310227
Position 6511: 0.048673157715688045
Position 7234: 0.04726334583356523
Position 7159: 0.04618908161212123
Position 2820: 0.03337709712639486
Position 4176: 0.03149202965362844
Position 5348: 0.029075678043367296
Position 1693: 0.028877950863487104
Position 4155: 0.028549875995833994
Position 7449: 0.02810275457584533
Position 3939: 0.02767390434471341
Position 4885: 0.027483939257806428
Position 168: 0.024664683501847896
Position 2007: 0.02272637991261857
Position 7163: 0.02154597901186914
Position 1731: 0.02020836911586824
Position 3222: 0.019034318092413228
Position 5661: 0.018333662222041143
Position 4053: 0.017271973593636483
Position 484: 0.017108436739302367
Position 2550: 0.017030755139712722
Position 6254: 0.016802108835978307
Position 5188: 0.01470115514103017
Position 7531: 0.014307357858825618
Position 5069: 0.014265105435915696
Position 1715: 0.013158916694120962
Position 2953: 0.01200309022301927
Position 6740: 0.0105912380790131
Position 5289: 0.00909988112259744
Position 5376: 0.006951377452294304
Position 2904: 0.006949147254332793
Position 1451: 0.006615301729187831
Position 1485: 0.00661162175100731
Position 3208: 0.006216665714500738
Position 1639: 0.006069530474423389
Position 4982: 0.005961317848316961
Position 3780: 0.005004204949298089
Position 3908: 0.004890298144488848
Position 1707: 0.00484738391298249
Position 6505: 0.004689449582851584
Position 137: 0.004563197465060445
Position 900: 0.004396968710841105
Position 1174: 0.004361958623031469
Position 5632: 0.00433054456258573
Position 2042: 0.004229545719436737
Position 4362: 0.003858288163015669
Position 1808: 0.003729432906926881
Position 3125: 0.0036027409530392587
Position 2617: 0.0034186409573518156
Position 610: 0.003353090793613077
Position 1697: 0.0033443695195454247
Position 1312: 0.0032419837395407758
Position 1496: 0.003075911927678064
Position 1533: 0.002872032106376754
Position 7589: 0.00270163408426163
Position 1906: 0.002480238898054685
Position 1123: 0.002351254317943617
Position 3654: 0.0020732928733365567
Position 3418: 0.0020050260789048987
Position 6558: 0.0019302566641429166
Position 409: 0.0017679589151740867
Position 177: 0.0017054796858240288
Position 3060: 0.001682450014761182
Position 999: 0.001584257631042769
Position 7264: 0.0015632620846463244
Position 4139: 0.0015285907159501872
Position 4063: 0.001520836236927632
