Gene = PODXL
index = 1047
Annotated 5SS: [  348 45780 46372 47243 47657 50029 50348 50740]
Annotated 3SS: [45173 46275 47021 47578 49880 50285 50571 52098]
SMsplice 5SS: [  348 10610 22541 50029 50348 50740]
SMsplice 3SS: [10377 22390 49880 50285 50571 52101]
top_k =  1000
Partition function (log Z): -22.11727054811749

Sorted 5' Splice Sites (High to Low Probability):
Position 348: 0.982084007723963
Position 10610: 0.9539314541869878
Position 22541: 0.9013150588450346
Position 2731: 0.5699526094215118
Position 13902: 0.40810049284415145
Position 7054: 0.24119756554085464
Position 916: 0.22557071945665239
Position 926: 0.16818508774963253
Position 6848: 0.11428161899924293
Position 22519: 0.05950036931098275
Position 7352: 0.05363460698495626
Position 22806: 0.052713680484435047
Position 22999: 0.052002369310666305
Position 4343: 0.048994892923702904
Position 2131: 0.03140334655529087
Position 5729: 0.030616421199788926
Position 10671: 0.030560699321646175
Position 862: 0.026803136323317236
Position 12945: 0.025752231598180526
Position 1304: 0.02416056186401201
Position 5602: 0.022305230138600033
Position 1411: 0.021043722245241574
Position 6676: 0.020619687583022468
Position 1023: 0.01923098200453377
Position 1614: 0.018827607701549735
Position 807: 0.014776351567770222
Position 534: 0.011983285248338627
Position 22475: 0.009233173342980804
Position 1433: 0.009155681588413133
Position 23263: 0.007797202215690226
Position 8697: 0.007436910496609079
Position 8388: 0.005796030079405269
Position 842: 0.004827706516073643
Position 7556: 0.004433003757427266
Position 8944: 0.003448207956083644
Position 1786: 0.003420689285127007
Position 1190: 0.0030475371522535924
Position 9028: 0.002959232424640102
Position 873: 0.0028033759856974463
Position 22477: 0.002529071386520296
Position 9124: 0.0022798081703460566
Position 1740: 0.0022503943863308048
Position 22656: 0.0018791778622122273
Position 1634: 0.0009480467462503177
Position 12793: 0.0008308216976245051
Position 2441: 0.0007106836658491013
Position 1866: 0.0006531386788757261
Position 1251: 0.0006263704583834689
Position 1661: 0.0006235969025847676
Position 628: 0.0006218184501101307
Position 1425: 0.0005988861635022576
Position 2576: 0.0005329033889196087
Position 7757: 0.00048729020024839656
Position 15949: 0.0004762381120980553
Position 1007: 0.0004547374167857035
Position 2205: 0.00040728093840649416
Position 878: 0.0003928411405504116
Position 2507: 0.00029877835886056564
Position 2182: 0.0002984829803378829
Position 5591: 0.0002972400208026702
Position 1360: 0.00028247347012736677
Position 3154: 0.00024245009450238192
Position 3130: 0.00022615373864219628
Position 4570: 0.0002057006002488894
Position 3573: 0.0001972288397195245
Position 5783: 0.00017854530320234944
Position 2217: 0.0001676267412814494
Position 2108: 0.00014906930423407816
Position 1745: 0.00014452149346787994
Position 632: 0.00014328599377390355
Position 1723: 0.00013380423938092828
Position 14558: 0.00013267700247353471
Position 5422: 0.00013004906167757356
Position 621: 0.00012717530159675697
Position 557: 6.14463068670994e-05
Position 15554: 4.0164788942112707e-05
Position 588: 1.4338367764769925e-05
Position 365: 1.0733651078002029e-05
Position 581: 9.770287957063367e-06
Position 440: 7.96929454709431e-06
Position 393: 6.427351983354908e-06
Position 4202: 5.663893434853792e-06
Position 3330: 5.391372695106282e-06
Position 2947: 5.065280515142996e-06
Position 852: 4.9600537877940395e-06
Position 12660: 4.93224183191657e-06
Position 11659: 4.689878004814395e-06
Position 1363: 3.1071193668987215e-06
Position 880: 1.7497077614742009e-06
Position 971: 1.584017433572634e-06
Position 965: 1.1033117245163912e-06
Position 1281: 9.329665890121946e-07
Position 739: 8.337549101035477e-07
Position 352: 7.775879791692199e-07
Position 549: 7.229401733633799e-07
Position 1129: 6.271461091552409e-07
Position 742: 5.19570559584626e-07
Position 437: 4.923870630377206e-07
Position 472: 3.2665048700285365e-07
Position 719: 1.903234453968705e-07
Position 982: 1.671111887436307e-07
Position 930: 1.5233933688600139e-07
Position 1063: 1.1224139141999255e-07
Position 1341: 9.589392564750239e-08
Position 286: 8.106588736225169e-08
Position 1047: 7.632953677673728e-08
Position 289: 5.0773432939383864e-08
Position 385: 4.58502057623924e-08
Position 746: 4.546877035733514e-08
Position 794: 2.8574012580590666e-08
Position 313: 2.6763710880406066e-08
Position 325: 1.7007104164973753e-08
Position 331: 1.4777472720804035e-08
Position 319: 1.406084589366248e-08
Position 752: 4.132383729145897e-09
Position 744: 1.8881236742172247e-09
Position 1086: 1.5834607822764036e-10
Position 923: 1.5639194225799659e-10
Position 717: 4.945937692342044e-11
Position 310: 1.102632106506023e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 22390: 0.8319342304389826
Position 10377: 0.6552605069012206
Position 2600: 0.5183413830243665
Position 762: 0.4452364413759808
Position 10505: 0.3298618121422951
Position 6753: 0.3039767713082012
Position 22926: 0.22346533912350403
Position 13670: 0.21704610552789327
Position 24050: 0.17444440929928545
Position 22311: 0.14644054510712795
Position 22701: 0.12467434447930092
Position 13839: 0.10552349316181259
Position 27765: 0.09943304987669163
Position 23645: 0.09270054123918865
Position 13774: 0.08582214819581077
Position 30349: 0.0703013451233263
Position 27442: 0.06273571054552377
Position 23141: 0.05175571396234633
Position 7273: 0.048968071027655
Position 7006: 0.04311779633447326
Position 23787: 0.042287059205186515
Position 1189: 0.03961257202683887
Position 27327: 0.02985381135772258
Position 5529: 0.02814423089549091
Position 12885: 0.02721097798567958
Position 1509: 0.02658850984910657
Position 4294: 0.025734421536062646
Position 1965: 0.025471353507249418
Position 5441: 0.023359792681826995
Position 6471: 0.020643561138926122
Position 29535: 0.020076530728771573
Position 23589: 0.019111738792714675
Position 2440: 0.018233050061813905
Position 4223: 0.016765936768943963
Position 23027: 0.013654042535855974
Position 1222: 0.011950853118038045
Position 2571: 0.011783438139596114
Position 28094: 0.0115158411565957
Position 24532: 0.011480347798186595
Position 2623: 0.009684196800527012
Position 24174: 0.009422848780870068
Position 8691: 0.009260000511915974
Position 6865: 0.008488299027235026
Position 8935: 0.006896074336711694
Position 4105: 0.006634868296449324
Position 7177: 0.005952857120394691
Position 2401: 0.00594805849838802
Position 859: 0.0058767818674563994
Position 8234: 0.0058041432252298585
Position 22998: 0.0055526222173546145
Position 23111: 0.00552852594335428
Position 26633: 0.005167715988862041
Position 22767: 0.004962685262006719
Position 1089: 0.004006945637965459
Position 21893: 0.003609356209287526
Position 22580: 0.0028504190088982024
Position 15806: 0.00272302221014445
Position 25219: 0.0025092299210946424
Position 2025: 0.0024676638573938553
Position 2084: 0.002337002797530294
Position 19097: 0.002307031103720725
Position 2522: 0.0023052574126151324
Position 22841: 0.002107740834600256
Position 2691: 0.002072677701540814
Position 5325: 0.0020423424092240582
Position 2575: 0.0019340854438254654
Position 1348: 0.0016057120292336878
Position 7381: 0.001605451482601303
Position 23719: 0.0015849970774850246
Position 7493: 0.0015584326538878753
Position 17329: 0.0013711711395544804
Position 610: 0.001289350989097808
Position 21148: 0.0012226426451487215
Position 15422: 0.0012154398311954957
Position 525: 0.0012103805490521471
Position 15723: 0.0011439343540319729
Position 915: 0.0011361605429779634
Position 12633: 0.0010327795832804495
Position 455: 0.0010106938807332333
Position 18496: 0.0008996458322838555
Position 1007: 0.0007804761317482312
Position 418: 0.0007277344498645375
Position 14332: 0.0006057980304712698
Position 1986: 0.000589654385065217
Position 2062: 0.0005878623220415208
Position 2661: 0.0005764292691341245
Position 17760: 0.00056128244434755
Position 10959: 0.000559169494562017
Position 944: 0.000549695805346453
