Gene = AL162424.1
index = 55
Annotated 5SS: [24]
Annotated 3SS: [521]
SMsplice 5SS: [230]
SMsplice 3SS: [349]
top_k =  1000
Partition function (log Z): -12.57423239965886

Sorted 5' Splice Sites (High to Low Probability):
Position 230: 0.8241923922520492
Position 97: 0.09406391856157939
Position 197: 0.05075307938479012
Position 244: 0.01039765369325087
Position 288: 0.00915690506226306
Position 130: 0.00740695998238778
Position 61: 0.0015581183808256183
Position 172: 0.0007487099705901808
Position 91: 0.000705071766727832
Position 388: 0.0002999974373028858
Position 277: 0.00019180233792112314
Position 70: 0.0001525367378190552
Position 52: 0.00013729498479639308
Position 355: 6.847947361034641e-05
Position 301: 6.288171286687066e-05
Position 473: 6.149478731274444e-05
Position 457: 6.10209012464697e-05
Position 37: 5.978616152906837e-05
Position 361: 4.12458759784726e-05
Position 10: 3.080019543477661e-05
Position 4: 5.265529410614492e-06
Position 58: 3.233788954072783e-06
Position 312: 2.5394108022293526e-06
Position 324: 6.032080116701093e-07
Position 475: 5.576356089844762e-07
Position 330: 1.9727044715538822e-07
Position 315: 1.6721087408407982e-07
Position 318: 5.440704471692326e-08
Position 365: 1.4101271448242216e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 349: 0.9556261368959557
Position 374: 0.015158026088605314
Position 399: 0.01081832253231045
Position 521: 0.009018958273711323
Position 354: 0.003372089875923908
Position 211: 0.0025912375525913795
Position 547: 0.0017937066607152318
Position 431: 0.00046007187929256974
Position 523: 0.00039709957371825545
Position 566: 0.0003293137671920585
Position 448: 0.00017139447866573862
Position 141: 0.0001210126440003927
Position 216: 7.566209104941267e-05
Position 272: 6.345200421529807e-05
Position 490: 5.1920072895750394e-05
Position 380: 2.8531979828100842e-05
Position 472: 1.8708001450499725e-05
Position 228: 1.554559243900472e-05
Position 409: 1.2707549400128387e-05
Position 123: 1.050810339908406e-05
Position 460: 8.296139892964193e-06
Position 573: 4.479461339478884e-06
Position 147: 3.6734261005058003e-06
Position 260: 3.2291559723244707e-06
Position 457: 2.4827032778859498e-06
Position 162: 1.7091309405327887e-06
Position 252: 1.665637124342992e-06
Position 120: 1.404986449562393e-06
Position 287: 3.915004501115522e-07
Position 277: 3.44264662089673e-07
Position 269: 3.114628747236653e-07
Position 244: 2.2105002647456683e-07
Position 234: 7.756105101017481e-08
Position 154: 4.428029573013085e-08
Position 285: 2.1542397028949713e-08
Position 239: 1.1604545240951311e-08
Position 66: 6.80232138871529e-12
