Gene = ABHD6
index = 5
Annotated 5SS: [  411 12437 19200 29840 31929 33559 37310 47634 47948]
Annotated 3SS: [12371 19055 29682 31814 33425 37151 47578 47846 56082]
SMsplice 5SS: [  411 19200 19392 23668 31929 37310 44129 47634 47948]
SMsplice 3SS: [19055 19295 23483 31814 37151 44047 47578 47846 56082]
top_k =  1000
Partition function (log Z): -13.586280107603804

Sorted 5' Splice Sites (High to Low Probability):
Position 19200: 0.9999999950871562
Position 31929: 0.9999947105624736
Position 37310: 0.9998781133447845
Position 47634: 0.9818626576097167
Position 47948: 0.9633257337335923
Position 411: 0.7970123820869895
Position 19392: 0.7426160917947875
Position 44129: 0.6978328088063457
Position 23668: 0.6506938924768094
Position 29840: 0.5736288313225858
Position 33559: 0.4261055065578223
Position 1578: 0.36525445050735594
Position 8817: 0.19554392227063538
Position 317: 0.18560078894981455
Position 23559: 0.11827379484076785
Position 21170: 0.082087117268171
Position 40742: 0.05711407458376472
Position 51712: 0.055206870204243384
Position 51282: 0.0348448572375848
Position 12437: 0.014004795257072112
Position 22483: 0.010340134669366619
Position 25128: 0.006402339547538775
Position 1139: 0.004611578810140288
Position 1001: 0.004259751094672237
Position 12038: 0.003185413299362349
Position 19328: 0.0022985099386469343
Position 335: 0.0015415607583711994
Position 24: 0.0015371836697557447
Position 406: 0.001149829071730569
Position 218: 0.0008108103616477739
Position 439: 0.0006154391873691589
Position 1147: 0.0004965138939274569
Position 1044: 0.0003551872706520378
Position 668: 0.00028373818268598246
Position 131: 0.00027413659015239995
Position 599: 0.00026847423288503113
Position 20743: 0.00026808271531949016
Position 368: 0.00020206274207247612
Position 396: 0.00018040241627138604
Position 110: 0.00017431974634707625
Position 1108: 0.00015517759935367105
Position 64: 0.0001307140832854662
Position 678: 0.00010462935058466093
Position 1388: 7.734204084852457e-05
Position 32: 2.7852024022986962e-05
Position 121: 2.523131187953756e-05
Position 94: 2.3514731916182903e-05
Position 39202: 2.2539071401450398e-05
Position 37298: 1.9205213555620192e-05
Position 636: 1.8696260035663485e-05
Position 1232: 1.4455163738072893e-05
Position 1253: 1.3086660042698353e-05
Position 436: 1.2508667897817012e-05
Position 1075: 1.140812654340787e-05
Position 91: 1.122508854807987e-05
Position 37104: 5.293913910544274e-07
Position 21119: 1.396483846704764e-09
Position 4249: 2.958054615297788e-11
Position 3959: 2.7488067338378882e-11
Position 6298: 7.343787113747237e-12
Position 2276: 4.1662465840939824e-12
Position 3989: 3.4183337859088367e-12
Position 1501: 2.841892618685118e-12
Position 3578: 1.3790857992038418e-12
Position 3684: 3.988937642653518e-13
Position 3971: 3.6432482101843556e-13
Position 2851: 2.6150555913524563e-13
Position 3877: 6.200262635345118e-14
Position 1781: 4.487901240763806e-14
Position 772: 4.261160773536137e-14
Position 5270: 4.026987743801819e-14
Position 3588: 3.366273638814436e-14
Position 1381: 3.127033838651715e-14
Position 1558: 2.4874773753731384e-14
Position 5391: 2.457428367389151e-14
Position 3574: 2.442541469935822e-14
Position 2249: 2.3139902936516123e-14
Position 5630: 2.215381406514587e-14
Position 1555: 1.5343962103054587e-14
Position 525: 1.4987126175122023e-14
Position 1101: 9.832234852639029e-15
Position 1272: 5.595812608412105e-15
Position 1505: 3.5099094415575557e-15
Position 278: 9.74457157062035e-16
Position 240: 7.234322224552632e-16
Position 77: 5.639284091257694e-16
Position 1889: 1.7055504724368806e-16
Position 86: 6.938852850060209e-17
Position 753: 4.8792049741192555e-17
Position 2207: 4.4225960676917154e-17
Position 493: 4.2763527591682706e-17
Position 785: 3.7067990375671996e-17
Position 2265: 3.306749395137741e-17
Position 476: 7.516071472751035e-18
Position 516: 2.448539100902217e-18
Position 1188: 9.83206321492448e-19
Position 1391: 9.218026848602901e-19
Position 53: 2.538145773347013e-19
Position 491: 4.365004942719782e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 47578: 0.9978973732523699
Position 37151: 0.9846834104904725
Position 31814: 0.9786859555449151
Position 47846: 0.8505601182373762
Position 19055: 0.7755307231821404
Position 23483: 0.7565908117944006
Position 19295: 0.7449146341160212
Position 44047: 0.6982984196484728
Position 56082: 0.6835558065053562
Position 29682: 0.5736326666570939
Position 33425: 0.38910813897469465
Position 1491: 0.35141002240824953
Position 19020: 0.2244692744675474
Position 8724: 0.1268227024894679
Position 21118: 0.08208721239352415
Position 47744: 0.06188741318562134
Position 40583: 0.05715253357955357
Position 56079: 0.05590463609868759
Position 51454: 0.04771433690835016
Position 50057: 0.04746520656125735
Position 47893: 0.04206382436419116
Position 51593: 0.039392001340094365
Position 53154: 0.03726252527925176
Position 33388: 0.03699878272242716
Position 8701: 0.03136011790900288
Position 51011: 0.028181859604082614
Position 51181: 0.026697493793037142
Position 31584: 0.021309158405714915
Position 53191: 0.02002465590246586
Position 8632: 0.01779035654380723
Position 53937: 0.016590427023324788
Position 36983: 0.01526701493000025
Position 12371: 0.014004795363672539
Position 52140: 0.013420194978191776
Position 8531: 0.0128199262118279
Position 23646: 0.0123769161963048
Position 50782: 0.009888461106756966
Position 48352: 0.009166351283337251
Position 54277: 0.008735571690350628
Position 49854: 0.007610790361207657
Position 49474: 0.006817642444111229
Position 8492: 0.006750819155529744
Position 22306: 0.006366927538476017
Position 53307: 0.005515497410471674
Position 1535: 0.004382393102690768
Position 22392: 0.003973245954306407
Position 24970: 0.003920831451888131
Position 48534: 0.003898001994094874
Position 50236: 0.002927186683043057
Position 51859: 0.002802892091510382
Position 50174: 0.002720011390724427
Position 25008: 0.0024815615064593473
Position 1242: 0.0024638920061036303
Position 11886: 0.002301960092840549
Position 1504: 0.002133788477690554
Position 50667: 0.0018844766239507899
Position 1440: 0.0016430537653485814
