Gene = LRRC72
index = 797
Annotated 5SS: [  147  5673 10801 30546 32104 39507 40648 53206]
Annotated 3SS: [ 5598 10730 30463 31992 39416 40494 53177 54427]
SMsplice 5SS: [  147   754  5673  5926 30546 39507 40648 41415]
SMsplice 3SS: [  617  5517  5774 30463 39416 40494 41321 54427]
top_k =  1000
Partition function (log Z): -21.52928114916307

Sorted 5' Splice Sites (High to Low Probability):
Position 5673: 0.9848267173106419
Position 147: 0.9769619620037125
Position 5926: 0.5739389374041715
Position 754: 0.5631779469273919
Position 10596: 0.31912505430471966
Position 6178: 0.26710676268215194
Position 3966: 0.21348555871623498
Position 1480: 0.13672480434944057
Position 6458: 0.1262925869275355
Position 15854: 0.11566115183994492
Position 10801: 0.08725731558991166
Position 12843: 0.08242948383467508
Position 14278: 0.07805727343220224
Position 13631: 0.07175038235267703
Position 6342: 0.0678806802646284
Position 8614: 0.04170368221732979
Position 1117: 0.04065718805343108
Position 685: 0.030529008432333592
Position 898: 0.022235431476527543
Position 232: 0.0220942650144933
Position 4995: 0.01595811546185012
Position 4152: 0.015148430564660753
Position 6903: 0.014042450413339217
Position 1899: 0.011539324242975884
Position 13754: 0.010914868955491208
Position 13954: 0.009311122155286924
Position 722: 0.007592466103906009
Position 7051: 0.006569025490081653
Position 5781: 0.005359458821207005
Position 15777: 0.005332953185526877
Position 5052: 0.005153238820089392
Position 9722: 0.002145223275947492
Position 12918: 0.001794748005163809
Position 1946: 0.001594410625699862
Position 397: 0.001367059542513904
Position 5916: 0.00058251459889928
Position 1227: 0.0005770007042829872
Position 528: 0.0005763906668431304
Position 3775: 0.0004788664585811407
Position 12174: 0.00039215973470406847
Position 6192: 0.00037984676723046984
Position 1088: 0.00036093093139055515
Position 412: 0.00028427783623249497
Position 1926: 0.00026060677683962326
Position 2494: 0.00025695383406969214
Position 1071: 0.00022867781893896104
Position 2712: 0.00018086626515715105
Position 278: 0.00015265931145807976
Position 5679: 8.91864471386012e-05
Position 417: 8.502518689803034e-05
Position 1187: 7.620884890867445e-05
Position 839: 6.599603020545439e-05
Position 560: 6.0994259358488244e-05
Position 1230: 4.8881856816892286e-05
Position 590: 3.983368124799075e-05
Position 594: 3.2463409397743785e-05
Position 1401: 2.6952713858237478e-05
Position 1496: 2.5629118566239507e-05
Position 580: 2.4029171186037594e-05
Position 1598: 2.20911535578387e-05
Position 6405: 1.98704152375486e-05
Position 483: 1.949900577723928e-05
Position 6958: 1.653158445894677e-05
Position 3846: 1.5138769515905024e-05
Position 499: 1.2535922756686456e-05
Position 1030: 1.1851622821657843e-05
Position 49: 8.83784814486679e-06
Position 675: 7.2426874273644465e-06
Position 8850: 6.864808458281848e-06
Position 867: 6.35630154627588e-06
Position 814: 5.718880695430023e-06
Position 584: 5.556687865173815e-06
Position 1200: 4.440164950279559e-06
Position 939: 4.099766532107173e-06
Position 512: 2.659515846531596e-06
Position 570: 2.19309560514766e-06
Position 586: 2.1161446711712793e-06
Position 568: 2.0269383531938567e-06
Position 3970: 1.915058122348548e-06
Position 1371: 1.9039719507625471e-06
Position 564: 1.8718424792462933e-06
Position 566: 1.7325774717299474e-06
Position 342: 1.6911306274177662e-06
Position 834: 1.3201535387759748e-06
Position 443: 1.3170383671562935e-06
Position 562: 1.1776823816259007e-06
Position 359: 9.615261174449748e-07
Position 1033: 8.444357966347464e-07
Position 1571: 7.38113298421648e-07
Position 1051: 4.849719927302615e-07
Position 1357: 4.7639875505431306e-07
Position 257: 4.469041729262985e-07
Position 496: 3.6446597932535404e-07
Position 877: 2.4709132727408225e-07
Position 1318: 2.1744071787411055e-07
Position 59: 1.8987380643688563e-07
Position 85: 1.7856303643672247e-07
Position 1276: 1.0263982633967027e-07
Position 298: 6.49127340374281e-08
Position 1334: 5.700080912646574e-08
Position 139: 5.4789438991367576e-08
Position 51: 5.269399164388479e-08
Position 747: 2.9049775004719813e-08
Position 779: 2.132892055399423e-08
Position 572: 1.928497091601337e-08
Position 1874: 1.499954786504084e-08
Position 433: 7.7997036198063e-09
Position 887: 3.873612943308144e-09
Position 574: 1.5885780108599355e-09
Position 78: 4.880497110206211e-11
Position 540: 1.2228713666172832e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5517: 0.8281263895534164
Position 19484: 0.7467525939510442
Position 617: 0.586412234431614
Position 5774: 0.5311006542169515
Position 3891: 0.21949555470795098
Position 15634: 0.18482688607175585
Position 13507: 0.17098958644521906
Position 10431: 0.16005939653637966
Position 1360: 0.12987033705596493
Position 10452: 0.10508274346936794
Position 10730: 0.10140828402331634
Position 5740: 0.09300644513917261
Position 6053: 0.08961714962405364
Position 12781: 0.08909942512886798
Position 6029: 0.06658638951648616
Position 5571: 0.06325162777850935
Position 5598: 0.06323950023870462
Position 6374: 0.06252416561938513
Position 6333: 0.0607349113692303
Position 6264: 0.05927424578582471
Position 14062: 0.04918536479840386
Position 10342: 0.046024178842358786
Position 1014: 0.0431134927997213
Position 8475: 0.04221069828549851
Position 14193: 0.03747247505632232
Position 6056: 0.028672589777587642
Position 6008: 0.02314341055027727
Position 5911: 0.018258923952251024
Position 621: 0.016439294517262996
Position 6632: 0.013202560162669496
Position 9484: 0.012701115625277423
Position 557: 0.012617623650063454
Position 6093: 0.012060564687966917
Position 1778: 0.011817459267560537
Position 5398: 0.011434958964955146
Position 4945: 0.011272518211683577
Position 16626: 0.010253072922076953
Position 4842: 0.00978384446380475
Position 5453: 0.009692313520451704
Position 10519: 0.009018460032058433
Position 11480: 0.007461065016807871
Position 11146: 0.006003417623406275
Position 4052: 0.005546442332905306
Position 8737: 0.005220737132704419
Position 7862: 0.004753533793868041
Position 5579: 0.004589296987782907
Position 5820: 0.004439114461667102
Position 12917: 0.004232133582490828
Position 6159: 0.0038616703581662156
Position 965: 0.003671517054998125
Position 6792: 0.0034645381653104408
Position 9721: 0.0032071740970201763
Position 8893: 0.003179373054666115
Position 472: 0.0027605940933747132
Position 800: 0.0025507539701007348
Position 6931: 0.0024486741063873396
Position 1472: 0.002055450864207597
Position 6840: 0.001739450239862549
Position 7442: 0.0016616518023907611
Position 310: 0.0016139849786348341
Position 6957: 0.0015534115460184837
Position 1116: 0.0013531956886818689
Position 5469: 0.001298197476402372
Position 3699: 0.0012972870548656138
Position 6033: 0.0012435241965239434
Position 5950: 0.0012016052539743792
Position 6892: 0.001146783229539271
Position 5633: 0.0010956256832208753
Position 5474: 0.0010918794706693796
Position 1753: 0.0009840044337759365
Position 12064: 0.00091016695934679
Position 3632: 0.0008314036735399857
Position 7164: 0.0008200249872153293
