Gene = TRNP1
index = 1489
Annotated 5SS: [906]
Annotated 3SS: [6139]
SMsplice 5SS: [225 906]
SMsplice 3SS: [ 757 6139]
top_k =  1000
Partition function (log Z): -9.758765859675133

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.7097177380720792
Position 906: 0.6066379744220435
Position 924: 0.27776764830842465
Position 66: 0.1187823383065349
Position 2201: 0.11636457469753152
Position 1695: 0.08045198119570506
Position 5619: 0.07953083710879923
Position 4882: 0.047222104774913565
Position 1614: 0.03993953938313865
Position 3054: 0.034067159449637424
Position 142: 0.032657728276271766
Position 1603: 0.030274939469335488
Position 936: 0.019658982279999713
Position 5367: 0.01898171627407041
Position 1646: 0.018391662949137244
Position 6388: 0.01464834011623186
Position 1475: 0.01286725315022107
Position 808: 0.010378932751136749
Position 19: 0.008090918707444742
Position 4091: 0.007962824252482585
Position 416: 0.005281796852428506
Position 5213: 0.0030736194800268235
Position 3241: 0.0025906480155611623
Position 2203: 0.002369756465198621
Position 1858: 0.0023207382882527105
Position 5100: 0.0023053386451945884
Position 891: 0.00215626566486317
Position 872: 0.0021537718488471806
Position 577: 0.001863482508532495
Position 4610: 0.001850571566617261
Position 5072: 0.0018477792398905438
Position 1880: 0.0016808773169526565
Position 13: 0.001366116186010358
Position 3050: 0.001320076143108607
Position 3354: 0.0011882340776535594
Position 5318: 0.0011125872739527819
Position 4053: 0.0010413277486487121
Position 2159: 0.0008807672260459997
Position 2563: 0.0008592530687164536
Position 3502: 0.0008436703042834629
Position 4025: 0.0008032293078218259
Position 4797: 0.0007967242010182249
Position 2051: 0.0005737154318502244
Position 1232: 0.0005443013042993825
Position 1062: 0.0005083010080456822
Position 672: 0.00046369455712898553
Position 437: 0.000422120056658769
Position 439: 0.0003601972675098637
Position 1069: 0.0003376984841580976
Position 4159: 0.0002718074443638592
Position 1983: 0.00025960220868241905
Position 1651: 0.00017535429443152133
Position 1795: 0.00014635517752629299
Position 1016: 7.22782431388527e-05
Position 29: 6.423202158099748e-05
Position 1518: 2.6876491641565473e-05
Position 1133: 2.6193723738647637e-05
Position 940: 2.585636708136406e-05
Position 2706: 2.5021902084340586e-05
Position 1072: 2.452486483947233e-05
Position 458: 2.393482085521316e-05
Position 1827: 2.147088455640248e-05
Position 21: 1.5143524033846692e-05
Position 1402: 1.490453218471441e-05
Position 2558: 1.4520295331686183e-05
Position 2104: 1.4001994832646853e-05
Position 2229: 1.3651906611937256e-05
Position 1082: 1.0239318327775031e-05
Position 229: 9.346156339218649e-06
Position 1756: 7.225287701152282e-06
Position 950: 5.474455191873136e-06
Position 911: 4.88122828905736e-06
Position 3: 4.5406875590603e-06
Position 1863: 4.077983923148188e-06
Position 4494: 3.6751821802281023e-06
Position 1732: 3.508768667667109e-06
Position 5: 3.3835400036419373e-06
Position 961: 1.8621349101145927e-06
Position 1009: 1.7508950545857564e-06
Position 1342: 9.900809308558916e-07
Position 662: 7.475997710810703e-07
Position 26: 5.5164982130326e-07
Position 1322: 2.3781925479291166e-07
Position 928: 2.2306646705796826e-07
Position 542: 1.1122208551261102e-07
Position 476: 7.839084299337235e-09
Position 1818: 9.390256920216772e-10
Position 948: 2.6774811275034886e-12
Position 172: 1.8094375815201084e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 757: 0.7133073777628443
Position 6139: 0.3549474051450563
Position 6157: 0.23763427754250518
Position 1947: 0.14367943906776828
Position 1445: 0.12353859971174451
Position 7092: 0.11452304591557208
Position 5476: 0.08582274173148252
Position 729: 0.08517988106628141
Position 2798: 0.05208301656423027
Position 1429: 0.039960187942936834
Position 6484: 0.039533729819751354
Position 1474: 0.02991823519754954
Position 4733: 0.02607140769089094
Position 5099: 0.023248134845397197
Position 1721: 0.022447399423235675
Position 1968: 0.021675976327608548
Position 3755: 0.021386687491574564
Position 3875: 0.02006017484450482
Position 3171: 0.018724230321580004
Position 7146: 0.01182174381532411
Position 4710: 0.011005749492494474
Position 3898: 0.010206561904958826
Position 1448: 0.009994788238159412
Position 4667: 0.009403544116329312
Position 2107: 0.008237464733052079
Position 1943: 0.007755447213260248
Position 6563: 0.006824127521539203
Position 797: 0.006443386489621078
Position 5014: 0.004947907687725995
Position 5249: 0.004817833884917613
Position 3348: 0.004227180774003354
Position 5993: 0.003814456194338355
Position 6266: 0.003630121288231303
Position 3142: 0.0032285143486328787
Position 5563: 0.0028517622973617
Position 1630: 0.002498159203192887
Position 4364: 0.0022284568614876084
Position 5201: 0.002005859045643872
Position 2449: 0.00188961042440256
Position 2485: 0.0016524671058744435
Position 2390: 0.0016372750706482556
Position 1538: 0.001607318698364864
Position 2545: 0.001558582150169245
Position 3784: 0.0014866018358462914
Position 6542: 0.0014787510413179186
Position 1364: 0.0014265885442051839
Position 2310: 0.0013794949213430776
Position 5829: 0.0013751093441437012
Position 6284: 0.0012962690274065818
Position 7120: 0.0012894562465903105
Position 3910: 0.0012554144235232749
Position 4810: 0.0011888683585135863
Position 4740: 0.0011493021668252958
Position 2133: 0.0011231220288140087
Position 6055: 0.0010374641097957104
Position 1452: 0.0008986018004480407
Position 2838: 0.0008773431565590364
Position 5940: 0.0007779536818495324
Position 6690: 0.0007730274359479255
Position 1589: 0.0007595455583427796
Position 3668: 0.0007351540462465683
Position 3759: 0.0006870246540950226
Position 1178: 0.0005887044429262892
Position 4689: 0.0005720194367363429
Position 6745: 0.0005698106436806919
Position 2901: 0.0005369558725821879
Position 1016: 0.000508009711483184
Position 4828: 0.0004618023826912261
Position 2579: 0.00041738607946573115
Position 3107: 0.00036564912896739466
Position 3010: 0.0003413042214803057
Position 2692: 0.0003378271343554637
Position 7022: 0.0003341859391324977
Position 6919: 0.00032057969273692266
Position 3310: 0.00030624443981889957
Position 6218: 0.00030533141749361736
Position 1818: 0.0002928884855306795
Position 251: 0.0002872759072641813
Position 4206: 0.00023639841597134035
Position 1847: 0.0002033543173711183
Position 5996: 0.0001970829230641523
Position 7165: 0.00018766223853701323
Position 3104: 0.00018151477601805661
Position 5177: 0.000148224116144251
Position 1509: 0.0001341661677728466
Position 4951: 0.0001232490867007034
Position 181: 0.00011241787596830797
Position 4386: 0.00010740252375771507
Position 3728: 0.00010322334078290085
Position 1491: 9.656914693241514e-05
Position 1119: 9.459550054049986e-05
Position 3982: 9.17072518686046e-05
Position 1277: 9.046167320374828e-05
Position 3381: 7.998747792689705e-05
Position 1790: 7.721946956974731e-05
Position 4134: 7.31690436313917e-05
Position 4020: 5.551449087854689e-05
Position 1552: 5.255874261301908e-05
Position 2618: 5.1855512476168616e-05
Position 1645: 4.2003160644381983e-05
Position 1872: 3.891259646267068e-05
Position 1555: 3.845070658173137e-05
Position 2200: 3.6600723352703563e-05
Position 807: 3.477972530809742e-05
Position 1229: 3.2365317497688845e-05
Position 1638: 2.9681835717101658e-05
Position 1613: 2.887147348044217e-05
Position 2276: 2.8688560598734203e-05
Position 1095: 2.8516662643330438e-05
Position 229: 2.6881953404169295e-05
Position 1021: 2.4025085587292666e-05
Position 2955: 1.4286360209374818e-05
Position 121: 1.4073358805828101e-05
Position 1602: 1.3366246339169712e-05
Position 706: 1.2378992844129116e-05
Position 966: 1.2034949171742438e-05
Position 2109: 1.1577370720028558e-05
Position 1514: 7.955838903542847e-06
Position 2994: 5.739638110038087e-06
Position 1664: 5.249034842790505e-06
Position 99: 4.302372795296074e-06
Position 862: 3.865243495425173e-06
Position 415: 3.634656650163301e-06
Position 1126: 3.292474524459113e-06
Position 2042: 3.1199453393287714e-06
Position 991: 3.0894015381709167e-06
Position 1299: 3.048059592803451e-06
Position 1657: 2.916929803791681e-06
Position 1239: 2.8557324910155035e-06
Position 550: 2.714515057820771e-06
Position 2186: 2.5970828861872316e-06
Position 2025: 2.5663443805370493e-06
