Gene = MBLAC1
index = 819
Annotated 5SS: [371]
Annotated 3SS: [673]
SMsplice 5SS: [371]
SMsplice 3SS: [673]
top_k =  1000
Partition function (log Z): -9.811115286455387

Sorted 5' Splice Sites (High to Low Probability):
Position 371: 0.42877372979060324
Position 62: 0.20037947946352735
Position 440: 0.1841855429152441
Position 343: 0.13596129407347762
Position 281: 0.02890586764841633
Position 224: 0.021570543393439237
Position 500: 0.005481217484422332
Position 57: 0.003920385855701639
Position 45: 0.0015007173536407384
Position 799: 0.0007350475476332729
Position 1150: 0.0006016957279242537
Position 545: 0.0005927958204978447
Position 765: 0.00043267245201314436
Position 502: 0.0003987398267517906
Position 425: 0.00033392968668376254
Position 719: 0.00029306325191584483
Position 741: 0.0002841291216719186
Position 444: 0.00016071682561615805
Position 538: 0.00013850441080199286
Position 616: 0.0001054172735923803
Position 1224: 9.58953328924612e-05
Position 840: 8.593652334304303e-05
Position 813: 6.626236809888966e-05
Position 511: 6.177664128755343e-05
Position 945: 5.378486712504364e-05
Position 768: 4.595367454864908e-05
Position 1188: 3.1036303146013e-05
Position 162: 2.4078458988219304e-05
Position 570: 1.6073512244629902e-05
Position 762: 9.866436763910991e-06
Position 1032: 7.990747240519904e-06
Position 801: 6.672311474858583e-06
Position 1098: 5.829974443481502e-06
Position 831: 5.448572555331698e-06
Position 153: 4.128121472536832e-06
Position 1020: 2.8643747578858413e-06
Position 642: 1.180530312061954e-06
Position 881: 1.231582795596042e-08
Position 895: 8.294483760872554e-09
Position 143: 5.8576681516659975e-09
Position 597: 1.8286815323165265e-10
Position 317: 4.4042056784392185e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 673: 0.7225268066204285
Position 779: 0.08972878937567644
Position 691: 0.08775734649576852
Position 851: 0.05716896873347162
Position 143: 0.010333929264751459
Position 1083: 0.008278700526235017
Position 871: 0.008261331874061664
Position 697: 0.006030700668303927
Position 1217: 0.0034819812576873995
Position 1335: 0.0031484691492110538
Position 1417: 0.0030761658673643423
Position 184: 0.0028489433563138222
Position 1533: 0.0015528092114212196
Position 1187: 0.0015433462547177175
Position 694: 0.0014730280941322093
Position 1001: 0.001056248459012139
Position 1313: 0.0009134171313649224
Position 229: 0.0008082544478684763
Position 244: 0.0007614870697763385
Position 1125: 0.0004829593914988761
Position 1740: 0.0004616600577354778
Position 343: 0.00043391796993226376
Position 1340: 0.00029733509199039916
Position 1506: 0.00029593995809083676
Position 1567: 0.0002905561001602289
Position 297: 0.00021577906032739318
Position 713: 0.00021089424734489686
Position 1610: 0.000188808795021343
Position 1607: 0.0001638760747199913
Position 1538: 0.00014463643616650796
Position 1160: 0.0001301393757551112
Position 1410: 0.00010205170817511096
Position 1694: 0.00010141802382488295
Position 1029: 8.172158909606242e-05
Position 1663: 7.643468512067122e-05
Position 1442: 6.40464585867027e-05
Position 170: 5.823329775864997e-05
Position 153: 5.3535905776773906e-05
Position 175: 3.77933401180974e-05
Position 535: 3.6594816541913676e-05
Position 795: 3.5272333474631e-05
Position 906: 3.466746381485388e-05
Position 150: 3.427501075934906e-05
Position 347: 3.1628304290953135e-05
Position 1228: 2.8715958914025257e-05
Position 576: 2.7635647301792078e-05
Position 1017: 2.7435004445471478e-05
Position 118: 2.5851793903026866e-05
Position 1422: 2.5548154084501458e-05
Position 194: 2.3146710246334722e-05
Position 1547: 2.2093170994825958e-05
Position 1615: 2.1583421860800463e-05
Position 1598: 2.097969313789582e-05
Position 920: 1.975223582360843e-05
Position 409: 1.79505855781794e-05
Position 436: 1.7572694051596377e-05
Position 1357: 1.7144352465571368e-05
Position 637: 1.5988693470784167e-05
Position 1326: 1.5079722339206149e-05
Position 187: 1.4618491074171607e-05
Position 199: 9.905070780045981e-06
Position 797: 9.4499186326808e-06
Position 565: 9.074662912356317e-06
Position 203: 8.250448194839314e-06
Position 1456: 8.140787699327326e-06
Position 1754: 7.844987253242522e-06
Position 597: 7.523586006927333e-06
Position 299: 7.230998144251107e-06
Position 1436: 6.2790842412670895e-06
Position 1430: 6.217039528223377e-06
Position 1628: 4.994987064013873e-06
Position 1632: 4.819686732463497e-06
Position 1343: 3.5001949109567452e-06
Position 631: 3.4336544902371986e-06
Position 1290: 2.8756966580779298e-06
Position 974: 2.5994795769887694e-06
Position 923: 2.312965766769582e-06
Position 1275: 2.2555973344592442e-06
Position 207: 2.1554299927579866e-06
Position 483: 2.1076055186892344e-06
Position 1623: 2.049448865101844e-06
Position 1569: 2.0154911688036007e-06
Position 361: 1.7263547063333652e-06
Position 397: 1.6023668878286358e-06
Position 374: 1.3091304901210795e-06
Position 591: 1.1813021535512733e-06
Position 352: 1.1204405972473841e-06
Position 376: 6.952179418100031e-07
Position 370: 5.440787143319937e-07
Position 358: 3.9898073060290947e-07
Position 414: 2.990470867791064e-07
Position 385: 2.2030699730498406e-07
Position 423: 9.407826207768289e-08
Position 363: 5.574570689637758e-08
Position 474: 7.950655897359018e-09
Position 487: 2.8921015231863127e-09
Position 500: 1.6437297378045894e-09
Position 881: 1.435028734863093e-09
Position 507: 7.415420576028463e-10
Position 610: 5.507263465406279e-10
Position 543: 2.8321186610995306e-10
Position 511: 2.7710535725963417e-10
Position 578: 2.1089411640348187e-13
Position 585: 1.2289529014915571e-13
