Gene = PDCD10
index = 1007
Annotated 5SS: [  165   613 14765 29985 37818 39231 47212 47593]
Annotated 3SS: [  475 14552 29930 37699 39103 47132 47509 50436]
SMsplice 5SS: [  368 14394 14765 30037 37818 39231 39592 39795 45402 47212 47593]
SMsplice 3SS: [14236 14552 29930 37699 39103 39395 39674 45253 47132 47509 50436]
top_k =  1000
Partition function (log Z): -25.33430227560368

Sorted 5' Splice Sites (High to Low Probability):
Position 14765: 0.9875595828162355
Position 368: 0.5286384251821424
Position 1959: 0.4493654966620958
Position 1749: 0.3795266080621096
Position 1209: 0.1908247931289671
Position 21: 0.17024712283505122
Position 2515: 0.12278833537982779
Position 1229: 0.09447266136969654
Position 613: 0.08137606541002024
Position 395: 0.08083328529328306
Position 259: 0.06650711792572278
Position 202: 0.053476141071211535
Position 738: 0.051971164438869635
Position 6014: 0.03784540642760745
Position 1526: 0.03614749873307793
Position 399: 0.032202248727889515
Position 1005: 0.028475670775557998
Position 1577: 0.02595639574995959
Position 709: 0.018869747028123586
Position 757: 0.0112097155341455
Position 165: 0.008924528081058602
Position 805: 0.007198129307931842
Position 348: 0.003906664749282451
Position 1009: 0.003855060776005061
Position 2060: 0.0037468251749298268
Position 1995: 0.003179508465757726
Position 284: 0.0029399198974371017
Position 700: 0.0025666529830849134
Position 1429: 0.0019996206112637125
Position 1817: 0.0018991286670846273
Position 1949: 0.0013497994409757477
Position 248: 0.001255779888278171
Position 26: 0.0010152484245832814
Position 206: 0.0008703822470813997
Position 75: 0.0008399783964121796
Position 14746: 0.0006631566061454625
Position 2033: 0.0003817970252443512
Position 2037: 0.0002259050452647286
Position 1294: 0.00019675462294817248
Position 174: 0.00018659263448831542
Position 842: 0.0001738172154602398
Position 1782: 0.0001726792063102827
Position 2510: 0.0001613315792327254
Position 2305: 0.0001517403737348821
Position 2149: 0.00013421749222820796
Position 2557: 0.0001241672892965298
Position 428: 0.00012193299240105659
Position 744: 0.00011682033820852836
Position 545: 0.00010776283717906578
Position 1292: 0.00010671107403502957
Position 510: 9.247017247902566e-05
Position 599: 9.009014403305031e-05
Position 295: 7.718779507079474e-05
Position 1585: 6.397811531022833e-05
Position 765: 4.2739133050558206e-05
Position 452: 3.816269516916085e-05
Position 516: 3.4446514422226796e-05
Position 332: 3.0841456665255264e-05
Position 2519: 2.494017295602124e-05
Position 6447: 2.4324665125814166e-05
Position 811: 1.9482322823721162e-05
Position 193: 1.1880605019968974e-05
Position 28: 1.0088780813203464e-05
Position 461: 7.780574430444898e-06
Position 769: 7.680294978784225e-06
Position 961: 7.1522981408900755e-06
Position 733: 7.14901868895948e-06
Position 82: 6.762378784908991e-06
Position 823: 4.180493981155972e-06
Position 1166: 3.465637378058284e-06
Position 788: 2.8572289504703855e-06
Position 188: 2.7074404309606696e-06
Position 854: 2.5757674000658897e-06
Position 535: 2.4230863391893612e-06
Position 118: 1.1830736369433567e-06
Position 2623: 1.0695293746223824e-06
Position 337: 1.052958494484555e-06
Position 34: 9.222395369928588e-07
Position 323: 7.647885808394193e-07
Position 438: 2.35597548010184e-07
Position 529: 1.4810099374866565e-07
Position 14: 7.981143119413967e-08
Position 51: 1.800931338361137e-08
Position 6: 1.4252079797873664e-08
Position 45: 1.3347533305014306e-08
Position 39: 7.760388425085927e-09
Position 350: 4.823641153868417e-10
Position 379: 1.5537951938379543e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14552: 0.9929732644044837
Position 1687: 0.3825948844457027
Position 22802: 0.2973642037541501
Position 1084: 0.2688173557786518
Position 1811: 0.21017931769016449
Position 22830: 0.148821136816006
Position 23070: 0.13311030186007006
Position 23628: 0.12416061219388666
Position 641: 0.09027225992315126
Position 1646: 0.08079152141057569
Position 24359: 0.06476671994863592
Position 2322: 0.05777114846237346
Position 1345: 0.04566547249488555
Position 1576: 0.04505584259122046
Position 20170: 0.04224603060464003
Position 5893: 0.037896111696459525
Position 1746: 0.03587755645009627
Position 1626: 0.03564213076235621
Position 2421: 0.03419621070919735
Position 18515: 0.029699659291995296
Position 19390: 0.024790142802159274
Position 475: 0.024640632518378412
Position 17351: 0.023604977946103688
Position 22303: 0.022494061277756584
Position 958: 0.020894818430855597
Position 1425: 0.017634776549186555
Position 14950: 0.016476716257002838
Position 2380: 0.016286873113899546
Position 18108: 0.014034819804768749
Position 1830: 0.013890513869868129
Position 2292: 0.013825398347714636
Position 127: 0.013173630532871882
Position 1387: 0.010781339742694709
Position 16034: 0.010753602917957225
Position 17829: 0.01039083720015898
Position 1871: 0.007512483161767644
Position 480: 0.0073127364745047985
Position 19616: 0.007063704868027742
Position 18620: 0.006229536978343535
Position 1169: 0.005431031187970497
Position 347: 0.004738809952011025
Position 1878: 0.004327858088866638
Position 16390: 0.0038110951860578614
Position 17941: 0.003336771251176346
Position 1778: 0.00306046740398602
Position 9576: 0.002724686253858613
Position 1846: 0.002363856993749256
Position 2024: 0.0023029189418686674
Position 598: 0.0021746424374159672
Position 17311: 0.002072097742461832
Position 1055: 0.0018343119302254355
Position 16944: 0.001682698853359334
Position 2506: 0.0015170801671603063
Position 579: 0.001296523766998332
Position 1863: 0.0012943854633913929
Position 1008: 0.0010720245438924966
Position 15625: 0.0010105790196949563
Position 1657: 0.0009696640425986534
Position 2056: 0.0009472560737726441
Position 10159: 0.0008851222434958653
Position 2792: 0.0008560863756722379
Position 872: 0.0007344049671152334
Position 823: 0.0006896248073396098
Position 482: 0.0005503131465452225
Position 6358: 0.0004370205935668616
Position 991: 0.00042628995223075014
Position 939: 0.00039283101055039276
Position 612: 0.00037435768199161967
Position 529: 0.0003239084249926349
Position 14888: 0.0003024328479695629
Position 1544: 0.00022758815958600696
Position 733: 0.0002208948429165349
Position 1058: 0.00021841552043285384
Position 399: 0.00020705051661794828
Position 786: 0.00018389096784762055
Position 7632: 0.00018274207695994263
Position 890: 0.00016309568083227116
Position 3649: 0.00014688402456365247
Position 1948: 0.00014219978705981513
Position 557: 0.0001369454633709754
Position 169: 0.00013552828595132804
Position 315: 0.00013248870372706474
Position 1121: 0.00012019832995217968
Position 2812: 0.00011316466100228127
Position 244: 0.00010105422884113765
Position 8250: 9.589369449689136e-05
Position 1474: 8.671448398828898e-05
Position 2838: 7.282438434122851e-05
Position 7573: 7.066758581697375e-05
Position 3492: 6.399291911903882e-05
Position 2345: 6.23253045965216e-05
Position 535: 6.073842612796808e-05
Position 6338: 5.782306232906197e-05
Position 485: 5.1866804615634754e-05
Position 258: 4.8732942502093407e-05
Position 133: 4.497406442506208e-05
Position 2175: 4.123817229068115e-05
Position 583: 4.0495912012385816e-05
Position 3427: 4.0406090023215e-05
Position 6362: 3.998397233421745e-05
Position 367: 3.915568290954334e-05
Position 6252: 3.227064671470399e-05
Position 976: 3.1643971136001986e-05
Position 1748: 2.8906220778881807e-05
Position 1248: 2.8726210934501642e-05
Position 1228: 2.8260218417230673e-05
Position 365: 2.7697940965697205e-05
Position 4367: 2.614481005870423e-05
Position 497: 2.6015023743531136e-05
Position 403: 2.311362223572694e-05
Position 1200: 2.0567769871849215e-05
Position 854: 2.0423868097659967e-05
Position 5200: 1.9984709379498018e-05
Position 308: 1.9580847974685497e-05
Position 306: 1.861528192783975e-05
Position 6435: 1.8556930857957935e-05
Position 4008: 1.8405809034260474e-05
Position 5634: 1.766985179318479e-05
Position 3675: 1.6193025303319673e-05
Position 699: 1.26028452749759e-05
Position 5530: 1.1696279419886993e-05
Position 3271: 1.1335631377546305e-05
Position 1515: 1.0102530662861253e-05
Position 198: 9.21773836439324e-06
Position 1944: 6.248886258451739e-06
Position 833: 2.993870094127914e-06
Position 836: 2.9882715860090966e-06
Position 4864: 2.848453954794112e-06
Position 643: 1.8803844198172764e-06
Position 895: 8.280243199312924e-07
Position 494: 8.258175035755612e-07
Position 503: 8.150834005138466e-07
Position 501: 7.907592631264208e-07
Position 669: 7.732710438331538e-07
Position 173: 7.465785511979462e-07
Position 678: 6.049161652193024e-07
Position 1015: 5.987648634387804e-07
Position 248: 4.770511474746429e-07
Position 560: 4.602117970359924e-07
Position 90: 2.770024434467026e-07
Position 410: 1.9863051735836894e-07
Position 1400: 1.5551376066459923e-07
Position 104: 9.300349446469896e-08
Position 188: 4.935206730256436e-08
Position 277: 4.0594785633797017e-08
Position 283: 3.08305336638223e-08
Position 712: 1.9532415199959927e-08
Position 438: 7.738347718050938e-09
Position 405: 6.889261448714066e-09
Position 147: 5.39731650941033e-09
Position 149: 3.877616999093932e-09
Position 372: 8.468007032300218e-10
Position 271: 5.561099077432899e-10
Position 426: 3.2487198854351895e-10
Position 421: 3.244620661017895e-10
Position 417: 8.0125562432082e-12
Position 69: 9.865723407559998e-13
Position 80: 8.420441243207604e-15
Position 72: 7.17252333456156e-15
Position 74: 2.861623290324825e-15
