Gene = ANKRD61
index = 84
Annotated 5SS: [ 216 1561]
Annotated 3SS: [1462 4067]
SMsplice 5SS: [ 216 1561]
SMsplice 3SS: [1462 4067]
top_k =  1000
Partition function (log Z): -5.122371627562486

Sorted 5' Splice Sites (High to Low Probability):
Position 1561: 0.9818117828986438
Position 216: 0.6373049075233749
Position 135: 0.3588202377171578
Position 3245: 0.24915202361668848
Position 3956: 0.1528678881200261
Position 1115: 0.10231514186820315
Position 2531: 0.09125767724907004
Position 3752: 0.03304687785575861
Position 3542: 0.029546985482046102
Position 1056: 0.025513162229756633
Position 1151: 0.01300213159171733
Position 1309: 0.010077356023248916
Position 1350: 0.009369877827855158
Position 1119: 0.008766677875335213
Position 968: 0.007356090818306663
Position 1238: 0.004738334281576711
Position 1736: 0.004253076675495641
Position 567: 0.003347118125834964
Position 3482: 0.002939879057623655
Position 585: 0.0020142516481700397
Position 947: 0.0011843832890967485
Position 1542: 0.0011506849948240588
Position 4211: 0.000840091560577707
Position 1376: 0.0008236741695154514
Position 740: 0.000792045796507871
Position 4228: 0.0007129069800495137
Position 4726: 0.0006783468562062783
Position 1244: 0.00042779304415843314
Position 1914: 0.00035272071583593355
Position 2711: 0.0003203903141193752
Position 1738: 0.0002893839384133642
Position 1136: 0.00016461073501173573
Position 252: 0.0001626514597438915
Position 288: 0.00012300845683329108
Position 2473: 9.892443949688709e-05
Position 2173: 9.103301950850335e-05
Position 1556: 6.671095991729992e-05
Position 2168: 5.9052225137407574e-05
Position 2126: 4.829393224066582e-05
Position 972: 4.7007483204638824e-05
Position 2570: 4.671959760102526e-05
Position 1103: 4.38137881685971e-05
Position 734: 3.700608102058489e-05
Position 36: 2.9546505381762143e-05
Position 2621: 2.3471303276021012e-05
Position 475: 2.1362049707732864e-05
Position 1220: 1.5271935779131477e-05
Position 3140: 1.4017925963915598e-05
Position 489: 1.1724853955675256e-05
Position 492: 1.039990239719689e-05
Position 675: 8.573844202269224e-06
Position 2114: 7.474249574131212e-06
Position 1254: 7.153624031379991e-06
Position 592: 6.141873084534511e-06
Position 2106: 4.491614485353386e-06
Position 1218: 3.970075755712892e-06
Position 2727: 3.242059553069494e-06
Position 235: 3.0465578027713732e-06
Position 1565: 2.9265217972268846e-06
Position 53: 2.826511815371342e-06
Position 430: 2.3789697554231316e-06
Position 2873: 2.3636846538655983e-06
Position 2635: 2.2471368216445926e-06
Position 2193: 2.1017804827668855e-06
Position 2750: 2.087093262862468e-06
Position 627: 1.8428885008361426e-06
Position 432: 1.7228084995532206e-06
Position 2131: 1.61844149522761e-06
Position 970: 1.5827776987642369e-06
Position 918: 1.5152732923835795e-06
Position 1720: 1.0026240393905288e-06
Position 1980: 5.102421582340323e-07
Position 1856: 4.817687790423681e-07
Position 1829: 4.4727397446430325e-07
Position 3660: 3.190176297690156e-07
Position 3685: 3.1568520272154465e-07
Position 540: 3.072940142439318e-07
Position 820: 2.8264518015288743e-07
Position 1501: 2.7072441273938247e-07
Position 571: 2.0598791721623996e-07
Position 662: 1.9338235274685434e-07
Position 527: 1.221501496238201e-07
Position 753: 1.1933194424202035e-07
Position 39: 4.8137603639352565e-08
Position 452: 4.094262921909159e-08
Position 1531: 3.4720502472242054e-08
Position 357: 3.2370843536961454e-08
Position 501: 1.887323007795575e-08
Position 156: 1.3099673409052617e-08
Position 949: 9.140490642190872e-09
Position 1229: 8.804471611275681e-09
Position 46: 6.524385627146649e-09
Position 1410: 2.6300388434677925e-09
Position 393: 1.0009622548706339e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1462: 0.9368970878482193
Position 4067: 0.33670303086952325
Position 3103: 0.19834028544064886
Position 941: 0.1508171817182544
Position 2239: 0.14324691783467955
Position 4884: 0.13373545174192464
Position 3869: 0.11016349859078604
Position 3012: 0.08775801553617248
Position 4039: 0.0748962198835926
Position 3334: 0.056874839760840165
Position 1637: 0.0298488259564176
Position 4713: 0.028292339738104095
Position 3851: 0.02667059925286151
Position 4016: 0.026144091251161152
Position 1469: 0.02333409870994538
