Gene = MLH1
index = 850
Annotated 5SS: [  332  3378  7722 11143 13732 15574 18531 18768 21213 24268 27132 32676
 35601 46963 49000 54352 55278 55686]
Annotated 3SS: [ 3286  7622 11068 13658 15481 18487 18678 21099 24173 26977 32304 35451
 46853 48935 54186 55184 55571 57153]
SMsplice 5SS: [  559  3378 11143 13732 15574 18531 18768 21213 27132 30627 35601 46963
 49000 55278 55686]
SMsplice 3SS: [ 3286 11068 13658 15440 18487 18678 21099 26977 30533 35451 46853 48935
 55184 55571 56283]
top_k =  1000
Partition function (log Z): 4.123580039252872

Sorted 5' Splice Sites (High to Low Probability):
Position 35601: 0.9956196882201422
Position 18768: 0.9836779792332498
Position 13732: 0.9699545597967063
Position 27132: 0.9432955117412877
Position 3378: 0.9265545969424793
Position 49000: 0.8805107743980425
Position 46963: 0.8588165026325247
Position 15574: 0.8518008597824406
Position 11143: 0.8465297623621341
Position 21213: 0.8361205313097203
Position 30627: 0.7058498330027194
Position 55686: 0.6627360988627654
Position 18531: 0.5996174587440918
Position 559: 0.5865232986010572
Position 1015: 0.5594176160722795
Position 54352: 0.510010690648911
Position 24268: 0.40776784481561357
Position 7722: 0.37836942276395624
Position 47718: 0.35295603269067605
Position 332: 0.3430681893377947
Position 32676: 0.3380000551437351
Position 47453: 0.33565491110736634
Position 28033: 0.3289597912580933
Position 55278: 0.29410302276298717
Position 52035: 0.27910879545988404
Position 8061: 0.22411716288413253
Position 20999: 0.2099171054585959
Position 32416: 0.19699550546693895
Position 11004: 0.1791227358923567
Position 29202: 0.1786230993385826
Position 38776: 0.1729260505434266
Position 24418: 0.14966051417546736
Position 153: 0.13204420809633555
Position 134: 0.13003669710615517
Position 20848: 0.1294714135379942
Position 47175: 0.1269850539412069
Position 3969: 0.11752049175000454
Position 16192: 0.10146492969035568
Position 7717: 0.07618581043686411
Position 11391: 0.07535617754405521
Position 36290: 0.07313715504185164
Position 24538: 0.07001669143314093
Position 47485: 0.06097486198599879
Position 34882: 0.06012280091004858
Position 16198: 0.059810580563136775
Position 20856: 0.058605243302643203
Position 21598: 0.048278522687901754
Position 22140: 0.04722513125197712
Position 2314: 0.046914935123102644
Position 12266: 0.04581819427581402
Position 3807: 0.04578233771191364
Position 54059: 0.04418944068546131
Position 39692: 0.04194882707783456
Position 35976: 0.041389879917470125
Position 3151: 0.041092095727704656
Position 1111: 0.038294896086251105
Position 11718: 0.037894274428775084
Position 37986: 0.03647242032892162
Position 11604: 0.03478102767500885
Position 11030: 0.03381617773075922
Position 23027: 0.03299663755727963
Position 16183: 0.032439772593013956
Position 11258: 0.028897507554888745
Position 51841: 0.02632450537801001
Position 594: 0.022817552376500252
Position 13741: 0.022464860628659683
Position 19858: 0.0216917503156653
Position 24022: 0.02160622776973905
Position 11395: 0.020511005784946832
Position 38581: 0.019852464329855546
Position 29466: 0.018797357833019432
Position 110: 0.01835149870465386
Position 7995: 0.017991071649025324
Position 1149: 0.016515499665662337
Position 11378: 0.0164438788335828
Position 38088: 0.016428944657862175
Position 34547: 0.01582336713267849
Position 24607: 0.014922499554969588
Position 28121: 0.013993431221919423
Position 16082: 0.013823820255749983
Position 21512: 0.013702314328567286
Position 4206: 0.013683643683081757
Position 32398: 0.013320398224632619
Position 14057: 0.013141082483432655
Position 608: 0.01304264208448129
Position 20852: 0.01298030651324454
Position 34842: 0.012719142794629542
Position 55913: 0.012632533359420425
Position 55309: 0.012253735203610866
Position 47051: 0.012009090917520678
Position 9623: 0.010737538983636446
Position 17168: 0.009820820754101435
Position 56102: 0.009381617459421034
Position 17756: 0.009028606998814215
Position 1257: 0.008805483885620637
Position 51969: 0.00834944074212457
Position 48115: 0.008312363773174665
Position 18760: 0.0078871098000499
Position 21589: 0.007464941349966531
Position 14027: 0.00720230346541861
Position 10931: 0.0068606814528483166
Position 2272: 0.0063366391839157895
Position 18613: 0.006084863809320174
Position 508: 0.005010333479602823
Position 15372: 0.004815035188763619
Position 33465: 0.0044064682301902065
Position 4376: 0.004349630648414479
Position 29763: 0.00402812142591615
Position 11009: 0.004000288227297118
Position 14642: 0.003678664203462627
Position 28148: 0.0033564713547555645
Position 95: 0.0029909418599442447
Position 35523: 0.002938387545430476
Position 27666: 0.002917574235596411
Position 13753: 0.0028612270638757775
Position 15864: 0.0027165354282111154
Position 261: 0.0027042640124121504
Position 50188: 0.0026862044759679367
Position 3933: 0.0025868122642116412
Position 18488: 0.0024357249845428004
Position 706: 0.0024276412120948407
Position 52655: 0.0024027465609078964
Position 7816: 0.0022696081239186017
Position 4142: 0.001951498671960049
Position 1715: 0.0018495258967556397
Position 16898: 0.001768069220615257
Position 56204: 0.0017089224962852998
Position 3171: 0.0016136693973340637
Position 2316: 0.0014865704396280458
Position 2971: 0.0014443435360861339
Position 14384: 0.0014162889281291208
Position 29053: 0.0012804194186454153
Position 221: 0.0012623895065099811
Position 13328: 0.0012101692865078067
Position 22769: 0.0011846018346995434
Position 3141: 0.001132459234679023
Position 7787: 0.0011211764074576466
Position 27672: 0.0011081471382444065
Position 31244: 0.00104983999696046
Position 17134: 0.0009773201502417833
Position 27191: 0.0009428558502874159
Position 2727: 0.0008842913685412268
Position 979: 0.0007243511788506494
Position 4043: 0.0007006396864206098
Position 27408: 0.0006801399495614611
Position 35605: 0.0006578010176494633
Position 577: 0.0006574251954186735
Position 36181: 0.0006566355097753922
Position 37157: 0.0006417822371580552
Position 28322: 0.0006380154529003824
Position 285: 0.0005864102224142887
Position 35652: 0.0005382164664891659
