Gene = ATPAF1
index = 116
Annotated 5SS: [  398  3199  9768 10328 14638 15874 23294 25261]
Annotated 3SS: [ 3089  9716 10264 14586 15825 23197 25152 32483]
SMsplice 5SS: [  398  3199  3476 14638 15893 25261 32558]
SMsplice 3SS: [ 3089  3364 14586 15797 25152 32483 34625]
top_k =  1000
Partition function (log Z): -5.1433344181687595

Sorted 5' Splice Sites (High to Low Probability):
Position 15893: 0.9978844900956206
Position 398: 0.979823883334395
Position 32558: 0.9785739618265803
Position 3199: 0.9501758641408672
Position 14638: 0.7417751911111271
Position 4622: 0.5565749926925848
Position 3476: 0.5116024910696723
Position 10328: 0.4809882847874767
Position 10430: 0.4229838182922475
Position 2164: 0.32969602950219046
Position 9768: 0.28022640778493324
Position 15006: 0.2412802665153786
Position 34678: 0.22027515932939945
Position 3462: 0.21953539427983337
Position 3703: 0.20590485850321655
Position 34764: 0.18796225934987176
Position 1824: 0.1806770091705588
Position 2580: 0.15916726915712606
Position 9878: 0.12472253683174332
Position 2808: 0.09898814897786577
Position 3719: 0.0899704926492827
Position 1797: 0.0780130077364619
Position 10123: 0.07764145830679098
Position 14681: 0.07283851875747595
Position 10018: 0.07134870006367124
Position 34701: 0.06515645881043655
Position 4365: 0.05691496674434292
Position 14259: 0.05018901559965411
Position 1144: 0.04458353255501325
Position 2134: 0.038369030113235204
Position 6821: 0.036465226241220665
Position 13480: 0.03573185565296438
Position 4595: 0.035598897647549525
Position 13686: 0.03546107064590725
Position 4369: 0.03350529339671522
Position 6527: 0.032179220857966394
Position 14811: 0.02974613802427531
Position 11249: 0.027485461242248876
Position 9873: 0.027270287549722407
Position 3170: 0.02374989124694831
Position 2095: 0.019423252090975746
Position 3891: 0.011561901775185918
Position 923: 0.011401971329356251
Position 2447: 0.010205292533755439
Position 216: 0.010015628316226854
Position 15152: 0.009810976601084683
Position 186: 0.009203642269736608
Position 10924: 0.005514638454300797
Position 3465: 0.005498227508034803
Position 8558: 0.004501343243131369
Position 6328: 0.004191929511595671
Position 2734: 0.003950651992039767
Position 9898: 0.003589616993369763
Position 2584: 0.003214279029200529
Position 3409: 0.002594294434627351
Position 1152: 0.0024342277780004403
Position 2766: 0.0021756607416795154
Position 23294: 0.0020870556896570233
Position 1951: 0.002035862528358549
Position 3707: 0.0019015342005880794
Position 410: 0.0019010104848042274
Position 3398: 0.0014162600921145436
Position 5444: 0.000725523806850865
Position 23017: 0.0007162338265868722
Position 15874: 0.0006191424971700156
Position 482: 0.0004781506165904388
Position 1107: 0.00038348943925387463
Position 941: 0.0003741070614216642
Position 209: 0.0003571332275978255
Position 160: 0.00035421318915356746
Position 644: 0.0003323768690474872
Position 3090: 0.00031104107089250196
Position 3864: 0.0002942646715131114
Position 2425: 0.00022812571345758495
Position 3275: 0.0002255056067320446
Position 1454: 0.00019924843838425006
Position 1042: 0.0001866162802334547
Position 4200: 0.00016426383674180483
Position 1423: 0.0001572462383925948
Position 1535: 0.0001471142563964065
Position 10523: 0.00012794494247434345
Position 746: 0.00012102183322769086
Position 16189: 0.00011360301370398967
Position 4379: 0.00011172060449236256
Position 3291: 0.00010148405010044649
Position 276: 9.69904994855228e-05
Position 3439: 8.58087805922705e-05
Position 193: 8.494504808293369e-05
Position 3548: 7.426113755651314e-05
Position 2232: 7.257249742634443e-05
Position 177: 6.516089060187638e-05
Position 16796: 4.955002394856355e-05
Position 3185: 3.786055933039721e-05
Position 4676: 3.722772684668222e-05
Position 2064: 3.5833640483611006e-05
Position 28: 2.492518434770427e-05
