Gene = AL445665.1
index = 59
Annotated 5SS: [ 648 2917 5411]
Annotated 3SS: [ 2808  5257 10038]
SMsplice 5SS: [ 648 2917 5411]
SMsplice 3SS: [2808 5257 9062]
top_k =  1000
Partition function (log Z): -3.4111695750295707

Sorted 5' Splice Sites (High to Low Probability):
Position 2917: 0.979105088053554
Position 5411: 0.9076019372574375
Position 648: 0.8692545086367274
Position 2730: 0.5300240054281591
Position 1940: 0.2954230430379879
Position 6821: 0.14492375035097624
Position 1201: 0.14085245597762294
Position 7014: 0.12830873842311055
Position 3330: 0.11535148939935352
Position 6979: 0.11501665513922762
Position 6615: 0.11269004108457832
Position 2466: 0.10008022850571249
Position 322: 0.08937515925113987
Position 3322: 0.07839742984061698
Position 1078: 0.07201430255058344
Position 5415: 0.06045438994251527
Position 9088: 0.04168552272759809
Position 219: 0.03492667557105235
Position 4576: 0.020392646633454834
Position 6826: 0.01961540913655537
Position 3469: 0.011989188691553535
Position 3095: 0.011800920501437481
Position 1936: 0.011670765270823367
Position 5859: 0.011407694083048413
Position 2141: 0.010880253808367853
Position 5977: 0.00865260566592946
Position 5328: 0.008309501805563552
Position 794: 0.008269553378554381
Position 9252: 0.006936358914818899
Position 1749: 0.006826298201107316
Position 1220: 0.006591398242587606
Position 1448: 0.006518598374304762
Position 5661: 0.0064443046485546844
Position 4565: 0.005862414641929663
Position 8561: 0.005624471986196076
Position 3951: 0.005314130776073522
Position 1395: 0.004961745929346736
Position 1082: 0.004793790063756041
Position 1208: 0.004784428158146863
Position 3489: 0.004396615913544116
Position 1580: 0.003810477783300144
Position 4106: 0.0037493856346154284
Position 2014: 0.002719721223546535
Position 7079: 0.002444579940594346
Position 3064: 0.0020514879042434226
Position 2698: 0.0020511961107989524
Position 677: 0.0020172502493644457
Position 2202: 0.001897320389691153
Position 1196: 0.0017278219716487567
Position 5379: 0.0017173232071068419
Position 7823: 0.0016022159729450858
Position 6047: 0.0012666493407798845
Position 7055: 0.0012525058805348459
Position 2508: 0.001244904041970829
Position 6437: 0.0012202489412399657
Position 6469: 0.0012193521372390347
Position 675: 0.0011692915259660557
Position 2056: 0.001095339569713353
Position 3104: 0.001020835543422385
Position 7993: 0.0007553972456207062
Position 789: 0.0007047250155530885
Position 1967: 0.0006360344313693474
Position 2329: 0.000618886538222401
Position 2923: 0.0005796726806470225
Position 3941: 0.0005306314862337641
Position 2510: 0.0005194021643008965
Position 572: 0.0004474877116962515
Position 6698: 0.0004356440311561485
Position 2493: 0.000396550823260958
Position 4506: 0.00030388247736635337
Position 2667: 0.00028766056947719546
Position 113: 0.00027149386440991163
Position 2355: 0.0002605773469955853
Position 4713: 0.0002159185076366654
Position 261: 0.00020957915466236917
Position 3683: 0.0002022123692756497
Position 1976: 0.00020206571739181113
Position 3389: 0.0001929811960856813
Position 1857: 0.00019211242882740128
Position 2411: 0.00018420402680378945
Position 3423: 0.00015669301524105027
Position 537: 0.00013078043105057955
Position 4443: 0.0001259915016744602
Position 3780: 9.884957960247755e-05
Position 2162: 9.857347227504005e-05
Position 137: 5.033437195144373e-05
Position 3163: 4.376599201305175e-05
Position 3965: 4.267908068621248e-05
Position 7035: 4.043822710667856e-05
Position 4085: 3.9716884261351876e-05
Position 624: 3.9084066215278344e-05
Position 286: 3.8041106268703944e-05
Position 461: 3.37605078117086e-05
Position 2926: 3.292120636691905e-05
Position 1178: 2.1535740413506222e-05
Position 3071: 1.7166385900906297e-05
Position 332: 1.362347373802937e-05
Position 540: 9.445069146443945e-06
