Gene = BRAT1
index = 139
Annotated 5SS: [  241  1423  8404 10819 12138 12524 13608 14010 14430 14749 15942 16184
 16549]
Annotated 3SS: [ 1279  8248 10670 11764 12403 13515 13890 14242 14674 15838 16084 16375
 16962]
SMsplice 5SS: [  241  1423 10819 14010 14430 14749 15942 16184 16549]
SMsplice 3SS: [ 1279 10670 13890 14242 14674 15838 16084 16375 16962]
top_k =  1000
Partition function (log Z): 16.665090602279783

Sorted 5' Splice Sites (High to Low Probability):
Position 14749: 0.9823181691755153
Position 10819: 0.9793729268956417
Position 1423: 0.9743176847695459
Position 241: 0.9706196048242648
Position 14430: 0.9587166397399403
Position 15942: 0.939095333816947
Position 16184: 0.9261432539190251
Position 14010: 0.7431781147915951
Position 8404: 0.6506065620876542
Position 16549: 0.6017293468216768
Position 13608: 0.5851519834979935
Position 12524: 0.47032656789944627
Position 15215: 0.26290587055460324
Position 14957: 0.24400183581233634
Position 17140: 0.23923122641473624
Position 12046: 0.2332258541486323
Position 13770: 0.21494625895367073
Position 14014: 0.21226201920663945
Position 15128: 0.20398100360180943
Position 11974: 0.15755974222433902
Position 14898: 0.12634921503701124
Position 12138: 0.1187651760805236
Position 4166: 0.08582619415976195
Position 11867: 0.06946608775668367
Position 6662: 0.06748508151713499
Position 16132: 0.06046866558919552
Position 4839: 0.045997024093252646
Position 12969: 0.043834553441516405
Position 12042: 0.04011640304037679
Position 14071: 0.03444740421664573
Position 16414: 0.03209238099187472
Position 12108: 0.031528107161453454
Position 15279: 0.03147455218776663
Position 11900: 0.02368755018168499
Position 1675: 0.022636412541808936
Position 687: 0.02261568499621858
Position 12749: 0.02121076911540961
Position 1207: 0.020709314227574063
Position 13586: 0.01829193217601595
Position 8443: 0.01688159537934051
Position 10982: 0.016859112668960757
Position 512: 0.016500411399403902
Position 13808: 0.01590411793674648
Position 15763: 0.014378110327839796
Position 17465: 0.012696062533305815
Position 14933: 0.011823878553385018
Position 10039: 0.009183453475680184
Position 11151: 0.008769895155809317
Position 9920: 0.008474730608737718
Position 270: 0.007930306466721224
Position 12663: 0.007878270632446513
Position 9864: 0.007490137912381711
Position 6334: 0.006828640724447555
Position 12934: 0.0062639461069749665
Position 15393: 0.006116023412225244
Position 13161: 0.00591747790941919
Position 14058: 0.005436798639387598
Position 14443: 0.0051938259747948525
Position 16835: 0.005189149253979412
Position 14988: 0.005178177019960499
Position 13815: 0.004709846511628883
Position 13793: 0.004681976324402184
Position 16889: 0.004273798391876402
Position 12171: 0.004070781665060496
Position 16787: 0.004009927448528515
Position 16198: 0.0039797357009266334
Position 9413: 0.003608377784869689
Position 177: 0.0028536279093783153
Position 276: 0.0027554801224225463
Position 1136: 0.0025599706596547904
Position 1159: 0.002304325776973265
Position 10823: 0.002259499751287575
Position 11032: 0.002184311129420617
Position 504: 0.0020634897031735705
Position 14929: 0.002022156770258546
Position 11839: 0.0020111546329474764
Position 15963: 0.001973569171632588
Position 15871: 0.0019258687510273914
Position 11765: 0.0017399751745608698
Position 7027: 0.0016269986051882937
Position 15411: 0.0015777318690931715
Position 13547: 0.001545697958853031
Position 250: 0.0015093852872065927
Position 17236: 0.0014416040932502664
Position 16038: 0.0014287864543016462
Position 2498: 0.0012545428863497566
Position 1431: 0.0012468911897037514
Position 15028: 0.0010921297566189418
Position 3379: 0.0010135978229693981
Position 7290: 0.0009470267510847285
Position 14754: 0.0008844938086658606
Position 1003: 0.0008442848238192329
Position 1996: 0.0008252970273105269
Position 4828: 0.0007909096252798413
