Gene = ASNS
index = 101
Annotated 5SS: [  192   824  2765  3635  8284 13330 13689 14265 15853 17190 17963 19238
 19483]
Annotated 3SS: [  545  2728  3362  8045 13143 13586 14136 15725 17082 17861 19155 19326
 20073]
SMsplice 5SS: [  192  3635  8284 12968 13330 13689 13901 14265 15853 17190 19238 19483]
SMsplice 3SS: [ 3362  8045 12835 13143 13586 13811 14136 15725 17082 19155 19326 20073]
top_k =  1000
Partition function (log Z): 15.013490499788482

Sorted 5' Splice Sites (High to Low Probability):
Position 17190: 0.995142679475258
Position 14265: 0.9817232143436049
Position 13689: 0.9458681155071152
Position 8284: 0.9131728215389411
Position 192: 0.8829539236176172
Position 13330: 0.877735540668379
Position 3635: 0.8409931589090531
Position 15853: 0.6789667436789393
Position 12968: 0.6554995642098164
Position 13901: 0.6320396538256255
Position 19238: 0.563335790949215
Position 19483: 0.5245689169080986
Position 4878: 0.49534186509457356
Position 17532: 0.4247625402237164
Position 19257: 0.2991676736049661
Position 2765: 0.2615627182809058
Position 17963: 0.18592738375707596
Position 350: 0.17897875255973225
Position 2964: 0.1636081110865779
Position 15858: 0.13919046102734042
Position 15074: 0.12195671055732472
Position 15272: 0.11616933616318201
Position 5560: 0.09430771061101774
Position 7351: 0.09424757564546513
Position 18361: 0.09368301602971052
Position 19242: 0.08793534516531086
Position 18826: 0.07994031314585955
Position 6709: 0.07810644687538956
Position 2856: 0.056516865064666175
Position 5449: 0.0531727098481598
Position 824: 0.048974878889939746
Position 19435: 0.04756062962398091
Position 15849: 0.04329840911040021
Position 3181: 0.03921444191442752
Position 1763: 0.03900061640636678
Position 2465: 0.03558868874459243
Position 100: 0.035167250794055124
Position 10934: 0.033679230407608056
Position 5556: 0.03228472265472127
Position 3798: 0.03150746912594294
Position 8089: 0.029990060279255586
Position 12084: 0.029592760961193204
Position 13724: 0.027476197341222676
Position 3539: 0.026994610118527072
Position 8152: 0.026386829603679225
Position 10982: 0.024982271069952135
Position 3099: 0.024542100509248772
Position 4453: 0.024214331483964187
Position 5808: 0.022590609151918965
Position 7300: 0.02230905515186806
Position 620: 0.020767384007241423
Position 4558: 0.018629477655260105
Position 850: 0.018452066137194356
Position 11791: 0.016983984568109494
Position 1551: 0.016381614690668116
Position 1085: 0.016277673129245263
Position 16416: 0.015689281180865877
Position 17489: 0.015595039326294016
Position 17893: 0.014949061842215504
Position 2615: 0.01407148980313221
Position 5722: 0.013882715443742337
Position 5565: 0.013730295960676219
Position 15050: 0.012281352641806466
Position 6944: 0.011745837051346027
Position 16506: 0.010575709051048274
Position 12979: 0.009781792778910475
Position 502: 0.009747757094855628
Position 7502: 0.009583140224301154
Position 18331: 0.008886299749512274
Position 14270: 0.00883105767320763
Position 19703: 0.008335778015393388
Position 15433: 0.00795721763743712
Position 16191: 0.007839908251529972
Position 3468: 0.005635165574164752
Position 18358: 0.005550391570377111
Position 17688: 0.005537564480154898
Position 16511: 0.005186782256699118
Position 12384: 0.005041900705677101
Position 3532: 0.00468200721828891
Position 8265: 0.0044802487544129636
Position 16662: 0.004324509468115182
Position 16170: 0.0042601565185630946
Position 2827: 0.004236326450950027
Position 13905: 0.004044008744931361
Position 18672: 0.0039022390692835525
Position 7461: 0.0038255120387036723
Position 16482: 0.003673902450641754
Position 16452: 0.0033401927222236343
Position 16043: 0.0031706364708648923
Position 15100: 0.003157406254364293
Position 104: 0.003026138572481269
Position 13284: 0.002688492998498323
Position 315: 0.0026306560381779026
Position 14584: 0.0024643441911143325
Position 15907: 0.002458658724921452
Position 8140: 0.00214544798177512
Position 18724: 0.002077280837808159
Position 13260: 0.0020221340558130452
Position 1069: 0.001961589628726779
Position 2806: 0.0019020911084440346
Position 1222: 0.0018174585840827393
Position 16082: 0.001781585378104146
Position 17406: 0.0016518507555705515
Position 2611: 0.0016052371099033107
Position 17298: 0.0015192720432967751
Position 18245: 0.001510884643128954
Position 17235: 0.0014622998974594572
Position 18759: 0.001440482093657047
Position 15572: 0.001416293902288958
Position 16070: 0.0011614630852282194
Position 2434: 0.001150553281707486
Position 2469: 0.0011038173608029162
Position 17303: 0.0010511317733294344
Position 2456: 0.001004607673728033
Position 19418: 0.000956187604723817
Position 1968: 0.0009316588383596623
Position 3767: 0.0009238417533688666
Position 14598: 0.0008556689597197834
Position 4946: 0.0008434463909856
Position 15442: 0.0008109236259478672
Position 49: 0.0008060732115073527
Position 2776: 0.0007888622041089569
Position 19692: 0.0007304390902487099
Position 13909: 0.0007045236205398588
Position 13694: 0.0007022119703850616
Position 18311: 0.0006826678258949346
Position 587: 0.0006373759649261824
Position 14035: 0.0006307618533383835
Position 1164: 0.0005840808741555065
Position 3125: 0.0004915043935724573
Position 4554: 0.00046706147853542586
Position 13932: 0.00045938599250244176
Position 14505: 0.00045182216411280944
Position 2643: 0.0004363352572032836
Position 15837: 0.000436077600554332
Position 2632: 0.0003871127161370427
Position 2842: 0.0003815880810631889
Position 2256: 0.00035130220296998897
Position 4836: 0.00034657134267331957
Position 2933: 0.0003348810082627876
Position 564: 0.00032826946609869557
Position 4541: 0.000315077062479435
Position 2475: 0.0002594566924470847
Position 15698: 0.00025837615662611935
Position 3612: 0.0002447816266160077
Position 17451: 0.00024207344934803744
Position 16550: 0.0002300090187939396
Position 19863: 0.00021381151015878436
Position 19449: 0.00021276983165252405
Position 17291: 0.00020769690910919913
Position 2921: 0.00018749961863159565
Position 6167: 0.000185828394143459
Position 6475: 0.00018287778825197245
Position 4312: 0.00018067047451639584
Position 1090: 0.00016421675796760542
Position 2219: 0.00016261309873545821
Position 3185: 0.00015646055319538357
Position 17270: 0.0001543221822106986
Position 2869: 0.00011811426261005252
Position 14527: 0.0001164672886550898
Position 16940: 0.00011601730760993696
Position 2102: 0.00011310845762502623
Position 3680: 0.00010888621122340761
Position 16182: 0.0001058257684912474
Position 14521: 9.800841371387598e-05
Position 13894: 9.667883257676462e-05
Position 1607: 9.649121735847153e-05
Position 2377: 9.554698205696412e-05
Position 17496: 8.954376416410076e-05
Position 1075: 8.736252399145535e-05
Position 2122: 8.312571275306051e-05
Position 11445: 8.125357208847286e-05
Position 1891: 7.279456548195374e-05
Position 2993: 6.436490411270867e-05
Position 201: 6.285167135395725e-05
Position 671: 6.180931629276388e-05
Position 3923: 5.94658633396653e-05
Position 39: 5.552935117372603e-05
Position 4172: 5.2435948136150865e-05
Position 517: 5.103005316797396e-05
Position 508: 4.4663315379148153e-05
Position 17567: 3.613345149553737e-05
Position 15706: 3.600647634325884e-05
Position 2058: 3.1222522783166305e-05
Position 622: 2.2093246940291017e-05
Position 13640: 2.062675960623308e-05
Position 1143: 2.018886659025212e-05
Position 792: 1.7623534110080776e-05
Position 615: 1.346879606997482e-05
Position 2284: 1.2869023096795176e-05
Position 490: 9.348883213670957e-06
Position 1560: 7.909282133113504e-06
Position 1748: 7.102103747833719e-06
Position 2023: 6.740262739744684e-06
Position 665: 6.708022896377144e-06
Position 6256: 6.533693051738315e-06
Position 673: 5.954246789844691e-06
Position 1855: 4.56682518384399e-06
Position 570: 1.7126738738039642e-06
Position 53: 1.5758081834246625e-06
Position 630: 1.5708752905248195e-06
Position 287: 9.017388052259394e-07
Position 627: 7.889613052432418e-07
Position 275: 7.563180631114904e-07
Position 14201: 5.869076922651701e-07
Position 1283: 5.558850358321166e-07
Position 1332: 5.047775216894964e-07
Position 17170: 4.2152323010132647e-07
Position 515: 3.0719156470030344e-07
Position 381: 1.4518487654210158e-07
Position 828: 6.153397662684187e-08
Position 3711: 5.2632264916817486e-08
Position 3684: 4.0873051562469354e-08
Position 534: 3.905346927799086e-08
Position 539: 3.742084098235719e-08
Position 14196: 3.733206584531213e-08
Position 1697: 2.5789096881670786e-08
Position 422: 2.2568202490982e-08
Position 131: 1.5393374379548017e-08
Position 246: 8.811648170368197e-09
Position 139: 6.630174644756833e-09
Position 595: 4.129437181426282e-09
Position 549: 1.2668369809796655e-09
Position 416: 1.265212269371527e-09
Position 213: 7.933914073814453e-10
Position 86: 5.35142096063796e-10
Position 601: 1.5798562848110422e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 17082: 0.9934876591143159
Position 13586: 0.9675787205820429
Position 20073: 0.9567117376962643
Position 8045: 0.9405749301821115
Position 19155: 0.8838349578608078
Position 14136: 0.7776608823870717
Position 13143: 0.7441633880124336
Position 13811: 0.6409893591370576
Position 19326: 0.5668708567033177
Position 2728: 0.4982544941638492
Position 12835: 0.4710875842520589
Position 4785: 0.4530258917769726
Position 15725: 0.4056742453698687
Position 3362: 0.3705573986118981
Position 3436: 0.2467824069881651
Position 3565: 0.23647369937303725
Position 15676: 0.21353093130986806
Position 5372: 0.19561281492009394
Position 15618: 0.1931506557080141
Position 17433: 0.17379657237860757
Position 12861: 0.17254187659752176
Position 17395: 0.16517082076004322
Position 14935: 0.1395617125383883
Position 7279: 0.11100322258456236
Position 13185: 0.10888576835501716
Position 268: 0.10186084174320596
Position 17787: 0.0956650437209351
Position 17861: 0.0934821854240545
Position 774: 0.07746601433632336
Position 6620: 0.07187043024407254
Position 14180: 0.07124294046761914
Position 18648: 0.07047465418858764
Position 18212: 0.06733968920364664
Position 15191: 0.06659847056772705
Position 14177: 0.060896580105915414
Position 17270: 0.05246858764557843
Position 17401: 0.04893547243554677
Position 10805: 0.04594428956653681
Position 16297: 0.041786533884087554
Position 4817: 0.041559093808655474
Position 19132: 0.038109759587115086
Position 1689: 0.035270631691663494
Position 4241: 0.03294964844485894
Position 3414: 0.03137347042793761
Position 13997: 0.030038268603554744
Position 11907: 0.029210039281305375
Position 2314: 0.026733360449385724
Position 15143: 0.025289648983797288
Position 5627: 0.02268777566694561
Position 15780: 0.02204288045916405
Position 18154: 0.02151343846460095
Position 14095: 0.019954860598975572
Position 3030: 0.018923042145810757
Position 18243: 0.018100180666367944
Position 19220: 0.017786546786336746
Position 432: 0.017508163446637696
Position 3735: 0.017073442073563476
Position 11712: 0.0169839845681095
Position 14062: 0.01598003519625372
Position 2501: 0.01596003389783171
Position 2865: 0.01565631224349343
Position 13229: 0.015247830701400308
Position 6575: 0.013713043137763115
Position 7784: 0.013439049303106104
Position 19387: 0.01306635803203142
Position 10826: 0.012717211911023426
Position 12669: 0.012092678665614098
Position 1503: 0.011770175945831067
Position 15232: 0.011516546970436619
Position 15643: 0.011315373750954785
Position 19061: 0.011287408564073276
Position 2824: 0.01126142655470063
Position 19798: 0.011165367373390378
Position 15155: 0.010891954480858472
Position 15957: 0.010353909969676067
Position 18477: 0.009588733491928412
