Gene = CCL21
index = 314
Annotated 5SS: [125 348 625]
Annotated 3SS: [226 441 696]
SMsplice 5SS: [125 348 625]
SMsplice 3SS: [226 441 696]
top_k =  1000
Partition function (log Z): -2.438334384185613

Sorted 5' Splice Sites (High to Low Probability):
Position 348: 0.9523755889229295
Position 125: 0.8919529862821431
Position 625: 0.8355727464167033
Position 366: 0.02471565440806549
Position 370: 0.013743631114071023
Position 647: 0.0005682986373816164
Position 735: 0.0004082898535746959
Position 289: 0.0002081941383411759
Position 643: 0.00020760346108764875
Position 500: 0.00019150598661855147
Position 380: 0.00018083964457924775
Position 94: 6.68074184623758e-05
Position 937: 2.5060763075646975e-05
Position 402: 2.1534667014119462e-05
Position 261: 1.5878359849740127e-05
Position 388: 1.0401806207166228e-05
Position 352: 9.056023597635533e-06
Position 66: 5.245909987918492e-06
Position 477: 4.524080301337907e-06
Position 442: 1.8282185483756213e-06
Position 292: 1.0767359322467514e-06
Position 209: 6.017681849243068e-07
Position 663: 2.4020447608382617e-07
Position 230: 8.899374795492708e-08
Position 706: 4.8375243605699545e-08
Position 961: 4.0155082804695055e-08
Position 251: 9.536903163158684e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 696: 0.9215524358003355
Position 226: 0.8726741899091806
Position 441: 0.836157141903381
Position 466: 0.035328309679592294
Position 898: 0.014543281434120056
Position 457: 0.008178612802541691
Position 544: 0.006668583810651876
Position 230: 0.005536722780542542
Position 266: 0.004079184450133711
Position 470: 0.0036775964174387524
Position 505: 0.0026288571842423875
Position 508: 0.0018792763481534425
Position 261: 0.0013222044950748919
Position 730: 0.0009184497327488371
Position 299: 0.0009106611097024581
Position 490: 0.0005463313776012816
Position 1007: 0.0004710274751232468
Position 776: 0.00030387168721703533
Position 564: 0.00029887901830276094
Position 722: 0.0002958675599533196
Position 712: 0.0002847815621652502
Position 928: 0.00024036581240058247
Position 482: 0.00021636672427796498
Position 551: 0.0002028155160343131
Position 246: 0.00018400167809908346
Position 931: 0.00017337256984988482
Position 472: 0.00015009826245179642
Position 767: 0.00013834825908077089
Position 195: 0.00013151810901954592
Position 288: 0.00010458985640634765
Position 517: 8.098316896735433e-05
Position 1046: 5.399411161910117e-05
Position 493: 4.485165571497776e-05
Position 703: 4.001373752320659e-05
Position 529: 3.1827074621155065e-05
Position 785: 2.588177091933696e-05
Position 797: 2.5570360276720987e-05
Position 835: 2.1761216481396178e-05
Position 556: 1.6963204304699565e-05
Position 1019: 1.6707054620112423e-05
Position 192: 1.457803476172404e-05
Position 735: 1.3008643580200729e-05
Position 312: 1.1181928244668677e-05
Position 428: 1.0068413753380574e-05
Position 757: 9.288083273775389e-06
Position 309: 7.053043696772698e-06
Position 272: 6.9293941804844424e-06
Position 742: 5.8660109672613e-06
Position 340: 5.0676725088696636e-06
Position 918: 4.737463453110577e-06
Position 1010: 4.639859769606273e-06
Position 586: 4.231470048348727e-06
Position 936: 4.100526642229335e-06
Position 1098: 3.7534572070140663e-06
Position 276: 3.4875477883294507e-06
Position 821: 2.428284574724109e-06
Position 652: 2.3543309776980094e-06
Position 419: 2.260780009493886e-06
Position 969: 1.7727034444349774e-06
Position 942: 1.676266911160212e-06
Position 961: 1.5173475109288583e-06
Position 238: 1.4369404644786882e-06
Position 832: 1.1058137826684933e-06
Position 568: 1.0843768669820196e-06
Position 973: 8.996737469342093e-07
Position 614: 6.870050668892736e-07
Position 991: 6.51099198409205e-07
Position 749: 6.435879412729091e-07
Position 952: 6.09223351867331e-07
Position 410: 5.433690185813951e-07
Position 959: 4.347293186060576e-07
Position 979: 4.2629708826900223e-07
Position 810: 3.4935988595392724e-07
Position 807: 3.266051062333057e-07
Position 739: 3.2399367385067976e-07
Position 416: 3.127718778816764e-07
Position 988: 3.0983881612582904e-07
Position 984: 2.2071334378884282e-07
Position 599: 2.097971639172297e-07
Position 320: 1.3939214866658675e-07
Position 573: 1.3492974926963207e-07
Position 804: 9.678379424540494e-08
Position 946: 9.114197751621602e-08
Position 981: 9.013311861766715e-08
Position 363: 6.727230330614225e-08
Position 955: 6.11474802275042e-08
Position 595: 6.105119059594351e-08
Position 325: 3.993998888758266e-08
Position 667: 3.910827659196065e-08
Position 663: 3.713682163288113e-08
Position 604: 2.867822561724168e-08
Position 622: 8.435625798245606e-09
Position 160: 4.83539606891634e-09
Position 395: 4.584604994562541e-09
Position 181: 2.0829446074048705e-09
Position 352: 1.3981114997021834e-09
Position 169: 5.141730054794444e-10
Position 171: 7.726825638141632e-11
Position 184: 4.8043884591577857e-11
Position 136: 4.754844625432971e-11
Position 132: 2.171721732197456e-12
Position 638: 1.2120633584428876e-12
Position 140: 4.780282294209e-14
