Gene = RPL32
index = 1200
Annotated 5SS: [  95 1447 2240]
Annotated 3SS: [1345 2057 5364]
SMsplice 5SS: [  95 1076 1447 2240]
SMsplice 3SS: [ 953 1345 2057 5364]
top_k =  1000
Partition function (log Z): 3.636298414824308

Sorted 5' Splice Sites (High to Low Probability):
Position 1447: 0.992796812094327
Position 2240: 0.9625249135824294
Position 95: 0.9372239201470769
Position 1076: 0.4992767787849455
Position 2863: 0.3704321734554605
Position 5491: 0.2982538022600568
Position 819: 0.24636749010345516
Position 2690: 0.24131510587106436
Position 545: 0.178099173418923
Position 1031: 0.12100404024401913
Position 581: 0.10706759578010512
Position 5120: 0.08112889498564384
Position 1124: 0.07889223108283039
Position 774: 0.06370177207385785
Position 772: 0.05901072786410977
Position 1019: 0.0451863637916652
Position 800: 0.04165890344320309
Position 1915: 0.04148796917964225
Position 1036: 0.03635848753148159
Position 3655: 0.03301264667184148
Position 549: 0.03172595924771958
Position 6076: 0.02847028385887232
Position 4846: 0.02724564235005953
Position 3015: 0.026232174292634775
Position 6006: 0.023311224778859354
Position 5770: 0.022606840926520592
Position 3564: 0.01994282009326906
Position 1129: 0.014505634632964169
Position 2094: 0.009931359623583455
Position 584: 0.008653877903043368
Position 5056: 0.008024710030968074
Position 2870: 0.0077132168553634695
Position 182: 0.005073810475208213
Position 4139: 0.004486156432677969
Position 4714: 0.00357595115719239
Position 4403: 0.0032738313271511734
Position 157: 0.0032335200828169436
Position 1853: 0.003101627128189512
Position 1120: 0.0030081674784453306
Position 195: 0.0029247618177569486
Position 3671: 0.002915868045350489
Position 191: 0.0025335156745159067
Position 3157: 0.0025331172474645364
Position 2440: 0.0024442890353800037
Position 954: 0.002090006056671059
Position 5737: 0.001902942122663397
Position 971: 0.0018772853877411185
Position 5478: 0.0017189315172531634
Position 6784: 0.0012547654728865066
Position 3600: 0.0011590373015091969
Position 5003: 0.001049701004113095
Position 2573: 0.000873314532267919
Position 1753: 0.0008372037307430207
Position 1603: 0.0007521283185100854
Position 5529: 0.0007326257838251462
Position 3776: 0.000730010928507795
Position 826: 0.0007122098093886387
Position 557: 0.0006146485742310689
Position 2796: 0.0005626925606136568
Position 681: 0.0005176123562137295
Position 5504: 0.0005012565115027068
Position 3118: 0.00047149515655149984
Position 2967: 0.0004710063036311615
Position 3022: 0.0004644876729504859
Position 5170: 0.0004252921015717261
Position 2290: 0.0003989573428445553
Position 1792: 0.0003702821484397823
Position 836: 0.00036331499998543213
Position 343: 0.00033753316177858775
Position 1276: 0.00033030705026307333
Position 1577: 0.0003219342661354743
Position 1066: 0.00031903439972896927
Position 74: 0.00028822538669989224
Position 977: 0.00028101500361258535
Position 1472: 0.0002501052702556374
Position 734: 0.00023368116321365902
Position 1822: 0.0002095974264658722
Position 847: 0.00020386601390516638
Position 1479: 0.00018741922266069132
Position 852: 0.00014462394281609305
Position 1080: 0.0001444705389252892
Position 726: 0.0001325447155294363
Position 669: 0.00012195563832098236
Position 2220: 0.00010706757895645131
Position 4047: 0.00010432721862754606
Position 187: 0.00010285590948641418
Position 1859: 9.5048149988426e-05
Position 337: 9.099391482179848e-05
Position 672: 8.345501976598677e-05
Position 224: 8.060602038190632e-05
Position 2249: 7.645682251802332e-05
Position 834: 7.257342848002833e-05
Position 655: 6.996029121461782e-05
Position 994: 6.29662957633955e-05
Position 698: 5.519395526695924e-05
Position 2635: 5.191335935081015e-05
Position 984: 4.504193171627273e-05
Position 2196: 4.3508626547646194e-05
Position 315: 4.0551131146609216e-05
Position 2419: 3.988009629254149e-05
Position 206: 3.2203781696120475e-05
Position 2231: 2.868522036971284e-05
Position 883: 2.80329231832964e-05
Position 1068: 2.7092074596288027e-05
Position 292: 2.5415391736579223e-05
Position 2244: 2.438088711671429e-05
Position 778: 2.2728587014049623e-05
Position 250: 2.0316099621410672e-05
Position 330: 1.7555775997656595e-05
Position 101: 1.71962915044542e-05
Position 2205: 1.4373436612703853e-05
Position 1170: 1.0992401321466896e-05
Position 840: 7.761307170871108e-06
Position 2681: 7.411207961033891e-06
Position 829: 6.321152271437877e-06
Position 2278: 6.118892333837782e-06
Position 1454: 5.634751410790983e-06
Position 362: 4.897328628609494e-06
Position 391: 4.76121066626438e-06
Position 446: 4.743613831111876e-06
Position 458: 3.632306593106437e-06
Position 2137: 3.1685696916413317e-06
Position 154: 2.692943942174293e-06
Position 456: 2.1858775022515968e-06
Position 376: 2.1389065860743686e-06
Position 200: 1.2855289866347562e-06
Position 10: 1.1534285257888459e-06
Position 185: 5.51879214102994e-07
Position 99: 3.3599006797357857e-07
Position 424: 2.766654508898696e-07
Position 222: 1.4844036881546078e-07
Position 1422: 4.375292928315437e-08
Position 1980: 3.903450475861768e-08
Position 266: 1.3144835033663508e-08
Position 146: 1.1939431109711036e-08
Position 319: 5.79749922062868e-09
Position 40: 2.0893980828501273e-09
Position 495: 1.7281545023444316e-11
Position 109: 1.6106452567231803e-11
Position 464: 5.552686220831025e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5364: 0.9652217087752101
Position 1345: 0.8954854576605529
Position 2057: 0.8111609385786723
Position 953: 0.7969526019178057
Position 495: 0.5556777091213092
Position 2724: 0.3512866418386096
Position 2572: 0.2458175257321528
Position 6005: 0.11650933598523396
Position 2003: 0.11433668495724796
Position 1364: 0.06689989004698932
Position 5927: 0.06387831593078344
Position 698: 0.053233221558710096
Position 4913: 0.04535463945281864
Position 5569: 0.03809310353292107
Position 737: 0.034982516220626945
Position 2778: 0.031924747996756674
Position 3477: 0.030760787227995946
Position 4945: 0.030580992797594218
Position 6739: 0.024949632348212403
Position 6877: 0.02440094880597649
Position 5975: 0.021535204866051635
Position 3510: 0.021375912198720648
Position 4600: 0.020157173950348696
Position 6899: 0.019291856946767806
