Gene = LAPTM5
index = 761
Annotated 5SS: [  162 15365 16181 18012 18881 20217 22648]
Annotated 3SS: [15270 16103 17882 18757 20120 22554 23902]
SMsplice 5SS: [  162  9128 15365 16181 18012 18881 20217 22648 23987]
SMsplice 3SS: [ 8903 15270 16103 17882 18757 20120 22554 23902 24105]
top_k =  1000
Partition function (log Z): 21.191289278151544

Sorted 5' Splice Sites (High to Low Probability):
Position 18881: 0.9966504586474619
Position 16181: 0.9937772427075321
Position 15365: 0.9791412342664398
Position 20217: 0.9762094361613562
Position 162: 0.8683989111210967
Position 23987: 0.8039714787096554
Position 22648: 0.7093563273702254
Position 10316: 0.6496548257373563
Position 18012: 0.5773934473000254
Position 9128: 0.5699329427475369
Position 2330: 0.41941578922478173
Position 5623: 0.3871296511991935
Position 22664: 0.2841253031654562
Position 6024: 0.276348557909758
Position 10854: 0.2623099159449122
Position 15205: 0.2329991998128683
Position 23624: 0.21843736801677352
Position 22241: 0.20745090812837605
Position 9042: 0.20055017012629373
Position 18055: 0.15574109693239196
Position 24289: 0.15205036993713777
Position 776: 0.13764651279932863
Position 2316: 0.1255864264932173
Position 23007: 0.10451196855759363
Position 15613: 0.09775141732762829
Position 6540: 0.09636540776676789
Position 18675: 0.09511857136782743
Position 8987: 0.08584902816134755
Position 10012: 0.08259569728415908
Position 19070: 0.07910503664852608
Position 15619: 0.07411941611421949
Position 181: 0.0711918426807481
Position 23117: 0.06434774954928234
Position 19996: 0.06425995954832492
Position 22398: 0.05669536868151254
Position 17752: 0.049412533137688765
Position 23163: 0.04562785327329196
Position 10821: 0.03599237751626044
Position 7501: 0.03590656160251058
Position 12301: 0.03323973582503382
Position 203: 0.03303454107578813
Position 13547: 0.03300677309503672
Position 25056: 0.031813962031442884
Position 20525: 0.030975235317858292
Position 4173: 0.030678385402899373
Position 19507: 0.030267517508104615
Position 23818: 0.02947181052075759
Position 22310: 0.029179940071939612
Position 20023: 0.028830233167856618
Position 1425: 0.028015752900903804
Position 20036: 0.027560367339209902
Position 13468: 0.025878959487922914
Position 17780: 0.024707555923639043
Position 9729: 0.024565796610668607
Position 17376: 0.023925913833622997
Position 7477: 0.02298140350508089
Position 9160: 0.021211265049828794
Position 18113: 0.019754435412653527
Position 6552: 0.01693922676014806
Position 1784: 0.01676099594497317
Position 19156: 0.016122599865049034
Position 13645: 0.01584815691491448
Position 13699: 0.0155869510290603
Position 187: 0.014947870565732832
Position 9346: 0.014784517720691703
Position 23033: 0.014333222782123331
Position 20254: 0.014202214297668636
Position 10342: 0.013940198090933381
Position 579: 0.013681187100723791
Position 4745: 0.013639847771357396
Position 16438: 0.013478820331195594
Position 20025: 0.013158096004146204
Position 924: 0.012683389306998073
Position 2951: 0.012258802131665195
Position 10050: 0.012135160862337239
Position 21641: 0.011993191350682185
Position 7433: 0.011921582231357346
Position 16528: 0.011733005999757861
Position 10435: 0.01155705033896847
Position 17609: 0.011422766022582938
Position 19115: 0.011300867741851212
Position 16590: 0.011001318985436194
Position 15570: 0.010120329217064284
Position 22244: 0.009198871711035476
Position 22425: 0.009157304334072719
Position 9635: 0.009128655439598421
Position 18594: 0.008826424823232813
Position 191: 0.008126627150148927
Position 7336: 0.007930290022658146
Position 8991: 0.007398733784423229
Position 7130: 0.0072035044318800095
Position 18410: 0.007040044933889295
Position 9699: 0.006572262671914953
Position 11054: 0.006549060796833614
Position 1099: 0.00652731910140624
Position 11198: 0.00652239162706098
Position 17384: 0.006342107649270397
Position 11903: 0.00629587499483108
Position 23290: 0.006140370031545975
Position 20021: 0.00598815552120783
Position 1849: 0.005874489344710359
Position 9181: 0.005846277278857805
Position 12136: 0.005611317957731358
Position 1681: 0.0054656029836304895
Position 16276: 0.00529424197864004
Position 8293: 0.0052077055081622674
Position 10488: 0.005181037337775616
Position 5684: 0.005008935576777838
Position 15648: 0.004925587255216796
Position 5215: 0.004743112756681944
Position 481: 0.004367980125238679
Position 15369: 0.003947679407506319
Position 23183: 0.0038514967328044402
Position 19337: 0.003698893626267717
Position 4010: 0.003670125545996087
Position 12286: 0.0035921332018557825
Position 19955: 0.003506919450258021
Position 574: 0.0031452620193371883
Position 5373: 0.003098575206094714
Position 7714: 0.0030797610755904955
Position 7180: 0.002910345180733789
Position 19873: 0.00290441914700518
Position 6810: 0.002848237068516372
Position 23486: 0.0026155384978308405
Position 24079: 0.0025979581312399
Position 16763: 0.0024918421362804455
Position 22346: 0.002445572685550866
Position 19582: 0.002047852876669533
Position 6747: 0.0020374349647824235
Position 848: 0.0019488906590509755
Position 19057: 0.0019445782139390542
Position 2096: 0.0016299647120148987
Position 7117: 0.0015964103304564124
Position 2400: 0.0014662496493698918
Position 16478: 0.0014487105785629898
Position 1789: 0.001424262393571016
Position 2149: 0.001384953584302409
Position 20642: 0.0013691106180089762
Position 6563: 0.0013103410929683522
Position 16363: 0.001261389205194757
Position 3084: 0.0012289433900514067
Position 24357: 0.001228262533531724
Position 23188: 0.0011770279498958523
Position 2342: 0.0011602849228883137
Position 23989: 0.0011174129880376807
Position 3128: 0.0011148869986654904
Position 2724: 0.0010919160089160082
Position 3004: 0.0007834828200554455
Position 377: 0.0007446854719753691
Position 15567: 0.0007365630056952969
Position 168: 0.0007332781190933948
Position 24155: 0.0006909219559221826
Position 5644: 0.0006709233011554797
Position 18935: 0.0005812034503820104
Position 19014: 0.0005364733104720288
Position 24015: 0.0005131830244166749
Position 17246: 0.00045979981596384705
Position 24854: 0.0004478600693742607
Position 20027: 0.0004088718763192227
Position 1534: 0.0004083244842033649
Position 24027: 0.000378855165912109
Position 18016: 0.0003474756974756727
Position 548: 0.00033258771114327656
Position 18272: 0.0003170284103813191
Position 19393: 0.00031373867316469574
Position 22027: 0.0003114488523324358
Position 20057: 0.0003006436061677031
