Gene = KIFAP3
index = 746
Annotated 5SS: [   260  19391  27984  35463  36406  39242  40324  42810  50278  58234
  82541  90114  91426  91994  92724  96611 102183 113650 120685]
Annotated 3SS: [ 19258  27828  35406  36263  39141  40198  42710  50098  58070  82439
  90004  91312  91827  92597  96511 102096 113459 120584 152913]
SMsplice 5SS: [   260  19391  27984  36406  39242  82541  88630  90114  90325  91426
  91994  92724  96611 120685 131071]
SMsplice 3SS: [ 19258  27828  36263  39141  82439  88413  90004  90242  91312  91827
  92597  96511 120584 130950 152913]
top_k =  1000
Partition function (log Z): -62.861774445363324

Sorted 5' Splice Sites (High to Low Probability):
Position 19391: 0.9996518512638773
Position 27984: 0.9911283388666368
Position 36406: 0.974376462414116
Position 7192: 0.9498510429404244
Position 39242: 0.8464569821124809
Position 260: 0.714855741454765
Position 19540: 0.40623017958935675
Position 29907: 0.38373897527605
Position 33019: 0.349148255479222
Position 22343: 0.33195247207149914
Position 34311: 0.28440631026353747
Position 33023: 0.28024747315839066
Position 28636: 0.24541986542100835
Position 543: 0.17087268698939068
Position 5991: 0.1571889795301116
Position 533: 0.13243888949547658
Position 28386: 0.09567586036428652
Position 28631: 0.08476757946210345
Position 6729: 0.08234155058790385
Position 6763: 0.06970798530889216
Position 2277: 0.01439740160396336
Position 20399: 0.013438065048831768
Position 3009: 0.012640254054699216
Position 407: 0.012054182883190708
Position 41215: 0.010270531928618291
Position 39559: 0.00975845128927596
Position 845: 0.009305072387958361
Position 29595: 0.009043479569492625
Position 29451: 0.009001049326617442
Position 1010: 0.008330866180781162
Position 3956: 0.007373554739390055
Position 79: 0.006294065283480467
Position 146: 0.004874114955564591
Position 2272: 0.004866458547369421
Position 3590: 0.00437607728803025
Position 4703: 0.004373677536549691
Position 3219: 0.0042270599830090206
Position 4315: 0.003855634016952514
Position 1186: 0.0031032185218761955
Position 3264: 0.002035168655688056
Position 36654: 0.0014735143538493806
Position 3836: 0.0014622128023270007
Position 41391: 0.0010654999469870863
Position 138: 0.00032760765530994243
Position 19583: 0.00030103621712062174
Position 140: 0.00013962071376183565
Position 327: 7.777850793884097e-05
Position 320: 3.616338585843541e-05
Position 1191: 1.912150031246778e-05
Position 16: 1.5851054188433476e-05
Position 801: 3.7766760304791905e-06
Position 1637: 3.1905934012929087e-06
Position 493: 1.635749617422494e-06
Position 1285: 1.6267966760794096e-06
Position 1197: 1.62427783975962e-06
Position 819: 1.5822598743772e-06
Position 831: 1.3629495846962556e-06
Position 1057: 1.0014193522955876e-06
Position 1766: 8.080651101180656e-07
Position 351: 7.693668055915287e-07
Position 448: 7.360085223230093e-07
Position 638: 6.786980081156554e-07
Position 1804: 6.56051443009245e-07
Position 76: 4.626139684820641e-07
Position 667: 4.4371501134619185e-07
Position 1423: 3.855042733279106e-07
Position 1778: 3.7353944284014983e-07
Position 1046: 3.5675962311542e-07
Position 1387: 3.1417998799294806e-07
Position 1098: 2.9727347729680344e-07
Position 281: 1.224487254382307e-07
Position 412: 1.1558285406609285e-07
Position 52: 9.064646105347743e-08
Position 312: 8.764136406638991e-08
Position 440: 8.11375018992726e-08
Position 1427: 6.202113961061551e-08
Position 384: 5.08399480244664e-08
Position 711: 4.0729323162356814e-08
Position 708: 2.5503479867470996e-08
Position 124: 1.6801133414822132e-08
Position 633: 1.2356416887145336e-08
Position 660: 8.776102105252727e-09
Position 33: 6.523709993726796e-09
Position 160: 4.414019073505772e-09
Position 31: 3.1319338974495986e-09
Position 334: 3.0634123399515094e-09
Position 19760: 1.4797565468588854e-09
Position 4293: 6.39987355267601e-11
Position 2369: 5.254742588124712e-11
Position 4515: 4.6132294879509175e-11
Position 2645: 3.24716777840049e-11
Position 5449: 9.643051032490404e-12
Position 5392: 6.29815004098708e-12
Position 2071: 1.0143013903973e-12
Position 2422: 4.93303497892043e-13
Position 4348: 4.1606293108391125e-13
Position 2792: 3.5968000127255334e-13
Position 3655: 2.0533488429595577e-13
Position 3029: 9.525131439572701e-14
Position 2952: 8.324267776134511e-14
Position 4163: 6.581667563020383e-14
Position 3489: 6.122746457128275e-14
Position 2698: 5.187357641165449e-14
Position 2593: 3.58960825417117e-14
Position 2540: 3.575907730408159e-14
Position 4046: 3.5636099220383985e-14
Position 3668: 3.067298219751682e-14
Position 2564: 2.9880206196091234e-14
Position 2507: 2.694032907011051e-14
Position 1617: 2.446765790969991e-14
Position 1664: 2.345537513778547e-14
Position 745: 5.157118503067171e-15
Position 756: 3.4207981575635962e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19258: 0.99974039530417
Position 36263: 0.9952671789713329
Position 27828: 0.9911313475747393
Position 39141: 0.8236559940811587
Position 32854: 0.5457628946685162
Position 6884: 0.5107499542677526
Position 29822: 0.3837495532199235
Position 50098: 0.3458616486293734
Position 22175: 0.3319540703954526
Position 34232: 0.2845525081345244
Position 28488: 0.28435926129526057
Position 6963: 0.2758547518444595
Position 19470: 0.2361998937392505
Position 46958: 0.23562532471567843
Position 19500: 0.1510695001631335
Position 28276: 0.09568547599714253
Position 32817: 0.08429976098859415
Position 7112: 0.07907062232093853
Position 41283: 0.073701376730945
Position 5857: 0.0716779080522679
Position 6905: 0.07031027297584319
Position 48549: 0.05938434244893131
Position 41557: 0.051750923585956954
Position 28491: 0.04610678768932843
Position 5917: 0.041814056793648524
Position 351: 0.037013514050868085
Position 6583: 0.03294684986651912
Position 39034: 0.02848965615820529
Position 39319: 0.027750254458067516
Position 6614: 0.02606051916067256
Position 6708: 0.02590108132359205
Position 6624: 0.024687497343203264
Position 5790: 0.022833423134347344
Position 46457: 0.022352809419533055
Position 36514: 0.01958214570306401
Position 19475: 0.01917436652699265
Position 6686: 0.017506954416951655
Position 43192: 0.017371329911263923
Position 6375: 0.01659248051420974
Position 1877: 0.0157997935189206
Position 44353: 0.01570453492938357
