Gene = DNTTIP2
index = 460
Annotated 5SS: [ 130 2939 3562 6088 7135 8524]
Annotated 3SS: [1343 3422 5991 6969 8413 9261]
SMsplice 5SS: [ 130 2939 3562 6088 7135 8524]
SMsplice 3SS: [2790 3422 5991 6969 8413 9261]
top_k =  1000
Partition function (log Z): 9.580431396018746

Sorted 5' Splice Sites (High to Low Probability):
Position 8524: 0.9970031277986972
Position 6088: 0.9716967076690776
Position 7135: 0.9462337671285753
Position 2939: 0.8703792026548937
Position 3562: 0.8145915546750739
Position 130: 0.7196263650050524
Position 659: 0.585756355946335
Position 3980: 0.40308201093345225
Position 1587: 0.3364250544455416
Position 1717: 0.19256921750565592
Position 1028: 0.1515750024561426
Position 8306: 0.12332202845516092
Position 8073: 0.0919550394152337
Position 846: 0.08311711032219395
Position 4424: 0.060901892257187104
Position 1162: 0.060868461136757396
Position 4122: 0.04267416291419151
Position 214: 0.04078459270574912
Position 6439: 0.037030916919322504
Position 5730: 0.028952992004019247
Position 649: 0.028742334006622218
Position 1768: 0.02402630187784538
Position 5039: 0.02262218739929444
Position 7447: 0.02105735474870797
Position 9148: 0.020825853128167465
Position 1241: 0.01881252592021906
Position 5876: 0.01792267137094242
Position 6856: 0.016997735160589614
Position 9614: 0.016776015765932063
Position 3765: 0.012399927926191552
Position 2270: 0.009614410355757507
Position 5878: 0.008890145070386529
Position 744: 0.008484782842827004
Position 5047: 0.006273362981319554
Position 857: 0.006167543324647916
Position 8785: 0.006078396235189252
Position 6889: 0.005957059088207428
Position 5016: 0.005786206536980724
Position 5084: 0.005763795547208518
Position 8301: 0.005358496057806603
Position 7358: 0.004266428741359033
Position 7125: 0.004132392629877917
Position 426: 0.00385351516382846
Position 347: 0.0033892351336838847
Position 207: 0.003191534156856816
Position 748: 0.0024586409329752637
Position 7455: 0.0021796687714702276
Position 1217: 0.002000544654741523
Position 10117: 0.0019547527421894697
Position 5212: 0.001859270176350322
Position 9325: 0.0012475767928049402
Position 7799: 0.0008903203799194825
Position 6092: 0.0008062080276591944
Position 1438: 0.0007260473152009484
Position 202: 0.0007158404549739062
Position 6395: 0.0006839167061939048
Position 841: 0.0005126678869918613
Position 7562: 0.0004879516870190399
Position 756: 0.0004340011884720034
Position 8809: 0.0004028724678586832
Position 1381: 0.0003721592719843028
Position 7157: 0.0003704602976512271
Position 3626: 0.0003575091193449375
Position 3974: 0.00035255485425655936
Position 6842: 0.0003017887145830396
Position 438: 0.00028926671427540785
Position 9493: 0.0002700817997517563
Position 6583: 0.0002539952817258083
Position 1927: 0.00024161296179557598
Position 4224: 0.00023987030368619603
Position 8888: 0.0002353977553409753
Position 684: 0.0002158204332175133
Position 653: 0.0002068586625783561
Position 1273: 0.00019710172300179985
Position 8935: 0.00019331347892493419
Position 713: 0.00015070397558349815
Position 8918: 0.00013076658091867134
Position 8937: 0.0001258608649429883
Position 8359: 0.00011587499668390417
Position 61: 0.00011537667020177805
Position 571: 0.00011397508037375029
Position 9084: 9.553551425231365e-05
Position 8854: 9.509055766380443e-05
Position 8027: 8.659043990459734e-05
Position 7978: 8.498842943127177e-05
Position 706: 7.083486843670798e-05
Position 543: 6.766929712326395e-05
Position 586: 6.614048549250664e-05
Position 7558: 5.972235859920604e-05
Position 10426: 5.8615050550125196e-05
Position 10314: 5.4427693514713646e-05
Position 3479: 5.4188650838173506e-05
Position 760: 5.121783560521329e-05
Position 105: 4.965302572158641e-05
Position 7007: 4.605669300302769e-05
Position 502: 3.960054709069833e-05
Position 7962: 3.922226927447946e-05
Position 334: 3.444758647612612e-05
Position 297: 3.4117219498374946e-05
Position 816: 3.36903436623571e-05
Position 704: 3.3650121172635346e-05
Position 8554: 3.290684114475879e-05
Position 1012: 3.162254375532265e-05
Position 260: 3.0336887513721846e-05
Position 9618: 2.889735997823295e-05
Position 9277: 2.5167288836974183e-05
Position 10611: 2.4298186894427763e-05
Position 9533: 2.3694776266564396e-05
Position 10663: 2.312359785852051e-05
Position 116: 2.1435834623558417e-05
Position 1885: 2.0325172408570194e-05
Position 3932: 9.687373771756234e-06
Position 889: 8.524045450164413e-06
Position 1653: 8.011985500673944e-06
Position 10907: 6.648432610022262e-06
Position 893: 5.429124904163562e-06
Position 1963: 4.40480113155242e-06
Position 8574: 4.380898184720642e-06
Position 9671: 4.3192463576857405e-06
Position 395: 4.032446859689537e-06
Position 1208: 3.6147130690968554e-06
Position 869: 3.4538803094598687e-06
Position 9202: 3.3067105108582475e-06
Position 366: 3.0297844033165354e-06
Position 29: 3.021791856185008e-06
Position 417: 2.972364315914382e-06
Position 1066: 2.6856083360797116e-06
Position 35: 1.2950683775333056e-06
Position 9413: 1.1696516964623344e-06
Position 64: 1.0209152937332865e-06
Position 9464: 6.48452599089894e-07
Position 38: 6.22378112353459e-07
Position 6414: 5.75757489261036e-07
Position 9623: 5.145440865771667e-07
Position 9554: 4.741037528067611e-07
Position 32: 4.1009915368927856e-07
Position 9678: 2.5689563635667073e-07
Position 314: 1.6462497929761335e-07
Position 9480: 1.5158591208950144e-07
Position 558: 1.0472092024180624e-07
Position 6385: 3.413017128035127e-08
Position 6403: 3.144586041320044e-08
Position 285: 1.677869779619643e-08
Position 274: 1.2658595904283594e-08
Position 560: 7.2904270069196015e-09
Position 142: 6.093255982341427e-09
Position 555: 3.135956930660871e-09
Position 590: 1.5723970555969497e-09
Position 686: 7.580917032105435e-10
Position 520: 1.2303203335424875e-10
Position 581: 2.4235493815149456e-11
Position 597: 1.67602142211094e-11
Position 369: 4.3633333404025755e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9261: 0.9915910655150026
Position 5991: 0.9653505736019282
Position 6969: 0.769378932269166
Position 8413: 0.714443584782867
Position 3422: 0.5122547547627625
Position 1343: 0.5019815243768542
Position 2790: 0.43191257579887943
Position 3843: 0.3778965644371743
Position 3502: 0.2489554663317185
Position 743: 0.24185928527275227
Position 8438: 0.2418116211459111
Position 2826: 0.20294618649117177
Position 8160: 0.136232931371825
Position 613: 0.13359373514718254
Position 2796: 0.10661371442318388
Position 540: 0.09359568233759596
Position 6933: 0.09326849247891038
Position 581: 0.09162933857659081
Position 929: 0.0602167683254579
Position 3404: 0.0470101703656635
Position 4224: 0.0426102174141592
Position 4946: 0.042303974390280316
Position 387: 0.03952917694086531
Position 7871: 0.03745909669143713
Position 2677: 0.03499265813267134
Position 2601: 0.03248898002151045
Position 6904: 0.03165214007888816
Position 7798: 0.030729882412329112
Position 5783: 0.03043011216433437
Position 4077: 0.030372372467194486
Position 1626: 0.02984758634929016
Position 2822: 0.029560636405701373
Position 8346: 0.02311124566317153
Position 7015: 0.02140471369490285
Position 6701: 0.020268340632072
Position 7357: 0.018138452574408086
Position 5632: 0.017707115666092794
Position 7021: 0.01695943159763726
Position 6279: 0.016039639811864858
Position 2576: 0.015894637445760224
Position 2792: 0.01558081374341211
Position 3649: 0.014779575812378326
Position 4276: 0.013835800346490538
Position 472: 0.01301586277946399
Position 6361: 0.012754431331025638
Position 7992: 0.011927693102683448
Position 323: 0.011299221797252394
Position 8731: 0.011037395984593357
Position 9126: 0.010153641055870917
Position 3699: 0.009644207983647974
Position 5467: 0.00960347842535039
Position 1305: 0.008171965093831023
Position 3763: 0.007961752908830482
Position 8184: 0.006878089261673171
Position 1069: 0.006495198511879257
Position 6334: 0.0059436585871119494
Position 788: 0.00572382958732128
Position 9783: 0.005674360265728813
Position 7054: 0.005149795467338382
Position 7823: 0.0045966481337757475
Position 3862: 0.00449265670028708
Position 6530: 0.003948021881964856
Position 4111: 0.003932525848995912
Position 2142: 0.0039309860189834615
Position 6988: 0.003915614302206723
Position 4049: 0.003913593659859662
Position 509: 0.003653167417317027
Position 1716: 0.0036273306985894166
Position 4001: 0.003431518224285603
Position 7270: 0.003416921238239621
Position 517: 0.0033756452484886633
Position 2086: 0.003374260659493631
Position 911: 0.003309358997611279
Position 7917: 0.003244455534312909
Position 10465: 0.0031480709386669903
Position 8997: 0.003123340988218185
Position 1322: 0.003104414344955923
Position 11628: 0.003044243185131879
Position 6000: 0.0029122714562033365
Position 6991: 0.002909211245720974
Position 7330: 0.002733914833383143
Position 10752: 0.002513293107891096
Position 547: 0.0022470100208634215
Position 11135: 0.0022277552303891805
Position 6785: 0.0021965695861587997
Position 1345: 0.002165797486290748
Position 1143: 0.0020573337320213972
Position 3468: 0.0019932794317950478
Position 6973: 0.001878640289668605
Position 7301: 0.0018731666682806198
Position 3805: 0.0018527022475961026
Position 9473: 0.001770821598284888
Position 8470: 0.0017314574146046287
Position 7955: 0.0016787629078998446
Position 5612: 0.0016452448058199896
Position 8957: 0.001579779056378393
Position 6261: 0.001531415758603519
Position 3962: 0.0015230921384166514
Position 3262: 0.0014063679720587444
Position 3429: 0.0013847870895709656
Position 1585: 0.0013745072876838694
Position 390: 0.0013518192163415339
Position 590: 0.0013080813880591716
Position 2109: 0.001260476810129805
Position 1743: 0.0012297625898666548
Position 268: 0.0012092303896691933
Position 8467: 0.001171746646478758
Position 1003: 0.0010389091188913045
Position 7222: 0.001038423942241573
Position 8929: 0.0010266280580993254
Position 11246: 0.0010136727256567519
Position 3867: 0.0009974275258649683
Position 5921: 0.0009741262992495222
Position 1240: 0.0009304277044921632
Position 10225: 0.0009159820333805469
Position 10044: 0.0008852589914600451
Position 8866: 0.0008613137575166222
Position 8672: 0.0008499506789257218
Position 7846: 0.0008277589183148776
Position 462: 0.0008242056299162997
Position 1096: 0.000820203875181127
Position 658: 0.0008200265295843282
Position 7626: 0.0007893544288659144
Position 2153: 0.0007796263022157432
Position 433: 0.0007673408751197896
Position 4162: 0.00072927773133819
Position 7896: 0.0007144303323903553
Position 9009: 0.0007131702294110013
Position 3537: 0.0007002042897831947
Position 1450: 0.0006923770089973578
Position 1667: 0.0006126732814322707
Position 1071: 0.0005733515935241254
Position 10168: 0.0005699782689337508
Position 9061: 0.0005496277823161948
Position 9950: 0.0005399665747760631
Position 621: 0.000538824318770556
Position 3275: 0.0005283664241732198
Position 7062: 0.00045320627547161297
Position 3851: 0.00041481616020518086
Position 4386: 0.00039360112286900017
Position 6940: 0.0003806937973067011
Position 6053: 0.00037212012434837034
Position 8709: 0.00037160249978909293
Position 6303: 0.00036750831192783697
Position 12280: 0.0003667694269529196
Position 3440: 0.0003458677401778536
Position 8705: 0.0003379513192766245
Position 7903: 0.0003367698831500779
Position 1683: 0.00033518851097687517
Position 12619: 0.0003190527562265333
Position 3295: 0.000311322443469184
Position 7206: 0.0003099728514558796
Position 10019: 0.00030031481485702716
Position 7715: 0.00029968098965792064
Position 7577: 0.00028967210480280596
Position 816: 0.0002712638906277549
Position 2608: 0.0002696486138623014
Position 9027: 0.000266462927506331
Position 3328: 0.00025933297726500224
Position 6842: 0.0002560209474724987
Position 8119: 0.0002482026454002438
Position 9745: 0.0002347262991231895
Position 6728: 0.00022893398907649457
Position 6214: 0.00022354664518215727
Position 7386: 0.00022304292300096462
Position 4367: 0.0002188404648740553
Position 11064: 0.00020513358593038993
Position 1633: 0.00017737912341702
Position 7924: 0.0001771763460162477
Position 10678: 0.0001727302779835824
Position 6656: 0.00016040164416516276
Position 489: 0.00015283699839342154
Position 231: 0.00015184937715023974
Position 302: 0.0001474745320792362
Position 4327: 0.00014596139521611936
Position 8852: 0.00014595294230269383
Position 550: 0.00014188199107572152
Position 10681: 0.00013610073552900145
Position 7362: 0.0001338633748344419
Position 8299: 0.00013165640694776543
Position 934: 0.00013003965517893376
Position 1264: 0.00012900973251649958
Position 10948: 0.0001266249007754572
Position 11858: 0.00012361248178958647
Position 2193: 0.00012051795415470224
Position 9454: 0.00011939859961140976
Position 2461: 0.00011935157874058565
Position 9201: 0.00011207634765162803
Position 3886: 9.866511849869769e-05
Position 3112: 9.839247295158576e-05
Position 2089: 9.473668290860505e-05
Position 10313: 8.993069608581418e-05
Position 10816: 8.347996982773254e-05
Position 11540: 8.297847855507158e-05
Position 9106: 8.177538358016364e-05
Position 10343: 8.11848723501657e-05
Position 334: 7.911068192324699e-05
Position 6305: 7.69742824522859e-05
Position 1788: 7.357185687695339e-05
Position 12091: 7.263602431141391e-05
Position 10713: 7.048888612605921e-05
Position 11649: 6.402148053991674e-05
Position 9410: 6.201068995074825e-05
Position 11559: 6.176157509516541e-05
Position 10360: 5.8728792389291224e-05
Position 1726: 5.8200118652987235e-05
Position 1027: 5.7050296377881226e-05
Position 525: 5.700127811822616e-05
Position 12817: 5.6017255329914576e-05
Position 11074: 5.562185298222026e-05
Position 11844: 5.5259163872895174e-05
