Gene = RP11-350O14.18
index = 1169
Annotated 5SS: [ 98 571]
Annotated 3SS: [ 540 2798]
SMsplice 5SS: [103 344 571]
SMsplice 3SS: [207 513 819]
top_k =  1000
Partition function (log Z): -2.7422078319280985

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.8949571464196886
Position 571: 0.8602447611087163
Position 103: 0.805773689189451
Position 1637: 0.4935920793324671
Position 2714: 0.41391267834025974
Position 1429: 0.41219150764400075
Position 820: 0.2285998248991783
Position 1707: 0.10957459769245873
Position 45: 0.0917282593073085
Position 1260: 0.08072003466988882
Position 908: 0.07236679408225524
Position 1730: 0.014057768822334206
Position 1834: 0.013909826784514624
Position 917: 0.01384146007224338
Position 2184: 0.013517995602487953
Position 377: 0.012712665310513158
Position 2306: 0.010216231790995338
Position 2374: 0.0077519948540404155
Position 1688: 0.006544230050482433
Position 1006: 0.006409245361021548
Position 1303: 0.005424314291897178
Position 1769: 0.003956590893769605
Position 2658: 0.0031728687666911426
Position 710: 0.002791440232643661
Position 869: 0.0026998225771781574
Position 1622: 0.002323357567985446
Position 1433: 0.002256118992797439
Position 2176: 0.0022390647880445
Position 348: 0.0020905204976751344
Position 2368: 0.0016884126335814222
Position 126: 0.0015693612340637007
Position 171: 0.001113732535670365
Position 1197: 0.0010849788918146186
Position 436: 0.001042613368714341
Position 1384: 0.0009241684706295325
Position 115: 0.0008926612141799641
Position 875: 0.0008816471016192354
Position 839: 0.0005861959874210151
Position 2122: 0.0005224862436741416
Position 1370: 0.0005103646588824472
Position 325: 0.0004937857661509133
Position 453: 0.0004860920605575833
Position 1468: 0.0003481184876104187
Position 1181: 0.0002395581535262905
Position 824: 0.00020598486203136414
Position 2015: 0.0002048462438666421
Position 1701: 0.00015430828046700658
Position 270: 0.00015161350069525095
Position 2734: 0.00014205337538388874
Position 1045: 0.00014151891474440594
Position 1844: 0.00013786451845993147
Position 944: 0.00012100220473815062
Position 1213: 5.974487035731329e-05
Position 2752: 5.544471960560764e-05
Position 327: 3.6741537819860735e-05
Position 301: 3.0013342839734587e-05
Position 796: 2.9159593342621156e-05
Position 117: 1.772908077883829e-05
Position 666: 1.5531914958039828e-05
Position 1233: 1.3450721535082477e-05
Position 560: 1.3399900894231743e-05
Position 220: 1.0392594218092959e-05
Position 1497: 9.490421429979547e-06
Position 1452: 9.421962494549166e-06
Position 267: 7.695833216063197e-06
Position 408: 7.293089382624397e-06
Position 1627: 5.993950699006212e-06
Position 689: 4.389617474242357e-06
Position 1591: 2.5687188802758214e-06
Position 190: 1.152819287743375e-06
Position 742: 8.110931503289927e-07
Position 286: 4.538486630165562e-07
Position 880: 3.071131326726448e-07
Position 712: 2.9216236214363496e-07
Position 1058: 2.9179963339194226e-07
Position 19: 2.27562984175382e-07
Position 540: 1.1709960833059421e-07
Position 477: 1.1479894361838682e-07
Position 475: 1.0640346205129548e-07
Position 606: 5.947784992976385e-08
Position 736: 3.683906041036564e-08
Position 648: 3.528417957795035e-08
Position 464: 3.1098816456882075e-08
Position 443: 1.3360635417098182e-08
Position 315: 1.1242485919933339e-08
Position 198: 8.519780403075417e-09
Position 309: 8.067079067587529e-09
Position 521: 1.1101689228809345e-10
Position 1052: 6.41392017840598e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 207: 0.8571650460035868
Position 2798: 0.6704293522710525
Position 1521: 0.4363354291689183
Position 1299: 0.41019262829745773
Position 2620: 0.38198573908439354
Position 513: 0.35744614825219695
Position 1538: 0.2041312998996383
Position 472: 0.16733951728217342
Position 819: 0.15692125227011916
Position 540: 0.12321564437724071
Position 1147: 0.1136794913448263
Position 2305: 0.09153901851133867
Position 456: 0.08111442936024867
Position 724: 0.06503289438831257
Position 781: 0.06440438869563436
Position 755: 0.0634609521416987
Position 2121: 0.05079078208391927
Position 1729: 0.0449612733225916
Position 502: 0.0357904679750317
Position 2877: 0.03212014085710177
Position 166: 0.02982927695181916
Position 1329: 0.02654714903892965
Position 680: 0.01779700641768503
Position 1077: 0.01704666188761726
Position 417: 0.013204316697378822
Position 1260: 0.008437572285984634
Position 420: 0.007344285635665582
Position 1685: 0.007202310769262847
Position 704: 0.005978262556811349
Position 1549: 0.005688530706655582
Position 229: 0.005140083916673127
Position 1882: 0.0047214339297516564
Position 2558: 0.004577854725314959
Position 728: 0.004257878761892908
Position 1945: 0.003975663994419547
Position 2747: 0.0038817089574436983
Position 643: 0.003413570666049201
Position 709: 0.003382763445597541
Position 683: 0.0029257309630362494
Position 2713: 0.002683640399375369
Position 686: 0.002440347173155748
Position 1447: 0.0022625873985637588
Position 170: 0.00168863208275929
Position 1833: 0.001394653982538906
Position 2406: 0.001223177469038756
Position 2800: 0.0007881284079328103
Position 241: 0.0007641654056534282
Position 762: 0.0006943410297010439
Position 488: 0.0005724475625831827
Position 1983: 0.0005684769674857787
Position 2890: 0.00046171049293777143
Position 1954: 0.00043381595829778037
Position 929: 0.0004004454018399579
Position 657: 0.00035071147153386233
Position 907: 0.0003327974810927634
Position 1706: 0.00030839386625384834
Position 2175: 0.00029827262547309203
Position 1734: 0.0002763138242749654
Position 844: 0.00026089881625509804
Position 706: 0.00021798691818907247
Position 792: 0.00021482264138291318
Position 136: 0.00018479361849380648
Position 1208: 0.0001736464944646408
Position 1346: 0.00015261874359826937
Position 1211: 0.00010852396703459688
Position 1093: 9.366105796409641e-05
Position 2952: 8.85310912109321e-05
Position 1264: 7.950750461492697e-05
Position 560: 7.547568773189376e-05
Position 1786: 7.536186872489765e-05
Position 1339: 5.921483385432283e-05
Position 248: 5.579294042413899e-05
Position 1351: 4.459827865867057e-05
Position 663: 3.920546449363159e-05
Position 286: 3.610636750064103e-05
Position 848: 3.0079431619234837e-05
Position 1229: 2.78885173410772e-05
Position 1307: 2.4299676043796782e-05
Position 1113: 2.298084689401049e-05
Position 2207: 2.2439897778145774e-05
Position 341: 1.809243656500926e-05
Position 555: 1.6282265371938824e-05
Position 660: 1.294951615918498e-05
