Gene = NDUFS5
index = 934
Annotated 5SS: [  81 2623]
Annotated 3SS: [2404 8073]
SMsplice 5SS: [  81 2623]
SMsplice 3SS: [2404 8073]
top_k =  1000
Partition function (log Z): -5.6510302837063735

Sorted 5' Splice Sites (High to Low Probability):
Position 2623: 0.971656150843291
Position 81: 0.8766399936094327
Position 85: 0.11264185216118539
Position 2911: 0.046263990626015467
Position 1738: 0.02472924984388867
Position 297: 0.0211367317483738
Position 2118: 0.014524667819587054
Position 4830: 0.011873164814910398
Position 2122: 0.010555251209207918
Position 6214: 0.009208423804802697
Position 5704: 0.00807807375478592
Position 6270: 0.008056204228246207
Position 5499: 0.007765137844122393
Position 6849: 0.007632549500066962
Position 2261: 0.007313518783693238
Position 711: 0.007205583027338241
Position 6081: 0.007193194838323914
Position 7957: 0.00604479731291164
Position 641: 0.005272252506352285
Position 700: 0.005112227751115533
Position 4653: 0.0047867525360083185
Position 1017: 0.004312014924369134
Position 2938: 0.0036573818260197894
Position 6362: 0.003459730123756626
Position 643: 0.0034582753288459798
Position 654: 0.003456446718095725
Position 4788: 0.003392637622365889
Position 6163: 0.002898413131500574
Position 2770: 0.0025796412210458883
Position 5454: 0.002488799583285947
Position 3191: 0.0024729237196033232
Position 1145: 0.0018452271102987964
Position 139: 0.0017358163180682521
Position 6965: 0.001661485691942413
Position 1034: 0.001640657213401932
Position 5626: 0.0015803790106019404
Position 6492: 0.0015034830757507547
Position 477: 0.001493880079317099
Position 4971: 0.0013804925141752426
Position 2498: 0.0012439807560018952
Position 577: 0.0010991133039094797
Position 2549: 0.0010147125405516996
Position 2802: 0.0009848237028609935
Position 5470: 0.0009362320091438738
Position 2433: 0.0009199823038071867
Position 6551: 0.0008501516749663323
Position 3396: 0.0007783472603831665
Position 6023: 0.0007434746438366419
Position 2474: 0.0006893931207090756
Position 3077: 0.0006698184384935306
Position 990: 0.0006434751822310993
Position 2724: 0.0006417270323593369
Position 6199: 0.0005636662212577638
Position 6307: 0.0005460549030618125
Position 564: 0.0004862942839785741
Position 1105: 0.0004564027319278288
Position 3331: 0.00043322857359135325
Position 4344: 0.00042155114279350954
Position 8087: 0.0004121904508391888
Position 1838: 0.0004088558260830242
Position 2640: 0.0003905301733561209
Position 2534: 0.0003875011976297965
Position 1234: 0.0003845747090474941
