Gene = ALG3
index = 74
Annotated 5SS: [ 227 3259 3504 3774 4371 5181 5418 6159]
Annotated 3SS: [3158 3355 3612 4249 4974 5340 6013 6294]
SMsplice 5SS: [ 190 3259 3504 3774 5181 5440 6159]
SMsplice 3SS: [3158 3355 3612 5049 5340 6015 6294]
top_k =  1000
Partition function (log Z): 11.452358696273162

Sorted 5' Splice Sites (High to Low Probability):
Position 3504: 0.999852725765922
Position 3259: 0.9734972941381039
Position 5440: 0.8753026248138919
Position 5181: 0.8565385067660153
Position 190: 0.8422590199000026
Position 6159: 0.6720982955159798
Position 4371: 0.4468013888787806
Position 3774: 0.4249651984979772
Position 3706: 0.3062649694207007
Position 2807: 0.20963619479750542
Position 3722: 0.141687409757811
Position 227: 0.14136822021315923
Position 5786: 0.10777857740602456
Position 2880: 0.0839115253675251
Position 4179: 0.08130541124854267
Position 4107: 0.05813463892781065
Position 4975: 0.03923926368877684
Position 2903: 0.03871034284970613
Position 4113: 0.03188486307602492
Position 421: 0.021433793396595947
Position 5482: 0.02109090023827569
Position 1155: 0.019234934987071517
Position 5877: 0.014910185568085484
Position 6093: 0.012659601051123796
Position 3213: 0.012222645560071027
Position 5827: 0.00893213445735778
Position 5172: 0.007867012446850024
Position 2767: 0.0077779504164625715
Position 5700: 0.006283900220108717
Position 5867: 0.0045762141357642725
Position 5633: 0.004289270177262
Position 3043: 0.004068969792831454
Position 3758: 0.004065089927535534
Position 550: 0.0040416382075018995
Position 3240: 0.00346187071501661
Position 3194: 0.003403790082413665
Position 3289: 0.002993664465069765
Position 3850: 0.0026003330953903695
Position 2892: 0.002590771058731937
Position 4172: 0.002084121722476857
Position 1286: 0.0019085379688390251
Position 1320: 0.0018275906828525233
Position 885: 0.0017395077611287023
Position 5280: 0.0016830525669039426
Position 790: 0.0015766638259453764
Position 1837: 0.0015172014909324164
Position 231: 0.0012403050643742814
Position 917: 0.0012020701660971514
Position 2686: 0.0011276428319861804
Position 4117: 0.001070456649280949
Position 4157: 0.000977109707971464
Position 6295: 0.0009668442801844387
Position 3276: 0.0008952875083009917
Position 4047: 0.0008049271385895008
Position 60: 0.0007401041785330533
Position 5460: 0.0006722637390504609
Position 4166: 0.0005983148953806126
Position 2698: 0.0005784467993621383
Position 5756: 0.0005286229902181105
Position 208: 0.0004721554667992624
Position 3795: 0.0004683913398563422
Position 3263: 0.00041278928110307863
Position 5390: 0.0004076806581234594
Position 163: 0.00038484727174600396
Position 1991: 0.00037862066694423956
Position 1443: 0.00034481199378053214
Position 2692: 0.0003437272274509688
Position 2983: 0.00033698610086158824
Position 320: 0.00031415285121072815
Position 1415: 0.00030790089212223443
Position 5266: 0.0002956016006626746
Position 6505: 0.0002629182923590372
Position 3858: 0.0002547784119103774
Position 2724: 0.00022710008090239835
Position 2664: 0.0002249700016286867
Position 3876: 0.000198178636874994
Position 2860: 0.00019202941107542844
Position 2088: 0.00018446763173475534
Position 4747: 0.0001629930052481806
Position 2907: 0.00016238229099075542
Position 2657: 0.0001556974567027994
Position 65: 0.00015508613168401967
Position 1728: 0.00013326117954900348
Position 5262: 0.00012206563704660715
Position 481: 0.0001166990291773676
Position 3257: 0.00011125651714222381
Position 5620: 0.00010433896466415771
Position 3900: 0.00010256262541831997
Position 4104: 0.00010029721006223259
Position 1050: 9.558235043383835e-05
Position 3018: 9.471212551769289e-05
Position 2262: 8.09988173797294e-05
Position 3030: 7.507800101827099e-05
Position 3071: 6.632488050142672e-05
Position 586: 6.379340118217994e-05
Position 1598: 6.121903338737473e-05
Position 4026: 6.089090957956533e-05
Position 6243: 5.754854143743801e-05
Position 2367: 5.704242387963133e-05
Position 5774: 5.059443040548782e-05
Position 5477: 4.923389634579517e-05
Position 220: 4.839313791463789e-05
Position 3918: 4.602093870577345e-05
Position 3508: 4.152111948976599e-05
Position 2219: 4.080798731187239e-05
Position 2938: 4.024515696500409e-05
Position 581: 4.022239074210981e-05
Position 3305: 3.904006351904127e-05
Position 6302: 3.722927473576251e-05
Position 6120: 3.127572158021818e-05
Position 1192: 2.7533573859941736e-05
Position 3697: 2.5870227278745982e-05
Position 3656: 2.5737135785770748e-05
Position 2910: 2.3742728957261274e-05
Position 4130: 2.282875269885937e-05
Position 640: 2.0261482173391595e-05
Position 504: 1.794544975225957e-05
Position 1982: 1.6123228448335825e-05
Position 628: 1.6100078995262526e-05
Position 798: 1.4173723952431927e-05
Position 3046: 1.3807286739257018e-05
Position 1243: 1.2681598996728814e-05
Position 2678: 1.2302048707711789e-05
Position 2771: 1.0743955282834778e-05
Position 5499: 1.0404587568828423e-05
Position 25: 9.357799717912759e-06
Position 3086: 8.592620949579133e-06
Position 3300: 8.491356608437921e-06
Position 3639: 8.106284505958421e-06
Position 2884: 7.364872964986746e-06
Position 2838: 6.687815319004859e-06
Position 4539: 6.303033319528595e-06
Position 1554: 4.92913679686123e-06
Position 1926: 4.701644832412281e-06
Position 2606: 3.937464406482354e-06
Position 3673: 2.5331286946291664e-06
Position 3356: 2.3420394186275644e-06
Position 4003: 1.4989680936783528e-06
Position 3658: 2.7575775516869904e-07
Position 3374: 2.3586340630643647e-07
Position 5352: 1.4667852903315898e-07
Position 3474: 1.2591814680297308e-07
Position 3131: 1.1147386215848279e-07
Position 3447: 1.0612457056339046e-07
Position 3367: 8.128949525385804e-08
Position 3613: 7.296936336205305e-08
Position 3555: 3.812518790427446e-08
Position 3392: 3.788487046240477e-08
Position 3993: 3.3936852023279014e-08
Position 501: 3.3823406240278526e-08
Position 579: 3.274134641011534e-08
Position 3389: 3.002927645383423e-08
Position 591: 2.4423175950221356e-08
Position 3311: 2.7654203357380193e-09
Position 531: 2.3436944759027642e-09
Position 5761: 5.276194289912535e-10
Position 3317: 1.9343314583049458e-10
Position 747: 1.419824330817129e-10
Position 776: 1.1790418031820055e-10
Position 334: 1.1415014150661094e-10
Position 3552: 8.189655977533733e-11
Position 3315: 7.973135683675735e-11
Position 604: 6.670169627268944e-11
Position 3588: 1.162171313374177e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3355: 0.9971672286353829
Position 3158: 0.9892789965759614
Position 3612: 0.905718713505595
Position 5340: 0.8810246354599138
Position 6294: 0.7230335929337297
Position 6015: 0.41697288516258185
Position 5049: 0.3934344358275026
Position 4249: 0.34403040960077264
Position 2641: 0.34373766037010817
Position 5068: 0.18134007439902383
Position 5731: 0.17301652873299864
Position 6225: 0.16120610940621147
Position 5968: 0.12721322702758142
Position 5089: 0.10998265254343573
Position 6062: 0.09998380772804914
Position 4855: 0.0748958651519148
Position 4974: 0.0722555982465319
Position 4319: 0.07174926997915365
Position 3841: 0.05528393391876351
Position 3980: 0.05284910828815527
Position 6081: 0.048135962011805845
Position 5171: 0.0370489224579052
Position 6354: 0.02833016746975442
Position 5345: 0.021503701405611836
Position 4087: 0.020382580514249685
Position 4912: 0.015562117640050402
Position 314: 0.01530973748020263
Position 4104: 0.011048504350790599
Position 4804: 0.01093725972065222
Position 6477: 0.010829201496993995
Position 4268: 0.008334703990147642
Position 3984: 0.0075351968221277175
Position 3164: 0.007209947579336189
Position 295: 0.007188945945258018
Position 5012: 0.006631393195016881
Position 3844: 0.006385229352650233
Position 5459: 0.005837923032133495
Position 6415: 0.0055677560418706164
Position 4213: 0.005333544723191423
Position 5673: 0.005186837057375065
Position 4050: 0.00494793645979585
Position 6397: 0.004007665291043633
Position 851: 0.0037995667891129146
Position 4257: 0.0034453999092280314
Position 4047: 0.003406365614457782
Position 5004: 0.0033251211176091662
Position 5826: 0.0032371030275961878
Position 5533: 0.0031564705110129973
Position 4346: 0.0022114629837365752
Position 2583: 0.0020397415543875726
Position 1079: 0.0020364524826960626
Position 4003: 0.0020184459607382813
Position 1801: 0.0017210780901497436
Position 4026: 0.0016588048360495105
Position 2929: 0.0016507388447545097
Position 461: 0.0012196921762705362
Position 747: 0.0011510160749828953
Position 765: 0.001130566461372939
Position 4736: 0.0011108296750704163
Position 5896: 0.001105340318959554
Position 1041: 0.0011031406810940014
Position 783: 0.0010819102548543706
Position 3330: 0.001080011840400197
Position 3406: 0.0010551582254032677
Position 5578: 0.0010228708494645323
Position 6242: 0.0009288005360582155
Position 5091: 0.0009017678110644433
Position 988: 0.0007988535931132251
Position 549: 0.0006823066572896819
Position 6250: 0.0006600179804749039
Position 672: 0.0006569977652092584
Position 2535: 0.0006544814820188094
Position 2817: 0.0006490107226968677
Position 3773: 0.0006476597802715207
Position 2879: 0.0005882916021251153
Position 6496: 0.00056319833486613
Position 6595: 0.0005358012174050824
Position 719: 0.0005325597601889486
Position 5536: 0.0005203278695760719
Position 1195: 0.00042158703258654415
Position 387: 0.00042110535571430855
Position 4947: 0.00041802708903189857
Position 1370: 0.00039396597759977807
Position 1043: 0.0003812694936356728
Position 3093: 0.0003735205619339677
Position 1218: 0.00036943507341596877
Position 5385: 0.0003596211374288577
Position 586: 0.00034796036483440734
Position 1242: 0.0003242965294316503
Position 3363: 0.0003138550782210436
Position 1037: 0.00030130515454402187
Position 2644: 0.00028587648557973437
Position 6427: 0.0002666482070252063
Position 5306: 0.0002557249487120522
Position 4116: 0.00024457562596606503
Position 3884: 0.00021230907977063236
Position 4673: 0.000204117064684445
Position 418: 0.00019857417997488544
Position 3434: 0.00018876302775660989
Position 994: 0.00018567325170717783
Position 1015: 0.00018244789466590605
Position 2895: 0.00018150246248355975
Position 1710: 0.00016645769123353323
Position 5495: 0.00016104639414182362
Position 4589: 0.00013698194577363787
Position 5469: 0.0001360875307575672
Position 5645: 0.0001322008285884129
Position 6569: 0.00013177134902235476
Position 2742: 0.00012996056811870232
Position 2684: 0.00011777794481979435
Position 4111: 0.00010801696323665577
Position 5866: 0.00010567014076881911
Position 3722: 0.00010361470938592605
Position 4620: 0.00010315344728366157
Position 2616: 9.323817061424946e-05
Position 5289: 8.924888865537736e-05
Position 1285: 8.884477742017671e-05
Position 2681: 8.453464079320943e-05
Position 1011: 8.328628843454878e-05
Position 2131: 7.503777495665597e-05
Position 6543: 7.3146247768411e-05
Position 1542: 7.216993792397196e-05
Position 1374: 7.008535268200872e-05
Position 2774: 6.712765727322495e-05
Position 2334: 6.515515732516292e-05
Position 1050: 6.388037969783983e-05
Position 1091: 5.840285055620689e-05
Position 1198: 5.750422521598494e-05
Position 1750: 5.506656366151743e-05
Position 868: 5.2318211646840546e-05
Position 568: 5.073241388788848e-05
Position 5647: 4.9654968497871794e-05
Position 1894: 4.869308240395984e-05
Position 1206: 4.701998095105976e-05
Position 3111: 4.68449341875878e-05
Position 1155: 4.669797501665792e-05
Position 3846: 4.4792408020966475e-05
Position 2836: 4.422991992800522e-05
Position 5401: 4.3511111889498925e-05
Position 1591: 4.0901048372186214e-05
Position 3896: 4.070300456076228e-05
Position 1270: 4.0141687384233295e-05
Position 3697: 3.94630065747695e-05
Position 1407: 3.8502975105367665e-05
Position 2492: 3.439752191167722e-05
Position 4765: 3.3177663009452133e-05
Position 2935: 3.3045997052651914e-05
Position 5370: 3.20903767985598e-05
Position 1935: 3.0495770298915472e-05
Position 2777: 2.840753188633374e-05
Position 1225: 2.6534496852780717e-05
Position 375: 2.40441523981322e-05
Position 2020: 2.3825253778591898e-05
Position 2978: 2.3753892284172433e-05
Position 1289: 2.351658535630061e-05
Position 690: 2.3117641233213428e-05
Position 2780: 2.1534842006046996e-05
Position 3138: 2.086406941095787e-05
Position 5389: 2.0849450827354624e-05
Position 962: 2.0566736317802858e-05
Position 2605: 1.9775576754471018e-05
Position 3238: 1.9719930620214755e-05
Position 1627: 1.449718311482734e-05
Position 2157: 1.4064022138546953e-05
Position 1005: 1.377658786858566e-05
Position 2821: 1.3522539160531105e-05
Position 1313: 1.2526556159619458e-05
Position 3166: 1.2257038798028202e-05
Position 3178: 1.2035010578243253e-05
Position 1563: 1.1361988328444077e-05
Position 5439: 1.1202494186626773e-05
Position 1418: 1.1025648812092567e-05
Position 3122: 1.0232973660154258e-05
