Gene = HSPB7
index = 668
Annotated 5SS: [1026 1717]
Annotated 3SS: [1582 3030]
SMsplice 5SS: [ 361 1026 1717]
SMsplice 3SS: [ 937 1567 3030]
top_k =  1000
Partition function (log Z): -7.102902951049427

Sorted 5' Splice Sites (High to Low Probability):
Position 1717: 0.825938872614264
Position 361: 0.7788866795414967
Position 1204: 0.5189095019339185
Position 1702: 0.08320783123789409
Position 526: 0.0814020617840038
Position 2101: 0.0758892912204064
Position 3106: 0.06728720858192698
Position 1313: 0.0603536230552696
Position 2945: 0.040811652236275496
Position 182: 0.03436017419991976
Position 1128: 0.025284899621446217
Position 2367: 0.018634000983993752
Position 2934: 0.01839766582695861
Position 3102: 0.017143034313513786
Position 4147: 0.01524713675883078
Position 573: 0.010108206159891543
Position 1427: 0.007888070439437789
Position 2929: 0.007864901263603324
Position 3307: 0.007411430689892653
Position 3337: 0.006798956951132186
Position 1477: 0.006023804095719696
Position 1057: 0.005873360903943988
Position 1030: 0.0055802434958931715
Position 2038: 0.005307602943678791
Position 2291: 0.004322308547309015
Position 3867: 0.003653295879779241
Position 267: 0.0036416493097477993
Position 1399: 0.003065373508410262
Position 4060: 0.0029387818351700144
Position 1320: 0.0028860883149024507
Position 486: 0.0018918744394565861
Position 3175: 0.0016265035015203635
Position 2105: 0.0015041305521532196
Position 1113: 0.0013478378884648574
Position 2059: 0.0013401610936376132
Position 1150: 0.0013335573777725608
Position 1988: 0.0012452008463697064
Position 2077: 0.0009426982049207163
Position 867: 0.0009164529994115028
Position 144: 0.0007459320858214597
Position 2011: 0.0006422960631979576
Position 153: 0.0004517219688364062
Position 2048: 0.0003968191200722587
Position 4308: 0.0003944849308438771
Position 3932: 0.0003346111396286971
Position 1645: 0.0003212472281517972
Position 1592: 0.0003085254570433429
Position 2024: 0.00030349755650125346
Position 1915: 0.00027320766628455734
Position 466: 0.00026770566752389307
Position 819: 0.00026351722616987314
Position 1269: 0.0002535318735575536
Position 1170: 0.00023718577454062635
Position 565: 0.00022247500888542752
Position 312: 0.00011490624724425228
Position 2244: 7.289485044064157e-05
Position 385: 7.122677039943463e-05
Position 1222: 7.007677497378425e-05
Position 599: 6.266445513476566e-05
Position 2299: 6.176911945866338e-05
Position 607: 5.859591663589092e-05
Position 678: 3.8528008510524704e-05
Position 309: 3.331017530737041e-05
Position 163: 3.133614489096313e-05
Position 72: 2.7419796502537394e-05
Position 823: 2.232529261176367e-05
Position 2307: 1.8760216206434507e-05
Position 1352: 8.30956646183606e-06
Position 1188: 8.202301200218386e-06
Position 123: 8.137738050765221e-06
Position 1237: 7.947459587354298e-06
Position 261: 5.564824630868019e-06
Position 2040: 5.429538766734763e-06
Position 549: 4.840573447862453e-06
Position 403: 3.2504678371862085e-06
Position 270: 2.982938657203446e-06
Position 518: 2.9176846608473276e-06
Position 1152: 7.823988907312264e-07
Position 523: 6.016164245084518e-07
Position 597: 2.0667577036550637e-07
Position 711: 1.9449363398135506e-08
Position 329: 1.5245330309543103e-08
Position 298: 4.470570386625795e-09
Position 492: 2.1377369369200212e-09
Position 369: 7.822790425406116e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3030: 0.5369952345562216
Position 937: 0.3834006744115634
