Gene = P4HTM
index = 994
Annotated 5SS: [  722  1026 11740 12708 14372 15282 15979 16299]
Annotated 3SS: [  943 11548 12610 14208 14971 15828 16174 16797]
SMsplice 5SS: [  503  1026 11674 12708 15979 16299]
SMsplice 3SS: [  943 11548 12610 15828 16174 16797]
top_k =  1000
Partition function (log Z): 5.970865959258532

Sorted 5' Splice Sites (High to Low Probability):
Position 1026: 0.9971916228577994
Position 12708: 0.9869318442559462
Position 16299: 0.9650850253591406
Position 503: 0.8106325501731424
Position 15979: 0.7359537007271448
Position 11674: 0.6223027638386963
Position 14372: 0.5960121967374108
Position 6928: 0.5339602316368254
Position 15043: 0.3524912984229721
Position 9769: 0.28408467971728124
Position 14130: 0.23468418352222625
Position 4680: 0.2247274704902715
Position 15702: 0.21565886645507773
Position 722: 0.21232776200853667
Position 15829: 0.2116474968190875
Position 14068: 0.20210126463874434
Position 14866: 0.18701998682337403
Position 7668: 0.178376664101319
Position 6528: 0.14016485494656097
Position 14332: 0.13347393152938625
Position 13677: 0.11272827234013574
Position 8784: 0.1118838834751066
Position 11735: 0.09111556376483068
Position 14105: 0.08568616684949902
Position 6178: 0.07219579046974253
Position 11740: 0.06607957499048134
Position 6357: 0.06172022242193945
Position 1530: 0.059890739624535165
Position 5623: 0.05920476336321001
Position 15282: 0.05637317585594631
Position 10267: 0.05544166929304982
Position 13595: 0.050254718463928934
Position 9378: 0.04839150894147105
Position 15543: 0.04476224110076592
Position 4464: 0.04184072755887079
Position 2381: 0.03944079522031851
Position 13685: 0.03875179649603735
Position 4500: 0.03652874983314552
Position 14134: 0.03275631231445754
Position 11488: 0.030911431710787557
Position 1336: 0.02913264208588576
Position 13525: 0.029047513139369728
Position 14298: 0.02257585569494764
Position 6374: 0.020806251041705023
Position 13194: 0.020406468959801034
Position 13950: 0.016889793361656222
Position 585: 0.015247402023594805
Position 16273: 0.014469400235858947
Position 14870: 0.013969549619548978
Position 825: 0.013681797275058086
Position 7953: 0.01337636250742738
Position 7199: 0.01332996337452413
Position 15926: 0.013212101763985021
Position 60: 0.012220380284462477
Position 13614: 0.012171678098745668
Position 15030: 0.010604257053918527
Position 11760: 0.010323131317322662
Position 11646: 0.009405052451131206
Position 1451: 0.009402639965288012
Position 829: 0.008991065565787186
Position 1248: 0.00846608051103506
Position 12846: 0.007706609010089302
Position 4171: 0.007044553737753452
Position 13711: 0.007020949862611388
Position 16677: 0.006570708436198851
Position 15381: 0.00510550972747896
Position 6881: 0.004932519900704729
Position 4195: 0.004550639636164228
Position 16092: 0.0044367189384947655
Position 12880: 0.004168434012963293
Position 12740: 0.0038476056230314264
Position 6338: 0.0035501693951399778
Position 12763: 0.0030770759522427563
Position 4698: 0.0029453536325543036
Position 6866: 0.002762043723496954
Position 14290: 0.0027085717757480286
Position 13383: 0.0026152846900716923
Position 11409: 0.0024808882052975378
Position 12702: 0.002156132726711984
Position 15162: 0.0020415208083896254
Position 4219: 0.001980214244939052
Position 693: 0.0019028862682034938
Position 1188: 0.0018284555712302316
Position 13135: 0.0018207555162682726
Position 13458: 0.001734659946778714
Position 73: 0.0016379724326783423
Position 7344: 0.001563617855539165
Position 12987: 0.0014599363435996954
Position 12913: 0.0013994243081597796
Position 175: 0.001334906831833379
Position 14019: 0.00092313062835477
Position 13538: 0.0008591658899712396
Position 13783: 0.0008364294379809127
Position 127: 0.0007479268542131357
Position 565: 0.0007180479821610746
Position 5511: 0.0007164262111789681
Position 14764: 0.0007065970376034292
Position 3093: 0.0007034830821689535
Position 1571: 0.00069590957567477
Position 554: 0.0005866409226497027
Position 5636: 0.0005505372229770872
Position 13229: 0.0005082789942230055
Position 13103: 0.0005046082770581911
Position 2348: 0.0004506126967292877
Position 4064: 0.0003907968288950283
Position 3056: 0.0003317271072757494
Position 383: 0.0003214150483877399
Position 1439: 0.00031752629511650637
Position 13041: 0.0002769493013569074
Position 795: 0.00027386443314982587
Position 12965: 0.00026987211557522197
Position 16803: 0.00026118459510000505
Position 13461: 0.0002607124908149942
Position 2360: 0.00021863980328521468
Position 2742: 0.000212940438150567
Position 16621: 0.00020237049151056982
Position 16973: 0.00019853662632722614
Position 6085: 0.0001776457950149445
Position 258: 0.00016287134368348063
Position 4304: 0.00015835273624248148
Position 577: 0.00014346903444953664
Position 4267: 0.0001379973806580395
Position 1067: 0.00012366016596715922
Position 5382: 0.00012176902355870159
Position 84: 9.199258237529707e-05
Position 16735: 8.374420641341638e-05
Position 266: 6.916590620229144e-05
Position 17026: 6.498626761363423e-05
Position 12919: 6.138690776349709e-05
Position 16470: 5.5336260847540786e-05
Position 563: 5.443217862831106e-05
Position 436: 5.413024888617571e-05
Position 507: 4.3641081416835294e-05
Position 16328: 3.1764106745087266e-05
Position 1400: 2.540465254160766e-05
Position 363: 2.09616403589179e-05
Position 16337: 2.0818310583273424e-05
Position 16641: 1.988141428629047e-05
Position 1877: 1.9748915098944322e-05
Position 299: 1.875248347634572e-05
Position 3760: 1.846338898519498e-05
Position 15120: 1.76013755261532e-05
Position 13393: 1.715168784273335e-05
Position 90: 1.6015260037974675e-05
Position 1030: 1.5017501250982384e-05
Position 590: 1.3407311258860341e-05
Position 957: 1.3351393792807334e-05
Position 3014: 1.323498410765405e-05
Position 3202: 1.1891899357576417e-05
Position 2504: 1.0621314571457684e-05
Position 12673: 1.0472027315242145e-05
Position 1158: 9.025018487200854e-06
Position 1675: 8.522842719049487e-06
Position 2140: 5.747394247793616e-06
Position 3956: 5.44899954451334e-06
Position 3633: 5.031049979167865e-06
Position 17036: 4.986294632984231e-06
Position 660: 4.623713441402577e-06
Position 3355: 4.608932623581707e-06
Position 859: 4.495599824699272e-06
Position 3792: 4.367660281922912e-06
Position 13408: 4.311494090496762e-06
Position 2003: 4.197389410272098e-06
Position 3102: 3.8819152555122855e-06
Position 3915: 3.210895642439834e-06
Position 904: 2.490047087498237e-06
Position 1101: 2.2281637966159374e-06
Position 944: 1.8432185229780942e-06
Position 514: 1.7468914402562133e-06
Position 962: 1.311617210578388e-06
Position 125: 1.2766180542452324e-06
Position 58: 1.1255099889325639e-06
Position 1093: 1.0501404865413284e-06
Position 1072: 8.305986963718612e-07
Position 927: 6.338108170207494e-07
Position 3207: 6.266481716463629e-07
Position 2836: 6.014620486643176e-07
Position 2237: 4.897587299618442e-07
Position 1263: 1.4892059207347128e-07
Position 569: 7.654832474898596e-08
Position 611: 5.84920495226142e-08
Position 16484: 1.6494446290641848e-08
Position 16419: 2.271563063252011e-09
Position 971: 1.791766148843353e-09
Position 296: 2.549144238998041e-10
Position 1090: 4.1793300687855535e-11
Position 26: 1.8460658849205888e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16174: 0.9796060092287182
Position 943: 0.9691429072478094
Position 12610: 0.9627738108667445
Position 16797: 0.8655417989513449
Position 11548: 0.7425252624138351
Position 14208: 0.7202473190950718
Position 6837: 0.5400535784199618
Position 15828: 0.42514526810413145
Position 13843: 0.3296402437149956
Position 14971: 0.2938845456261094
Position 15466: 0.2550280242467106
Position 9599: 0.24327634276910717
Position 13499: 0.23288331459486297
Position 13969: 0.21742480622863994
Position 4609: 0.19834832898272886
Position 15887: 0.17879510232116483
Position 15777: 0.1714716696470544
Position 7455: 0.1699918065886627
Position 14735: 0.11192849337080085
Position 8681: 0.11188388347510662
Position 6404: 0.10656386613183498
Position 6268: 0.09599877025549872
Position 621: 0.07457292220443694
Position 16565: 0.07320722992628692
Position 15800: 0.06789850936276932
Position 15542: 0.06459769069847511
Position 14697: 0.0640602578718002
