Gene = SEP15
index = 1246
Annotated 5SS: [  338 11085 33704 46313]
Annotated 3SS: [10916 33639 46262 50759]
SMsplice 5SS: [  338  6192 11085 12481 33704]
SMsplice 3SS: [ 6104 10916 12350 33639 50759]
top_k =  1000
Partition function (log Z): -15.59982604420902

Sorted 5' Splice Sites (High to Low Probability):
Position 11085: 0.9635954211963893
Position 338: 0.9623445913154273
Position 12481: 0.6958890679277371
Position 33704: 0.648523527260755
Position 6192: 0.5888160772492104
Position 6232: 0.3281279444048085
Position 11947: 0.22588139986043446
Position 11933: 0.15933457038180196
Position 1294: 0.13490218492971207
Position 2948: 0.11617911702499949
Position 16213: 0.1104662255799755
Position 3512: 0.1056382004746907
Position 8367: 0.08166814308523429
Position 5801: 0.0753654297752388
Position 3620: 0.047221321668811274
Position 68: 0.04227057130048412
Position 6186: 0.03778351924372039
Position 1951: 0.032395913818292224
Position 11623: 0.03168794831055854
Position 7953: 0.029153394758616013
Position 11414: 0.025259617241415684
Position 9995: 0.023470670840307163
Position 7552: 0.020519026265914685
Position 560: 0.019643476761210057
Position 11135: 0.018840108367504025
Position 6318: 0.018688702937405467
Position 2345: 0.018531103037638014
Position 5804: 0.018383473942024397
Position 2853: 0.01740690940862123
Position 3416: 0.017093556723451826
Position 5760: 0.016711884739588723
Position 5817: 0.015472689888790449
Position 11143: 0.014881951282101125
Position 8895: 0.010191921641282742
Position 4605: 0.010085032054653062
Position 8818: 0.009988109448811004
Position 6238: 0.009807041635624682
Position 5125: 0.00971679745213891
Position 11395: 0.009260605156317577
Position 6505: 0.008894044790938206
Position 156: 0.007923655005458536
Position 7231: 0.007831311277976007
Position 3432: 0.007572358984283575
Position 10537: 0.007171063938430598
Position 615: 0.006477972746131836
Position 5439: 0.006044412543862667
Position 7314: 0.005754005361103879
Position 11882: 0.005717983832637002
Position 12000: 0.0056117965198903335
Position 30: 0.0055004850741928405
Position 2363: 0.00496869032039049
Position 12059: 0.00485190014139334
Position 14466: 0.004667754097684311
Position 11450: 0.004133988166929813
Position 8722: 0.0037611384484753626
Position 6892: 0.0035858953092971387
Position 5936: 0.003513301423517534
Position 5357: 0.0034182241834955223
Position 10553: 0.003356642112699335
Position 2541: 0.0033240553010629565
Position 11774: 0.0027595766648476783
Position 1548: 0.0027197526675172097
Position 5696: 0.002685755578956019
Position 5808: 0.002682971215620308
Position 375: 0.002216062817904056
Position 5777: 0.002141980570838377
Position 5482: 0.0019326584410850728
Position 15536: 0.0015937701580136946
Position 5742: 0.0015929902537229164
Position 12493: 0.0015724555292603226
Position 257: 0.0014865567278650104
Position 11924: 0.0013805438324780272
Position 2395: 0.0013496601241661744
Position 6644: 0.0010439230690970432
Position 11527: 0.0010308038242983113
Position 7760: 0.0008570096683727511
Position 11261: 0.0007894493368934744
Position 5729: 0.0007375023058173084
Position 795: 0.0007323017033724426
Position 745: 0.0006929939073987358
Position 12121: 0.0005344985181384291
Position 11314: 0.0005307153589179463
Position 5181: 0.0005305879948081424
Position 5775: 0.0004821504987238499
Position 38: 0.00044192369496943805
Position 12180: 0.000431284420198229
Position 11343: 0.00034576806607905514
Position 12037: 0.000331244960164391
Position 45: 0.00032911717070339166
Position 85: 0.0002922035964126859
Position 3209: 0.0002800491240770044
Position 11605: 0.0002629998201790848
Position 279: 0.0002209747769349555
Position 11927: 0.00021040446019411198
Position 927: 0.00016583899338562733
Position 310: 0.00014690055756453086
Position 428: 0.00014552383654056552
Position 11508: 0.00014237018962506596
Position 55: 0.00011877533043119913
Position 1078: 0.00011854195551096537
Position 16770: 0.00010567710294452995
Position 1618: 9.167516148621171e-05
Position 91: 8.068054709749775e-05
Position 654: 7.534035170302188e-05
Position 725: 7.368438714013483e-05
Position 2786: 7.14898117829292e-05
Position 1183: 6.636687437713449e-05
Position 11874: 5.8758674315219014e-05
Position 1140: 5.3504267602075774e-05
Position 2245: 5.089014898382759e-05
Position 1622: 5.052466591932886e-05
Position 909: 3.9135701333095715e-05
Position 852: 3.869574071709193e-05
Position 492: 3.785759870150212e-05
Position 1440: 3.766430900761162e-05
Position 12801: 3.744662183039683e-05
Position 7098: 3.539787709108237e-05
Position 1030: 3.51097003612564e-05
Position 15060: 3.492653438970147e-05
Position 15132: 3.093594361775575e-05
Position 13010: 1.9611116004163316e-05
Position 16794: 1.8584326496816027e-05
Position 6190: 1.506784979218003e-05
Position 1071: 1.429031219308961e-05
Position 1008: 1.4093559315536772e-05
Position 412: 1.2710570354093675e-05
Position 732: 1.1715238789482046e-05
Position 945: 8.433985789550855e-06
Position 11098: 8.141457050800827e-06
Position 728: 8.037590651138247e-06
Position 290: 7.23973092287294e-06
Position 344: 6.943552500130773e-06
Position 14983: 6.604069124014324e-06
Position 11119: 5.223376354969513e-06
Position 12787: 4.86060440583582e-06
Position 717: 4.860500686359018e-06
Position 885: 4.8366680383122054e-06
Position 11124: 4.539898992064172e-06
Position 1930: 3.194779894710433e-06
Position 326: 2.2222477537782e-06
Position 1311: 2.2203577823518997e-06
Position 1095: 2.0061245408964233e-06
Position 381: 1.890683699479917e-06
Position 1228: 1.8902239042019617e-06
Position 1028: 1.2963629515702803e-06
Position 1069: 1.2094808038842884e-06
Position 799: 1.1968354187131406e-06
Position 1474: 1.1205462579308478e-06
Position 171: 1.0698255044875734e-06
Position 1418: 9.714833845962828e-07
Position 601: 8.10015348329682e-07
Position 1639: 7.365708672215341e-07
Position 11053: 7.081061053155788e-07
Position 1061: 5.088175456630808e-07
Position 15405: 3.324535917152028e-07
Position 876: 2.6940861836075386e-07
Position 418: 2.67678693257788e-07
Position 223: 2.1627327337625561e-07
Position 283: 8.809163691851978e-08
Position 285: 2.996001677784994e-08
Position 519: 2.4272224531972385e-08
Position 3: 9.916408786763035e-09
Position 316: 7.093294496248322e-09
Position 313: 6.094177530824888e-09
Position 136: 5.854967791489336e-09
Position 342: 4.816534122072093e-09
Position 12602: 3.5897217747120386e-09
Position 122: 3.1076159310454495e-09
Position 476: 1.5281083567176726e-09
Position 182: 6.588006622078629e-10
Position 202: 6.110771283168538e-10
Position 298: 5.153852685470185e-10
Position 564: 5.199817958571061e-12
Position 177: 2.4771743854457754e-12
Position 532: 2.3239633499093587e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 33639: 0.9779230192449427
Position 6104: 0.9769112273238354
Position 12350: 0.6939265144214769
Position 35692: 0.648523527260755
Position 10916: 0.49181856456361295
Position 10990: 0.41681569469102325
Position 11835: 0.39285916006163213
Position 5695: 0.13893724505290878
Position 3335: 0.12155962514587726
Position 16087: 0.11080198257060828
Position 2852: 0.08237622754439321
Position 11233: 0.058732495956347816
Position 1126: 0.05677079545175754
Position 1182: 0.054358782515093
Position 11012: 0.050054023637512865
Position 8255: 0.0430402745676342
Position 10935: 0.038268489295309856
Position 193: 0.02797546481140201
Position 3398: 0.027941649188513176
Position 8204: 0.02403079636736132
Position 2682: 0.023662976824730515
Position 2184: 0.023495580346571007
Position 9889: 0.02347067084030723
Position 7880: 0.02152435248813396
Position 8701: 0.018729156900661043
Position 1754: 0.01612935701429059
Position 8290: 0.013074870710817156
Position 10384: 0.010527706051129914
Position 6381: 0.009902588053619918
Position 4379: 0.0097481587178812
Position 7476: 0.00958075945529388
Position 2883: 0.009479392146530676
Position 7399: 0.009418914823853385
Position 2906: 0.008757884187226022
Position 7187: 0.008719997508758397
Position 3578: 0.008502686956126621
Position 998: 0.008462891687929963
Position 963: 0.006881255174075085
Position 5047: 0.006747335115354906
Position 3295: 0.006681674683359499
Position 11414: 0.0064349247464013624
Position 1719: 0.006298757567323916
Position 5227: 0.006247749450984965
Position 1845: 0.005989063711627359
Position 549: 0.00586962229608436
Position 232: 0.0052394367556809545
Position 11794: 0.005234086671281054
Position 12223: 0.0051934942630875724
Position 7744: 0.005188370784640594
Position 25394: 0.004902669074840868
Position 2777: 0.004868871118216733
Position 11199: 0.004249347852508192
Position 3132: 0.003985085861787087
Position 526: 0.0037613601487173575
Position 6285: 0.0036503284526470795
Position 5434: 0.0036460708378166663
Position 11947: 0.0034001065932780018
Position 7846: 0.003359446172650863
Position 5024: 0.0029710900833412215
Position 6761: 0.002950468990940453
Position 14306: 0.0028464724816128334
Position 11710: 0.0028396581016937902
Position 15307: 0.0027214598737291752
Position 8762: 0.0026837865517963257
Position 3464: 0.0026673188468666078
Position 426: 0.0025218234304398334
Position 11592: 0.0024249023130872146
Position 2161: 0.0022932126888999733
Position 7078: 0.002291187796328492
Position 8619: 0.0022909200561019357
Position 967: 0.002287253902119485
Position 3135: 0.0020649877494618215
Position 5391: 0.0019722210935786346
Position 15352: 0.0019130861457201409
Position 14346: 0.001757650435786473
Position 2264: 0.001712964328336739
Position 22828: 0.0017009890568711137
Position 5554: 0.0016325561541214247
Position 1417: 0.0016214829464344723
Position 3349: 0.0015770052498230197
Position 2717: 0.0014989314602909876
Position 1078: 0.001460918252060508
Position 2935: 0.001375630627614768
Position 16453: 0.0013485781450540458
Position 24774: 0.001278485483360801
Position 7612: 0.0012454955419234999
Position 215: 0.0012104337265453102
Position 2830: 0.0011451935797404437
Position 7124: 0.0011001565225932793
Position 1618: 0.0010555720838804515
Position 11346: 0.0010423413945484339
Position 7091: 0.0010181475187022282
Position 7440: 0.0010029918141497495
Position 1621: 0.0009940123950667558
Position 672: 0.0009820690486619878
Position 11550: 0.0009041765123599458
Position 1663: 0.0008884763255626415
Position 3482: 0.0008800560059539363
Position 236: 0.000847952633869166
Position 467: 0.0008466495813488999
Position 1246: 0.0008418703228056152
Position 11277: 0.0008267243543043987
Position 153: 0.0008244243910611591
Position 12288: 0.0008017962686580252
Position 18149: 0.0008005030567513765
Position 1143: 0.0007990480306314812
Position 27168: 0.0007938714702078101
Position 1188: 0.0007666378668971554
Position 220: 0.0007177088256508468
Position 17105: 0.000715711494857478
Position 11732: 0.0007108149678211318
Position 5888: 0.0005842832445823648
Position 5586: 0.0005824532108976003
Position 1154: 0.0005816819489724893
Position 3496: 0.0005509239594011108
Position 20774: 0.0005441140313806577
Position 4922: 0.0005289602482509165
Position 1478: 0.0005211102677046179
Position 7412: 0.0005179234433521142
Position 614: 0.0005069653305460435
Position 1398: 0.0004921814299322986
Position 175: 0.00046714527511193364
Position 3374: 0.00045933898249340553
Position 7223: 0.00045898729941320734
Position 3519: 0.0004489973150406137
Position 2325: 0.0004043575517659316
Position 11516: 0.00037719294002221457
Position 11927: 0.0003515512369348743
Position 529: 0.00034546995259508945
Position 4525: 0.0003368733367718859
Position 11891: 0.0003296338341598942
Position 3011: 0.0003098769583595722
Position 12711: 0.00030712294634563
Position 19529: 0.000304936917945914
Position 6698: 0.00028506811756592805
Position 6288: 0.00027798933232529025
Position 109: 0.0002733342680997049
Position 1849: 0.00027177164375476854
Position 1796: 0.0002582161743522572
Position 2234: 0.00024096236733403477
Position 8604: 0.00023730603000984157
Position 151: 0.00023342646886043259
Position 260: 0.00022799581621912532
Position 18929: 0.00022575745810327655
Position 1089: 0.00022404172988817065
Position 1342: 0.00021839348962109242
Position 10864: 0.00021588650225085515
Position 2741: 0.00020432311779075362
Position 2858: 0.00020335709420193747
Position 19920: 0.00020115276056053034
Position 6025: 0.0002007343897665324
Position 1759: 0.0001963716324845599
Position 7885: 0.000187263266087808
Position 11874: 0.00018719093510240025
Position 1003: 0.00018527793462010393
Position 3206: 0.00017192892371188683
Position 11898: 0.00017121830124676408
Position 10831: 0.00016832761289860688
Position 14190: 0.00016677210089250874
Position 1645: 0.00015504575820827717
Position 1197: 0.00015087280648249347
Position 11303: 0.00014347016048787682
Position 21553: 0.0001374887733495629
Position 6599: 0.00013652139753450815
Position 18963: 0.00012382966640724164
Position 17595: 0.00012377183226818843
Position 18124: 0.00012230693782699437
Position 16499: 0.00011468038190240452
Position 18587: 0.00010906524863550457
Position 18532: 0.00010677762625889092
Position 160: 9.856846880136403e-05
Position 20757: 9.69296472262125e-05
Position 20513: 9.665003834912291e-05
Position 11668: 8.363848780272202e-05
Position 13561: 8.06326400347597e-05
Position 11394: 7.527640512671561e-05
Position 11622: 6.966335736949985e-05
Position 19693: 6.844115337776413e-05
Position 16372: 6.542333585633054e-05
Position 19175: 6.424416556298984e-05
Position 16861: 6.217142995721737e-05
Position 14838: 6.192964999341549e-05
Position 12942: 5.646525267493827e-05
Position 710: 5.222975174703965e-05
Position 2193: 5.023862714024834e-05
Position 19153: 4.6960049681640594e-05
Position 14966: 4.674995034458976e-05
Position 17770: 4.5071708082438836e-05
Position 11531: 4.400860687337836e-05
Position 13878: 4.1863458319843715e-05
Position 2886: 4.13100452392411e-05
Position 12613: 4.086686447631431e-05
Position 1872: 4.0741675358399435e-05
Position 19313: 4.052438317956316e-05
Position 11729: 3.940866056121924e-05
Position 14261: 3.9083627170689194e-05
Position 2699: 3.439371671167636e-05
Position 11951: 3.364222343079276e-05
Position 1211: 3.183661513519512e-05
Position 18214: 3.1154482723901074e-05
Position 16302: 3.104693556224633e-05
Position 11244: 2.9295250904092763e-05
Position 13260: 2.8621773265129526e-05
Position 13035: 2.7477388399952972e-05
Position 18193: 2.670900802736985e-05
Position 12616: 2.541732959992075e-05
Position 18045: 2.370202993185166e-05
Position 12859: 2.27133475433301e-05
