Gene = ARHGEF35
index = 94
Annotated 5SS: [118]
Annotated 3SS: [7259]
SMsplice 5SS: [118]
SMsplice 3SS: [7259]
top_k =  1000
Partition function (log Z): -8.587921132055733

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9748697970737229
Position 7456: 0.645969892360284
Position 4253: 0.2611903671144994
Position 8106: 0.17942003988347682
Position 8179: 0.14443454656453059
Position 2618: 0.11347210918297705
Position 6180: 0.07380500026739456
Position 3510: 0.05084005691784731
Position 776: 0.03609255941083498
Position 6485: 0.03260382074842375
Position 7804: 0.026518893220523185
Position 3505: 0.02627162804578653
Position 2991: 0.024812167226090767
Position 7368: 0.02440646860142177
Position 6480: 0.023230323925337245
Position 3628: 0.01926087015697215
Position 177: 0.014040165541621673
Position 1873: 0.011616101194067639
Position 1324: 0.010286635779183475
Position 597: 0.008896916064598736
Position 1575: 0.008629262765845384
Position 6317: 0.008497679889964938
Position 2622: 0.008449042180813153
Position 5501: 0.008231992297127986
Position 2479: 0.007237099131702746
Position 2872: 0.006332853782947239
Position 6062: 0.006213622849400627
Position 444: 0.006150759901813016
Position 2728: 0.0060036322566131934
Position 6526: 0.005918525784342177
Position 3060: 0.005422212859929636
Position 3789: 0.005363298439106002
Position 3461: 0.0052823525211202135
Position 2765: 0.005157111679531024
Position 743: 0.004975620916123797
Position 1007: 0.004609036999926655
Position 6801: 0.004479573546166398
Position 3498: 0.00412941154229957
Position 5422: 0.003579818015712687
Position 4272: 0.0030827030104896035
Position 4172: 0.0028334893367918303
Position 5243: 0.0026780903018170234
Position 714: 0.002569244135795792
Position 2746: 0.0022126596715476856
Position 1674: 0.002194168706122111
Position 293: 0.002149489406170721
Position 7214: 0.002105294764908409
Position 2164: 0.002019703738606449
Position 2578: 0.0018815707577589376
Position 7470: 0.0018331477345262706
Position 6523: 0.0017008392664156877
Position 7663: 0.0016199894196709441
Position 2283: 0.0016044603554882175
Position 1590: 0.0015500240585472767
Position 2434: 0.0014210182339315948
Position 1348: 0.001271887926855216
Position 582: 0.0010864529998107857
Position 238: 0.0007976658129123074
Position 368: 0.0006786539882312005
Position 3363: 0.0006152882124369426
Position 6069: 0.0005779549422515148
Position 3841: 0.0003095978206407807
Position 313: 0.000243980724227396
Position 3012: 0.00012001036095046861
Position 2430: 0.00011734709840733764
Position 639: 0.0001020484797339122
Position 1463: 9.866495042937931e-05
Position 2882: 7.511893489032948e-05
Position 1763: 6.577128467799685e-05
Position 122: 5.036754987131226e-05
Position 3576: 2.5831042988311235e-05
Position 16: 2.0328834919862162e-05
Position 373: 1.573907621472064e-05
Position 524: 1.1002116599339734e-05
Position 1313: 1.0845926398416197e-05
Position 104: 4.386492426579366e-06
Position 993: 3.74996449716618e-06
Position 652: 2.865116536033928e-06
Position 357: 2.8204442271937124e-06
Position 966: 2.5593813339189346e-06
Position 3522: 2.0226539828502265e-06
Position 1256: 2.0013721279744854e-06
Position 753: 1.8234038926735605e-06
Position 871: 1.1319429519146266e-06
Position 570: 8.980681750599516e-07
Position 929: 5.255119207478421e-07
Position 1115: 4.955038434623936e-07
Position 343: 4.332237621050755e-07
Position 135: 3.166170391219253e-07
Position 295: 1.7380313462978736e-07
Position 609: 1.6488119348308154e-07
Position 595: 1.0706335590766739e-07
Position 763: 9.472938070902121e-08
Position 874: 6.935076999645957e-08
Position 1494: 5.166407191317241e-08
Position 297: 3.680228560392028e-08
Position 601: 2.25162906759872e-08
Position 161: 1.4100405109602378e-08
Position 507: 5.747681705813177e-09
Position 408: 3.4323567195420585e-09
Position 607: 1.991380543366535e-09
Position 679: 6.971153775110068e-10
Position 346: 5.313587262972257e-10
Position 624: 4.3856972569470974e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7259: 0.6962971726555328
Position 7946: 0.33869072636806913
Position 8837: 0.15274753281049366
Position 7693: 0.1394236206879982
Position 3911: 0.12563245343190566
Position 8541: 0.11087468784756756
Position 3432: 0.0995228849880739
Position 7323: 0.09229648593268185
Position 6017: 0.08830138234181073
Position 2519: 0.07768624555753768
Position 4131: 0.06937945130392818
Position 9248: 0.06935654781433387
Position 6363: 0.06352945540272613
Position 9204: 0.05944777146493683
Position 9321: 0.051980923255899945
Position 7661: 0.040822437712987526
Position 581: 0.034383180356253415
Position 2393: 0.032408078263856034
Position 7213: 0.032176708198134125
Position 8631: 0.032115276177366106
Position 7511: 0.027515838492727995
Position 2667: 0.02665602092160291
Position 3730: 0.024509242262097466
Position 3788: 0.023950972304328133
Position 5236: 0.018840221993390006
Position 8613: 0.017885151650393942
Position 8952: 0.0162292263502991
Position 8505: 0.013336615239144181
Position 4165: 0.013072936137151124
Position 8040: 0.012136282552104697
Position 9400: 0.010780882556739974
Position 3258: 0.010098102137144576
Position 679: 0.009324907830683687
Position 7833: 0.00864597644014251
Position 9365: 0.008329058488928417
Position 2544: 0.008184683400322681
Position 8798: 0.007523627215392424
Position 3968: 0.0073925853615622586
Position 1159: 0.007132535203739219
Position 2947: 0.00691276658223981
Position 7325: 0.006270475965139574
Position 1417: 0.006086194818023961
Position 4188: 0.005966431308613795
Position 1364: 0.005903607262393348
Position 837: 0.005701615505548795
Position 4213: 0.005299591670226929
Position 2929: 0.0051893237254595
Position 2357: 0.0051489722978103345
Position 3876: 0.004932972578425936
Position 280: 0.004373105416575719
Position 6992: 0.004318732567684496
Position 8990: 0.004247132015800882
Position 4143: 0.0041891991317014625
Position 6747: 0.004129812263530948
Position 7766: 0.004079769333516481
Position 2471: 0.004027426613929547
Position 8564: 0.00396739874055783
Position 6522: 0.0037305508186104203
Position 634: 0.0035971717122669305
Position 4100: 0.0033480050084145688
Position 1058: 0.0032350260940057145
Position 2453: 0.003176811204783481
Position 2157: 0.0028203007708653234
Position 4211: 0.002549134923816357
Position 4171: 0.0025227912534929995
Position 405: 0.002499933907397957
Position 6154: 0.0024476466799511743
Position 503: 0.0024139778691259018
Position 2825: 0.002412341827342954
Position 1849: 0.002396657293936038
Position 7949: 0.0022700293092315776
Position 1542: 0.002091784342768016
Position 8192: 0.0019334859481899194
Position 2850: 0.0018893524427256057
Position 612: 0.0018714415188621567
Position 7919: 0.0018346823784957601
Position 7794: 0.0016991321170696295
Position 2423: 0.0016480664658701163
Position 2902: 0.0014989574798657526
Position 1979: 0.0013741256415431074
Position 551: 0.0012845513761230668
Position 2420: 0.001246718868157467
Position 1717: 0.0012446220374168616
Position 7056: 0.00122991056122839
Position 4760: 0.0011706379306043971
Position 2475: 0.0011196060258307438
Position 1752: 0.0010532044891654053
Position 6210: 0.001017389495140245
Position 1504: 0.0009920064574832589
Position 7515: 0.0009178776110626279
Position 5074: 0.0008903834079841843
Position 2076: 0.0007976411268167721
Position 2911: 0.0007630593815411931
Position 7734: 0.0007558749783204479
Position 6793: 0.0007490984366031147
Position 6261: 0.0007034880429005279
Position 2931: 0.0007013775533680319
Position 1599: 0.0006620475360659584
Position 2891: 0.0006515276573339379
Position 2794: 0.000602427779278217
Position 7524: 0.0005904713243126444
Position 894: 0.0005735371704869371
Position 250: 0.0005693905735581544
Position 652: 0.0005313642091565627
Position 1735: 0.0004923679989344077
Position 383: 0.0004832926551329028
Position 963: 0.00046838094676029837
Position 3973: 0.00043478673630583086
Position 2764: 0.00043167761829161815
Position 1574: 0.00043031518679649246
Position 3034: 0.00042666517059274713
Position 1732: 0.0003987128158509625
Position 3311: 0.0003832370902136194
Position 2299: 0.00035945997082009653
Position 1437: 0.0003479292174276584
Position 6683: 0.00032001332213460384
Position 4905: 0.0003065535696041026
Position 5188: 0.0002993678579379262
Position 357: 0.0002984259383304466
Position 8328: 0.000278504925187399
Position 1112: 0.0002749931223455295
Position 738: 0.00026600506238171686
Position 3344: 0.00024917986213149264
Position 5133: 0.00024361187877830327
Position 447: 0.00023788549546124572
Position 5937: 0.0002297518687678102
Position 1948: 0.00022312793858138348
Position 1789: 0.00021961940811039666
Position 3916: 0.00020567583415339867
Position 2967: 0.0001914493039803442
Position 5418: 0.00019060104863604863
Position 1640: 0.00018881508791242753
Position 4469: 0.00018758331767396516
Position 4796: 0.00017934560405940923
Position 1762: 0.00014532156725177497
Position 1256: 0.00014077804638057146
Position 2196: 0.00012393418734324635
Position 5542: 0.00012313767728915618
Position 6584: 0.000122111174014303
Position 1766: 0.00010346276944805277
Position 2640: 9.459755948268496e-05
Position 1460: 8.984821113612244e-05
Position 2311: 6.962828520764092e-05
Position 3529: 6.856692344164289e-05
Position 4740: 6.0470174932799924e-05
Position 4734: 4.7146820848632297e-05
Position 1617: 4.052528158979053e-05
Position 3460: 4.04825808175029e-05
Position 2988: 4.01573200867684e-05
Position 444: 3.991831861512635e-05
Position 3579: 3.9852120173866495e-05
Position 3148: 3.821980134646213e-05
Position 3472: 3.724755880812756e-05
Position 2017: 3.546478207310523e-05
Position 428: 2.9389971934647344e-05
Position 2798: 2.8601974617168125e-05
Position 3576: 2.6324696048071367e-05
Position 1695: 2.6305444482773107e-05
Position 941: 1.7471811121240614e-05
Position 1857: 1.694977386380446e-05
Position 2705: 1.603613639576448e-05
Position 1207: 1.567090816821512e-05
Position 1546: 1.482473334273899e-05
Position 794: 9.548912391635026e-06
Position 1114: 9.128552313554065e-06
Position 1684: 8.533690184723702e-06
Position 2406: 7.847956667396212e-06
Position 1424: 5.608511201326714e-06
Position 2972: 4.9128852434987355e-06
Position 523: 4.733812400580874e-06
Position 1340: 4.356985817850689e-06
Position 1192: 4.1810679941904005e-06
Position 852: 3.990450685474717e-06
Position 1572: 3.7292000315024155e-06
Position 1261: 2.6514413333249147e-06
Position 1317: 2.5092529844736443e-06
Position 1185: 2.4227193182529055e-06
Position 2172: 2.2194125696208112e-06
Position 966: 2.14192608844329e-06
Position 220: 2.0584723926380264e-06
Position 1019: 1.900411164912697e-06
Position 1121: 1.8328914086425203e-06
Position 937: 1.5262220461788127e-06
Position 1046: 1.3761038315274515e-06
Position 707: 1.342229473087419e-06
Position 284: 1.043673580097526e-06
Position 1444: 9.508511133848397e-07
Position 1127: 8.954348282342357e-07
Position 305: 8.761649672279988e-07
Position 807: 8.486815768660048e-07
Position 185: 8.174455746738667e-07
Position 1926: 4.0677860661568815e-07
Position 191: 3.9480733137204904e-07
Position 1579: 3.200993663583411e-07
Position 326: 1.918396474162267e-07
Position 321: 1.8395821329097815e-07
Position 227: 1.7483225317229794e-07
Position 328: 1.3900880595374725e-07
Position 462: 1.376055930845157e-07
Position 901: 9.68019458162061e-08
