Gene = METTL13
index = 837
Annotated 5SS: [  419  2798  4377  6229  8915 10534 12826]
Annotated 3SS: [ 2037  4176  6032  8749 10314 12693 14779]
SMsplice 5SS: [  419  2338  2798  3066  6229 10534 12826]
SMsplice 3SS: [ 2232  2547  2924  6032 10391 12693 14779]
top_k =  1000
Partition function (log Z): 1.2960793245315547

Sorted 5' Splice Sites (High to Low Probability):
Position 2798: 0.9594119636876689
Position 6229: 0.9163959634497951
Position 2338: 0.8361669883207817
Position 12826: 0.7459490073501582
Position 10534: 0.7108463090794594
Position 8915: 0.6051836820186597
Position 1956: 0.50383261461084
Position 3066: 0.4594917045575173
Position 6564: 0.45746770025276
Position 419: 0.42170354768282736
Position 4377: 0.3617906141217962
Position 8384: 0.32734013871807416
Position 94: 0.22620721623928836
Position 3062: 0.20983368694336615
Position 12611: 0.17301652846931564
Position 3051: 0.14653845783817054
Position 13910: 0.1455723710014661
Position 12622: 0.12798650990659335
Position 2123: 0.12295243363461231
Position 1599: 0.1098565747113233
Position 2153: 0.09988008869827239
Position 1188: 0.09820090170824063
Position 5328: 0.08936920266016787
Position 12842: 0.085277515517155
Position 1171: 0.08441473535966117
Position 2128: 0.07995247495206519
Position 358: 0.07504425391118467
Position 4285: 0.06832390186128581
Position 7648: 0.06772980608550677
Position 213: 0.06621495668492773
Position 5441: 0.0597254413060622
Position 9907: 0.05040210321512566
Position 2320: 0.04841161298410517
Position 81: 0.04263363543092889
Position 1204: 0.03972046708851166
Position 8369: 0.03873294876513095
Position 2299: 0.03795038401238221
Position 6538: 0.037123217480426705
Position 446: 0.031179459771150463
Position 2425: 0.03114223154477406
Position 7490: 0.02834989147385201
Position 3283: 0.02591544237913536
Position 2233: 0.02499052187402533
Position 7914: 0.024833158885550204
Position 2072: 0.024287508601338843
Position 462: 0.02238129864101176
Position 2637: 0.02056495972289828
Position 1305: 0.02055420366253324
Position 3932: 0.019165591142805
Position 7937: 0.018941560980217362
Position 13900: 0.018481234471975153
Position 3484: 0.017538237963351463
Position 8334: 0.017164012351216014
Position 1013: 0.01669585473696494
Position 7881: 0.015766226716514523
Position 969: 0.015662240765250083
Position 5455: 0.014260861303078043
Position 472: 0.01392258654629873
Position 12733: 0.013671639659618049
Position 10915: 0.013144951833259675
Position 15012: 0.012752585306380657
Position 432: 0.012457483568180596
Position 6424: 0.0116066342975255
Position 4789: 0.010683641204691082
Position 851: 0.009375527543938684
Position 2038: 0.008711859635043935
Position 193: 0.008447637088676869
Position 6203: 0.008009308787599428
Position 13261: 0.007974041089431777
Position 3205: 0.007366593465979521
Position 7327: 0.006923082954037956
Position 4055: 0.006815883173067622
Position 10888: 0.0061440308565366974
Position 1165: 0.0060013718118767856
Position 4906: 0.005945418675380016
Position 2082: 0.00578364770830303
Position 5216: 0.005107320054192814
Position 4391: 0.005042129728897552
Position 1661: 0.0046988360622382905
Position 14130: 0.004592159794739494
Position 6621: 0.004283030295550193
Position 2461: 0.004206812978887962
Position 2044: 0.004006130751006479
Position 4835: 0.003816081794517574
Position 60: 0.0034098352361315734
Position 379: 0.0033966293389516644
Position 56: 0.0028900112304621503
Position 12801: 0.0027984757356761796
Position 13929: 0.00248783367589008
Position 4858: 0.0024496313578728636
Position 8448: 0.0024236796680011776
Position 2052: 0.0024152043461715214
Position 638: 0.0020725283008899567
Position 14093: 0.001958502621661456
Position 5936: 0.0018092194047810992
Position 2684: 0.001803551149744071
Position 4809: 0.0015727967661958238
Position 2975: 0.0015680648698807756
Position 1394: 0.0012904271707169996
Position 808: 0.0009684704923236245
Position 3003: 0.000965507578858412
Position 3101: 0.0009531515930098106
Position 3596: 0.0009319446495203069
Position 2089: 0.0008397987013105025
Position 3268: 0.0008357545618747805
Position 8315: 0.0007498354409298417
Position 3049: 0.0007430657332313474
Position 2620: 0.0006652492946672993
Position 3356: 0.0006322825386516168
Position 7618: 0.0005456325100631068
Position 112: 0.0005311679783195805
Position 889: 0.0005241250125097757
Position 8551: 0.00039778024458123415
Position 1985: 0.00030496014029274303
