Gene = PINK1
index = 1031
Annotated 5SS: [  481  4675  6538 11218 12269 15178 15777]
Annotated 3SS: [ 4386  6436 11034 12104 15049 15539 16978]
SMsplice 5SS: [  481  4675  6538 11218 12269 12526 15178 17923]
SMsplice 3SS: [ 4386  6436 11126 12104 12450 15049 17826 18003]
top_k =  1000
Partition function (log Z): 4.192346169380013

Sorted 5' Splice Sites (High to Low Probability):
Position 6538: 0.9725687443508315
Position 12269: 0.9668809299869612
Position 481: 0.9636826934106713
Position 15178: 0.909454246070071
Position 11218: 0.7930491638008695
Position 12526: 0.6322173406046053
Position 4675: 0.6283808821836794
Position 15777: 0.49620047381266175
Position 17923: 0.4844665602125812
Position 4487: 0.3205879996361805
Position 17764: 0.11553134598381407
Position 5587: 0.1125140906592799
Position 15135: 0.0877758954177744
Position 4589: 0.08143320243039723
Position 100: 0.07791397465689999
Position 8837: 0.07508445215933066
Position 15744: 0.0697658674488329
Position 10847: 0.06875623758973769
Position 9776: 0.04938070508739738
Position 11645: 0.04231044628474192
Position 17307: 0.04223885506750582
Position 8142: 0.042091309977552074
Position 15493: 0.029231369002649575
Position 17768: 0.027712158777285757
Position 12314: 0.025019641661356447
Position 5688: 0.024286957918562925
Position 17772: 0.02331029611723417
Position 5053: 0.021506747732718535
Position 8903: 0.01951462350037351
Position 15471: 0.01839053866314423
Position 15844: 0.015533168998917433
Position 11803: 0.014583876209152871
Position 1530: 0.014219632802570634
Position 848: 0.013767359837515604
Position 12636: 0.012921818751307752
Position 5953: 0.012059978230334722
Position 15732: 0.012058762047837075
Position 352: 0.011952087748314287
Position 15892: 0.010872369942977085
Position 7610: 0.010798214036156427
Position 5172: 0.01007368564954153
Position 768: 0.009862980731064187
Position 6709: 0.009649099572717843
Position 212: 0.009397081535602272
Position 5360: 0.008650440587093685
Position 11742: 0.00799060370545843
Position 214: 0.007863853022842015
Position 5035: 0.0075469034882871214
Position 4895: 0.007051313874943269
Position 15849: 0.006974180066085557
Position 4738: 0.006627972492036062
Position 9752: 0.006260855502167542
Position 10476: 0.006154984082073877
Position 5735: 0.0058726304375020895
Position 12826: 0.005798669681790959
Position 10208: 0.005528295372761969
Position 4549: 0.00523876226780837
Position 6322: 0.005215313402250657
Position 807: 0.004867176814923124
Position 134: 0.004118561439377142
Position 7006: 0.0036738976495906198
Position 13980: 0.0035123074713965885
Position 16129: 0.003500874790535283
Position 17944: 0.0031809024847744977
Position 11821: 0.0031266164977255604
Position 17869: 0.0024065829591489204
Position 4464: 0.00215896604345382
Position 4105: 0.0021565990483263164
Position 5164: 0.002083748826435165
Position 5220: 0.0020790034814152348
Position 1267: 0.00195876195052737
Position 9049: 0.0019077146421339107
Position 5526: 0.0019064995194220816
Position 13572: 0.0018858801241627104
Position 13326: 0.0018767473289689823
Position 7250: 0.0017589043656726809
Position 227: 0.0017497272623320738
Position 10926: 0.0015808051931885721
Position 11938: 0.0015676402217488195
Position 16287: 0.0015542790561915516
Position 15716: 0.0015171972589773232
Position 14294: 0.0013705937170291433
Position 12744: 0.001311962714545039
Position 15806: 0.0013103942578876846
Position 4758: 0.0012577541308950448
Position 16634: 0.0012531973241748312
Position 4248: 0.0012336446043435946
Position 4762: 0.0011627259617023368
Position 13173: 0.0011609740758266429
Position 4792: 0.0011088051264496438
Position 268: 0.0010631897426421615
Position 11537: 0.000991823437655566
Position 9637: 0.0009084417103315688
Position 12561: 0.0008963623229954831
Position 6251: 0.0008880660893098962
Position 345: 0.0008699748215377715
Position 15380: 0.0008393147967974865
Position 13008: 0.0007970819724562901
Position 15540: 0.000768632292556096
Position 11389: 0.0007680777431175526
Position 12318: 0.0007406949290855825
Position 7777: 0.0007313577493525111
Position 5906: 0.0007260800355292686
Position 5239: 0.0006941097202874307
Position 7352: 0.0006386401165659546
Position 10190: 0.0005913931186971341
Position 12690: 0.0005219062248141204
Position 15189: 0.0005216747092994518
Position 1312: 0.0005118875162101135
Position 548: 0.0005006954547410847
Position 4887: 0.0004832921296144835
Position 4509: 0.00042357725420213706
Position 564: 0.00039185125440450985
Position 15740: 0.0003826359428124339
Position 19: 0.00033825821736813263
Position 495: 0.0003342639266517737
Position 6120: 0.00031117259296635426
Position 17296: 0.00030988051694157023
Position 14978: 0.0002798378920497245
Position 14951: 0.0002779818258079438
Position 6617: 0.0002720484727030732
Position 14459: 0.00025296246748366703
Position 46: 0.0002449965755771928
Position 1833: 0.00022840303043163753
Position 2379: 0.00021099810867263112
Position 3209: 0.00020891148656242598
Position 752: 0.00020589277022824113
Position 14453: 0.0002007061995242354
Position 2481: 0.00018057060878920962
Position 13125: 0.00017917219211763957
Position 13241: 0.00017551833677362304
Position 3602: 0.00015459922534254736
Position 3252: 0.00015298481632785
Position 536: 0.00015032659892818547
Position 16621: 0.00014963325939664542
Position 4030: 0.00014762175803302124
Position 14685: 0.000141221798372949
Position 13520: 0.00013344698956290784
Position 12769: 0.00012892210258107377
Position 16864: 0.0001284206737278454
Position 12865: 0.00012468583084196828
Position 12347: 0.00012328364051644903
Position 17255: 0.000102508275162877
Position 13131: 9.727195670837293e-05
Position 3229: 8.072593138843107e-05
Position 1376: 8.040661957298919e-05
Position 2211: 7.48434069438748e-05
Position 290: 7.472596497390596e-05
Position 7689: 7.132425948899034e-05
Position 309: 6.954208041041527e-05
Position 6844: 6.694128183927274e-05
Position 14596: 6.519330851828579e-05
Position 2336: 6.309768048322552e-05
Position 1988: 5.5111202956295956e-05
Position 1913: 5.23343593723468e-05
Position 4280: 5.180046084210531e-05
Position 15404: 5.0443808358115727e-05
Position 1523: 4.998664558166847e-05
Position 9986: 4.628214088019267e-05
Position 4253: 4.5996426765638424e-05
Position 4123: 4.0085878892418756e-05
Position 4267: 3.971741325222967e-05
Position 15139: 3.937053275780649e-05
Position 8162: 3.763523780251771e-05
Position 2616: 3.737200459758891e-05
Position 26: 3.5604051572656505e-05
Position 4152: 3.3730581120269774e-05
Position 2179: 3.285942261862083e-05
Position 16252: 2.3948115554726403e-05
Position 49: 2.3621406609861733e-05
Position 15936: 2.1012916443771153e-05
Position 16601: 1.963364444300635e-05
Position 8455: 1.916037004369262e-05
Position 16197: 1.873805587470752e-05
Position 15932: 1.4561553966342414e-05
Position 7247: 1.4375314605343537e-05
Position 12205: 1.313356350595704e-05
Position 15812: 1.1945927489087787e-05
Position 313: 8.893046518025212e-06
Position 6675: 6.189073209461228e-06
Position 12516: 5.930500497751918e-06
Position 6517: 5.638699210156934e-06
Position 349: 4.187055300257894e-06
Position 8950: 2.523582613152844e-06
Position 4566: 2.4143193041038425e-06
Position 457: 1.633902183828255e-06
Position 4808: 1.4782245478627438e-06
Position 4365: 1.2845800043395393e-06
Position 23: 1.1561559465775e-06
Position 607: 1.065763551182858e-06
Position 15361: 1.0282687186187855e-06
Position 333: 1.0200874268167487e-06
Position 15448: 8.91764327185511e-07
Position 1218: 8.783379236717961e-07
Position 467: 7.707599419033684e-07
Position 1161: 6.960426771939518e-07
Position 1256: 6.435395588300979e-07
Position 1261: 3.1666537983306464e-07
Position 15476: 1.4207708658820141e-07
Position 1047: 7.45418884701991e-08
Position 1014: 6.362534221432087e-08
Position 683: 1.7933898411538111e-09
Position 391: 1.0690770091710696e-09
Position 566: 4.54170316292842e-10
Position 840: 1.124823665168579e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15049: 0.9661292055111586
Position 6436: 0.9084292455622285
Position 12104: 0.8487974513034902
Position 4386: 0.6513250854101804
Position 12450: 0.6409626346778504
Position 18003: 0.5649357927768418
Position 11126: 0.5438563290747921
Position 15565: 0.4715514755224543
Position 17826: 0.39414128817262456
Position 16978: 0.2668483999210814
Position 4576: 0.13461106519537586
Position 17863: 0.13428610030564417
Position 15656: 0.12753426106519658
Position 4349: 0.1275228804261433
Position 5431: 0.113991924560726
Position 11177: 0.11098527791674495
Position 10984: 0.09781043392523994
Position 4539: 0.08859284149317255
Position 309: 0.08834860140126076
Position 12180: 0.08076718554032426
Position 17623: 0.07781005665274812
Position 10636: 0.07063386782574148
Position 8716: 0.062016672497012364
Position 6440: 0.05714590475595409
Position 4870: 0.04977361377631607
Position 9662: 0.048877597569620276
Position 17570: 0.047268996195271265
Position 15350: 0.04683731628225719
Position 15539: 0.04648623049541874
Position 11610: 0.03823636181763075
Position 8064: 0.035051722021307
Position 15076: 0.02884615186240298
Position 12126: 0.025927990530266166
Position 12149: 0.025743321088693538
Position 17701: 0.022427726613508753
Position 11034: 0.021245074378657185
Position 18023: 0.01574922607912047
Position 17118: 0.01496932876842171
Position 11576: 0.014439409548085593
Position 4656: 0.014281725021130322
Position 8765: 0.014240783707184656
Position 17426: 0.012841765601577237
Position 16196: 0.012696576519285803
Position 10970: 0.012490926115367836
Position 8595: 0.012459728209972518
Position 703: 0.0119807219032733
Position 5586: 0.011486171838126322
Position 12213: 0.011464100927776328
Position 4401: 0.011420449369832874
Position 17814: 0.011256172908584909
Position 1375: 0.01071727862365194
Position 7594: 0.010674128453774254
Position 5455: 0.010514036918437126
Position 10115: 0.00928143870399347
Position 17228: 0.008847860468034183
Position 5276: 0.00883973944395885
Position 11558: 0.00824161088839506
Position 721: 0.007507688008935269
Position 16006: 0.0073934093039326665
Position 17943: 0.007342502684414391
Position 15836: 0.007330900137926882
Position 12422: 0.00718720817113887
Position 6610: 0.007069068847090098
Position 17501: 0.00694014007630879
Position 15446: 0.006916918449692784
Position 15682: 0.006759339110210501
Position 4516: 0.006261868624706478
Position 18036: 0.005778204727771207
Position 6271: 0.005620463023900632
Position 11215: 0.005449133213741213
Position 5862: 0.005378464156064567
Position 9537: 0.005212625560181934
Position 15583: 0.005014212868303078
Position 8423: 0.004341610260012533
Position 8103: 0.004186334074852722
Position 12387: 0.004103300290242372
Position 5905: 0.0038106553212273846
Position 17197: 0.0036621136777092297
Position 11640: 0.003511462097487142
Position 16778: 0.003271357485021341
Position 5609: 0.0032561348565611596
Position 15570: 0.0031984402802199665
Position 4582: 0.0030361036261464273
Position 6321: 0.0029083981491051297
Position 1471: 0.002896393875405373
Position 4143: 0.0028189036095619077
Position 6188: 0.0027655246108077534
Position 16387: 0.0027156357133396466
Position 13785: 0.0027006703066490903
Position 12942: 0.0026131067853400413
Position 6888: 0.0025644522208060523
Position 17922: 0.0025058621206854375
Position 9632: 0.00245977917009427
Position 4436: 0.0021319099795728625
Position 5655: 0.0020962940135900643
Position 8726: 0.0020748568955441735
Position 16628: 0.002001670651292662
Position 11303: 0.0019554401505161565
Position 15603: 0.0019390092570262221
Position 15379: 0.0018087676213352126
Position 16445: 0.0017157230378070261
Position 17201: 0.0016979776197210037
Position 5499: 0.0016849625458318523
Position 15302: 0.0016803446691460349
Position 14848: 0.0015589263189994258
Position 16569: 0.001510585138824106
Position 10313: 0.0014997675234050148
Position 13469: 0.0014123329253076006
Position 15720: 0.001366507704826809
Position 11342: 0.0013461015399173952
Position 15117: 0.0013457046516737567
Position 10162: 0.0013375866044465995
Position 4499: 0.0013353125749732237
Position 7986: 0.0013286024266339993
Position 4588: 0.0012827711462493597
Position 5809: 0.0012550619589533885
Position 6675: 0.0012314178242870775
Position 13230: 0.0011924045155202701
Position 17901: 0.0011700596698829724
Position 4446: 0.0011613709149243306
Position 4702: 0.001142553270857892
Position 18007: 0.0010130094565389686
Position 15662: 0.0009966667058780988
Position 6201: 0.0009732308937147984
Position 4474: 0.0009669429512185006
Position 9037: 0.0009595518711636501
Position 6359: 0.000928588898890304
Position 7121: 0.000928552553852154
Position 18041: 0.0009259570310952322
Position 11320: 0.000921056832374965
Position 10652: 0.0009151641335112743
Position 16945: 0.0009018751549557737
Position 8003: 0.0008792632106015144
Position 5364: 0.0008757456219399624
Position 3871: 0.0008698147006596652
Position 4006: 0.0008584920928081198
Position 16061: 0.0008329430925259258
Position 14197: 0.0008133240458556362
Position 16954: 0.0008019061291611024
Position 412: 0.0007893726038641005
Position 11431: 0.0007833997194553169
Position 11785: 0.0007747292535517723
Position 12371: 0.0007417774535506704
Position 4754: 0.0007281838990654552
Position 6073: 0.0007164880518108663
Position 5734: 0.0006825169750606762
Position 4829: 0.000672039801605909
Position 15416: 0.000658360390786886
Position 13449: 0.0006454276819891371
Position 15239: 0.0006409028037213072
Position 8006: 0.0006402048420609324
Position 4603: 0.000633055298431516
Position 11392: 0.0006283389738656526
Position 4937: 0.0006240920693567237
Position 6821: 0.0006118495128307195
Position 7208: 0.0005974858790974753
Position 14391: 0.0005900124820579503
Position 339: 0.0005818004403302566
Position 12678: 0.0005726423391181683
Position 5890: 0.0005513190421868251
Position 2145: 0.0005370216125760927
Position 1139: 0.0005319071729169505
Position 11733: 0.0005172861783099616
Position 587: 0.0004484111573859507
Position 4548: 0.0004205038253854997
Position 8892: 0.00040124957712198476
Position 7435: 0.00039498556985762413
Position 5865: 0.00037470356410192
Position 4406: 0.00035190628635408067
Position 5847: 0.00035101083873007683
Position 16980: 0.0003447585406425861
Position 1106: 0.00034293159946491834
Position 15131: 0.00033758655166919027
Position 13865: 0.0003362628530185971
Position 6022: 0.000325805850738361
Position 6366: 0.00031493789167220514
Position 6559: 0.00031057737963894835
Position 17223: 0.00030813217041844793
Position 5238: 0.00030473133373900066
Position 15175: 0.0002801910502465254
Position 14036: 0.0002799861615927806
Position 14200: 0.00027728350958072654
Position 14887: 0.0002710371130121829
Position 438: 0.00026001101694581074
Position 13790: 0.0002521900046532086
Position 15353: 0.00024744777441066535
Position 7467: 0.00024597337289994977
Position 13160: 0.00024282611332993219
Position 12482: 0.00022639746429448066
Position 1154: 0.00022479262893432476
Position 4609: 0.000222446912735905
Position 1076: 0.00021905315922933808
Position 16738: 0.00021232283055648397
Position 7145: 0.00020530310255134287
Position 7173: 0.00019652971964268345
Position 1577: 0.00019583782046891297
Position 3794: 0.000189228988960358
Position 6787: 0.00018862060922480886
Position 15676: 0.0001859020747397153
Position 806: 0.00018263813581897263
Position 6912: 0.00017654167853713057
Position 12452: 0.00017591429072569894
Position 3070: 0.00017472144764927886
Position 4014: 0.00015948095801155478
Position 5060: 0.00015844252131776043
Position 14884: 0.00015521170796010684
Position 7246: 0.00015445145933829787
Position 7065: 0.00015136736261948141
Position 15935: 0.00015108375083212745
Position 7235: 0.00013499441059340304
Position 4061: 0.00012828831713623982
Position 7553: 0.00012639265200809323
Position 391: 0.00011856441544410231
Position 6640: 0.00011292024700606587
Position 12720: 0.00010664603380338283
Position 5590: 0.00010467273487893985
Position 16919: 0.0001023859346220207
Position 733: 0.00010166534960128483
Position 13913: 9.280969892393568e-05
Position 244: 9.241619544611363e-05
Position 563: 9.127472755638403e-05
Position 5460: 8.959502085870592e-05
Position 10282: 8.74242229715573e-05
Position 12454: 8.576089407048389e-05
Position 14978: 8.392410044823777e-05
Position 3073: 7.920816979623482e-05
Position 616: 7.884481037568972e-05
Position 2871: 7.628208868700757e-05
Position 12346: 7.565879632416466e-05
Position 15210: 7.539089275734786e-05
Position 15392: 7.538411608190572e-05
Position 4166: 7.511608327501166e-05
Position 1799: 7.434793632475109e-05
Position 13250: 7.16128910401739e-05
Position 934: 7.040390514235152e-05
Position 14595: 7.009555985675449e-05
Position 1116: 6.940358789850256e-05
Position 10270: 6.845551871634467e-05
Position 4410: 6.742945030342483e-05
Position 4832: 6.585039674240765e-05
Position 1423: 6.451693412383233e-05
Position 13245: 6.417089463766551e-05
Position 266: 6.375534502890385e-05
