Gene = SELT
index = 1244
Annotated 5SS: [  212 19208 19882 21612 23876]
Annotated 3SS: [19096 19754 21523 23721 24370]
SMsplice 5SS: [  212  1044 19208 19882 21612 23876]
SMsplice 3SS: [  938 19096 19754 21523 23721 24370]
top_k =  1000
Partition function (log Z): -3.515638922241222

Sorted 5' Splice Sites (High to Low Probability):
Position 19208: 0.9999998589579882
Position 1044: 0.9874451213770018
Position 19882: 0.9346147229101434
Position 23876: 0.8909869325213337
Position 21612: 0.7723633722454065
Position 212: 0.635953950252651
Position 15073: 0.42537559971225136
Position 12491: 0.23885181890618587
Position 399: 0.20008632030362578
Position 24627: 0.16209308194571556
Position 23072: 0.14902265849777638
Position 21091: 0.10307966174415586
Position 21403: 0.08793978584053234
Position 21720: 0.07942485024615453
Position 23397: 0.07888422876739092
Position 20797: 0.07783297989683403
Position 376: 0.05213551872990955
Position 216: 0.04893417679560154
Position 21253: 0.04346219421403984
Position 5871: 0.03652919367574328
Position 24269: 0.028644690669326213
Position 12694: 0.026958023057446327
Position 20767: 0.024682114458963154
Position 176: 0.020776888727535314
Position 24439: 0.020679906060297168
Position 21588: 0.01881136882190859
Position 23363: 0.01667793027516928
Position 12449: 0.01492588488281263
Position 2463: 0.013835380994177528
Position 23621: 0.013099629097708607
Position 11382: 0.012448647226582302
Position 4333: 0.011775709920531733
Position 5415: 0.010677225930095048
Position 4110: 0.009835603592947714
Position 9974: 0.009606679475201017
Position 673: 0.009570592398611116
Position 636: 0.009393490554024513
Position 21362: 0.008329746747143988
Position 794: 0.007758407311098259
Position 7647: 0.007645857154922283
Position 7928: 0.006823024146349365
Position 24158: 0.006151742713495742
Position 24603: 0.005911114527275761
Position 22867: 0.005805028126457572
Position 10592: 0.005576848516077036
Position 25590: 0.0054391962766497165
Position 10760: 0.005271019190968604
Position 12700: 0.005202716209980288
Position 19909: 0.0050956902114741775
Position 2591: 0.0049393492818311235
Position 24057: 0.004848701460243235
Position 21576: 0.004544239596810074
Position 4686: 0.004467867624546318
Position 6974: 0.004392195999780047
Position 21431: 0.00404370129754943
Position 1402: 0.003944681725409234
Position 6746: 0.0039398813106511004
Position 7595: 0.003934439715081605
Position 20860: 0.0039027811138596857
Position 24094: 0.0034886699298812165
Position 12677: 0.0034792261740150317
Position 604: 0.0034769719839306
Position 11359: 0.003320127352470137
Position 7619: 0.003233642049962696
Position 19903: 0.0030522764883897818
Position 8606: 0.002964627405409798
Position 568: 0.0018333511431202637
Position 24926: 0.0018051274684772235
Position 745: 0.0015380885720280555
Position 25299: 0.001485370728240889
Position 24060: 0.0013209267126767506
Position 25873: 0.001251813849134893
Position 24563: 0.0012445431502584778
Position 21458: 0.0011443962189253139
Position 600: 0.001141156391870415
Position 24938: 0.0009785490669820046
Position 20801: 0.000777585854460846
Position 117: 0.0006928622256497947
Position 24098: 0.0006279377182142369
Position 24597: 0.0005394447055363117
Position 24934: 0.0005291676361485916
Position 24605: 0.0005203487177047537
Position 24607: 0.0004836335166940078
Position 464: 0.0004532111188767652
Position 24476: 0.0004308399861823979
Position 499: 0.000424488317157693
Position 23935: 0.0004032742184780309
Position 24609: 0.0003877438351544958
Position 24187: 0.0003061417976165213
Position 503: 0.00024263875037317735
Position 24052: 0.00023722745986661103
Position 21616: 0.00020470471986123477
Position 683: 0.00017027094861725382
Position 23880: 0.00014480671366402136
Position 24064: 0.00014307326508892845
Position 24443: 0.0001317522671799687
Position 24514: 0.00010893178676764241
Position 329: 8.940662066495032e-05
Position 1375: 8.266486653429638e-05
Position 750: 7.990513668238435e-05
Position 608: 7.709491994355635e-05
Position 579: 7.435368427482623e-05
Position 1691: 7.1991327766256e-05
Position 2173: 6.946518194577934e-05
Position 831: 6.400172154629144e-05
Position 3953: 5.221415129356052e-05
Position 948: 4.9438360957757434e-05
Position 3584: 4.4196927392705336e-05
Position 516: 3.556087215189215e-05
Position 1221: 3.326430099652412e-05
Position 36: 2.93231726634898e-05
Position 869: 2.4882375508505516e-05
Position 220: 2.3900805312243792e-05
Position 3448: 2.0890547758152992e-05
Position 23901: 2.0697627125710494e-05
Position 23811: 1.7551924994923446e-05
Position 4051: 1.7219716196932932e-05
Position 3159: 1.6748347949272798e-05
Position 783: 1.4221673349924587e-05
Position 435: 1.1741863903517564e-05
Position 22677: 9.857555913182792e-06
Position 808: 8.2839419487342e-06
Position 1060: 7.0038777468246284e-06
Position 200: 5.1880564815406556e-06
Position 704: 4.7523731120681e-06
Position 1190: 4.551877185918691e-06
Position 1275: 3.0137458739377996e-06
Position 2126: 2.9155417882225865e-06
Position 57: 2.211774495657529e-06
Position 829: 2.1325699304846126e-06
Position 321: 2.12336612495749e-06
Position 1269: 1.932422521231177e-06
Position 2103: 1.6351572397613747e-06
Position 1535: 1.6236231681298588e-06
Position 1012: 1.3904451560594233e-07
Position 1203: 9.438078510266621e-08
Position 1048: 3.544593112522371e-08
Position 107: 1.7612897755983338e-08
Position 150: 1.4373259614328905e-08
Position 99: 1.282196132086657e-08
Position 40: 1.2466794273157316e-08
Position 5357: 1.3568347167520787e-10
Position 4365: 1.002206993540611e-10
Position 4737: 9.310568587638212e-11
Position 765: 3.887307917687436e-11
Position 415: 1.447684305497949e-11
Position 813: 4.917938537030094e-12
Position 525: 3.744112983990502e-12
Position 2738: 2.3559608638586813e-13
Position 2761: 1.3187922501267539e-14
Position 2468: 1.3115141279140326e-14
Position 1053: 1.7537858227292578e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19096: 0.9999998589579882
Position 19754: 0.9283821125780137
Position 24370: 0.8570126068785001
Position 21523: 0.8465624954379402
Position 23721: 0.8378566210827086
Position 938: 0.6398423665442203
Position 14930: 0.42537559971225136
Position 12248: 0.21740264552041755
Position 902: 0.15529596178614022
Position 21298: 0.1207651686970481
Position 20661: 0.10999398534462503
Position 26814: 0.10667975157115372
Position 958: 0.09708809987533754
Position 22969: 0.0924790365558287
Position 25235: 0.08225366201276221
Position 20963: 0.06519975645773357
Position 23741: 0.04943675555701336
Position 23022: 0.04828948852706962
Position 23315: 0.04554767848525528
Position 829: 0.037924310013208486
Position 12233: 0.036375058268581076
Position 12545: 0.03563996544144166
Position 21178: 0.03521326414855801
Position 869: 0.03398236159848708
Position 24711: 0.03395948203964482
Position 5785: 0.03389205588433179
Position 23979: 0.0265094973094795
Position 24760: 0.02434569668628476
Position 23289: 0.02424958729178439
Position 23215: 0.023897444007091345
Position 21003: 0.01777585006199524
Position 24626: 0.015845187125035135
Position 11290: 0.015768774579052444
Position 25412: 0.012436214510331252
Position 24187: 0.012296351391884104
Position 2369: 0.012233654711826565
Position 23362: 0.011340466404331328
Position 955: 0.01052582719657782
Position 21143: 0.010498290343763069
Position 22602: 0.00989985149914775
Position 23418: 0.009761707613000803
Position 9868: 0.009606679475201017
Position 19707: 0.009542302198105656
Position 5183: 0.008064798798267903
Position 24468: 0.008046968532300467
Position 10526: 0.007907145208698844
Position 4165: 0.007598223277327139
Position 3921: 0.007423219400554193
Position 7571: 0.0071196407054231695
Position 20800: 0.006652915246456602
Position 26104: 0.00553809249379005
Position 26187: 0.0051866938210966
Position 2445: 0.0051859277702416455
Position 21022: 0.004935711820616434
Position 20589: 0.004233443851477762
Position 25286: 0.004114779635625122
Position 24080: 0.0040876543489301925
Position 430: 0.0040628060304372556
Position 23804: 0.004059857124614062
Position 22549: 0.003994855206463489
Position 7404: 0.0035627887885343774
Position 21692: 0.003308500140857271
Position 24155: 0.003183372319188884
Position 25691: 0.0031642182155823817
Position 4242: 0.002981682787064446
Position 6664: 0.0029260634686762515
Position 24787: 0.002838189442057948
Position 6871: 0.002686843869280416
Position 19653: 0.0026690015071701473
Position 25663: 0.002642337295718051
Position 5231: 0.0026124272332285338
Position 23001: 0.002451187914112167
Position 25894: 0.002398388135657157
Position 7372: 0.0023673265970258206
Position 4190: 0.0021883024755312702
Position 19560: 0.002179665933624756
Position 26701: 0.0019648898749666578
Position 22975: 0.0019301921468133669
Position 4599: 0.0019211648808321942
Position 7847: 0.001857646878288
Position 24136: 0.00182622130925704
Position 26077: 0.001815731841110922
Position 7594: 0.001764182828983216
Position 1311: 0.0017622599480802855
Position 7809: 0.0016750485080884684
Position 26441: 0.0016378617796590353
Position 21043: 0.0016238842772958474
Position 10474: 0.0015705098344675657
Position 5726: 0.0015009391993048074
Position 24659: 0.0014988777012232214
Position 26370: 0.0014547913981728048
Position 24018: 0.0014313151962840314
Position 25872: 0.0013943790441491473
Position 10407: 0.0013702126638792265
Position 7797: 0.001358470404284075
Position 7888: 0.0013492324224847055
Position 20863: 0.001336025486763352
Position 8329: 0.001162606976098931
Position 27118: 0.001156236859434458
Position 8463: 0.0011532393060239455
Position 4022: 0.0011327303062586339
Position 20428: 0.001000703460822928
Position 21879: 0.0010004229669006316
Position 324: 0.0009699872133113493
Position 6910: 0.0009673752356086088
Position 21461: 0.0009439829020206601
Position 24847: 0.0009122743976602871
Position 6590: 0.0008677043870463837
Position 4638: 0.0008324019593521276
Position 1157: 0.0008206792470715507
Position 21587: 0.0007777501419944247
Position 26289: 0.0007032138547547575
Position 23966: 0.0006944007173071381
Position 4007: 0.0006890262032940068
Position 23629: 0.0006752681570950805
Position 26246: 0.0006734363129442445
Position 24999: 0.000671465144135601
Position 23127: 0.0006590119206455393
Position 1016: 0.0006536329676637015
Position 8504: 0.0006488292832903019
Position 2262: 0.0006412418328536755
Position 23537: 0.0006393827293662316
Position 20841: 0.0005922533553930842
Position 7775: 0.0005826259332041161
Position 20894: 0.0005596831137709925
Position 1260: 0.0005500803714673652
Position 5750: 0.0005216573737420541
Position 4608: 0.0005090486515263944
Position 978: 0.000498486894455075
Position 835: 0.0004969044019249876
Position 3979: 0.0004961689883087576
Position 26771: 0.00048044921129751115
Position 26862: 0.0004680614676782671
Position 25188: 0.0004634863881487482
Position 6745: 0.00044716901992394387
Position 6603: 0.00043692132989554366
Position 22113: 0.0004134231456942889
Position 5822: 0.00039555232122901347
Position 1142: 0.00036710226442930117
Position 24157: 0.000346006676085365
Position 2222: 0.0003281704307278498
Position 25119: 0.00032402760207981467
Position 503: 0.0003232647100003397
Position 24415: 0.0003230599925712913
Position 25794: 0.00031703284560448435
Position 2495: 0.0003066227365816386
Position 24812: 0.00026083287986115584
Position 26646: 0.0002586227836410893
Position 25957: 0.00023053043845821974
Position 1332: 0.0002285463483182417
Position 1117: 0.00022176937993519748
Position 5690: 0.00021898879421578912
Position 4141: 0.00021276445849302385
Position 26467: 0.0002105903070122573
Position 21706: 0.00017058742738627078
Position 3943: 0.0001638963146478541
Position 26219: 0.00015620453072680694
Position 22089: 0.00015001089838909996
Position 536: 0.00014959580292918113
Position 398: 0.00014015821480636446
Position 1019: 0.00012986861400639992
Position 905: 0.0001252956230857781
Position 22157: 0.00010537751996447556
Position 24378: 0.0001039749363933128
Position 2227: 7.866147390695529e-05
Position 666: 6.965903056819186e-05
Position 2070: 6.2217980922247e-05
Position 277: 6.10702338436192e-05
Position 22518: 6.038758801976492e-05
Position 1176: 6.0035792513670625e-05
Position 348: 5.7471465669809915e-05
Position 1500: 5.712418485563256e-05
Position 3331: 5.6190276927592764e-05
Position 435: 5.4215889276648e-05
Position 1181: 4.428450831507338e-05
Position 478: 4.352086564393825e-05
Position 371: 2.905218366736741e-05
Position 608: 2.534510093794216e-05
Position 20178: 2.3061580247363417e-05
Position 773: 2.083880989626529e-05
Position 484: 2.0082029355903655e-05
Position 510: 1.659793462008708e-05
Position 557: 1.4076332354193588e-05
Position 20010: 1.1731719258177913e-05
Position 1467: 1.1374220955096223e-05
Position 672: 8.449052883972234e-06
Position 3065: 8.21714350648225e-06
Position 99: 7.599608555797577e-06
Position 2887: 7.1821170745000435e-06
Position 1873: 5.8344532703721455e-06
Position 3486: 5.026556483285856e-06
Position 1951: 3.892374798588962e-06
Position 3489: 3.873919698846272e-06
Position 352: 3.419968396600054e-06
Position 968: 2.674805271926354e-06
Position 840: 1.4868011236612761e-06
Position 3039: 1.3555253815223168e-06
Position 692: 1.2589603254545032e-06
Position 710: 1.1909125071625486e-06
Position 591: 1.1106723399341415e-06
Position 449: 1.0835520913219435e-06
Position 21350: 1.0433315344160008e-06
Position 452: 8.741003164601004e-07
Position 2087: 6.185925400695511e-07
Position 694: 6.174086405556327e-07
Position 1374: 5.801365102240126e-07
Position 1876: 5.481768239145244e-07
Position 2346: 4.666453677258318e-07
Position 1022: 4.091105316760349e-07
Position 1275: 4.07196588523946e-07
Position 571: 3.732924572408865e-07
Position 1516: 3.268159406138632e-07
Position 789: 2.8980554417629875e-07
Position 793: 2.783656934849809e-07
Position 200: 2.593626257533869e-07
Position 463: 2.569100172311391e-07
Position 2098: 2.196587302902995e-07
Position 1073: 1.8136566514340153e-07
Position 750: 1.3935855123963357e-07
Position 380: 1.004550082314335e-07
Position 206: 9.988374128828978e-08
Position 588: 6.91950555321577e-08
Position 5966: 4.232311886846778e-08
Position 1048: 2.7228618926591333e-08
Position 128: 2.321586128344719e-08
Position 1902: 2.1510260770134587e-08
Position 843: 1.945077127707418e-08
Position 779: 1.1845631624393454e-08
Position 157: 9.939125038906987e-09
Position 1082: 5.684113829737792e-09
Position 2688: 4.740144934877775e-09
Position 1285: 2.1606449084414e-09
Position 1422: 1.953367896824259e-09
Position 460: 2.567882423990128e-10
Position 5609: 6.169098440389874e-11
Position 124: 5.98675459861238e-11
Position 5564: 4.122882362500752e-11
Position 5328: 1.9444429055390906e-11
Position 3783: 9.198375511386628e-12
Position 5185: 7.437822420330759e-12
Position 5208: 7.399826187523462e-12
Position 3725: 6.5231330969164545e-12
Position 4455: 6.0976272968405245e-12
Position 4222: 5.072447374427622e-12
Position 3350: 4.794525864119423e-12
Position 4433: 4.454537101280344e-12
Position 4030: 3.811626285449119e-12
Position 3093: 3.691083468330132e-12
Position 3327: 3.640907991722625e-12
Position 2468: 3.3954939047190443e-12
Position 3354: 2.69403148353001e-12
Position 1185: 1.4144819278004498e-15
