Gene = GCSAML
index = 582
Annotated 5SS: [  176 19997 42163 49409 56582 58902]
Annotated 3SS: [19881 42077 49348 56531 58872 67084]
SMsplice 5SS: [  176 12350 19997 33603 40296 49409 56582 67231 67721]
SMsplice 3SS: [12116 19881 33530 40208 49348 56531 67084 67662 68258]
top_k =  1000
Partition function (log Z): -32.740717941716056

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9576828360042523
Position 19997: 0.945294410339455
Position 12350: 0.8421932243101062
Position 12618: 0.17604115835453504
Position 12472: 0.09977817092082347
Position 5879: 0.08397878716184162
Position 16532: 0.07572071862123306
Position 10461: 0.0676224726165436
Position 12615: 0.06466725340524528
Position 12283: 0.05149986452805216
Position 21568: 0.05040949172707303
Position 5872: 0.040057202314152135
Position 17803: 0.039598278108122976
Position 14988: 0.034600042626422085
Position 6250: 0.0335517642395576
Position 225: 0.0329077277211373
Position 12570: 0.03157714465584573
Position 5079: 0.030614344076681226
Position 5094: 0.02683381303143288
Position 12309: 0.026122251800698514
Position 3632: 0.02522046567412419
Position 5903: 0.02069572315868303
Position 1760: 0.020643221184999515
Position 11551: 0.016166333721260886
Position 1547: 0.015746694256260973
Position 6069: 0.014765362432565123
Position 15826: 0.014451382280442595
Position 9625: 0.014132500762880187
Position 5497: 0.014126391072519772
Position 9300: 0.014104535685032804
Position 1571: 0.012213734866311847
Position 2277: 0.011581653189373101
Position 809: 0.01004283218334915
Position 5810: 0.009710034961851594
Position 1821: 0.008842661828080139
Position 3753: 0.007818497755887886
Position 1738: 0.007029418846991438
Position 4848: 0.006996091441777216
Position 9089: 0.006466687168824505
Position 17417: 0.006315273078282647
Position 1815: 0.005949940688093442
Position 16396: 0.004091918337145538
Position 22008: 0.003906870400752559
Position 519: 0.0038093254138762502
Position 12337: 0.0025774864558295103
Position 586: 0.0016878556862708282
Position 486: 0.0016352968201712172
Position 21279: 0.0008710760136922993
Position 640: 0.0008547936735606102
Position 5303: 0.0007356643712022621
Position 3953: 0.0006990313846601333
Position 3179: 0.0006005335689739018
Position 4814: 0.0005847062560444117
Position 326: 0.00039892234244575
Position 4948: 0.00037136773398764117
Position 871: 0.0003154569690944183
Position 2494: 0.00031490498516197236
Position 20477: 0.0003126322151934196
Position 1166: 0.00025596473729595337
Position 4594: 0.00022671096811311875
Position 4027: 0.00021923996484398694
Position 5098: 0.00020037962761147257
Position 4919: 0.0001779113260773594
Position 180: 0.00016860329703770362
Position 1843: 0.0001573601955377159
Position 633: 0.00010573342304425632
Position 206: 6.291256918776007e-05
Position 4821: 5.4359800647094114e-05
Position 4959: 5.3514283191443334e-05
Position 5258: 4.357084548789008e-05
Position 5005: 3.833848846423713e-05
Position 1396: 3.1374312266562646e-05
Position 5881: 2.7310764799475626e-05
Position 232: 2.661907742616663e-05
Position 1587: 2.302910204236794e-05
Position 819: 1.825400443444044e-05
Position 2935: 1.74759531469087e-05
Position 2133: 1.5992408917683947e-05
Position 1637: 1.500196556492897e-05
Position 1985: 1.4561735068338063e-05
Position 3719: 1.3334406975729555e-05
Position 3258: 1.1308975726607796e-05
Position 2924: 1.0667786284613228e-05
Position 4032: 1.0446496010426498e-05
Position 2560: 9.429924454595873e-06
Position 2929: 8.601090065075848e-06
Position 1871: 8.203366516876794e-06
Position 997: 4.2008997618244275e-06
Position 727: 3.0789286976486003e-06
Position 162: 2.760289096995524e-06
Position 962: 2.023093789655605e-06
Position 331: 1.741775094219948e-06
Position 458: 1.1980699325736435e-06
Position 821: 1.0154748342720696e-06
Position 548: 8.514517887781532e-07
Position 1318: 6.957711854968391e-07
Position 227: 6.011692352249101e-07
Position 199: 5.729945706538645e-07
Position 680: 4.810540178709589e-07
Position 702: 4.800447590391681e-07
Position 551: 3.745638596200349e-07
Position 1078: 3.481012792501994e-07
Position 644: 1.559537777793422e-07
Position 532: 1.2310709483444065e-07
Position 661: 1.051404191417391e-07
Position 229: 7.201312948813395e-08
Position 513: 5.914986526515707e-08
Position 23: 4.572031932430016e-08
Position 19: 4.455248719944535e-08
Position 490: 2.448400933035956e-08
Position 642: 2.2991026954470327e-08
Position 504: 1.3008817818064315e-08
Position 649: 1.2568119819957419e-08
Position 523: 1.206875935682745e-08
Position 919: 8.346233010725979e-09
Position 669: 8.188408880244639e-09
Position 51: 5.733506630979998e-09
Position 663: 5.317677312820792e-09
Position 46: 3.2670276293227376e-09
Position 3236: 3.196949918179263e-09
Position 921: 2.86783101831158e-09
Position 927: 2.8575947951349816e-09
Position 705: 2.836140234049312e-09
Position 692: 2.815688337435721e-09
Position 283: 2.636152336064481e-09
Position 197: 1.7151742603329064e-09
Position 1646: 1.4931923195860986e-09
Position 1766: 1.017155011957053e-09
Position 748: 1.0067470079503244e-09
Position 894: 6.969729805800972e-10
Position 2041: 5.829776927443663e-10
Position 882: 5.774930881192443e-10
Position 380: 5.66241872558116e-10
Position 1618: 3.6769123321433426e-10
Position 358: 3.483777846336791e-10
Position 707: 3.461547935437575e-10
Position 1580: 3.192606376439606e-10
Position 712: 2.36747097086758e-10
Position 1797: 2.0644347905203834e-11
Position 540: 1.2111230173674657e-12
Position 827: 5.926319512854348e-16
Position 973: 2.415751053126686e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19881: 0.9863985564701567
