Gene = CDC7
index = 336
Annotated 5SS: [   56   939  7045  7505 10798 11031 12415 13151 14105 14984 19387]
Annotated 3SS: [  760  6960  7368 10703 10887 12164 13054 13925 14900 19236 23147]
SMsplice 5SS: [   56  7045  7505 10798 11031 13151 14105 19387]
SMsplice 3SS: [ 6960  7398 10703 10887 12910 13925 19236 23147]
top_k =  1000
Partition function (log Z): 3.3350058467884254

Sorted 5' Splice Sites (High to Low Probability):
Position 11031: 0.97112021120052
Position 19387: 0.9620066008515732
Position 7505: 0.9238581440967966
Position 10798: 0.9007284646438176
Position 7045: 0.8821875148316882
Position 939: 0.8342026006611647
Position 14105: 0.7630697365364717
Position 13151: 0.7338232043849389
Position 56: 0.6982595202425905
Position 14984: 0.5821590564047616
Position 17725: 0.39259478830057587
Position 1169: 0.22229962413292045
Position 11570: 0.1319695630155253
Position 19142: 0.12035691411214607
Position 1812: 0.11638075349227048
Position 18847: 0.09705665621723458
Position 661: 0.09237546269652301
Position 12165: 0.08297358120816553
Position 70: 0.06861850210717843
Position 4966: 0.04404143583128993
Position 14692: 0.043989405396216465
Position 4377: 0.03998760959284318
Position 5217: 0.030881898154959647
Position 11981: 0.029999425204608413
Position 23217: 0.029402868830017925
Position 12415: 0.028717409686473568
Position 2187: 0.025700251561967462
Position 20575: 0.023451145018792075
Position 5634: 0.021853280722351272
Position 648: 0.019805098247488072
Position 11104: 0.019281328702798306
Position 8387: 0.015625035137825163
Position 7192: 0.011556586522263969
Position 1142: 0.010897069323068706
Position 13179: 0.010697229239154669
Position 411: 0.010417685378708593
Position 630: 0.009774316906596622
Position 2294: 0.008266800170613419
Position 18739: 0.00823521910697369
Position 709: 0.008181120005526068
Position 20728: 0.007495560160303895
Position 7080: 0.007304324929975026
Position 538: 0.007114738852785722
Position 13210: 0.006676471958620226
Position 3517: 0.006585893322995383
Position 590: 0.006559050320023769
Position 10589: 0.006211487115517886
Position 12258: 0.006129818051266566
Position 19963: 0.005855909986325868
Position 20610: 0.005537396777253867
Position 7881: 0.005444894404650541
Position 2551: 0.005161863711514565
Position 1947: 0.0051580476452912725
Position 3849: 0.004909802820436908
Position 16630: 0.004825313462506062
Position 22426: 0.004734509820024271
Position 9226: 0.004712751150046668
Position 11035: 0.004624379248678386
Position 23379: 0.004425678263049513
Position 12814: 0.004273661037978667
Position 22099: 0.004273477756920173
Position 16403: 0.003958436462993674
Position 220: 0.0038753724412016392
