Gene = EMC3
index = 497
Annotated 5SS: [  614  9732 10164 12737 13493 16539 17402]
Annotated 3SS: [ 9673 10069 12631 13410 16458 17318 22922]
SMsplice 5SS: [  311   614 10164 12737 16539 17402]
SMsplice 3SS: [  540 10069 12631 16458 17318 22922]
top_k =  1000
Partition function (log Z): -3.609843287761058

Sorted 5' Splice Sites (High to Low Probability):
Position 12737: 0.9348146359452929
Position 614: 0.9282116396083068
Position 10164: 0.8975188379701184
Position 16539: 0.877249613681323
Position 17402: 0.8569357434501869
Position 311: 0.8227982218180874
Position 13493: 0.6003456140997044
Position 17676: 0.46951601464606463
Position 9732: 0.4374223298352792
Position 13045: 0.19433332387169117
Position 1006: 0.19102750557956394
Position 2258: 0.15613984641970283
Position 803: 0.14546027346537282
Position 16353: 0.1409172869545432
Position 15576: 0.1407764600834688
Position 245: 0.10501484377387378
Position 968: 0.09142464982583348
Position 1731: 0.07711993965527049
Position 18002: 0.06125738558180902
Position 16803: 0.06048402573584986
Position 11714: 0.03646520199837749
Position 16388: 0.032833460954908585
Position 1126: 0.023170426436650685
Position 5487: 0.021939032480688788
Position 17445: 0.02105705943808538
Position 21472: 0.016338316898912703
Position 17297: 0.01572457165357825
Position 22843: 0.015229099263464675
Position 15280: 0.014443879342699823
Position 13204: 0.014270267107445911
Position 10139: 0.012497674339747805
Position 16286: 0.011942927782803934
Position 346: 0.011227662265979236
Position 2122: 0.011072118279829454
Position 16613: 0.01090730589813447
Position 16838: 0.010587856853555441
Position 14495: 0.008969308233388531
Position 9826: 0.008875123316256998
Position 10229: 0.008602638474916323
Position 7288: 0.008336425568792515
Position 10211: 0.008207942888063098
Position 2497: 0.007674415776167934
Position 13064: 0.006584993515260713
Position 17211: 0.006363640662052244
Position 13597: 0.006115351250481792
Position 16780: 0.005592247526247853
Position 10718: 0.005384285482908411
Position 12789: 0.005266618832432581
Position 828: 0.005205984398886641
Position 1822: 0.004969664123597344
Position 15015: 0.004751468404213984
Position 13678: 0.0046909273427210305
Position 11124: 0.0045461196912383525
Position 19123: 0.003933374838998272
Position 21444: 0.0038184477672646953
Position 453: 0.0038051802015821503
Position 18802: 0.0036199679129625363
Position 17669: 0.0036113260144899225
Position 16460: 0.00342081008732781
Position 16555: 0.0032952843563252908
Position 14475: 0.0032477566852421287
Position 603: 0.0027111527099662265
Position 16673: 0.0024895603784412246
Position 1485: 0.0023595232291407186
Position 167: 0.0017348252293803762
Position 22860: 0.001416795390836865
Position 20965: 0.0013889193214193466
Position 12809: 0.0012703940092049812
Position 18051: 0.0012512883989925637
Position 10616: 0.0010875782007101508
Position 15889: 0.0010582047600514758
Position 10484: 0.0010215786557180376
Position 19555: 0.000843765473781606
Position 15632: 0.0007836132233152178
Position 12979: 0.0007171938857523012
Position 1793: 0.000685444670899003
Position 914: 0.0006746672174647037
Position 268: 0.0005545556282341522
Position 2068: 0.0003933623029744507
Position 819: 0.0003297451881691837
Position 697: 0.00022968677129907343
Position 723: 0.000200923067439051
Position 257: 0.00015041056852669587
Position 402: 0.00014632658677758933
Position 1443: 0.0001444138748514135
Position 2313: 0.00014389916609147538
Position 1059: 0.00013485205776452312
Position 670: 0.00013000360983815172
Position 104: 0.00012882450001404702
Position 896: 0.00010117207117518578
Position 1304: 0.000100718483713491
Position 2182: 8.142271894302289e-05
Position 338: 7.734621630645342e-05
Position 1918: 7.637673301613661e-05
Position 71: 6.992251824839002e-05
Position 5679: 6.90733928596658e-05
Position 16: 6.67798886604437e-05
Position 1487: 4.695553301029246e-05
Position 4191: 4.664886644527485e-05
Position 652: 4.636783551186556e-05
Position 678: 4.324713241270325e-05
Position 150: 4.1592629317137035e-05
Position 8551: 3.4984500009502026e-05
Position 281: 3.180623309283969e-05
Position 91: 3.123646940198882e-05
Position 1136: 3.0281239082778867e-05
Position 2280: 2.8679157521436776e-05
Position 82: 1.943937726864086e-05
Position 2134: 1.9378522175942304e-05
Position 62: 1.02733286888037e-05
Position 476: 7.776223044588541e-06
Position 123: 7.524100566563107e-06
Position 784: 5.203119485470846e-06
Position 537: 3.6746249943962816e-06
Position 824: 3.1210823079982566e-06
Position 558: 1.9826945593713887e-06
Position 1106: 1.9642332331729094e-06
Position 1084: 1.7379010694713214e-06
Position 504: 1.6944323110754245e-06
Position 262: 1.4112373014117612e-06
Position 327: 1.241650505096621e-06
Position 683: 1.1497742526958329e-06
Position 703: 1.0179444208195548e-06
Position 507: 9.84374690390302e-07
Position 1102: 5.672823645855238e-07
Position 681: 4.199898304292664e-07
Position 1067: 3.94155532863965e-07
Position 198: 1.3723751626792684e-07
Position 856: 6.270606248291821e-08
Position 764: 3.8665169294793e-08
Position 560: 2.1744974632559006e-08
Position 832: 9.007638347155248e-09
Position 1012: 6.152163000510469e-10
Position 991: 4.672826003196642e-10
Position 519: 3.979384340677217e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12631: 0.947214257204992
Position 10069: 0.9043783658974229
Position 16458: 0.8922515112587877
Position 540: 0.884763694138602
Position 17318: 0.7707473210335951
Position 22922: 0.6191074368956243
Position 17560: 0.46726388153474563
Position 13410: 0.4308223696404767
Position 895: 0.2728905588673955
Position 9597: 0.1916499460843806
Position 9629: 0.17869433149638306
Position 16227: 0.16866370765262984
Position 22926: 0.16602436238803925
Position 2204: 0.1395282502998406
Position 12926: 0.13229325989737822
Position 15497: 0.13090133568653745
Position 13271: 0.13005621305813145
Position 17154: 0.12026786100991171
Position 721: 0.10186535508714191
Position 9673: 0.06676994098283168
Position 19387: 0.06149565538225567
Position 16664: 0.050119463101310505
Position 19343: 0.04455613924012448
Position 1679: 0.03835694971119445
Position 575: 0.03655421262114263
Position 11615: 0.036001696055247785
Position 12930: 0.03532918822825429
Position 17894: 0.032933272308074836
Position 13171: 0.03132764729815172
Position 17836: 0.028404228977952785
Position 21328: 0.022811764764364716
Position 22791: 0.02109518766777769
Position 16275: 0.020879581322217716
Position 696: 0.018563269395779743
Position 18934: 0.017173609097574004
Position 23855: 0.015684793711855
Position 16638: 0.015379186207801416
Position 1607: 0.013670681229864678
Position 17381: 0.01245059270693754
Position 13445: 0.012096279049099072
Position 10106: 0.011674170491253154
Position 17556: 0.010756598762925725
Position 14358: 0.010624707940665945
Position 2068: 0.010582489798257875
Position 15437: 0.010194285984409444
Position 15114: 0.009411015569024402
Position 5386: 0.009366347015211876
Position 9271: 0.009183972684309894
Position 12840: 0.009055718362054167
Position 16763: 0.00859019417714244
Position 12995: 0.00838815907059829
Position 23800: 0.008367043154021045
Position 2121: 0.008313233943198295
Position 1046: 0.008002307778419041
Position 5268: 0.006689129751530359
Position 1718: 0.006592642352798893
Position 1228: 0.006568381317936609
Position 9893: 0.0063411447673661124
Position 24491: 0.006323256205866512
Position 7217: 0.006182616278265674
Position 24513: 0.006031563680734905
Position 14972: 0.005604375098660745
Position 20103: 0.00557399887071151
Position 1948: 0.005308371445906633
Position 2362: 0.005302530077938648
Position 13348: 0.004857090001666971
Position 16342: 0.004807536837177955
Position 13133: 0.004801560038554511
Position 1590: 0.004763160813630911
Position 17522: 0.004716260964925207
Position 17344: 0.004441975766371934
Position 9918: 0.00443267442043512
Position 10456: 0.004237259083209428
Position 1253: 0.0041958276956366915
Position 12903: 0.004146455312188079
Position 13415: 0.0037718872409612672
Position 13376: 0.003711325579950485
Position 5372: 0.0035889294270314716
Position 13036: 0.0034074265556000597
Position 15194: 0.0033476980976831798
Position 11070: 0.0032569547554127326
Position 12649: 0.0030986701716460546
Position 798: 0.0030360426649760656
Position 21762: 0.002882641672639947
Position 2169: 0.0028401698624984364
Position 1442: 0.002593128448718586
Position 18725: 0.0025100004099019987
Position 17911: 0.0025039408479057977
Position 10613: 0.0023175431321559403
Position 1470: 0.0022330349347902114
Position 20919: 0.0021533499199864747
Position 22414: 0.002143498723627527
Position 434: 0.00208184723278049
Position 13068: 0.0020635623446242915
Position 17301: 0.002013381342432838
Position 1928: 0.0019195997964782591
Position 24121: 0.0018076904945178622
Position 17771: 0.0018048445870179947
Position 18848: 0.001414441665060131
Position 18562: 0.0013739788466329323
Position 18617: 0.0013388960668812525
Position 22284: 0.0013188399018435673
Position 11088: 0.001289164935825621
Position 17246: 0.0012709074510535577
Position 5301: 0.0012563400581857992
Position 19620: 0.0012191314878482798
Position 7183: 0.0011835685654661267
Position 1190: 0.001127187528047536
Position 13457: 0.0010666029859339157
Position 1628: 0.0010639943820669516
Position 900: 0.0010624070706133873
Position 5305: 0.001038286228729286
Position 1596: 0.0010227783024474423
Position 14427: 0.0010183431321018016
Position 21049: 0.0010039522136254203
Position 15504: 0.001000171931757743
Position 7198: 0.0009702407250607138
Position 21130: 0.0009075431477709973
Position 959: 0.0008985749434696781
Position 1001: 0.0008827185027029229
Position 16715: 0.000855994400493449
Position 15227: 0.0008520966399160376
Position 17350: 0.0008353265609888311
Position 1393: 0.0007977629725717922
Position 978: 0.0007751717494978643
Position 878: 0.0007739347233713777
Position 19292: 0.0007732964595188549
Position 17157: 0.0007515531830660345
Position 1390: 0.000676763916830057
Position 13283: 0.0006757201222888328
Position 415: 0.0006694548820300177
Position 16684: 0.0006584062445884668
Position 15731: 0.0006126725573439516
Position 10341: 0.0005832213180765244
Position 17716: 0.0005746855912658797
Position 14382: 0.0005732585002371782
Position 1484: 0.0005676509986122582
Position 2340: 0.000536425462581252
Position 1419: 0.000532606182379813
Position 635: 0.0004851968059900262
Position 412: 0.0004693259873792825
Position 11553: 0.0004635059431297144
Position 12808: 0.00044163076493291636
Position 840: 0.00043227124585684223
Position 1530: 0.0004015339182424103
Position 23378: 0.00036000495815478384
Position 10639: 0.0003587176364410609
Position 1876: 0.00035554914565133234
Position 19831: 0.000325787918252186
Position 18344: 0.0003020725006092745
Position 2210: 0.0002736774072466252
Position 2463: 0.0002563775248328044
Position 17872: 0.00024907595132141555
Position 17000: 0.0002444475567039313
Position 956: 0.00022031972898428596
Position 22499: 0.0002131389727975604
Position 802: 0.00020710841474951225
Position 19316: 0.00019291579095525135
Position 217: 0.0001753050919093643
Position 17794: 0.00017435912121624073
Position 20633: 0.0001728276997950737
Position 18206: 0.00015031341844466781
Position 2072: 0.00011621781978120219
Position 1752: 0.00011181592874234491
Position 453: 7.152449096282193e-05
Position 5631: 6.907339285966579e-05
Position 18508: 6.334455388953767e-05
Position 17177: 5.188431155738749e-05
Position 1998: 4.695430351347386e-05
Position 2092: 4.048634272290854e-05
Position 1975: 4.042304718730721e-05
Position 1156: 3.971836858003128e-05
Position 15306: 3.793327312421436e-05
Position 1698: 3.772535801083509e-05
Position 4000: 3.550235485763034e-05
Position 8299: 3.498450000950197e-05
Position 1789: 3.488433449684233e-05
Position 417: 3.3316414648459825e-05
Position 613: 3.2781646780227496e-05
Position 845: 3.215726755419227e-05
Position 17424: 3.1537329488305874e-05
Position 961: 3.06498779561898e-05
Position 446: 2.7347677405003785e-05
Position 1567: 2.7216031882902888e-05
Position 14993: 2.5837466970051284e-05
Position 17778: 2.2773007337937306e-05
Position 17472: 2.1503194648455984e-05
Position 1279: 2.141727404785498e-05
Position 832: 1.9952335946875998e-05
Position 2044: 1.9586951641411603e-05
Position 1647: 1.826484422342274e-05
Position 14364: 1.7940379093171592e-05
Position 420: 1.650530638554247e-05
Position 1006: 1.551834372904036e-05
Position 2095: 1.4171772408564257e-05
Position 784: 1.4028264302284475e-05
Position 1071: 1.2358716296289641e-05
Position 1234: 1.1829143654092766e-05
Position 1688: 1.1649419861410675e-05
Position 1730: 8.617977564782585e-06
Position 4077: 7.6289681979789675e-06
Position 967: 5.723979686189563e-06
Position 577: 3.870773669781207e-06
Position 1702: 3.546085677676351e-06
Position 4039: 3.5175433896655705e-06
Position 198: 3.264608446952741e-06
Position 17483: 2.9923540770630282e-06
Position 359: 2.839448417572497e-06
Position 1102: 2.5427031038227436e-06
Position 818: 2.4350028209476686e-06
Position 458: 2.243555517870808e-06
Position 670: 1.5904933371116804e-06
Position 396: 1.5664117093098685e-06
Position 13238: 1.385192712581012e-06
Position 244: 1.3032032129919172e-06
Position 471: 1.0968057319475268e-06
Position 852: 1.0495270551694649e-06
Position 150: 1.036262727956703e-06
Position 1327: 9.83450026553467e-07
Position 465: 9.627576335331379e-07
Position 385: 8.517034834076223e-07
Position 13482: 8.171383353476179e-07
Position 985: 8.157724064308759e-07
Position 391: 7.815665984045947e-07
Position 164: 6.484904746049265e-07
Position 379: 6.286492059270387e-07
Position 13204: 5.554843027333795e-07
Position 596: 4.894928743341073e-07
Position 333: 4.2462687443946483e-07
Position 327: 4.194062121675823e-07
Position 368: 3.277124750574257e-07
Position 675: 3.215612273534504e-07
Position 1010: 2.938471970168614e-07
Position 371: 2.0287188240063199e-07
Position 1121: 1.68081883347924e-07
Position 618: 1.366383338451486e-07
Position 2249: 1.0945137251399449e-07
Position 806: 1.0229052018586593e-07
Position 603: 9.406206827949224e-08
Position 584: 7.849366896560496e-08
Position 281: 7.83130390396182e-08
Position 1310: 5.287357013285217e-08
Position 1123: 4.8478649842386684e-08
Position 587: 4.5333136791945825e-08
Position 393: 2.616983614283534e-08
Position 336: 1.08144364979626e-08
Position 863: 1.0030411970939188e-08
Position 307: 9.629521155169294e-09
Position 338: 7.144212707246913e-09
Position 678: 5.4101003901821965e-09
Position 95: 5.21703341045337e-09
Position 167: 3.047105358346624e-09
Position 99: 9.61183362207315e-10
Position 292: 6.62394379050049e-10
Position 287: 3.8266277394825e-10
Position 171: 1.9029467175094724e-10
Position 311: 1.1976808494515267e-10
Position 315: 1.1187561288254166e-10
Position 80: 9.429807838519935e-11
Position 301: 3.289886118375822e-11
Position 296: 2.264662107513508e-11
Position 179: 1.39809496816194e-11
