Gene = TMCO4
index = 1408
Annotated 5SS: [    63   1781  12892  19338  28610  29376  44284  52755  53462  54386
  59141  60094  62546  99150 105484]
Annotated 3SS: [  1701  12799  19150  28434  29347  44150  52656  53317  54265  58975
  59956  62460  99031 105365 116472]
SMsplice 5SS: [    63    744  12892  14512  19338  33002  44284  52755  53462  59141
  60094  62546  99150 105484]
SMsplice 3SS: [   567  12799  14413  19150  32902  44150  52656  53317  58975  59956
  62460  99031 105365 116472]
top_k =  1000
Partition function (log Z): -44.395363969475476

Sorted 5' Splice Sites (High to Low Probability):
Position 12892: 0.9977415994781651
Position 14512: 0.8318714596441843
Position 63: 0.7347947571631457
Position 21145: 0.7036814330567608
Position 6486: 0.552871695215761
Position 19338: 0.5016700926825477
Position 19541: 0.46966881469985783
Position 744: 0.4297180001497717
Position 6763: 0.4245644142491699
Position 8387: 0.4060931990437991
Position 13795: 0.3285663344633247
Position 4747: 0.3248317018766588
Position 28610: 0.2954728045455689
Position 9218: 0.2899068041337607
Position 434: 0.27224108495737215
Position 2615: 0.2684092423737572
Position 8216: 0.2562114737020326
Position 29376: 0.2500920573765859
Position 29526: 0.2459739268617938
Position 26853: 0.2427197580752823
Position 749: 0.23477749756003868
Position 3600: 0.21192141751999852
Position 16208: 0.13132017523836073
Position 12585: 0.12055225888868938
Position 1781: 0.10628613905265895
Position 19076: 0.09849612831294023
Position 29518: 0.08866657122030756
Position 8144: 0.07586798696120932
Position 1847: 0.07301138731186367
Position 724: 0.06093157779869044
Position 1310: 0.05345137461989613
Position 20622: 0.03967405036950583
Position 9990: 0.03391575335901452
Position 2537: 0.03344922458201202
Position 9680: 0.03331552922442902
Position 8197: 0.028803456281076993
Position 2741: 0.027839762158025142
Position 21128: 0.026626201056697774
Position 20249: 0.02585939188945592
Position 14572: 0.025821454199824435
Position 7444: 0.02574426139889743
Position 20235: 0.02054547447851329
Position 280: 0.018036629315749047
Position 4012: 0.015090077378183344
Position 17379: 0.014235663382804785
Position 276: 0.012056685178915156
Position 5314: 0.01198810624329488
Position 19909: 0.010849445207909286
Position 9306: 0.009775528332738152
Position 8186: 0.009251162861319185
Position 3717: 0.009224529023520394
Position 4345: 0.008948337959393834
Position 4641: 0.00837041468210814
Position 19072: 0.007775760486775893
Position 19548: 0.006655753282611754
Position 17812: 0.00643841386045517
Position 11484: 0.006348828962484774
Position 22820: 0.0062747710658299614
Position 4571: 0.00586067637527968
Position 2745: 0.005458527323383712
Position 20029: 0.004174451398543624
Position 22814: 0.004164256351848296
Position 20052: 0.004138378829158287
Position 7778: 0.0039997366351090385
Position 20089: 0.0035782677547031945
Position 14311: 0.0034186036804446755
Position 3920: 0.0031333059682450634
Position 2626: 0.00290397171493509
Position 655: 0.0027817160454706763
Position 5535: 0.002470492035068271
Position 12905: 0.002258108979159975
Position 4029: 0.0021955897100541535
Position 8700: 0.0021235398354265992
Position 6735: 0.0020886480656063383
Position 461: 0.002077965943401603
Position 4665: 0.002064589143346812
Position 5060: 0.0017799952847550261
Position 20297: 0.0016255220616049997
Position 1256: 0.001498571600783383
Position 20737: 0.0011886170315640468
Position 26437: 0.0011424466318698185
Position 5577: 0.0011196457007832989
Position 15274: 0.0010335533452849055
Position 4709: 0.0010145251054830885
Position 471: 0.0009587337812495688
Position 13125: 0.000928343733872888
Position 273: 0.00087300432776595
Position 3020: 0.0007112713276551578
Position 3917: 0.0006370526375190746
Position 4053: 0.0006032971871236069
Position 96: 0.0004973007987837054
Position 1136: 0.0004567257853896507
Position 2907: 0.0003678648937342416
Position 16028: 0.0003205548758390827
Position 2700: 0.0002475691717733752
Position 3806: 0.00021083048194358894
Position 428: 0.00019873699805590306
Position 2971: 0.00018587920236903308
Position 392: 0.00018202370412289472
Position 3014: 0.00010306025008605182
Position 17614: 0.00010080898320853572
Position 3775: 8.717640572938083e-05
Position 13504: 8.104743237341033e-05
Position 1372: 6.103823367115704e-05
Position 1647: 5.7432119599783956e-05
Position 1585: 5.355568796978134e-05
Position 300: 4.523603651488961e-05
Position 2309: 4.513346269090661e-05
Position 1651: 4.045567635337751e-05
Position 951: 3.467261645209849e-05
Position 670: 2.6906359176470117e-05
Position 477: 2.355538095062362e-05
Position 1150: 1.6100677748625327e-05
Position 1419: 1.5090616337544726e-05
Position 1500: 9.108021231513248e-06
Position 1631: 9.102965946455477e-06
Position 1282: 7.95482377975182e-06
Position 838: 7.801317460477508e-06
Position 707: 5.1258122922018406e-06
Position 23: 4.734520447307207e-06
Position 1351: 4.049407140449406e-06
Position 1230: 2.781541215076514e-06
Position 1329: 2.7620659958440546e-06
Position 824: 2.674048558024391e-06
Position 1280: 2.4060573763483284e-06
Position 1539: 1.4819384481936278e-06
Position 14446: 6.46915751543695e-07
Position 382: 4.582402228999761e-07
Position 12896: 2.91542673033605e-07
Position 496: 2.0272713880828226e-07
Position 957: 1.4716286435372317e-07
Position 647: 9.7948083439835e-08
Position 13085: 8.299259350819077e-08
Position 515: 5.373674128114761e-08
Position 284: 1.5869943927132817e-08
Position 548: 3.6414793608783725e-09
Position 991: 2.9409831229911944e-09
Position 631: 5.440096966520916e-10
Position 891: 2.0202006913104193e-10
Position 556: 4.32572999492321e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12799: 0.9999940476873015
Position 20946: 0.7177066532916166
Position 567: 0.7108197342358037
Position 29347: 0.6447240608426384
Position 6268: 0.5291650447213037
Position 19150: 0.4973780058064775
Position 14413: 0.48845284133878514
Position 8090: 0.4224192183227595
Position 29654: 0.3683894639246586
Position 19358: 0.35027294578207907
Position 28434: 0.3006649445512207
Position 9152: 0.2826928521286774
Position 8256: 0.27659454553081236
Position 6609: 0.2439333370059747
Position 13687: 0.24245721945272974
Position 4451: 0.23859178489961205
Position 14365: 0.22323452012599707
Position 26735: 0.21085519653736295
Position 2536: 0.18431383861253195
Position 1701: 0.17592576925618675
Position 6681: 0.17556440471637588
Position 29757: 0.170978794285916
Position 3482: 0.14624968432355356
Position 26612: 0.12939502551385565
Position 12444: 0.12055821120138988
Position 16122: 0.11307409092890254
Position 4472: 0.10041191507174001
Position 19468: 0.096888247222761
Position 2565: 0.07440424210599848
