Gene = GPR157
index = 616
Annotated 5SS: [  526 17895 23685]
Annotated 3SS: [17680 23489 24535]
SMsplice 5SS: [  526  1244  8907  9286 13200 16879 17895 23624]
SMsplice 3SS: [ 1099  8784  9092 13063 16787 17680 23528 26417]
top_k =  1000
Partition function (log Z): -6.968771592821559

Sorted 5' Splice Sites (High to Low Probability):
Position 526: 0.8938195466279962
Position 17895: 0.8776197985251306
Position 23624: 0.8267028084844278
Position 9286: 0.7943652966679523
Position 1244: 0.7872823556792335
Position 13200: 0.7619583635936835
Position 16879: 0.7613913492124896
Position 8907: 0.4981853931867487
Position 20883: 0.44639946865620805
Position 18284: 0.3346044657642208
Position 26492: 0.32010136539980083
Position 23892: 0.2803591017199523
Position 1509: 0.26805596168641804
Position 13904: 0.22542216169736223
Position 4228: 0.12750241753966418
Position 20644: 0.1257652965793398
Position 20927: 0.12299053209496878
Position 26296: 0.11420926377292111
Position 23685: 0.09308916472282987
Position 6828: 0.06173865074542765
Position 26521: 0.05727109144618898
Position 903: 0.04971049685785495
Position 9400: 0.04494048124358051
Position 19702: 0.04082503030220036
Position 24972: 0.038814389429585906
Position 24037: 0.0376901323501357
Position 7120: 0.03585792558826061
Position 8933: 0.034894676778052205
Position 4232: 0.034290933165433884
Position 6900: 0.030668611133101684
Position 8855: 0.026383235708532234
Position 21972: 0.02435299643372619
Position 13420: 0.024349126836128384
Position 2867: 0.024258527507059872
Position 23667: 0.023822075333788603
Position 23897: 0.023125705980634716
Position 7125: 0.02261961106781304
Position 9683: 0.021952792022603154
Position 9154: 0.019912042309607855
Position 969: 0.01971847824154156
Position 22095: 0.01916149302795385
Position 20992: 0.01913001496517979
Position 22138: 0.016847588929447935
Position 17946: 0.01673742773759437
Position 757: 0.01542974580349671
Position 23998: 0.015357894929553277
Position 24045: 0.014337226784249157
Position 23619: 0.013554565871269814
Position 24950: 0.013275815385601299
Position 3485: 0.012708023999090762
Position 23689: 0.011566841309104865
Position 24082: 0.010823140404830256
Position 13805: 0.00914450035969961
Position 16086: 0.008383244262411365
Position 24072: 0.008292883216978486
Position 4582: 0.007862008020207277
Position 23607: 0.007697703631814424
Position 13884: 0.006998048476564432
Position 2862: 0.006886811997614548
