Gene = NDUFB4
index = 929
Annotated 5SS: [ 231 4949]
Annotated 3SS: [4801 5898]
SMsplice 5SS: [ 231 4949]
SMsplice 3SS: [4801 5898]
top_k =  1000
Partition function (log Z): -4.526853268253109

Sorted 5' Splice Sites (High to Low Probability):
Position 231: 0.9891046320336148
Position 4949: 0.7750016503845668
Position 5785: 0.27977914342947907
Position 1349: 0.22416764590383806
Position 1652: 0.10140135734477468
Position 2238: 0.06856107646773954
Position 1404: 0.06461928433206836
Position 2300: 0.04746410675639335
Position 1375: 0.042002285998962496
Position 1906: 0.03265222972016579
Position 4521: 0.026640281776724544
Position 3019: 0.021424957406277607
Position 1379: 0.017339823848681962
Position 1087: 0.014542570469927867
Position 2892: 0.013080594261285843
Position 5557: 0.01120333049988476
Position 1076: 0.00919639837895726
Position 2284: 0.00867263967374009
Position 5641: 0.007437284607124024
Position 2509: 0.006793463360406017
Position 5414: 0.0053070486905344915
Position 2961: 0.004331375000332961
Position 3210: 0.003921148503025851
Position 573: 0.0038021750577317825
Position 3859: 0.003293765588063531
Position 1621: 0.0032393044846713813
Position 1609: 0.0030076780654945926
Position 2549: 0.0027797082589080435
Position 5750: 0.002440038959691768
Position 1889: 0.0024186178678524523
Position 338: 0.0023945839627408884
Position 4331: 0.002278711432601826
Position 3734: 0.0022375880371167545
Position 522: 0.0020536179920968866
Position 605: 0.002001731967139761
Position 3456: 0.0017066765737885454
Position 1019: 0.0015929094936283866
Position 1353: 0.0015306789495194504
Position 4511: 0.0015216913390645377
Position 158: 0.0014915382120486557
Position 1410: 0.0013484702695723202
Position 1125: 0.001292017363747421
Position 2378: 0.001146407129218656
Position 430: 0.0011366567736657259
Position 2098: 0.0009865185783813455
Position 5224: 0.0009525535891224046
Position 2185: 0.0009127001563314198
Position 5773: 0.0008413760967107815
Position 5780: 0.0007531368832842519
Position 302: 0.0006567974922450297
Position 3521: 0.0005835860956376853
Position 4245: 0.0005641693782229377
Position 1437: 0.0005567769585611038
Position 3800: 0.0005534046916829327
Position 5645: 0.000548544926114388
Position 1102: 0.0004937705624416094
Position 1523: 0.00046210408296884514
Position 2718: 0.0004389213561426599
Position 1484: 0.00041103605982477863
Position 989: 0.00030925657016987664
Position 200: 0.0002639065221498364
Position 2345: 0.00024982772879810947
Position 1202: 0.00022535349578332894
Position 5983: 0.00019173741205955172
Position 896: 0.00018704121340823272
Position 1068: 0.00018417065125078425
Position 5357: 0.0001704851885125811
Position 4953: 0.00014141714967399547
Position 601: 0.00013597162387407144
Position 5153: 0.00013500525121815066
Position 188: 0.0001325284662644677
Position 41: 8.263585520293655e-05
Position 237: 8.117851319940512e-05
Position 65: 7.581491600582692e-05
Position 2555: 7.442801808454425e-05
Position 1007: 7.199128595832506e-05
Position 552: 6.700028095913968e-05
Position 2821: 6.16249314983567e-05
Position 1901: 6.042498595246025e-05
Position 2766: 5.8326740930934754e-05
Position 1532: 5.538898885567445e-05
Position 2545: 5.482413070580298e-05
Position 1642: 5.3140722591598186e-05
Position 323: 5.16298087884289e-05
Position 463: 4.234802890834399e-05
Position 911: 4.0633758456816194e-05
Position 614: 3.936383133371432e-05
Position 6020: 3.827384637385667e-05
Position 1242: 3.337926333623754e-05
Position 981: 3.130101571142351e-05
Position 1032: 2.762566449939225e-05
Position 1230: 2.653336099042326e-05
Position 994: 2.445041826901572e-05
Position 235: 1.9737674175254886e-05
Position 1222: 1.7602798153676417e-05
Position 1261: 1.737915717678025e-05
Position 1871: 1.6152435376324084e-05
Position 849: 1.3519566451207162e-05
Position 1038: 8.555088012965531e-06
Position 1129: 5.486740478700029e-06
Position 1691: 3.990347664279135e-06
Position 946: 3.44302708987328e-06
Position 268: 2.5610044235555543e-06
Position 530: 2.458139566345937e-06
Position 1441: 2.0787279136450105e-06
Position 1538: 2.040744013633838e-06
Position 53: 1.9477100565108075e-06
Position 507: 1.4065653930148099e-06
Position 1182: 8.462059973854558e-07
Position 1089: 8.035270357420799e-07
Position 1449: 4.897658351490167e-07
Position 33: 4.7094711734231004e-07
Position 577: 4.3560824098485377e-07
Position 1467: 3.428703655608646e-08
Position 625: 9.043557461370215e-09
Position 477: 3.2998937503195298e-09
Position 594: 1.9164137890380606e-09
Position 612: 3.849370655785529e-10
Position 583: 2.9848875426756637e-10
Position 56: 9.778877462585184e-12
Position 74: 8.558510941427765e-12
Position 791: 5.216298097921254e-13
Position 805: 8.116533347721062e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5898: 0.9824656036859357
Position 4801: 0.6761672014417354
Position 1322: 0.38527207262001084
Position 5688: 0.2643344336091712
Position 4863: 0.10217499315134684
Position 2171: 0.08634292356846106
Position 1768: 0.03885654801370325
Position 805: 0.023405489727246535
Position 2946: 0.02208139013565568
Position 2006: 0.02061480291785054
Position 1536: 0.020255739924089734
Position 4301: 0.019167825621918974
Position 5663: 0.01558368642805753
Position 5509: 0.015555749867715072
Position 4244: 0.013006806231708308
Position 1148: 0.010563400246959705
Position 5308: 0.009267986614597806
Position 2127: 0.009267526490077945
Position 2700: 0.00920355214275616
Position 1606: 0.00893686897966853
Position 1153: 0.008283351155170116
Position 2344: 0.007844698857097815
Position 1202: 0.006326190199471924
Position 1437: 0.005502940256055567
Position 384: 0.005116999861110339
Position 2096: 0.004888718845017927
Position 3613: 0.0047898966868166835
Position 1101: 0.004683782364978956
Position 2755: 0.004374584044477763
Position 5338: 0.003178649594627917
Position 2063: 0.0019931204695786205
Position 877: 0.0018269450942610852
Position 1297: 0.001700464306688049
Position 849: 0.0016354188186707963
Position 1420: 0.0015921138300241764
Position 1788: 0.0015894245010705547
Position 5108: 0.001399449682183484
Position 3101: 0.0013919423570499148
Position 5552: 0.001391275469810283
Position 3074: 0.0012272700737909646
Position 5777: 0.0012133737354583735
Position 5111: 0.0012076379432994523
Position 3325: 0.0011731969607393616
Position 1456: 0.0011538562649039286
Position 2924: 0.0011258690783102411
Position 5730: 0.0010702949346713285
Position 2777: 0.0010655316833821174
Position 5903: 0.0010043870934681905
Position 981: 0.0009289100948949115
Position 1764: 0.0009261684248238834
Position 3731: 0.0009216630947113533
Position 2874: 0.000835898158045061
Position 349: 0.0008239057334866902
Position 812: 0.0008164065292222131
Position 323: 0.0007684905189738086
Position 4770: 0.0007417239119722478
Position 1460: 0.0007278395048823565
Position 1560: 0.0006861880661861804
Position 1955: 0.0006428921754259535
Position 5028: 0.0005736378374740525
Position 5579: 0.0005552084094729507
Position 2866: 0.0005362818746527244
Position 6088: 0.0005172553930891076
Position 3424: 0.00048685411719779395
Position 2618: 0.0004776117443704634
Position 1086: 0.0004747264715382077
Position 1590: 0.0004513600550732912
Position 4699: 0.00045014190583695355
Position 3428: 0.00042560824650675355
Position 548: 0.0003981877284686327
Position 6040: 0.00037613658859858963
Position 785: 0.00036064687763168375
Position 1236: 0.0003439245816053246
Position 2844: 0.0003260826928053057
Position 2752: 0.000314108217000593
Position 2398: 0.00029928291708640676
Position 4159: 0.00029875770312666917
Position 3763: 0.0002790996462093772
Position 1554: 0.0002466728252125755
Position 4091: 0.00022345186953085633
Position 1117: 0.0002220852405537443
Position 1929: 0.00017230243898292365
Position 1649: 0.00016086447277734533
Position 2361: 0.00014977768135309593
Position 6091: 0.0001472580342984231
Position 5847: 0.00014642193380516174
Position 4600: 0.00014493381779903065
Position 2235: 0.00013993982923581942
Position 5157: 0.00013082652050510078
Position 2575: 0.00012637848267042654
Position 4155: 0.00011935975258700519
Position 419: 0.00010990762633040666
Position 2738: 0.00010438018050002394
Position 3088: 0.00010334603635337017
Position 3265: 8.737944292052188e-05
Position 2731: 8.686886058894869e-05
Position 3642: 8.488097964654391e-05
Position 6124: 8.324576105652721e-05
Position 3734: 7.843098031708129e-05
Position 5177: 7.391944061186544e-05
Position 3247: 7.006557898196816e-05
Position 1261: 6.825597427440265e-05
Position 3294: 6.770400459286895e-05
Position 1480: 6.143858869575622e-05
Position 1105: 4.519841545966106e-05
Position 337: 2.8876684308812136e-05
Position 331: 2.70538825510736e-05
Position 5000: 2.667104180140304e-05
Position 902: 2.4823057598365818e-05
Position 6094: 2.2897550708188197e-05
Position 1050: 2.1505001172792713e-05
Position 5922: 1.7775884843432972e-05
Position 886: 1.701680684036178e-05
Position 4265: 1.6256192939947827e-05
Position 1619: 1.578438470872204e-05
Position 473: 1.532519524323968e-05
Position 5962: 1.436226374304326e-05
Position 1222: 1.1419003333640168e-05
Position 3951: 9.044476110428463e-06
Position 1482: 8.55991727538748e-06
Position 3918: 7.6148423355226205e-06
Position 1845: 7.411253034810621e-06
Position 4210: 5.354545863962743e-06
Position 4562: 4.6455012031634935e-06
Position 386: 4.5097855622837056e-06
Position 2149: 4.377489731488944e-06
Position 896: 4.269151431610318e-06
Position 3877: 4.257519161244999e-06
Position 3690: 4.217230550137028e-06
Position 2418: 3.954014633775408e-06
Position 4020: 3.793387622776015e-06
Position 556: 3.6253873084992693e-06
Position 915: 3.1488498272683547e-06
Position 1378: 3.077860635098199e-06
Position 1209: 2.992634082470423e-06
Position 2185: 2.978017178954348e-06
Position 4312: 2.9617622489600314e-06
Position 819: 2.24805509003993e-06
Position 3548: 2.2375465845607106e-06
Position 589: 1.8227641199350847e-06
Position 1128: 1.7651260097642828e-06
Position 2188: 1.6373376719625597e-06
Position 1018: 1.551297813621717e-06
Position 571: 1.5271544821700171e-06
Position 3618: 1.4651276803335482e-06
Position 355: 1.3246016793470612e-06
Position 4732: 1.2594996781344574e-06
Position 3697: 1.2587038591454574e-06
Position 1489: 1.2484817801557096e-06
Position 2319: 1.1148610871767185e-06
Position 300: 9.694911129841535e-07
Position 2022: 9.021893878964132e-07
Position 787: 7.788994118653911e-07
Position 1032: 7.470326957604467e-07
Position 1567: 7.208320727878555e-07
Position 1068: 6.932520367775079e-07
Position 150: 3.6472877683579596e-07
Position 594: 3.465779661908178e-07
Position 530: 3.2212976864797644e-07
Position 3040: 3.113800782814109e-07
Position 401: 2.610817252426264e-07
Position 2834: 2.587864766953723e-07
Position 924: 2.1588371206295275e-07
Position 250: 1.738927244514396e-07
Position 111: 1.5289233395683622e-07
Position 169: 1.1255305729405057e-07
Position 1125: 9.634875354129395e-08
Position 1327: 1.6943706563058185e-08
Position 1330: 1.3316434606665739e-08
Position 399: 5.333850876656386e-09
Position 1028: 3.4621468895137767e-09
Position 260: 1.2726706678596677e-10
Position 573: 1.2458531622020064e-10
Position 222: 6.309829128089246e-11
Position 200: 4.102574044245313e-11
Position 155: 3.76756755722111e-11
Position 176: 3.134787978286243e-11
Position 567: 3.1104111618689516e-11
Position 98: 1.3809086826336162e-11
Position 171: 1.1178462872133938e-11
Position 609: 6.062492306108486e-12
Position 279: 2.2757422700848305e-12
Position 188: 7.372885863173787e-13
Position 285: 6.015628189291277e-13
Position 277: 3.717361764590117e-13
Position 235: 2.119681207857773e-13
Position 268: 1.5522722241897023e-13
Position 186: 2.9241433693455756e-14
Position 289: 6.09292178301189e-17
