Gene = RNF32
index = 1156
Annotated 5SS: [  258  3146  4011 13972 16827 17506 17824 35117]
Annotated 3SS: [ 3053  3751 13828 16793 17380 17714 34948 35671]
SMsplice 5SS: [  258  4011 17506 17824 28106 29938 35117]
SMsplice 3SS: [ 3751 17436 17714 27815 29822 34948 35671]
top_k =  1000
Partition function (log Z): -10.754869450205735

Sorted 5' Splice Sites (High to Low Probability):
Position 4011: 0.9714001110820651
Position 17506: 0.9513816831737734
Position 17824: 0.8356047640916316
Position 28106: 0.7568184461036266
Position 13989: 0.7064954342380279
Position 3146: 0.678986852307866
Position 4208: 0.5945959313034719
Position 12400: 0.5897122860985463
Position 258: 0.4834684424827323
Position 13711: 0.423971147594452
Position 16827: 0.416504158482618
Position 18526: 0.26919768048681436
Position 12960: 0.21575169518970683
Position 2341: 0.21349598621278013
Position 12417: 0.21121514003619848
Position 209: 0.20218181327787713
Position 13008: 0.188103566231075
Position 5814: 0.15125370124330628
Position 462: 0.11341520445625526
Position 18743: 0.10016722986966681
Position 353: 0.06709645263079486
Position 9508: 0.06286979386048594
Position 13972: 0.06018535680123545
Position 793: 0.05186408264084358
Position 337: 0.047059281251952634
Position 12538: 0.04507733319888113
Position 199: 0.035275721893369576
Position 17828: 0.03224830579260704
Position 137: 0.030436509214752983
Position 1998: 0.027766941465665936
Position 3072: 0.021879251091386685
Position 5859: 0.020864147152181337
Position 13125: 0.020723191845518567
Position 1288: 0.019757644129167678
Position 4193: 0.018704245931479596
Position 789: 0.017386602988097227
Position 3361: 0.016457659441303042
Position 3669: 0.01390822389339541
Position 1810: 0.013797585587056481
Position 14401: 0.01367595592559662
Position 289: 0.011942825929509683
Position 3479: 0.008882148211679973
Position 6248: 0.007807406762982356
Position 3654: 0.005930247878298032
Position 382: 0.004954735246824017
Position 18530: 0.004518166083505083
Position 3866: 0.0038141020078061917
Position 1002: 0.0037770720027754915
Position 3614: 0.0037327097951252016
Position 505: 0.0031568619372410863
Position 2492: 0.0031417017131456218
Position 7529: 0.0030117142422338627
