Gene = YKT6
index = 1584
Annotated 5SS: [  191  3602  5437  6444  7150 10076]
Annotated 3SS: [ 3518  5335  6338  7083  9973 11197]
SMsplice 5SS: [ 191 3602 5437 6444 7150]
SMsplice 3SS: [3518 5335 6338 7083 7514]
top_k =  1000
Partition function (log Z): 1.6715571413587966

Sorted 5' Splice Sites (High to Low Probability):
Position 5437: 0.9842779150969605
Position 191: 0.9763991339309154
Position 3602: 0.9447033815788675
Position 6444: 0.799282531043886
Position 7150: 0.6262064313045829
Position 9883: 0.4173659918230563
Position 10221: 0.3357689543449313
Position 10076: 0.2034460283495658
Position 3932: 0.19874974647194915
Position 10556: 0.17940034374397007
Position 4079: 0.14650693319484956
Position 7721: 0.1293708269662886
Position 3299: 0.12918973417953802
Position 3308: 0.12113787305907621
Position 3069: 0.055838276379385765
Position 3051: 0.04272417855446286
Position 4872: 0.033374511850685365
Position 3624: 0.03168697273937744
Position 10005: 0.027183303849907067
Position 8775: 0.026936590200993083
Position 6086: 0.025894392584549317
Position 4583: 0.02264610467612609
Position 3333: 0.020722642453991517
Position 7193: 0.02016626764650299
Position 5866: 0.015610323523907906
Position 7545: 0.014970395294399148
Position 4350: 0.012333290264580297
Position 208: 0.0117167450806581
Position 6253: 0.010026569783270305
Position 5378: 0.009460965728312504
Position 10040: 0.008407942186021361
Position 1722: 0.00839210304955249
Position 4573: 0.00818228065478243
Position 6294: 0.007447657915968773
Position 4624: 0.007180957186461447
Position 3258: 0.006343984899128462
Position 309: 0.005573731946613734
Position 5811: 0.005079758591575189
Position 2599: 0.004720928066449832
Position 8746: 0.004403275254896485
Position 10603: 0.0043090992673576346
Position 8741: 0.003935734584341167
Position 4713: 0.0036365000020094217
Position 10858: 0.0035498295033744927
Position 5639: 0.003412491339273854
Position 10633: 0.0032206061663088174
Position 132: 0.0030880958948492974
Position 5062: 0.002699695441939912
Position 5815: 0.0025103318059926426
Position 3846: 0.0022614719194711443
Position 790: 0.0022017610155732814
Position 4156: 0.002126596191136039
Position 1284: 0.0021183716798365373
Position 1163: 0.002100735404862941
Position 4010: 0.0019758163937365833
Position 5871: 0.001969182231943676
Position 1239: 0.0017510923769069122
Position 9851: 0.0017045355019560766
Position 4032: 0.0016264525292420447
Position 3926: 0.0014548168382811158
Position 4391: 0.0012277069956186848
Position 9625: 0.0012160434338854588
Position 7247: 0.0010621673312632136
Position 7965: 0.0010399311015883684
Position 4838: 0.0010183401289379087
Position 4330: 0.0008684110432796732
Position 4550: 0.0008446667687956518
Position 7270: 0.0006985526746452396
Position 247: 0.0006660464879428216
Position 221: 0.0006640208160291969
Position 7442: 0.0006629772533623783
Position 3097: 0.0006388570278481346
Position 10240: 0.000632008509003669
Position 619: 0.0006187764224118642
Position 241: 0.0006177874479551614
Position 6666: 0.000592711169281863
Position 1044: 0.0005792085881585827
Position 6258: 0.000578542421139833
Position 6449: 0.0005739552797810871
Position 2607: 0.0005473804126120285
Position 270: 0.0005342387811617504
Position 6091: 0.0005069480672389762
Position 6955: 0.00047377948742837535
Position 1247: 0.0004659994783013923
Position 5959: 0.0004650173011763809
Position 6492: 0.00041274017663785894
Position 4631: 0.00036959474795472626
Position 1048: 0.0003657523525404307
Position 4705: 0.0003579981828506344
Position 2544: 0.00034328656422481356
Position 4655: 0.0003377060709598308
Position 6433: 0.00033580876178570585
Position 1683: 0.0003203514609375484
Position 3246: 0.00029081491554055447
Position 5625: 0.00026469127591864026
Position 5607: 0.00025590091241733
Position 732: 0.00024960838431134063
Position 8265: 0.0002067922766749295
Position 2640: 0.00019976742900098133
Position 7515: 0.00017343513183234178
Position 7746: 0.00016245941177638987
Position 6384: 0.00014149122341123693
Position 3049: 0.00013804495945349228
Position 1773: 0.0001296315221504969
Position 4118: 0.00012871530581272324
Position 2629: 0.00012089434876059511
Position 6476: 0.00011932493482214844
Position 4683: 0.00011719928570848313
Position 4590: 0.00011290623337707085
Position 5413: 0.00011115537492488238
Position 159: 9.77432117504163e-05
Position 6339: 9.255171693073356e-05
Position 908: 8.590615423086251e-05
Position 3078: 6.199891923893844e-05
Position 3827: 5.97546656397199e-05
Position 833: 5.738398300000204e-05
Position 7670: 5.682919143274082e-05
Position 7039: 5.6744588882734775e-05
Position 1340: 5.522040543263405e-05
Position 1617: 5.02948023778754e-05
Position 862: 5.011779549701033e-05
Position 6424: 4.634184766301638e-05
Position 1780: 4.2564735760165787e-05
Position 6559: 4.139472855186673e-05
Position 5542: 4.014729274345004e-05
Position 1850: 3.927263021746159e-05
Position 6528: 3.083621610702082e-05
Position 7334: 1.8283445961024437e-05
Position 6641: 1.813974086656662e-05
Position 7390: 1.3420293653171736e-05
Position 135: 7.968633142263046e-06
Position 2609: 7.668821435054325e-06
Position 3628: 7.413658285932383e-06
Position 1922: 7.397003906534258e-06
Position 3630: 7.379228082047731e-06
Position 7605: 6.287733230917604e-06
Position 3478: 5.279591651777948e-06
Position 2421: 5.142242255271117e-06
Position 1179: 5.130942038610084e-06
Position 800: 5.1033503530062654e-06
Position 259: 3.479536549775381e-06
Position 1656: 3.2168957087261717e-06
Position 776: 2.0192209808669327e-06
Position 3941: 1.9819002053972557e-06
Position 1482: 1.941862576770604e-06
Position 1281: 1.7703910756046269e-06
Position 4415: 9.922978380422345e-07
Position 381: 2.9775203489657384e-07
Position 1009: 2.975865594157595e-07
Position 95: 2.419707671306012e-07
Position 5648: 2.419186435294004e-07
Position 1431: 2.4173946574200934e-07
Position 968: 1.861412299923198e-07
Position 342: 1.6889575951073483e-07
Position 1057: 1.6149288348207295e-07
Position 397: 1.3275789587942496e-07
Position 45: 1.1079025150544596e-07
Position 676: 8.8089600300814e-08
Position 652: 8.310291496379318e-08
Position 1210: 8.307197726677632e-08
Position 293: 8.189822541903045e-08
Position 1125: 6.684138544534493e-08
Position 1502: 3.184376888484749e-08
Position 358: 3.1600928149840965e-08
Position 535: 2.9722298061299952e-08
Position 603: 2.255520350130219e-08
Position 415: 2.228245778184922e-08
Position 1425: 2.1701844712775123e-08
Position 253: 2.122870552798654e-08
Position 404: 2.036258343520248e-08
Position 560: 1.9381629980735737e-08
Position 1316: 1.8084210072533267e-08
Position 356: 1.7910820853882098e-08
Position 6: 1.528247870002869e-08
Position 1484: 1.464556418357568e-08
Position 1486: 1.343615993826997e-08
Position 364: 1.1684372186868809e-08
Position 744: 9.727268734884183e-09
Position 961: 7.672915138855755e-09
Position 325: 7.111914160981476e-09
Position 1236: 6.912993929961841e-09
Position 592: 6.108286029161234e-09
Position 333: 2.6125605744011288e-09
Position 555: 8.773222761476341e-10
Position 161: 6.389461304488396e-10
Position 501: 7.285656034204966e-11
Position 513: 6.466664489960167e-11
Position 530: 4.78221200592585e-11
Position 515: 1.763816841005696e-12
Position 108: 2.271162441581696e-16
Position 215: 1.9591454503358174e-16
Position 563: 4.211578540419379e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5335: 0.9937766333525069
Position 3518: 0.9376813650032653
Position 6338: 0.803857371541493
Position 7083: 0.6539409184370836
Position 9973: 0.4618141472612361
Position 10504: 0.33683754039208763
Position 9792: 0.26342989412559437
Position 7514: 0.23670728994690712
Position 11197: 0.20852506561586628
Position 2988: 0.16891964423104047
Position 10117: 0.15467798790405274
Position 3886: 0.13334408920877733
Position 9731: 0.11867282231319233
Position 10555: 0.11811519991569244
Position 3140: 0.08121612461110349
Position 4009: 0.08090567387426455
Position 11080: 0.07877663130553762
Position 3846: 0.06593419034416632
Position 10945: 0.0404901886035373
Position 8661: 0.0382736963034977
Position 3173: 0.03647304186807925
Position 9395: 0.034749714141364796
Position 4485: 0.03424754471033148
Position 3118: 0.031163305483114086
Position 3751: 0.0300122562008178
Position 12520: 0.029451978148628075
Position 10787: 0.02817522253755556
Position 3525: 0.027166401125558876
Position 3708: 0.02404918021023383
Position 12849: 0.023018761911117364
Position 4533: 0.0218906706548912
Position 5976: 0.02149456440813275
Position 9040: 0.021024674448565515
Position 3145: 0.0195581672030806
Position 5741: 0.019008707596273877
Position 3194: 0.018428294645180917
Position 10174: 0.01770654111319201
Position 11238: 0.012800802548007566
Position 7530: 0.01205151699594602
Position 7038: 0.011288602578690908
Position 2967: 0.011057170406931403
Position 4655: 0.010452303593432924
Position 5787: 0.00901876047243591
Position 13040: 0.008927853771126738
Position 12401: 0.008402774741630842
Position 10431: 0.008353529373588292
Position 4225: 0.007251833665980237
Position 7760: 0.007201815629803779
Position 7357: 0.0068781849740638095
Position 11136: 0.006594463630929039
Position 11857: 0.006580452889078892
Position 6125: 0.005832480506485804
Position 2883: 0.00580046747732832
Position 1116: 0.005776529547347637
Position 9568: 0.005593591768597936
Position 3958: 0.005481079607088424
Position 3809: 0.0053797827990419
Position 11502: 0.005325547907060824
Position 13059: 0.005107106416016543
Position 4787: 0.005091835418663545
Position 11175: 0.005052588657418115
Position 11841: 0.00502987518046714
Position 2491: 0.004963996488105921
Position 3477: 0.004960903636889405
Position 7487: 0.00486322751740942
Position 9103: 0.004493387426395013
Position 3281: 0.004305150285741068
Position 4807: 0.004189101975609152
Position 5567: 0.004017460214422866
Position 1566: 0.003923757632714064
Position 3375: 0.0037151228648232277
Position 3773: 0.003218229714895226
Position 13119: 0.0032050096120836446
Position 6053: 0.003112741452817744
Position 9452: 0.002933514563662798
Position 1621: 0.0026493166072862895
Position 5925: 0.002571994748128012
Position 6086: 0.0023942210910923773
Position 1650: 0.002249226225886284
Position 633: 0.002180624639730813
Position 4940: 0.0021378127215032996
Position 3825: 0.0020874514898675356
Position 5900: 0.002064675787825237
Position 7745: 0.0018652715915589955
Position 7803: 0.001835832541241678
Position 4329: 0.0015375661414317016
Position 12488: 0.001530571759395805
Position 4628: 0.0015134532372064124
Position 7943: 0.0013589914980689293
Position 4253: 0.0012289059303274702
Position 6546: 0.0012015844277768063
Position 6164: 0.0011056825001551289
Position 10800: 0.0010700857858802265
Position 9217: 0.0010361769554869348
Position 3894: 0.0010158898390835237
Position 3917: 0.0009932246433727214
Position 9270: 0.0009654887431666047
Position 6722: 0.0009504936005322752
Position 4048: 0.0009431890313715244
Position 2515: 0.0009349273528342728
Position 4044: 0.0009212748457627392
Position 3820: 0.0009172373862006026
Position 11162: 0.0008390395444536015
Position 3390: 0.0008205232525039811
Position 4171: 0.0008101562985539886
Position 5551: 0.0007909679256959725
Position 8398: 0.0007445359606432378
Position 3888: 0.0006568448950357686
Position 7025: 0.0006385774147130924
Position 6134: 0.0005962555686496352
Position 7440: 0.000563813118388071
Position 6573: 0.0005108436918972013
Position 5588: 0.000503304058217811
Position 2990: 0.00046701171179920186
Position 3581: 0.00043588227817679487
Position 8420: 0.0004210430342048099
Position 4015: 0.0004168661781764629
Position 3574: 0.0004132244669236727
Position 4554: 0.00041306128013553293
Position 1121: 0.00038112505831880937
Position 4309: 0.00037888949339067585
Position 8982: 0.0003715703977668634
Position 4228: 0.0003690970235569799
Position 7983: 0.0003574464482061199
Position 3843: 0.00034697324926106414
Position 5904: 0.0003429671310415884
Position 3971: 0.00033826266701191855
Position 2814: 0.00033319335411388147
Position 6345: 0.00033177552758707323
Position 652: 0.00031866354731721884
Position 6090: 0.00030401241687409247
Position 8154: 0.0002919032800724848
Position 4700: 0.00027502667968000145
Position 6019: 0.00026894058913802977
Position 548: 0.00025996032406198135
Position 6232: 0.000249127832193986
Position 3443: 0.0002467733123638838
Position 5095: 0.0002228325527699176
Position 6172: 0.0002160311682455732
Position 848: 0.00021077817359126835
Position 9282: 0.00019964660942483096
Position 4962: 0.0001829850806672659
Position 3307: 0.00017952643600776624
Position 8371: 0.00017443056576764914
Position 4740: 0.0001741495432957171
Position 965: 0.0001718247167679424
Position 7815: 0.00016779593423013047
Position 3087: 0.00016593957020670456
Position 6593: 0.00016403411152797066
Position 6698: 0.0001496460937797487
Position 1277: 0.0001421565190910022
Position 3850: 0.00013663274935778156
Position 5702: 0.00013312174900945053
Position 7307: 0.00013262799769845067
Position 8028: 0.00013240063636042572
Position 6858: 0.00011728271907987687
Position 494: 0.00011668505851909743
Position 5501: 0.00011655627427255657
Position 7247: 0.0001164431021445734
Position 4027: 0.00011420095175347826
Position 4818: 0.00011099017311567013
Position 1017: 0.00010643249051287565
Position 6363: 0.0001048715005335719
Position 5304: 9.900283136381706e-05
Position 4078: 9.812863935962958e-05
Position 3025: 9.763702750005756e-05
Position 3545: 9.256631014088024e-05
Position 6861: 9.252535665097241e-05
Position 6522: 8.679565854006779e-05
Position 986: 8.19633771195811e-05
Position 781: 7.753855528974852e-05
Position 5144: 7.421375680408562e-05
Position 5744: 6.418551620287226e-05
Position 4903: 6.106008512218167e-05
Position 6177: 5.7612630610310075e-05
Position 1505: 5.513672903493778e-05
Position 2689: 5.269971862740482e-05
Position 6305: 5.25717703339029e-05
Position 3787: 5.1732989848986365e-05
Position 6414: 5.101502532683094e-05
Position 5815: 5.06198112990684e-05
Position 5285: 5.012230906320124e-05
Position 606: 4.9679246496800886e-05
Position 4160: 4.941286417124405e-05
Position 1547: 4.74754909697295e-05
Position 2469: 4.5768789998214e-05
Position 2964: 4.3971461644698146e-05
Position 911: 4.347352572130869e-05
Position 513: 4.08713485357146e-05
Position 2832: 3.574907629676187e-05
Position 815: 3.414511031229599e-05
Position 6977: 3.164425353902933e-05
Position 1399: 2.9548712078208954e-05
Position 5282: 2.9066765778107534e-05
Position 10358: 2.7057167902440305e-05
Position 8071: 2.624545621062682e-05
Position 885: 2.461282052419659e-05
Position 6359: 2.368949484334162e-05
Position 5927: 2.30209547178749e-05
Position 6251: 2.1629791780130968e-05
Position 5141: 2.04692993445081e-05
Position 7544: 2.032692340649353e-05
Position 819: 1.9784400215589753e-05
Position 10523: 1.974419205108293e-05
Position 3448: 1.9060576561479146e-05
Position 2558: 1.799420689797494e-05
Position 3356: 1.613753713030381e-05
Position 5369: 1.3634428730325e-05
Position 859: 1.2237467981080327e-05
Position 2579: 1.2210154672389029e-05
Position 1458: 1.2182629141790309e-05
Position 3664: 1.2130745146357712e-05
Position 5377: 1.1396337275637226e-05
Position 7096: 1.138852703526779e-05
Position 7114: 1.0482986082965269e-05
Position 2543: 1.0378032039147141e-05
Position 455: 9.838631179872927e-06
Position 7042: 9.66744757046117e-06
Position 3595: 9.444597533569775e-06
Position 3908: 9.35582336459018e-06
Position 1210: 9.089517288746732e-06
Position 351: 8.522923137855489e-06
Position 7578: 7.4613533397033385e-06
Position 2616: 7.460779885014676e-06
Position 6238: 6.916593995897954e-06
Position 1029: 6.310734683164747e-06
Position 968: 6.071958141251365e-06
Position 3853: 6.025394773835631e-06
Position 5653: 6.018790077736705e-06
Position 7843: 4.112708568788694e-06
Position 2308: 4.070276123327901e-06
Position 2755: 4.064637240593496e-06
Position 3583: 3.9697626815318504e-06
Position 3921: 3.7695945760602606e-06
Position 2065: 3.5741957964698793e-06
Position 1837: 3.287892378688365e-06
Position 1306: 2.954913793061608e-06
Position 1760: 1.6051998449773023e-06
Position 5698: 1.533339926545471e-06
Position 1347: 1.5287661412589163e-06
Position 1701: 1.3233013748922726e-06
Position 589: 1.1648749343499751e-06
Position 5529: 9.449927995822412e-07
Position 1032: 8.838804770367511e-07
Position 976: 8.712919917727525e-07
Position 5668: 7.692025723240797e-07
Position 7603: 7.557762091024405e-07
Position 5204: 6.335152129978062e-07
Position 5590: 6.334615579890742e-07
Position 1789: 5.854165177890591e-07
Position 477: 5.474727000483373e-07
Position 1894: 5.18776084854644e-07
Position 3601: 4.982001000041451e-07
Position 5514: 4.791069788396075e-07
Position 5192: 4.573638349128428e-07
Position 5643: 4.5607798213139517e-07
Position 501: 4.524634997428707e-07
Position 603: 3.3157940409160933e-07
Position 551: 3.2306486100136593e-07
Position 3671: 3.2127836312249713e-07
Position 368: 2.852718453457487e-07
Position 4745: 2.2548973179201532e-07
Position 7616: 2.2084934038364116e-07
Position 6952: 9.123190688662606e-08
Position 2364: 6.272033895965927e-08
Position 6436: 4.647125075622464e-08
Position 832: 1.884919688288101e-08
Position 920: 1.866530834877329e-08
Position 468: 1.1766206772371913e-08
Position 5060: 7.927334308494812e-09
Position 828: 6.753847966006167e-09
Position 1733: 4.6275239089015095e-09
Position 172: 4.577859150293622e-09
Position 120: 4.0501053628043195e-09
Position 1026: 3.39189462226031e-09
Position 670: 3.0611008291128933e-09
Position 740: 3.0414490645512197e-09
Position 1150: 2.9906591072671963e-09
Position 1000: 1.966504408964935e-09
Position 738: 1.188950179681988e-09
Position 692: 1.0435883031930785e-09
Position 563: 1.0088879184668326e-09
Position 744: 9.693020232841083e-10
Position 568: 9.450823242465176e-10
Position 577: 9.01720010990752e-10
Position 1138: 8.533010865012176e-10
Position 690: 4.5792139407192813e-10
Position 560: 3.843035087747565e-10
