Gene = SWI5
index = 1362
Annotated 5SS: [ 257  610 8486 9888]
Annotated 3SS: [  440  8363  9792 12505]
SMsplice 5SS: [ 257  610 8486 9888]
SMsplice 3SS: [  440  8363  9792 12505]
top_k =  1000
Partition function (log Z): -3.9334211333656643

Sorted 5' Splice Sites (High to Low Probability):
Position 9888: 0.9520255251332015
Position 8486: 0.9458430142206276
Position 257: 0.9154313649475038
Position 610: 0.8849719983640907
Position 1112: 0.1976281284926487
Position 3279: 0.17541310095810828
Position 10621: 0.09942113306830892
Position 3218: 0.0917573495445793
Position 3288: 0.08246811637026254
Position 11950: 0.07271768248041907
Position 10769: 0.07168184417128967
Position 751: 0.06475566735772925
Position 10369: 0.05796102954414431
Position 105: 0.04604569501720314
Position 5653: 0.04564273740088682
Position 2536: 0.04543716017208798
Position 3057: 0.04522483228032453
Position 9218: 0.04406828958483325
Position 9548: 0.042786838976279
Position 9633: 0.04118218532989915
Position 3681: 0.0369795670884697
Position 3750: 0.03403632223428169
Position 2545: 0.03318913881563386
Position 2192: 0.023401534223112624
Position 11973: 0.02236231249970679
Position 10111: 0.019070306377434308
Position 5580: 0.017051159572850794
Position 1541: 0.01609073925793857
Position 11249: 0.015660867375038207
Position 9694: 0.015005712059947112
Position 12230: 0.01244783405136459
Position 5360: 0.012440891878963177
Position 522: 0.011511506749708269
Position 8478: 0.010729116800648275
Position 3494: 0.00729415437397464
Position 10504: 0.006172234387447648
Position 1119: 0.005196363042619623
Position 144: 0.004584428601080464
Position 9015: 0.004196364694219069
Position 175: 0.0029758584935532734
Position 9602: 0.002667300649186362
Position 8474: 0.002389972438311445
Position 12307: 0.002296912081369424
Position 9462: 0.0017442653797537172
Position 10068: 0.0016827675714694457
Position 10677: 0.0016540543314906755
Position 10679: 0.0016300644597368882
Position 1719: 0.0015919885158336192
Position 1193: 0.0014924189818999634
Position 10652: 0.0011329242517214345
Position 526: 0.0010708083501338908
Position 12518: 0.0009727132527688322
Position 123: 0.0009514977032169647
Position 499: 0.0007970094077806161
Position 10787: 0.0007949429796174745
Position 9359: 0.000792082289754325
Position 10433: 0.0007802466654635524
Position 2210: 0.0006921876858175044
Position 1751: 0.0006273960993282214
Position 12251: 0.0005911500529867753
Position 2770: 0.0005652896310512728
Position 2944: 0.0005426996863823761
Position 659: 0.0005199098816658572
Position 10334: 0.0004949298018220824
Position 11831: 0.0004932885776749117
Position 1350: 0.00045389859290184724
Position 10245: 0.00042161754257949343
Position 162: 0.0003772250062874938
Position 399: 0.0003769298012792167
Position 1611: 0.0003466267885306195
Position 1642: 0.00032659725173920536
Position 1130: 0.00025306211990757516
Position 1723: 0.00022121311025278108
Position 280: 0.00018548353953061958
Position 614: 0.00018419078700663283
Position 11158: 0.00015785182569114198
Position 3135: 0.00014765910584677486
Position 11967: 0.00010750809818549522
Position 11086: 8.004053767423199e-05
Position 12537: 5.7530644821121066e-05
Position 424: 1.662706135457289e-05
Position 1338: 1.5802925563109752e-05
Position 8513: 1.4688030604107951e-05
Position 584: 1.3839116856472863e-05
Position 422: 1.3659325810199203e-05
Position 1727: 1.0854997281061189e-05
Position 355: 7.001191380198955e-06
Position 805: 5.782869692307823e-06
Position 964: 3.0832583156133584e-06
Position 131: 2.4037700562856055e-06
Position 61: 2.0068801092838983e-06
Position 1422: 1.8985402277875941e-06
Position 373: 1.8655630392255457e-06
Position 3100: 1.6666214151729693e-06
Position 3117: 1.4438214003507764e-06
Position 1442: 1.3397998146033111e-06
Position 807: 1.1023652475751193e-06
Position 26: 9.763796942578425e-07
Position 450: 4.756564782348195e-07
Position 852: 3.9912222862684104e-07
Position 1014: 3.0398154152722965e-07
Position 815: 2.1147216422107673e-07
Position 820: 1.7585681254601334e-07
Position 982: 1.7293980175610653e-07
Position 884: 1.1692769462336996e-07
Position 150: 7.526026234079148e-08
Position 31: 5.5587145679034964e-08
Position 10: 2.8797945124900706e-08
Position 793: 2.247268645493283e-08
Position 732: 2.8493218186108136e-15

Sorted 3' Splice Sites (High to Low Probability):
