Gene = SREK1IP1
index = 1330
Annotated 5SS: [  181 14371 27629 40579]
Annotated 3SS: [14322 27484 40505 44111]
SMsplice 5SS: [  181  3641 14371 14856 17159 27629 40579 44704]
SMsplice 3SS: [ 3563 14322 14701 16971 27484 40505 44586 44833]
top_k =  1000
Partition function (log Z): 3.2511804329005054

Sorted 5' Splice Sites (High to Low Probability):
Position 27629: 0.999999996681152
Position 40579: 0.9999494118836864
Position 14371: 0.9721270647420194
Position 44704: 0.9634547249812321
Position 17159: 0.928788717032145
Position 181: 0.9162448906034965
Position 3641: 0.6295095617080432
Position 14856: 0.5772587006319686
Position 45483: 0.5359616001926729
Position 45670: 0.5039785180207018
Position 20682: 0.38942096389420583
Position 22391: 0.38123441185266044
Position 17881: 0.3701532200514272
Position 2183: 0.35622977352209745
Position 3711: 0.35573700172832184
Position 9323: 0.3343805670303142
Position 13076: 0.30140086828168877
Position 9319: 0.24777003808699435
Position 44891: 0.24141818192544431
Position 553: 0.21386226154024437
Position 30851: 0.2040512541601473
Position 14844: 0.2023747017011352
Position 45717: 0.19790199869492012
Position 22038: 0.17873504425724493
Position 44201: 0.1693447588971368
Position 1286: 0.1667280417669745
Position 2015: 0.16378034131378696
Position 1295: 0.13067472917215528
Position 1950: 0.12406648414345918
Position 48698: 0.12298564279825255
Position 24796: 0.11364744175558178
Position 28652: 0.11023118788618572
Position 2224: 0.10095455792113191
Position 14615: 0.09284215273956277
Position 1262: 0.08410295705419658
Position 37875: 0.07772643929568258
Position 9783: 0.07220438484603241
Position 15936: 0.06901242933070977
Position 1731: 0.06732810589663846
Position 28815: 0.06122257759599992
Position 13422: 0.05850689425088552
Position 28931: 0.05794442466557063
Position 45022: 0.053038861455752755
Position 4972: 0.0523168552484921
Position 8732: 0.04949642268092381
Position 1407: 0.0478069590288791
Position 7902: 0.0468680436722626
Position 16326: 0.04629561595228359
Position 9336: 0.04089201203814299
Position 28155: 0.03808829360430832
Position 23034: 0.03402533955071028
Position 31358: 0.03393516598090049
Position 2057: 0.03351770028752302
Position 7988: 0.03133780042439785
Position 13044: 0.030295903268694305
Position 3439: 0.02456007287678021
Position 7968: 0.024268794226304242
Position 7527: 0.023466583530290023
Position 17568: 0.02303851197326708
Position 2302: 0.022605375722698506
Position 41027: 0.022419520763773532
Position 237: 0.02222546855307001
Position 7403: 0.02076097934576764
Position 14063: 0.02075134248354969
Position 31620: 0.020568275020960227
Position 7865: 0.019745726583962415
Position 7961: 0.019481163405644535
Position 14612: 0.019355248732952926
Position 34051: 0.0183943653499152
Position 36428: 0.018212222624282737
Position 17511: 0.01775269963213875
Position 1210: 0.017424391799912814
Position 17715: 0.017317954771030018
Position 17090: 0.014929111336945628
Position 3654: 0.014354806376563027
Position 17267: 0.013775577045944275
Position 17945: 0.01374654770404066
Position 2445: 0.013025015403666278
Position 306: 0.012636295269437211
Position 242: 0.012069264467895973
Position 1913: 0.01204284157781116
Position 14108: 0.010746771084229948
Position 7303: 0.0103813781543366
Position 11827: 0.010353695353708838
Position 3312: 0.009925384652724089
Position 2306: 0.009405243437081403
Position 41951: 0.009379574508572516
Position 44711: 0.008848522199209771
Position 18747: 0.00762203401636619
Position 1636: 0.007097842850804497
Position 45243: 0.0070088906314014965
Position 7090: 0.006579587414811571
Position 45997: 0.006551750530530457
Position 11088: 0.00629155824223202
Position 16286: 0.006256586084876263
Position 17975: 0.006221804645031963
Position 30781: 0.006069247585215518
Position 17958: 0.0060566584049995585
Position 48799: 0.005037373611026879
Position 3135: 0.004908054290821141
Position 11399: 0.004685642902671497
Position 505: 0.004408037333130988
Position 11908: 0.0042848337874440215
Position 14905: 0.004080865508336091
Position 42566: 0.00407311763575751
Position 18074: 0.0039575515823771145
Position 1457: 0.0031968367292396146
Position 12027: 0.002920626242809168
Position 15839: 0.00283439461327483
Position 14567: 0.0028095460574886124
Position 16302: 0.002351486548369632
Position 10968: 0.0023387720766566283
Position 19856: 0.002215361638096287
Position 11859: 0.002163454927126213
Position 3435: 0.0021536476536188516
Position 8924: 0.0017917913505518543
Position 247: 0.0017832026467590647
Position 18049: 0.0017769987167889417
Position 2560: 0.0017502309276019989
Position 13443: 0.0017000074597020552
Position 41364: 0.0016862847871240549
Position 1616: 0.0016678196794673048
Position 1974: 0.0015577885269173982
Position 1224: 0.0014842786254909662
Position 18023: 0.0013593678169937738
Position 599: 0.0012976447771373995
Position 778: 0.0011603460539340565
Position 2143: 0.001071453160099591
Position 847: 0.001048195809510133
Position 631: 0.0009989961544781872
Position 969: 0.0009967456846101338
Position 7159: 0.0009230207425933451
