Gene = HMGXB3
index = 656
Annotated 5SS: [  462  4272  5930  9891 11636 17980 23963 26164 26400 30122 31886 36220
 36810 40162 41252 44968 47040 47968 49744]
Annotated 3SS: [ 4132  5754  9392 11536 17847 23543 25987 26301 30022 31735 35917 36681
 40029 41066 44747 46905 47850 49533 51006]
SMsplice 5SS: [  143   462  4272 11636 17980 23691 23963 26164 26400 30122 31886 36110
 40162 41252 44968 47040 47201 47968]
SMsplice 3SS: [  367  4132 11536 17847 23543 23786 25987 26301 30022 31735 35917 40029
 41066 44747 46905 47104 47850 51006]
top_k =  1000
Partition function (log Z): 26.13132247293866

Sorted 5' Splice Sites (High to Low Probability):
Position 41252: 0.9978614581153749
Position 47040: 0.991999264664077
Position 31886: 0.9758888787598182
Position 47968: 0.9469981632397164
Position 462: 0.9468918257080222
Position 11636: 0.9129482541317193
Position 26400: 0.8981931009244958
Position 40162: 0.8592614482507889
Position 30122: 0.8511052082442264
Position 26164: 0.8472569142013568
Position 36110: 0.8413532398036273
Position 143: 0.8400970605690387
Position 17980: 0.802303898055812
Position 4272: 0.7162248523018427
Position 44968: 0.654653281193328
Position 23963: 0.6377498335543065
Position 13879: 0.6340606735607995
Position 5930: 0.6199329019576001
Position 13247: 0.6198041572592341
Position 47201: 0.5756469224402556
Position 14428: 0.5350105650091321
Position 36810: 0.4139716292459452
Position 21255: 0.3812867070813619
Position 47772: 0.37523950662133926
Position 23691: 0.35170927372572525
Position 33591: 0.3305910377204106
Position 49644: 0.26175627696148185
Position 3436: 0.24893356940956862
Position 29170: 0.24714896659479538
Position 23731: 0.21974608858973346
Position 40932: 0.2149540835314334
Position 49744: 0.1993985741060609
Position 13554: 0.17142916191951124
Position 12418: 0.16421953186360919
Position 8827: 0.14882303264702587
Position 40191: 0.12997154013742268
Position 8851: 0.12917673134738497
Position 39961: 0.1237100237932894
Position 842: 0.11261014301764911
Position 42705: 0.10547909345586115
Position 41658: 0.1051527549428343
Position 48991: 0.09940421843994002
Position 40795: 0.09624921097897314
Position 33802: 0.09474920668897513
Position 23740: 0.09230710837340042
Position 49565: 0.08907806471156862
Position 12449: 0.08469958571991651
Position 795: 0.08399864644677606
Position 48980: 0.07921364100281524
Position 9891: 0.07813804394106308
Position 11645: 0.077521144196995
Position 38268: 0.07300726380849813
Position 51368: 0.07223257774854111
Position 38012: 0.07144495226224408
Position 50069: 0.07138189593011443
Position 43730: 0.06992500459737488
Position 29345: 0.06561881879528705
Position 1342: 0.06521829809185999
Position 30184: 0.06419673643869327
Position 26389: 0.06169031766406241
Position 49464: 0.0594799199708997
Position 47241: 0.057947241837213025
Position 44820: 0.05393443461927604
Position 35766: 0.05174697939462548
Position 23727: 0.05082061964277878
Position 45386: 0.04984807322890711
Position 47953: 0.04439610170837966
Position 5919: 0.041216718901948786
Position 39344: 0.03974742476163217
Position 30328: 0.038583758171467024
Position 49630: 0.037629220616600595
Position 36749: 0.03544157266824867
Position 44781: 0.03334074923580213
Position 48447: 0.03201354317933324
Position 40961: 0.03200844836878202
Position 51140: 0.031459022895109406
Position 4162: 0.030458281945537596
Position 29623: 0.02973270546835876
Position 43399: 0.026422008003324674
Position 31591: 0.026219827890721355
Position 6350: 0.024993956807873738
Position 18050: 0.024847768025558513
Position 29187: 0.024320482520809854
Position 71: 0.02247547238452602
Position 36379: 0.022396965015357078
Position 47244: 0.02161182609356569
Position 36220: 0.021490033673266892
Position 12649: 0.02099302704779911
Position 29243: 0.02051504225843829
Position 26789: 0.02040154424451124
Position 14094: 0.02011413781130354
Position 18921: 0.019476845755453397
Position 44832: 0.019287985669274702
Position 4823: 0.018707886169277127
Position 32222: 0.018570643926002578
Position 27480: 0.018146780175467808
Position 1674: 0.017492725191443743
Position 6157: 0.017358259609310454
Position 4051: 0.016763721070690966
Position 46600: 0.01673404726730883
Position 34764: 0.016685508285950654
Position 14030: 0.01661478092090162
Position 43450: 0.01609861289728364
Position 35412: 0.016062974950481944
Position 25760: 0.01569281357032487
Position 48403: 0.015368762962413839
Position 50812: 0.01524198433083556
Position 31567: 0.014977470725001241
Position 18775: 0.014720173028363948
Position 30144: 0.0142591004773552
Position 33995: 0.01424342302252175
Position 47459: 0.013989975818516628
Position 40517: 0.013985141567987846
Position 8846: 0.01374497206700029
Position 44442: 0.012681379559511367
Position 28401: 0.012647631670984134
Position 4508: 0.012224101678253536
Position 47705: 0.012128821049194712
Position 2796: 0.01196479906709035
Position 42744: 0.011845155858111009
Position 51723: 0.01182112452152505
Position 9095: 0.011505991510810354
Position 47150: 0.01123427436130372
Position 42838: 0.010980448328187436
Position 34384: 0.010735068906663437
Position 39403: 0.010603295728549768
Position 5121: 0.010567717838872524
Position 18373: 0.010356653369781227
Position 26394: 0.010348808774293254
Position 29140: 0.010172116380770936
Position 29177: 0.009558046629274574
Position 30126: 0.009421737195557339
Position 32612: 0.00887874472352588
Position 24755: 0.00859480836278705
Position 26106: 0.008547278702653297
Position 24649: 0.008376797038946499
Position 32243: 0.008371346036727607
Position 2146: 0.008204841210783664
Position 47262: 0.008198926109241124
Position 9654: 0.008155751025919061
Position 31359: 0.0078167854345676
Position 14002: 0.007651225866548041
Position 38808: 0.007486340993027393
Position 11216: 0.007365641853949155
Position 43584: 0.007177081771071253
Position 43279: 0.006930497641340628
Position 43416: 0.0068049593871307035
Position 50896: 0.006651543476853694
Position 35921: 0.006504420305030648
Position 33963: 0.0064166613188978705
Position 3993: 0.006394357296196267
Position 9979: 0.006116979271469635
Position 31606: 0.0060161115419411285
Position 860: 0.005887600325466208
Position 33469: 0.005512992814618998
Position 47939: 0.005397219828299385
Position 40936: 0.005263956487762852
Position 44043: 0.005022611328938228
Position 63: 0.004716148227014652
Position 22934: 0.0047043398347285485
Position 30525: 0.004661007923141069
Position 14041: 0.004582309417008723
Position 7061: 0.0044076120597208645
Position 45546: 0.004394180628156842
Position 1026: 0.0042467948214423195
Position 48709: 0.004232797367705664
Position 1921: 0.004124765763160383
Position 44499: 0.004074200772180465
Position 38233: 0.0040272884600356
Position 3015: 0.003975621240703003
Position 554: 0.0039730254761052635
Position 49242: 0.0038220955344257183
Position 33196: 0.003745600364759923
Position 36364: 0.003684329693047441
Position 46683: 0.003542677807497384
Position 9676: 0.003434793321580414
Position 432: 0.0032134777412818516
Position 5085: 0.003098297540911948
Position 9783: 0.0029888044173748116
Position 47936: 0.00286492845485013
Position 41838: 0.0028267400007035183
Position 33302: 0.0028196134782740674
Position 28981: 0.0028037577215514423
Position 44583: 0.0027367550435748278
Position 44067: 0.0027172100481439323
Position 24743: 0.0025440727147967974
Position 34043: 0.0023410335983298875
Position 36059: 0.0023263010080598182
Position 47290: 0.002246078620776409
Position 17547: 0.0022068851778535266
Position 248: 0.0021270951333594618
Position 35508: 0.00206743677926941
Position 11931: 0.0020491823096501207
Position 8686: 0.0019901599492195723
Position 27563: 0.0019101154254040629
Position 7106: 0.0017987858259205292
Position 40059: 0.0017375630229908411
Position 50579: 0.0017266080218807547
Position 5755: 0.0017210845111811414
Position 879: 0.0017087501581164654
Position 7066: 0.0016879948004447005
Position 2065: 0.0015824561431627853
Position 40146: 0.0015439145268432235
Position 11828: 0.001340387542584688
