Gene = HEMGN
index = 645
Annotated 5SS: [ 336 2223 8359]
Annotated 3SS: [ 2128  7171 10914]
SMsplice 5SS: [ 336 7254]
SMsplice 3SS: [ 7171 10914]
top_k =  1000
Partition function (log Z): -7.199600410389538

Sorted 5' Splice Sites (High to Low Probability):
Position 336: 0.9714086227468601
Position 7254: 0.6941625644489648
Position 2223: 0.4090577278361461
Position 8359: 0.13552532752691693
Position 5159: 0.10483462089867784
Position 2385: 0.08173508595695683
Position 6937: 0.051354958139991434
Position 8742: 0.04512039385383501
Position 8383: 0.04388057987530711
Position 4336: 0.03781730780348486
Position 6762: 0.035882726576167236
Position 6016: 0.02436489132868612
Position 3916: 0.021839858806109006
Position 384: 0.01587236957749359
Position 569: 0.015647800415722484
Position 2522: 0.015045359157066798
Position 2424: 0.014940126404176463
Position 2228: 0.011998894811982852
Position 9186: 0.00994095984720191
Position 10808: 0.009844641784272922
Position 1207: 0.00953728471711844
Position 10820: 0.008876265718822923
Position 5081: 0.007550531924265203
Position 6727: 0.007268563100326527
Position 9978: 0.0071486135427548695
Position 8290: 0.006169844160674485
Position 7617: 0.006108797117683771
Position 11027: 0.005748028107885094
Position 6011: 0.005077060687388283
Position 3492: 0.004884205053539587
Position 948: 0.004235219061546727
Position 1256: 0.00420380405935599
Position 7347: 0.003281215804118948
Position 1611: 0.0032111118159156675
Position 9278: 0.003165930324896609
Position 10135: 0.003110680020762052
Position 3038: 0.0024411771401133533
Position 3226: 0.0024049073759899154
Position 2432: 0.002157688834307816
Position 244: 0.0020286746890872975
Position 6079: 0.001507068369421004
Position 1733: 0.0014217238058203887
Position 7377: 0.0013627933722630684
Position 8387: 0.001239899632822402
Position 5850: 0.001188069349922867
Position 2709: 0.0011791676158200545
Position 6607: 0.0011390640612493391
Position 1260: 0.00107432362458211
Position 9901: 0.000998413077148299
Position 2697: 0.0009613183049789789
Position 6529: 0.0009525481169515507
Position 4916: 0.000916888569210453
Position 9714: 0.0009012095442192346
Position 4309: 0.0008644790001541921
Position 9370: 0.0008193605439337796
Position 931: 0.000757245496217557
Position 3043: 0.00036785770089649885
Position 491: 0.00030920689380603235
Position 1883: 0.0002881347808133037
Position 5254: 0.0002792158876158794
Position 5311: 0.0002308701915343133
Position 2283: 0.00021971088136302938
Position 151: 0.00020491365416127702
Position 1170: 0.000203918317767535
Position 6770: 0.0002003563532666968
Position 3073: 0.00018843453696440335
Position 1072: 0.00014934420112977122
Position 3603: 0.00014547375236288257
Position 1111: 0.00014174824218305998
Position 4447: 0.000129155924952256
Position 134: 0.00012571753756682283
Position 4358: 0.00012327301732012968
Position 1778: 0.0001062048013171179
Position 890: 0.0001035220472899208
Position 149: 0.00010070285795611101
Position 1352: 8.412896296123085e-05
Position 2455: 6.252246335780176e-05
Position 2730: 5.712218241095859e-05
Position 361: 5.2429457280006716e-05
Position 935: 4.999701498347158e-05
Position 367: 4.5279541821640375e-05
Position 129: 2.6857142541319467e-05
Position 1204: 1.8310029000264e-05
Position 1919: 1.3529781626190279e-05
Position 1621: 1.3446856101420293e-05
Position 1639: 1.2652536268730303e-05
Position 174: 1.1550041666122222e-05
Position 1368: 1.0865901108898726e-05
Position 968: 9.56494869070387e-06
Position 2188: 6.553677643058146e-06
Position 65: 6.42553757116258e-06
Position 2091: 5.974027312525742e-06
Position 93: 5.810169992928703e-06
Position 2271: 4.5886405212065315e-06
Position 1182: 3.8997573612193825e-06
Position 153: 3.6373188184856736e-06
Position 77: 3.3348695116546142e-06
Position 535: 3.287472034481292e-06
Position 1121: 3.0836810367499245e-06
Position 158: 1.1926831378355332e-06
Position 99: 1.0976633848982234e-06
Position 23: 9.151859269052707e-07
Position 155: 6.938174560536487e-07
Position 1887: 4.825198893331369e-07
Position 58: 4.0262431425653215e-07
Position 63: 3.6760897552860095e-07
Position 983: 1.1365854901468108e-07
Position 566: 8.730258998861301e-08
Position 172: 8.483832771087184e-08
Position 500: 5.127098924464213e-08
Position 905: 4.506842966903573e-08
Position 96: 3.869980424891135e-08
Position 851: 3.82087159889421e-08
Position 222: 3.325205097478181e-08
Position 894: 1.5493695381019654e-08
Position 613: 1.1291418369167646e-08
Position 1323: 1.1183511363993378e-08
Position 542: 8.758312733415538e-09
Position 181: 8.372783499018671e-09
Position 650: 4.38816465440579e-09
Position 460: 2.218235547112768e-09
Position 1005: 1.6572773433539893e-09
Position 912: 1.454724697097926e-10
Position 488: 8.471882010925171e-11
Position 216: 3.7881678068120703e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7171: 0.8127794687234333
Position 10914: 0.7887522712650964
Position 2128: 0.4016522347180155
Position 8271: 0.10731808456348806
Position 4986: 0.10303540890114776
Position 2362: 0.06970528209643165
Position 1970: 0.04032450066253516
Position 8259: 0.03996354296626514
Position 6502: 0.039147507145277836
Position 8668: 0.033155514503668326
Position 10680: 0.03048624197136669
Position 5953: 0.030198843521173246
Position 8049: 0.02259227321042102
Position 6522: 0.02056778845316474
Position 4053: 0.018684745896964405
Position 11236: 0.018365042636323468
Position 2067: 0.018240718026101315
Position 9082: 0.011718730715755413
Position 10047: 0.011219444142343037
Position 6872: 0.011073770954693165
Position 7136: 0.010890890146692363
Position 1071: 0.010425886556949511
Position 9877: 0.010051272561850282
Position 4213: 0.009402181413133499
Position 11131: 0.009154878778146188
Position 6700: 0.008781679412403773
Position 6633: 0.008745289328062556
Position 8358: 0.00819103620334927
Position 8480: 0.0077147846032941956
Position 8133: 0.0074206879759955964
Position 7509: 0.00676778909818031
Position 4908: 0.006214502437110689
Position 2131: 0.006197526031695817
Position 3759: 0.006050614933143492
Position 6677: 0.0058596707403572364
Position 524: 0.005618043270260704
Position 8936: 0.0052935607099202295
Position 3790: 0.005251917651321701
Position 5030: 0.004995606526939329
Position 4123: 0.004636772314842402
Position 997: 0.0045554545306048
Position 4210: 0.004538140955612603
Position 8634: 0.0043269107673022476
Position 3777: 0.004062276988975816
Position 873: 0.004037032298491687
Position 5596: 0.0036496891772227007
Position 6607: 0.0034822721391619335
Position 9548: 0.0034050671541280644
Position 9453: 0.00296249250522769
Position 2939: 0.002699717867970971
Position 3391: 0.0023516316054765325
Position 1430: 0.002033485303822866
Position 9164: 0.0019309298785082896
Position 3814: 0.0018086724261071976
Position 3270: 0.0017750692689213802
Position 8007: 0.0017502322474057359
Position 2967: 0.0017374717454286997
Position 3354: 0.0016688122831465787
Position 3762: 0.0016188959776043872
Position 6447: 0.0016107064461669855
Position 8535: 0.0015330141747282328
Position 2339: 0.0015031221490612188
Position 3175: 0.0013663140845391862
Position 2023: 0.001057293274935638
Position 6926: 0.0010149758355120274
Position 7178: 0.0009952587518964994
Position 9780: 0.0009589824928485402
Position 5910: 0.0009316625711383495
Position 8031: 0.0009230260079205529
Position 3704: 0.0008260179747899697
Position 1381: 0.000817132416326294
Position 3837: 0.0007992033573862876
Position 4820: 0.0007987572436870385
Position 1474: 0.0007879162724527536
Position 8709: 0.0007868029632803124
Position 9201: 0.0007684938704981183
Position 4073: 0.0007663813417012803
Position 2471: 0.0007325606903329558
Position 10737: 0.0007276982677452561
Position 10832: 0.00072052197990508
Position 1291: 0.0006965574422970771
Position 11312: 0.0006921166590382554
Position 7635: 0.0006785829571246023
Position 666: 0.0006761211426317232
Position 2497: 0.0006683193385308907
Position 7821: 0.0005736816661413077
Position 10648: 0.0005379490465359578
Position 8858: 0.0005260611569775076
Position 3801: 0.0005151928927902964
Position 4805: 0.00039984911163150664
Position 4147: 0.00038571609573778454
Position 4915: 0.0003723973227190589
Position 4190: 0.00036971158336949453
Position 7659: 0.00034969124483521293
Position 3115: 0.0003484374174432702
Position 6929: 0.0003447362021372475
Position 4215: 0.00033962399805377845
Position 7173: 0.0003382669802959639
Position 4864: 0.0003241868224217027
Position 9610: 0.0003169106753909122
Position 3665: 0.00030033328688953536
Position 2082: 0.00029923621299106514
Position 8979: 0.0002928396208588207
Position 10101: 0.0002841237075535386
Position 1092: 0.0002739097295782434
Position 4389: 0.00026663806385943107
Position 447: 0.0002533254698782275
Position 4292: 0.00024439159946166813
Position 3111: 0.0002435500332265297
Position 3719: 0.00023961867642048102
Position 1916: 0.0002348719598313956
Position 2992: 0.0002306478416678236
Position 9818: 0.0002272124442902556
Position 1498: 0.0002250333457141609
Position 11440: 0.00021494364534969143
Position 3737: 0.00020209272318213268
Position 1559: 0.00019959284475387827
Position 7791: 0.00019727610452333446
Position 3868: 0.000194022780263011
Position 7362: 0.00019112953514787247
Position 7551: 0.00018809022695805982
Position 2027: 0.000176365618750215
Position 1349: 0.00017474555886291314
Position 8891: 0.00017431051206171747
Position 1598: 0.0001691493994823706
Position 433: 0.00015639541623503936
Position 460: 0.00015526439133524522
Position 4239: 0.00015503740631420842
Position 6153: 0.00015201886342305427
Position 500: 0.0001447415322041643
Position 1990: 0.000144120497280515
Position 851: 0.00012960662215592096
Position 10003: 0.0001295829996993771
Position 2722: 0.000126373735327353
Position 5486: 0.00010491380209290977
Position 2159: 0.00010242419094494603
Position 1766: 9.970096523119389e-05
Position 7677: 9.923278585327147e-05
Position 7743: 8.534521709638489e-05
Position 7413: 8.492866895403741e-05
Position 252: 8.049438672964145e-05
Position 7575: 8.015573462385112e-05
Position 771: 7.910381610410841e-05
Position 2950: 7.791151871648772e-05
Position 5592: 7.529683107874126e-05
Position 7533: 7.496304704405984e-05
Position 1672: 7.147227862553875e-05
Position 8803: 6.91609860151975e-05
Position 6236: 6.895498833294511e-05
Position 2521: 6.359273637429308e-05
Position 8886: 6.11844854527065e-05
Position 239: 5.966591632614395e-05
Position 2267: 5.531487104133045e-05
Position 201: 5.0447508650222e-05
Position 208: 4.8405066072919944e-05
Position 633: 4.7772025345149105e-05
Position 226: 4.451502034229026e-05
Position 1691: 3.962090222551507e-05
Position 7430: 3.793938738727188e-05
Position 5443: 3.7360045675846726e-05
Position 5407: 3.2614140936852436e-05
Position 1814: 3.229405006227863e-05
Position 5524: 2.9884184731732963e-05
Position 1306: 2.812995151100883e-05
Position 1253: 2.446708793896343e-05
Position 1233: 2.3413917312333492e-05
Position 1708: 2.2942225737234977e-05
Position 2754: 2.2157933200508098e-05
Position 1983: 2.146475134900421e-05
Position 3073: 1.913875850387373e-05
Position 2408: 1.8996369418724383e-05
Position 1633: 1.6036651796914365e-05
Position 2286: 1.566444608462426e-05
Position 4873: 1.5418599179583388e-05
Position 741: 1.5363206879111354e-05
Position 2818: 1.495441644065589e-05
Position 1600: 1.4931216676948143e-05
Position 317: 1.4756096644576863e-05
Position 3366: 1.3679186385826372e-05
Position 1170: 1.2370381620356079e-05
Position 335: 1.1292745964123044e-05
Position 3216: 1.069559545924049e-05
Position 2283: 1.0179604228652757e-05
Position 1255: 9.812493050025865e-06
Position 3881: 9.383385992547139e-06
Position 947: 8.883798028973623e-06
Position 1351: 7.74587524890038e-06
Position 551: 7.734960805137836e-06
Position 1434: 7.5391791534802844e-06
Position 222: 7.200955793681785e-06
Position 905: 6.364999723706385e-06
Position 289: 5.605718668000946e-06
Position 613: 5.449701902676099e-06
Position 1818: 4.987170616085108e-06
Position 1872: 4.787625959542351e-06
Position 2147: 4.532528215089323e-06
Position 172: 4.174880385586824e-06
Position 3274: 3.93251894737637e-06
Position 2091: 3.902385866744452e-06
Position 887: 3.479186701477516e-06
Position 1800: 3.301998644482794e-06
Position 818: 3.073439077605083e-06
Position 320: 3.0661584572501305e-06
Position 271: 2.8594186583835783e-06
Position 1329: 2.663491413750439e-06
Position 1437: 2.6609975988776985e-06
Position 1720: 2.2450604877419884e-06
Position 243: 1.969317035241727e-06
Position 1388: 1.80671126729685e-06
Position 455: 1.7703963447852261e-06
Position 1312: 1.7541685625911286e-06
Position 1565: 1.7058098870212104e-06
Position 236: 1.4404891719529582e-06
Position 298: 1.4259634808457114e-06
Position 1775: 1.3986360117358179e-06
Position 1882: 1.3483359625033405e-06
Position 2231: 1.2900962974591075e-06
Position 3621: 1.174540942155281e-06
Position 3093: 1.1442836178520556e-06
Position 792: 1.07509423894964e-06
Position 2006: 9.921275349075483e-07
Position 1440: 8.346423048628025e-07
Position 1513: 8.232664927896367e-07
