Gene = DNAJC11
index = 454
Annotated 5SS: [  196 21017 23531 34216 48014 49096 50396 56136 56884 57367 62023 63630
 64478 64727 65808]
Annotated 3SS: [20886 23456 34113 47884 48972 50321 55945 56797 57249 61866 63559 64419
 64583 65677 66223]
SMsplice 5SS: [  196 20692 21017 23531 34216 36035 48014 49096 50396 56136 56884 57367
 62023 63630 64478 64727 65808]
SMsplice 3SS: [20605 20886 23456 34113 35857 47884 48972 50321 55945 56797 57249 61866
 63559 64309 64583 65677 66223]
top_k =  1000
Partition function (log Z): 10.666601208382502

Sorted 5' Splice Sites (High to Low Probability):
Position 34216: 0.9999997595264745
Position 48014: 0.9962748236920471
Position 196: 0.9944147902861573
Position 57367: 0.9896047139926089
Position 21017: 0.9646579941785108
Position 23531: 0.9452820325788033
Position 56884: 0.9424227413093721
Position 56136: 0.8890638183514792
Position 64727: 0.8805598120028854
Position 64478: 0.7728108093240682
Position 49096: 0.7557233087704803
Position 62023: 0.7512386610145365
Position 63630: 0.6008931516386452
Position 50396: 0.5955276114377519
Position 4308: 0.5647341026160951
Position 65808: 0.5193003450985009
Position 20692: 0.48964510606613443
Position 36035: 0.48070508838423903
Position 59894: 0.4429063793533034
Position 26358: 0.3735399075646862
Position 23814: 0.29732912647479776
Position 7675: 0.29402593612618033
Position 60137: 0.28201946872658373
Position 62362: 0.21823843048138516
Position 16461: 0.17424076451809933
Position 66143: 0.16940091653797343
Position 50248: 0.15401965075594318
Position 64420: 0.15158913966760076
Position 63842: 0.1462889659475684
Position 61222: 0.13648787394338407
Position 40442: 0.12426510937044938
Position 20767: 0.10400314622695782
Position 65765: 0.09680657690510532
Position 50530: 0.0932173825837604
Position 36007: 0.08155646516834364
Position 3486: 0.08078746207301918
Position 22227: 0.08024519419974664
Position 66368: 0.0775569704947402
Position 63450: 0.07690648429457046
Position 38975: 0.07487277739483235
Position 7478: 0.07071273082390352
Position 39482: 0.06194890523899001
Position 39363: 0.057087698254600854
Position 64606: 0.04427660076819813
Position 21234: 0.043212179117761866
Position 64649: 0.041169341694980696
Position 64655: 0.03520279873914338
Position 1293: 0.0342264121580008
Position 14845: 0.032682313356761215
Position 21689: 0.03069865532863846
Position 14841: 0.028703427830670928
Position 31104: 0.027062736072654754
Position 36039: 0.02522158947519973
Position 64321: 0.02515498711635006
Position 36021: 0.024989063030635784
Position 13023: 0.02479885367795375
Position 56919: 0.02465836665118196
Position 65422: 0.023944087984411763
Position 64034: 0.02379839021722862
Position 3437: 0.023639280387899787
Position 61637: 0.02326566865495991
Position 43213: 0.022506909504059362
Position 62688: 0.021085825360112175
Position 43714: 0.02095536057393452
Position 43096: 0.020822440773740077
Position 64508: 0.020722999935587297
Position 10360: 0.020086875090949762
Position 64203: 0.01988315175562004
Position 66696: 0.01951515802921737
Position 23543: 0.018767441325900035
Position 66171: 0.018229119173405715
Position 10704: 0.017486550709906585
Position 5308: 0.016730124111486566
Position 66137: 0.0158163599339504
Position 14953: 0.015229872826896307
Position 22911: 0.01482175937812741
Position 56065: 0.01341281069657278
Position 48897: 0.01322109615245495
Position 21481: 0.012260814124375857
Position 65781: 0.011986242437246579
Position 21052: 0.011735550790379695
Position 21116: 0.01172543561024259
Position 23988: 0.0115496974679374
Position 60354: 0.011369332277344216
Position 61713: 0.010763314558651597
Position 57167: 0.010435099039998114
Position 21511: 0.010398991868123545
Position 39301: 0.009911225250671266
Position 66431: 0.00980536463416255
Position 59836: 0.009466157155227303
Position 59138: 0.009123269235636137
Position 56956: 0.008350362945407861
Position 13129: 0.008286741058854716
Position 21077: 0.008282087656772406
Position 50565: 0.008253306197742888
Position 50957: 0.007851308946540242
Position 60311: 0.007717961146524074
Position 22477: 0.007012042518322138
Position 60119: 0.006886221131188815
Position 59278: 0.006606997764339044
Position 10367: 0.006249294347187301
Position 448: 0.006145266357099022
Position 40316: 0.005477699439814569
Position 59345: 0.00529678695089087
Position 66632: 0.005210094035370082
Position 61311: 0.005098790470090005
Position 2540: 0.005070696088792861
Position 59750: 0.005025896561573818
Position 66007: 0.004926573378768421
Position 21316: 0.004687134278866114
Position 65366: 0.0039000310968567444
Position 38612: 0.0035943840956090276
Position 62118: 0.003409744475621389
Position 21206: 0.0032161845937444832
Position 184: 0.003161306838350444
Position 66103: 0.0029564041531536258
Position 60898: 0.0028754228908718445
Position 1585: 0.0028550975871638757
Position 63712: 0.0026615294906255625
