Gene = NUP133
index = 975
Annotated 5SS: [  274  2302  6343  7586  8658 10206 12450 12847 18387 20876 21971 24288
 30745 32704 37762 41708 42922 43718 44799 47731 50181 55817 57817 59216
 63428]
Annotated 3SS: [ 2182  6238  7477  8522 10034 12293 12775 18238 20727 21812 24195 30580
 32608 37536 41584 42821 43465 44664 47571 50044 55697 57735 59150 63338
 66300]
SMsplice 5SS: [  274  2302  6343  6998  7586 10206 12450 12847 13507 18387 20876 21320
 21971 24288 30745 32704 42922 43718 44799 47731 57817 63428 66514]
SMsplice 3SS: [ 2182  6238  6848  7477 10062 12293 12775 13410 18238 20727 21213 21812
 24195 30580 32608 42821 43542 44664 47571 57735 63338 66300 66614]
top_k =  1000
Partition function (log Z): 21.76649312393665

Sorted 5' Splice Sites (High to Low Probability):
Position 32704: 1.0000000000000016
Position 63428: 0.993168928219485
Position 43718: 0.9904775665764949
Position 47731: 0.9727814162411588
Position 6343: 0.9712695289391562
Position 18387: 0.9657899033501426
Position 21971: 0.9511943730233476
Position 10206: 0.9487998389711818
Position 12450: 0.9125033939309929
Position 42922: 0.9091623315629629
Position 24288: 0.8977301458277073
Position 12847: 0.8533286614755171
Position 274: 0.8494654373035773
Position 44799: 0.8234586173647449
Position 2302: 0.8172521017662029
Position 21320: 0.8051850934635029
Position 20876: 0.7756017042045111
Position 66514: 0.7334326725926698
Position 57817: 0.7330803960365542
Position 7586: 0.7289707324020516
Position 30745: 0.6624698950101066
Position 48373: 0.6570611274910977
Position 13507: 0.6140318019605701
Position 8658: 0.5576555971348957
Position 6998: 0.5538859734566155
Position 48821: 0.5179818384852244
Position 64866: 0.4601912568512494
Position 569: 0.36306964079670107
Position 41708: 0.32056712694064265
Position 10767: 0.3156359727611632
Position 44527: 0.2582951672941728
Position 55817: 0.23595782541358454
Position 11039: 0.22358915540595825
Position 46455: 0.21976109843890496
Position 666: 0.20777293534837657
Position 32492: 0.20595271987967553
Position 31186: 0.20285366786619805
Position 6977: 0.18045177841253826
Position 44022: 0.159748283610304
Position 43225: 0.154668016299873
Position 59216: 0.1534280899191789
Position 7081: 0.13422782218753337
Position 18731: 0.1326863228757871
Position 44813: 0.12639784279997754
Position 661: 0.12628051771696588
Position 20023: 0.12035601436183266
Position 64759: 0.11494266785694368
Position 30770: 0.109901948104298
Position 30722: 0.10523236768849452
Position 29372: 0.10211543089630906
Position 8391: 0.10193046961774356
Position 7566: 0.10017845282893617
Position 21460: 0.09522484613805009
Position 20906: 0.08887425570794168
Position 13067: 0.08452120903590413
Position 67516: 0.08419337834877504
Position 10711: 0.0839621672732041
Position 19217: 0.08322775361180262
Position 7379: 0.08087148276515448
Position 21405: 0.07625080776609582
Position 48790: 0.06998026209730385
Position 43334: 0.06981642558711704
Position 21679: 0.06712940421427524
Position 29308: 0.06625984556440147
Position 3575: 0.06606225681298741
Position 8623: 0.06599810484422941
Position 66220: 0.06597561771933945
Position 8222: 0.06038770690955103
Position 59352: 0.059651829954020866
Position 126: 0.05589838752346563
Position 29658: 0.05327545616808585
Position 18981: 0.05148370616860471
Position 67261: 0.04898102622441794
Position 1394: 0.048758264136684513
Position 12702: 0.048415862484103005
Position 19616: 0.04154533047496534
Position 23216: 0.04019153905457254
Position 19600: 0.03939477555619564
Position 21143: 0.03907555148837872
Position 423: 0.035016132663479284
Position 1718: 0.03437440441073189
Position 5189: 0.03405231399199741
Position 21966: 0.03335699977078948
Position 8949: 0.03305463990946178
Position 24067: 0.029674590668654872
Position 66965: 0.028466635911584364
Position 58722: 0.028211318505856217
Position 31027: 0.027810057223592328
Position 10706: 0.027369949195209846
Position 4265: 0.025258949632019297
Position 24094: 0.025198927788875728
Position 50181: 0.024801127769331015
Position 21382: 0.023585261026320085
Position 30523: 0.022522375112184776
Position 5336: 0.022002345501573147
Position 11102: 0.02143677186750766
Position 67714: 0.020704221812224515
Position 29417: 0.019881291100311116
Position 7004: 0.01946753428766368
Position 24123: 0.01885483723598441
Position 10658: 0.018674121323234105
Position 66895: 0.0185141905252412
Position 66140: 0.018009425834502487
Position 7233: 0.01784383600877349
Position 9292: 0.017732735453479136
Position 21378: 0.016146920759086688
Position 8204: 0.016061102795152334
Position 7735: 0.015453636105701881
Position 67534: 0.014616712605499339
Position 48313: 0.014531234561719685
Position 43188: 0.014323212260733634
Position 21343: 0.014248407092912516
Position 4747: 0.012780318294366549
Position 751: 0.012514194066093517
Position 672: 0.011838717784130025
Position 1157: 0.011192274835894734
Position 9711: 0.011174977707446465
Position 6984: 0.010696300925479414
Position 44456: 0.009813729915988773
Position 1807: 0.009295573038350437
Position 11846: 0.009112657930573871
Position 8182: 0.008803290102656246
Position 20202: 0.008673234523972864
Position 32494: 0.008591494141825811
Position 791: 0.007942553004048591
Position 21047: 0.00709412037359323
Position 11207: 0.0063972443489638195
Position 5415: 0.006372622385649259
Position 31097: 0.006290237366079661
Position 18970: 0.00598794949819703
Position 21661: 0.005947436804519721
Position 19005: 0.005714334627038251
Position 43582: 0.005678199541265316
