Gene = NNT
index = 946
Annotated 5SS: [   168   6624  10415  13343  16397  21398  25665  41603  42080  42788
  46586  47865  49162  50491  53351  54091  56628  72948  75084  97515
 100014]
Annotated 3SS: [  6419  10184  13124  16308  21308  25476  41468  41887  42633  46423
  47753  49015  50294  53116  53929  56447  72787  75001  97395  99897
 101531]
SMsplice 5SS: [    31   5964   6624   8077  10362  13343  16397  21398  25665  41603
  42039  42788  45884  46586  47865  49162  50491  53351  54091  56628
  72948  75084  97515 100014]
SMsplice 3SS: [  5804   6419   7951  10184  13124  16308  21308  25434  41468  41887
  42633  45670  46423  47753  49015  50354  53116  53929  56447  72787
  75001  97395  99897 101531]
top_k =  1000
Partition function (log Z): -30.322267209047222

Sorted 5' Splice Sites (High to Low Probability):
Position 6624: 0.8805893529739642
Position 16397: 0.8805703634818748
Position 21398: 0.8625089271355773
Position 13343: 0.8563794033166109
Position 5964: 0.7521354703766571
Position 25665: 0.7366941395804503
Position 3530: 0.6020394341111021
Position 28439: 0.5978301782114803
Position 8077: 0.5802029188410526
Position 31: 0.5617382452764965
Position 10759: 0.5072031588805646
Position 10362: 0.4389272113688047
Position 1800: 0.43597737005549314
Position 19888: 0.3757632739595569
Position 10314: 0.2979472319113081
Position 11897: 0.23374118119939066
Position 20659: 0.1966660007581202
Position 572: 0.18698813442078666
Position 8111: 0.17871472542764147
Position 168: 0.16982409626871686
Position 21428: 0.13748954268907937
Position 19443: 0.12989360025212687
Position 15845: 0.12784883656005666
Position 7671: 0.12088213835724383
Position 13896: 0.11397514928373241
Position 15656: 0.1038116888012071
Position 36080: 0.09495930285230982
Position 27502: 0.09368067757943181
Position 16449: 0.09241588993646004
Position 25545: 0.08921128256309073
Position 1948: 0.08199008919855039
Position 20489: 0.0815869885325411
Position 1041: 0.07940113917072143
Position 7696: 0.0730628271477074
Position 4424: 0.07211959738388757
Position 14030: 0.06915349431529398
Position 6829: 0.06735391240702442
Position 7773: 0.0664970602476994
Position 25631: 0.06628484651890573
Position 27715: 0.06524750994258889
Position 10415: 0.06293190397765762
Position 27734: 0.061565162784980344
Position 6266: 0.05998138870720609
Position 10928: 0.059095551014363555
Position 7417: 0.0503568451770743
Position 3217: 0.04092800874569474
Position 5537: 0.038747371326120654
Position 6018: 0.038343771056371545
Position 25400: 0.03795562089659017
Position 5996: 0.037008538053756514
Position 27852: 0.03213490312059785
Position 11907: 0.030131507768282197
