Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  1000
Partition function (log Z): -2.2229255375975985

Sorted 5' Splice Sites (High to Low Probability):
Position 24306: 0.9998037804404867
Position 4132: 0.9944059087559102
Position 33136: 0.9003804289240025
Position 6463: 0.8506425577439066
Position 12063: 0.847759486411634
Position 6150: 0.83155310145833
Position 11308: 0.7122749231727856
Position 464: 0.5818527892915208
Position 90: 0.45533502611852833
Position 30663: 0.4226418762966522
Position 32897: 0.34016399819217413
Position 133: 0.3006259596173796
Position 4786: 0.22782105137178277
Position 2308: 0.1819878526379256
Position 14182: 0.17493814145023792
Position 108: 0.16976509208414778
Position 19832: 0.13509706908042485
Position 14241: 0.12260064284296265
Position 14508: 0.11109151094525263
Position 11827: 0.08849547000303169
Position 2963: 0.0753552155686742
Position 2838: 0.0657456034627239
Position 17909: 0.057313391054817496
Position 446: 0.05652962054403316
Position 14220: 0.05179315710041862
Position 26192: 0.044162510686053064
Position 16667: 0.040230627215552484
Position 1488: 0.0315002342927646
Position 2284: 0.028567738182457145
Position 4320: 0.025751663240293928
Position 468: 0.02346964004007905
Position 549: 0.02197609008762553
Position 9939: 0.019819646858953793
Position 36: 0.01702127380284462
Position 415: 0.015709445362462427
Position 3117: 0.013545485768355748
Position 5362: 0.012093441965321333
Position 3113: 0.012031682495820187
Position 4401: 0.008983249527962332
Position 5445: 0.0077547681154670626
Position 10028: 0.005997855740431239
Position 10276: 0.005704637531451567
Position 4406: 0.004804556875537751
Position 7038: 0.004634021584951788
Position 3275: 0.0041529380982054135
Position 5145: 0.004131582361014862
Position 7106: 0.004031456314455359
Position 8105: 0.0038890830230515912
Position 39: 0.003767172317904301
Position 9757: 0.003234671191141951
Position 8675: 0.0025763398132046126
Position 2340: 0.0024833352756157387
Position 4115: 0.0024346128944953854
Position 1740: 0.0024220952026829993
Position 6501: 0.0023386733268361245
Position 654: 0.00223695002277167
Position 1861: 0.002196561820228042
Position 8127: 0.002096576108531276
Position 2333: 0.00209580088119873
Position 1942: 0.001836687715897312
Position 6458: 0.001548754494868711
Position 12481: 0.001514360077355057
Position 4829: 0.001235354677249738
Position 181: 0.001223552042365272
Position 4904: 0.0011495645862394305
Position 4370: 0.0008715512253299977
Position 5017: 0.0007826298107412609
Position 17362: 0.0007009485786140177
Position 17461: 0.000684954507442208
Position 1769: 0.0006774274262216734
Position 5590: 0.0006748616401493315
Position 5057: 0.000576179364349284
Position 16610: 0.0005700454727634854
Position 42: 0.0003504466546419923
Position 14756: 0.0003359610603446979
Position 15714: 0.00024275372134077475
Position 138: 0.000229080522154285
Position 4119: 0.00017813193464832336
Position 1866: 0.00015235894731550816
Position 16671: 0.00011364434070027023
Position 14872: 0.00010805510347972915
Position 53: 0.00010226240907471638
Position 346: 0.00010004590927724598
Position 4525: 9.948159935448488e-05
Position 899: 8.841859747656791e-05
Position 634: 7.961728740364311e-05
Position 25285: 6.309233176976856e-05
Position 4316: 5.934645194178928e-05
Position 114: 5.731285405403266e-05
Position 4374: 5.448831072974994e-05
Position 977: 4.6061996289865045e-05
Position 698: 3.534958861369773e-05
Position 2000: 3.3795300535394725e-05
Position 1405: 3.335335359096459e-05
Position 6540: 2.8253837181249213e-05
Position 24402: 2.470786217425052e-05
Position 2295: 1.7487783671047293e-05
Position 760: 1.6217026920445003e-05
Position 4185: 1.6043587372707332e-05
Position 199: 1.5066665530779107e-05
Position 392: 1.3777110260113826e-05
Position 6587: 1.2567704050685226e-05
Position 6825: 1.0562174363198662e-05
Position 280: 7.78649562783445e-06
Position 6312: 6.01996629782144e-06
Position 4338: 5.81562379525492e-06
Position 229: 4.11415127690695e-06
Position 1447: 4.090868416843635e-06
Position 240: 3.725940866145595e-06
Position 437: 3.559670570846997e-06
Position 218: 3.300898073877285e-06
Position 395: 2.2755398255992843e-06
Position 4356: 2.264934856400599e-06
Position 1149: 2.244353814001084e-06
Position 867: 2.0456072427497637e-06
Position 4095: 1.830766248877478e-06
Position 1004: 1.676483114176846e-06
Position 6888: 1.5608671300675656e-06
Position 1314: 1.48519709222859e-06
Position 6834: 1.2276611680355306e-06
Position 2863: 1.1183410767160339e-06
Position 171: 1.038055310262472e-06
Position 1896: 9.627405086814013e-07
Position 6801: 8.306016068681296e-07
Position 161: 6.270121200707542e-07
Position 19: 6.172329037773504e-07
Position 1910: 5.976936587916666e-07
Position 322: 4.883826166553857e-07
Position 1620: 3.2947497866210284e-07
Position 141: 2.840083245544317e-07
Position 268: 2.4831915693521845e-07
Position 1037: 2.3525040172798153e-07
Position 238: 1.7503167101162357e-07
Position 1609: 1.7273215091202052e-07
Position 232: 1.4296266645430479e-07
Position 1123: 1.289144075810042e-07
Position 112: 7.680578260153623e-08
Position 24827: 2.7402607870337154e-08
Position 413: 9.487864543867544e-09
Position 305: 6.876679437921184e-09
Position 261: 3.157688671832193e-09
Position 377: 1.91747066853224e-09
Position 408: 6.008645033674315e-10
Position 270: 1.9540512878123014e-10
Position 288: 1.9398642206424204e-10
Position 1321: 1.6218669024005624e-10
Position 1472: 1.4092733014551027e-10
Position 1492: 9.798820900885763e-11
Position 297: 3.2689564198863236e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9400091903762442
Position 33031: 0.9124255654859355
Position 24184: 0.8477526368202084
Position 11953: 0.8387173970808107
Position 6354: 0.6760013609628047
Position 35140: 0.6683541188431575
Position 305: 0.5975890412615028
Position 11149: 0.4627090877927323
Position 6057: 0.44303922656914146
Position 32816: 0.35191456369144064
