Gene = BOLA1
index = 138
Annotated 5SS: [  234 11786]
Annotated 3SS: [11572 11955]
SMsplice 5SS: [234]
SMsplice 3SS: [12235]
top_k =  1000
Partition function (log Z): -12.310843922444278

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9382613176763717
Position 7030: 0.2881943757614847
Position 1429: 0.1675396905920224
Position 11786: 0.16255450206728606
Position 1434: 0.10380179474296566
Position 1230: 0.08590750881648865
Position 8952: 0.05725468054146903
Position 465: 0.05576282927696929
Position 95: 0.04494374421885756
Position 5893: 0.04286517849852682
Position 7574: 0.007671717703022295
Position 9182: 0.006330146357657648
Position 9016: 0.006010146742624008
Position 11844: 0.0038944913987534534
Position 12363: 0.003808991316499143
Position 6339: 0.003561287897833509
Position 121: 0.0032281560044022423
Position 1417: 0.0030978626286769528
Position 512: 0.002786104109231967
Position 660: 0.002770870203942322
Position 238: 0.0019724472764309922
Position 2187: 0.0016724346522766238
Position 158: 0.001615397773500676
Position 6423: 0.001592616177936221
Position 1134: 0.001585296826771993
Position 12314: 0.001387502927033332
Position 561: 0.0013214679036818687
Position 198: 0.0011038633189836087
Position 7349: 0.0010926301882637198
Position 2112: 0.0009797983621696751
Position 349: 0.0005749264726567044
Position 5950: 0.0005603640516817546
Position 6556: 0.0004961408285548839
Position 1815: 0.0004907792179188656
Position 5756: 0.00038264526800303153
Position 2077: 0.0003371585809673554
Position 6764: 0.00022033527244079637
Position 6540: 0.00018690414102512766
Position 4953: 0.00015329094851397726
Position 5468: 0.00013998556387311885
Position 131: 7.370722969136686e-05
Position 526: 6.589974160539423e-05
Position 838: 6.395260068647091e-05
Position 72: 4.520321295820766e-05
Position 1241: 2.1605459649167992e-05
Position 2438: 1.75972515707971e-05
Position 825: 1.3386180869500462e-05
Position 904: 1.0381901651656933e-05
Position 326: 9.876042948006859e-06
Position 618: 7.000315527365095e-06
Position 448: 6.353293559768739e-06
Position 43: 2.4954137372787294e-06
Position 846: 2.3340010602634773e-06
Position 353: 1.8618725996296694e-06
Position 746: 9.490104008725266e-07
Position 616: 8.116702840490216e-07
Position 1138: 7.494415599320525e-07
Position 1580: 4.408758329251921e-07
Position 1747: 3.8737900957861914e-07
Position 1463: 1.6881859225570403e-07
Position 134: 3.155569759398089e-08
Position 1798: 2.9160914451998176e-08
Position 874: 1.7103206403964873e-08
Position 601: 1.430663005492418e-08
Position 531: 1.3943164954200453e-08
Position 685: 7.23664624601898e-09
Position 204: 1.5788446651997404e-10
Position 384: 1.4634768167559358e-10
Position 379: 5.6442207849958144e-11
Position 17: 2.055760166628774e-11
Position 359: 1.026877113525563e-11
Position 364: 5.8621956735564605e-12
Position 331: 4.836771554870563e-12
Position 1612: 7.911934826805147e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12235: 0.3904311288202621
Position 1327: 0.27506287815647684
Position 6763: 0.2663008165091611
Position 11593: 0.20095315853564868
Position 384: 0.1358145713188756
Position 8866: 0.115595605005515
Position 11955: 0.10712939551962619
Position 6931: 0.08087037136714026
Position 10934: 0.03366026633213627
Position 1125: 0.033196650426098886
Position 5639: 0.029347307819940046
Position 952: 0.02734244741017162
Position 1161: 0.017886690555083965
Position 7392: 0.017492693109839624
Position 11632: 0.01642827022663466
Position 4827: 0.016380549972849393
Position 12446: 0.016298812036150332
Position 12240: 0.015822980343090265
Position 9269: 0.015072915098411216
Position 5635: 0.014215803487284845
Position 12122: 0.014118506635642314
Position 920: 0.013260475802176475
Position 11895: 0.011282007777031818
Position 8459: 0.010900362481588719
Position 1206: 0.010015927934359667
Position 6631: 0.009902348326839118
Position 2529: 0.007694432026462949
Position 2330: 0.007551033154012962
Position 6262: 0.005898099303192383
Position 8527: 0.005754883480953918
Position 8848: 0.005254377683005511
Position 5657: 0.004941762729639162
Position 4852: 0.003821298243005823
Position 6194: 0.003621582819104041
Position 1895: 0.0034735918239523485
Position 9066: 0.0033885946001398835
Position 391: 0.002949942442509221
Position 5564: 0.0028991543392189235
Position 11373: 0.0028869297271546203
Position 11123: 0.0023483810032632014
Position 537: 0.002164918182933851
Position 5794: 0.002096114193180708
