Gene = CD48
index = 327
Annotated 5SS: [  170 26965 30650]
Annotated 3SS: [26661 30382 32719]
SMsplice 5SS: [  170  1428 11721 19722 20105 26965 32501]
SMsplice 3SS: [ 1337 11633 19491 19965 26873 32302 32719]
top_k =  1000
Partition function (log Z): -13.294956196956255

Sorted 5' Splice Sites (High to Low Probability):
Position 11721: 0.9406097360390064
Position 1428: 0.7512914013405788
Position 19722: 0.6323889900520154
Position 170: 0.5612554673971288
Position 16648: 0.5015882349210068
Position 5348: 0.4627287067202667
Position 20105: 0.43556713833604543
Position 4302: 0.3668317088120205
Position 7344: 0.2792012511794294
Position 10136: 0.2585739432536759
Position 7446: 0.22230939561030186
Position 9800: 0.20475324963349825
Position 1939: 0.20263356522442455
Position 7399: 0.20147149881731152
Position 929: 0.19193786477637315
Position 13622: 0.18778472664919424
Position 284: 0.18622077423897193
Position 18888: 0.12623592798740252
Position 5: 0.11875611739536351
Position 1468: 0.11503179804716772
Position 216: 0.07296248893872231
Position 2154: 0.07096247227160143
Position 595: 0.05933942929415137
Position 10562: 0.05382054329656574
Position 8803: 0.04016670931744955
Position 1109: 0.040035205176243906
Position 1188: 0.03259572746464501
Position 1712: 0.032328393990481985
Position 7403: 0.02863462481375132
Position 13591: 0.02671665803057484
Position 4814: 0.026341648203331916
Position 14457: 0.025815141569182166
Position 8282: 0.0250718178336288
Position 14058: 0.02473925235690486
Position 1134: 0.024191474859490632
Position 3778: 0.01856846111683913
Position 1908: 0.018477834122159933
Position 20139: 0.017281072872884558
Position 12123: 0.015692235307476318
Position 793: 0.014786722616098195
Position 3053: 0.014363638707706239
Position 6619: 0.013557810105200517
Position 12884: 0.013235614950448692
Position 408: 0.00889079291324331
Position 7005: 0.004572638836631817
Position 13646: 0.004152947943451407
Position 101: 0.0035753537215975064
Position 154: 0.0035253773543199984
Position 1154: 0.00313513995066045
Position 3996: 0.0023454098518249688
Position 188: 0.0022606760060330062
Position 1064: 0.001941400294411996
Position 5844: 0.0019114083704138225
Position 1219: 0.0017269407417611175
Position 434: 0.0013657401750334002
Position 2436: 0.0013365457800327385
Position 1432: 0.001265098124153272
Position 1706: 0.0012275152440995606
Position 4004: 0.0011299897356061017
Position 3267: 0.0010970006533702003
Position 759: 0.0008864568611827016
Position 3783: 0.000833565951357034
Position 2566: 0.0008319625132580096
Position 3453: 0.0007273806005826379
Position 570: 0.0005610294291656989
Position 317: 0.0005036900438611831
Position 1010: 0.00048268568474577587
Position 753: 0.00042046542645632286
Position 989: 0.00039247258683824807
Position 1643: 0.00034805145770568546
Position 8449: 0.0003273458549541252
Position 690: 0.0003256356853783704
Position 1214: 0.00029242937023915875
Position 1998: 0.0002865464570751751
Position 575: 0.00028568669599891427
Position 3609: 0.0002674498183853922
Position 450: 0.00026355107315136593
Position 981: 0.00024868776879799167
Position 941: 0.00023993040878596194
Position 1472: 0.00023764408626996488
Position 2136: 0.0002116205643401186
Position 242: 0.0002000817761744277
Position 1497: 0.00012438397792571091
Position 194: 8.038010570503445e-05
Position 1718: 7.921396600655524e-05
Position 1007: 6.0350847339213656e-05
Position 1159: 6.018534378229905e-05
Position 463: 5.439060505175968e-05
Position 375: 5.430979292411148e-05
Position 1044: 5.3173097392624944e-05
Position 269: 4.9441069135579555e-05
Position 676: 4.706832512906383e-05
Position 73: 3.8168375715376025e-05
Position 1564: 3.5612576676325504e-05
Position 1442: 3.4500272675021795e-05
Position 781: 3.448884145987012e-05
Position 1040: 2.6904855805465548e-05
Position 786: 2.3849067524864997e-05
Position 220: 2.0894934380263466e-05
Position 1084: 1.9284718743539217e-05
Position 1248: 1.9263328016613066e-05
Position 1559: 1.8612681572084033e-05
Position 90: 1.4995527218827309e-05
Position 534: 1.4816522001491777e-05
Position 1417: 1.4619716716595205e-05
Position 1071: 9.962136416624965e-06
Position 1501: 9.945973235003723e-06
Position 1742: 9.599634666847947e-06
Position 862: 5.910297066762646e-06
Position 709: 5.59110757372136e-06
Position 438: 4.469360841990536e-06
Position 564: 3.4936278556310923e-06
Position 271: 2.8566134844998774e-06
Position 113: 2.593874554224569e-06
Position 441: 1.884718248092947e-06
Position 461: 1.1717392937514282e-06
Position 200: 8.103386874774126e-07
Position 53: 5.930743394911824e-07
Position 2005: 2.82656881447506e-07
