Gene = IBA57
index = 672
Annotated 5SS: [ 343 9215]
Annotated 3SS: [8876 9306]
SMsplice 5SS: [ 343 9215]
SMsplice 3SS: [ 8876 15366]
top_k =  1000
Partition function (log Z): -9.229823387713154

Sorted 5' Splice Sites (High to Low Probability):
Position 343: 0.8857067611234304
Position 9215: 0.8664219620081286
Position 3017: 0.48368398647246263
Position 9522: 0.1429294477256704
Position 15445: 0.09707509841322022
Position 8247: 0.09431351060668702
Position 15489: 0.08137523094636216
Position 182: 0.0701797879852728
Position 85: 0.06849760150060151
Position 2593: 0.06237297559397884
Position 2820: 0.050954188843495646
Position 7704: 0.05014422919045571
Position 926: 0.043386693020561515
Position 5535: 0.040595295273775256
Position 8185: 0.036046890504634596
Position 14975: 0.03594448753201922
Position 1300: 0.03396282907935141
Position 14977: 0.031748753153655704
Position 7113: 0.03071178232487161
Position 7893: 0.030472292545936447
Position 8980: 0.02795740913625567
Position 5332: 0.0273069591476226
Position 9476: 0.02435304105890445
Position 8077: 0.0236077817214526
Position 1061: 0.01863155080620256
Position 13696: 0.016968247284406688
Position 8282: 0.01682921799936135
Position 5272: 0.016215285302367124
Position 3173: 0.013776625162912922
Position 3012: 0.013748030540263285
Position 13179: 0.013584437293851196
Position 7569: 0.013364615691517836
Position 5661: 0.01060974387631577
Position 8057: 0.008292916106838251
Position 3370: 0.008123644392599645
Position 5507: 0.007982268036590055
Position 13164: 0.007909761302745547
Position 5254: 0.007239106033210631
Position 1019: 0.007170787778658308
Position 337: 0.006734900511391062
Position 7332: 0.006487888700791597
Position 10077: 0.0062824353506660685
Position 1459: 0.006129748635759774
Position 1142: 0.006096580723624631
Position 9384: 0.0059415445348546545
Position 5225: 0.005907281901900188
Position 906: 0.004781680991930937
Position 3779: 0.003944801062311091
Position 2864: 0.0038811043365100393
Position 1685: 0.0031893440964860485
Position 1820: 0.002813409867017093
Position 1285: 0.002627907215598907
Position 8164: 0.0024305647816587677
Position 9514: 0.0024019710253862943
Position 7327: 0.0022607198206807825
Position 5258: 0.002064451038101497
Position 9554: 0.0020502789753623542
Position 698: 0.0020188759861193358
Position 3143: 0.0018040790729957734
Position 5680: 0.0014096367933946346
Position 2519: 0.0013818388129024192
Position 9012: 0.001256115227867227
Position 8986: 0.0010020264000632456
Position 3184: 0.0007796826024633532
Position 3221: 0.000714591442593445
Position 9157: 0.0006391852180648968
Position 1526: 0.0006254480066383438
Position 9019: 0.0005541854183098786
Position 10745: 0.0005283771244009507
Position 492: 0.00044538037908408026
Position 2765: 0.0004195833665931762
Position 807: 0.00038214549182503303
Position 9010: 0.000370070083019687
Position 5295: 0.00036987396633525433
Position 2805: 0.0003447145408037658
Position 53: 0.00032520286627997226
Position 2833: 0.00031955206680306337
Position 450: 0.0002914061448175236
Position 2556: 0.00028085178714386125
Position 2466: 0.00025329743644165765
Position 9221: 0.00024459969522342204
Position 713: 0.00021029609981208574
Position 9226: 0.00020397172689620575
Position 2401: 0.00020360592899721063
Position 1778: 0.00020305032410690993
Position 1005: 0.0002012345466215905
Position 305: 0.0001810777251200543
Position 2799: 0.0001425843275613025
Position 910: 0.00011641725917565692
Position 2647: 0.00010353855573187298
Position 2706: 9.451120130457229e-05
Position 1304: 9.397206563531431e-05
Position 496: 4.0680636722855806e-05
Position 520: 3.6530584943896005e-05
Position 2474: 3.138507240582054e-05
Position 755: 2.5014011937439005e-05
Position 633: 2.49322776733905e-05
Position 117: 2.296822075763962e-05
Position 725: 1.2900009965054245e-05
Position 846: 1.2835402061614577e-05
Position 1280: 1.2016383362917388e-05
Position 1137: 1.1745095250513127e-05
Position 2563: 9.263217962077929e-06
Position 1822: 8.761647482824544e-06
Position 1201: 8.752967834768946e-06
Position 2451: 7.208012490609134e-06
Position 1345: 7.04487674036139e-06
Position 955: 4.850424126023129e-06
Position 915: 4.60570561722885e-06
Position 861: 4.592874041762255e-06
Position 820: 3.7742113982722456e-06
Position 246: 3.561166017464109e-06
Position 2937: 3.436791518337623e-06
Position 1366: 2.0956510629793283e-06
Position 1095: 1.814043235126053e-06
Position 773: 1.7733456081992064e-06
Position 844: 7.003425121350669e-07
Position 889: 6.188732658325894e-07
Position 1087: 6.071855600696396e-07
Position 351: 4.196797898185227e-07
Position 1480: 3.618362024005741e-07
Position 111: 3.394735759696022e-07
Position 836: 3.027931416295984e-07
Position 443: 2.4948094219940395e-07
Position 1089: 2.144941110031619e-07
Position 804: 2.1422298263106568e-07
Position 1199: 1.9746583451833682e-07
Position 794: 1.7426328877030054e-07
Position 690: 1.2755784481505867e-07
Position 1010: 1.2128378175891163e-07
Position 1441: 1.1858683053545398e-07
Position 388: 8.095210923871462e-08
Position 478: 7.492193450335986e-08
Position 1161: 4.079318927001302e-08
Position 1163: 3.326470065622052e-08
Position 784: 2.8205246222361646e-08
Position 186: 1.3489420915085181e-08
Position 786: 1.0371299853874846e-08
Position 834: 2.834053480199153e-09
Position 882: 2.7717410448136083e-09
Position 825: 2.4209727306144076e-09
Position 329: 1.0081207635072745e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8876: 0.9302433414782878
Position 15366: 0.6568893365732086
Position 2922: 0.43012371509393194
Position 9306: 0.3677509497129428
Position 2675: 0.10007207346711083
Position 14858: 0.09778257525431001
Position 7986: 0.09318354458216055
Position 7493: 0.064105103511647
Position 8100: 0.06333668415755656
Position 5376: 0.05324600821615384
Position 857: 0.04837854560353532
Position 7848: 0.04509540674321693
Position 15744: 0.04348945327438689
Position 15653: 0.042619154320622236
Position 5125: 0.042502121183190335
Position 13577: 0.03612459080225767
Position 15772: 0.03584131516206028
Position 16269: 0.03538342126281484
Position 2342: 0.029491783180274296
Position 215: 0.029315291068900556
Position 13056: 0.02777455334946972
Position 745: 0.025652612995431402
Position 1101: 0.022857250572899904
Position 2431: 0.017930884133048688
Position 6911: 0.01733571392965553
Position 5200: 0.016686547163847393
Position 8163: 0.01664898949777148
Position 2927: 0.015110743849948293
Position 3118: 0.012932657202727788
Position 1173: 0.01205436700236479
Position 15632: 0.009612454575444011
Position 7239: 0.009070904123493677
Position 2827: 0.008413842925430126
Position 6939: 0.00840183110829207
Position 2261: 0.007837886587815625
Position 5575: 0.007538517676728456
Position 9920: 0.0070341250379402235
Position 12309: 0.006734403766580115
Position 969: 0.00641052896859932
Position 16168: 0.006079042336432757
Position 6942: 0.006013579270692024
Position 11165: 0.005819102181701145
Position 15911: 0.005425488427821264
Position 2819: 0.005310768320969991
