Gene = SRA1
index = 1328
Annotated 5SS: [ 883 1164 6329 7250]
Annotated 3SS: [1037 6125 7140 7398]
SMsplice 5SS: [  49  883 1164 7250]
SMsplice 3SS: [ 717 1037 7140 7398]
top_k =  1000
Partition function (log Z): -3.8363080493783848

Sorted 5' Splice Sites (High to Low Probability):
Position 1164: 0.9849050025001305
Position 7250: 0.8855114095192823
Position 883: 0.7733711560923162
Position 49: 0.6395053702978799
Position 7470: 0.3828870203110812
Position 6329: 0.3021992894646898
Position 869: 0.11738858473755262
Position 7485: 0.10983406134809598
Position 1701: 0.07287521338211791
Position 6183: 0.05636661012528459
Position 550: 0.049795555340985356
Position 7256: 0.04152787956663017
Position 4123: 0.03330727737202175
Position 2391: 0.032018804288634774
Position 374: 0.031040046012474516
Position 2789: 0.028995643429979845
Position 4188: 0.028603665484314506
Position 1744: 0.02527186997784005
Position 803: 0.009381209588744896
Position 462: 0.005971766535294861
Position 3845: 0.005951509232421895
Position 243: 0.005015225003574266
Position 7474: 0.004935980397247719
Position 260: 0.0035229208053176126
Position 7315: 0.003281945493424015
Position 94: 0.0032270286807303534
Position 6350: 0.0031432927308232502
Position 2471: 0.0028933296290192
Position 325: 0.0027369265951677833
Position 7268: 0.002674855149365575
Position 2829: 0.0024431841763084498
Position 160: 0.0022495936177831886
Position 1341: 0.0020794070768928286
Position 913: 0.0012981425410904467
Position 1216: 0.001290605246689723
Position 7936: 0.0011126298781769964
Position 456: 0.0008424335313233517
Position 7813: 0.0007989033862454253
Position 126: 0.0007266304656406484
Position 1726: 0.0007201417331665586
Position 1515: 0.0005259209883789629
Position 548: 0.000512191409579639
Position 53: 0.0005061366606013151
Position 483: 0.0004864495155675264
Position 7147: 0.00047776620817676377
Position 1309: 0.0004684077915141507
Position 7219: 0.0003976589361025621
Position 4004: 0.00039048238694001057
Position 873: 0.0003506842588338839
Position 3772: 0.0003489787863173517
Position 320: 0.00032393918155431604
Position 354: 0.0003052855528812505
Position 477: 0.0002569507789771028
Position 523: 0.0002487913638092225
Position 7802: 0.00024782190112634825
Position 1291: 0.00024051938770663884
Position 1731: 0.00021508302940020972
Position 640: 0.00018236903087762916
Position 554: 0.00016022497184644183
Position 351: 0.00014567209404924437
Position 4479: 0.00013261537975441212
Position 5240: 0.0001282497025247849
Position 359: 0.00011366977842648111
Position 1752: 0.00010994478723634186
Position 113: 0.00010683198558769332
Position 6869: 9.623477372084958e-05
Position 278: 8.838825317796184e-05
Position 162: 8.118966606450268e-05
Position 7243: 7.97294851509967e-05
Position 4784: 6.632250699326689e-05
Position 492: 6.127131509502522e-05
Position 3233: 5.84117179268424e-05
Position 34: 5.4004482948615716e-05
Position 5918: 4.61046723478989e-05
Position 5464: 4.49960763028385e-05
Position 647: 4.4028959665518004e-05
Position 2042: 4.121839481189775e-05
Position 1133: 3.4742040441181884e-05
Position 665: 3.214331772990871e-05
Position 941: 2.7979078708770595e-05
Position 130: 2.651174407867737e-05
Position 517: 2.5701636140267338e-05
Position 92: 2.4113935673880292e-05
Position 3620: 2.1838855455589236e-05
Position 730: 2.144742754700186e-05
Position 954: 2.1195296749680336e-05
Position 117: 1.9245623001363727e-05
Position 785: 1.696889717931608e-05
Position 916: 9.255570092509792e-06
Position 852: 9.120621245361172e-06
Position 1168: 8.515460268891562e-06
Position 254: 6.252279708628851e-06
Position 1352: 5.625680279613051e-06
Position 1354: 5.2152684323579185e-06
Position 1707: 3.6451452068515234e-06
Position 1435: 3.12010602185281e-06
Position 103: 3.114454670976345e-06
Position 5559: 2.815322615018002e-06
Position 213: 2.747149500786551e-06
Position 140: 2.6351154662104453e-06
Position 206: 2.6289121054359815e-06
Position 14: 2.2611076155980663e-06
Position 1214: 1.6142305381194413e-06
Position 362: 1.5817135147440144e-06
Position 787: 9.111418576329877e-07
Position 2440: 5.892262714414724e-07
Position 1474: 5.704339413353254e-07
Position 111: 4.3976763560645407e-07
Position 708: 4.031167867785224e-07
Position 1297: 2.9875154652934445e-07
Position 4279: 2.504485168764509e-07
Position 1528: 2.2601397229461448e-07
Position 7415: 1.5611200093744923e-07
Position 1620: 1.2503986688972196e-07
Position 1791: 9.355197264640134e-08
Position 4213: 2.98758649198011e-08
Position 3273: 2.6866887620152858e-08
Position 1179: 9.204677090426338e-10
Position 301: 4.2414626508736706e-10
Position 105: 4.139003625288328e-10
Position 143: 2.708618461073021e-11
