Gene = RPL12
index = 1195
Annotated 5SS: [ 125  675 1796 2125 3069 3529]
Annotated 3SS: [ 600 1696 2042 2981 3415 3678]
SMsplice 5SS: [ 125  675 1796 2125 3069 3529]
SMsplice 3SS: [ 600 1696 2042 2981 3415 3678]
top_k =  1000
Partition function (log Z): 8.583892631597166

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9920688870212058
Position 3529: 0.9863266535737529
Position 3069: 0.9860638188875718
Position 675: 0.8758284302580771
Position 2125: 0.875403741736988
Position 1796: 0.4969655295514413
Position 2823: 0.06041156270111221
Position 2675: 0.020342115634076445
Position 2155: 0.016125632567345758
Position 356: 0.013931914267021964
Position 817: 0.012991442176653167
Position 2263: 0.00846035343581722
Position 2161: 0.0081501067066241
Position 758: 0.0065895695255288435
Position 1043: 0.005924668902211037
Position 3087: 0.005752010918912675
Position 1841: 0.005465388156380558
Position 1886: 0.005246921220267255
Position 1582: 0.005024322544264479
Position 3553: 0.0029772488614905864
Position 1592: 0.002891270320155109
Position 1374: 0.0028572051520499076
Position 297: 0.0028131050153597814
Position 2542: 0.0026440988622954214
Position 121: 0.0026165929395984395
Position 2536: 0.002591621660274452
Position 622: 0.0025137966104442663
Position 1931: 0.002323293459127352
Position 2501: 0.0021624541432986107
Position 2283: 0.0017339964099593612
Position 1419: 0.0016406448002725695
Position 830: 0.0015860485217047294
Position 1070: 0.0015371978000495712
Position 2796: 0.0015092139255501744
Position 2834: 0.001226781926376853
Position 810: 0.0011724652277875763
Position 670: 0.0008731318026619748
Position 3260: 0.0008600569315255388
Position 788: 0.0008550032867521005
Position 2492: 0.000797539069422425
Position 2380: 0.0007672782124091184
Position 1082: 0.0006138164789617002
Position 1621: 0.0005339185547158026
Position 301: 0.0005128393165756331
Position 1737: 0.0004611510472714703
Position 2486: 0.0004558803227700702
Position 611: 0.0004438724753175747
Position 3102: 0.00043674366968223297
Position 433: 0.00039016159469078537
Position 3559: 0.00038873807781398764
Position 1959: 0.000383925404458585
Position 1032: 0.00033503673229895816
Position 2243: 0.00031201133938951015
Position 2225: 0.0002647270476782186
Position 1829: 0.00026374556991787083
Position 627: 0.00024915008636337447
Position 2668: 0.000248004934537231
Position 2165: 0.00023939080439231062
Position 3155: 0.00021952660374348256
Position 395: 0.0001817616824355724
Position 137: 0.0001778363912195398
Position 631: 0.00012901072505812342
Position 1026: 0.00011373987858046029
Position 1028: 0.0001029736797641919
Position 854: 0.0001029243456789348
Position 2011: 9.560058493250579e-05
Position 914: 9.038483928804028e-05
Position 1556: 8.573932414701339e-05
Position 867: 8.21762436096373e-05
Position 515: 7.216607460852122e-05
Position 3344: 6.731426887504911e-05
Position 2342: 6.683910682619434e-05
Position 3509: 6.621692875076545e-05
Position 2129: 6.119069857840022e-05
Position 495: 6.079317806746199e-05
Position 431: 4.942199022812699e-05
Position 520: 4.5022163372170444e-05
Position 2810: 4.1206693183731936e-05
Position 99: 3.847514537238777e-05
Position 2049: 3.758682037714873e-05
Position 2420: 3.672481507787034e-05
Position 1381: 3.185155977345976e-05
Position 200: 3.17484643200339e-05
Position 2266: 2.4899564026985212e-05
Position 1430: 2.39200443566249e-05
Position 30: 2.2892785829865373e-05
Position 3367: 2.0192139917417197e-05
Position 3105: 1.7767053401037784e-05
Position 1399: 1.4858797318666259e-05
Position 471: 1.1549777234534847e-05
Position 3354: 1.0090796931967639e-05
Position 61: 8.518398881406595e-06
Position 3148: 6.027323303924427e-06
Position 3447: 5.991800118315684e-06
Position 522: 5.892667824723258e-06
Position 437: 5.827887184943363e-06
Position 3533: 5.501002587574004e-06
Position 3580: 5.087084208476384e-06
Position 490: 4.676743574725914e-06
Position 3458: 3.2828492778114343e-06
Position 242: 3.0005726938145688e-06
Position 3506: 2.5672730917683536e-06
Position 184: 1.4070789590407557e-06
Position 140: 1.1694694051672768e-06
Position 3616: 1.1155556875707628e-06
Position 3604: 5.774689182284127e-07
Position 365: 5.492159433978778e-07
Position 244: 4.3324701505137537e-07
Position 833: 3.064058909181518e-07
Position 3451: 2.6346145875780835e-07
Position 45: 2.610590588140168e-07
Position 3547: 2.1544261145181783e-07
Position 903: 1.534564531308446e-07
Position 295: 1.406429541266305e-07
Position 835: 1.0588864786406399e-07
Position 3463: 1.0425422218527735e-07
Position 881: 9.459005419837729e-08
Position 129: 7.657995845628445e-08
Position 883: 6.758035279838706e-08
Position 3122: 4.685428762591559e-08
Position 3623: 2.8907938699922472e-08
Position 1064: 2.5154981362652766e-08
Position 326: 2.0643301909313362e-08
Position 837: 1.4777754374696756e-08
Position 600: 6.4473710383565145e-09
Position 375: 5.307478641398981e-09
Position 740: 5.2928668180142976e-09
Position 994: 3.1852395462599305e-09
Position 552: 3.620555806846542e-10
Position 48: 6.2063523561299785e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3678: 0.9977343349846802
Position 2981: 0.9514554013426334
Position 3415: 0.9240459655332995
Position 600: 0.8737133399590277
Position 2042: 0.8187433903247615
Position 1696: 0.5031366941435977
Position 1883: 0.04113510135082659
Position 2728: 0.034225876481748435
Position 2945: 0.028890971314905648
Position 2204: 0.02488100141719285
Position 576: 0.024160433848119327
Position 2743: 0.018890072712535892
Position 2048: 0.01836119000990905
Position 3296: 0.0174549794168881
Position 3447: 0.015403005782801247
Position 2771: 0.009097659260703168
Position 3344: 0.008404495437907429
Position 990: 0.007891375958265851
Position 3034: 0.0075099014414940985
Position 1986: 0.0065116258467603
Position 3146: 0.006309444853578793
Position 216: 0.005874519038708127
Position 3363: 0.0056404381839823955
Position 1866: 0.005071679799124218
Position 2599: 0.0047032205865689
Position 2436: 0.004509020824850862
Position 1460: 0.003909419597370479
Position 3427: 0.003681333504588721
Position 230: 0.003616154850202713
Position 1270: 0.003585780834194745
Position 2314: 0.0035700163944350468
Position 300: 0.003071727937242859
Position 3451: 0.002845218659926647
Position 3354: 0.0026973343087328414
Position 2082: 0.002662837915163809
Position 1998: 0.0021433181854827133
Position 2010: 0.0020303635518752155
Position 1475: 0.0018486283953434563
Position 3234: 0.0016783713215714653
Position 1980: 0.0015694002542472022
Position 2707: 0.001500002669713365
Position 2795: 0.001456833567088273
Position 1621: 0.001391834640620629
Position 1709: 0.0013647756073704768
Position 656: 0.0012037365076139216
Position 2991: 0.0010629108097342515
Position 3506: 0.0010361750848931065
Position 901: 0.0009170618137461135
Position 505: 0.0008978981248360853
Position 1171: 0.0008778710294171906
Position 537: 0.0008572875178332801
Position 1638: 0.0008331595576844559
Position 725: 0.0008279557339859024
Position 1487: 0.0007643447193075178
Position 3194: 0.0007552435541576969
Position 3680: 0.0007398526788161573
Position 1729: 0.0007355950116878054
Position 3272: 0.0007341153805679794
Position 1581: 0.0006815079870329793
Position 2667: 0.0006683572248128723
Position 2027: 0.0006544308459473009
Position 1562: 0.0006205144782212238
Position 2247: 0.0006137508287268017
Position 285: 0.0005403179578932165
Position 2653: 0.0004987261659988656
Position 3304: 0.0004889587320287877
Position 1504: 0.0004759734086413352
Position 3710: 0.0004753620978694095
Position 1437: 0.00043423955149565817
Position 1194: 0.0004299593706517023
Position 2626: 0.0004057862006023202
Position 1511: 0.00039097106548230615
Position 354: 0.0003888121818041258
Position 2610: 0.000348059705943082
Position 399: 0.0003295380604479324
Position 1518: 0.0003109707017036503
Position 1604: 0.0002983941104844879
Position 1918: 0.0002980448941430795
Position 1942: 0.0002916135221186003
Position 191: 0.0002908664217040684
Position 2530: 0.000286348216063305
Position 1418: 0.0002524042163299748
Position 1890: 0.00023713682824417768
Position 1067: 0.0002346553268674418
Position 2450: 0.00022748436432092298
Position 3383: 0.00021606592346136755
Position 1591: 0.00021338531296938963
Position 2016: 0.00019610934453589534
