Gene = MSTO1
index = 889
Annotated 5SS: [ 108  336  884 1067 1379 1603 1876 2092 2346 2751 3009 3342 3542]
Annotated 3SS: [ 199  813  990 1323 1463 1757 1956 2192 2618 2823 3236 3431 3833]
SMsplice 5SS: [ 108  336 1379 1603 1876 2092 2346 2751 3009 3342 3542]
SMsplice 3SS: [ 199 1201 1463 1695 1956 2192 2618 2823 3199 3431 3833]
top_k =  1000
Partition function (log Z): 13.688643155001163

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.9646720113811968
Position 336: 0.9392062838051856
Position 2092: 0.9105017314398514
Position 3009: 0.9044398138123443
Position 1603: 0.8847780478618069
Position 108: 0.8493135023172975
Position 3342: 0.796330639643945
Position 3542: 0.7652349724588943
Position 1876: 0.759964129779995
Position 1379: 0.7323547548258172
Position 2346: 0.7261231551836285
Position 1067: 0.2728317980671611
Position 1727: 0.2048432081018431
Position 1131: 0.14690093828489798
Position 3509: 0.11838400434080479
Position 751: 0.1152882668496623
Position 113: 0.11182825154694344
Position 920: 0.11058124274034913
Position 884: 0.08111711121031082
Position 737: 0.05105765384498374
Position 541: 0.041209265122231574
Position 3575: 0.034632224588185684
Position 270: 0.03292585099616146
Position 3553: 0.03082249430044459
Position 924: 0.023965454476586618
Position 2984: 0.023064850049945705
Position 341: 0.01815068612291182
Position 897: 0.01776982722644964
Position 2967: 0.017587789971053015
Position 909: 0.013275188885855622
Position 2775: 0.013142000964858874
Position 1439: 0.011475476213784487
Position 1534: 0.010493882193518633
Position 729: 0.009833830766925926
Position 1766: 0.009187817767620511
Position 1999: 0.008402403103371139
Position 1575: 0.006315448991523543
Position 4029: 0.004811706489552245
Position 2763: 0.004785616694705811
Position 2287: 0.004731554519037311
Position 3751: 0.0038971865497695627
Position 45: 0.003657844480959285
Position 658: 0.002993131490869763
Position 1237: 0.002642987699654811
Position 719: 0.0024982272768859053
Position 2111: 0.002112102428382081
Position 1588: 0.00208525447037465
Position 265: 0.0018127326364100014
Position 3348: 0.0015621102588733195
Position 2356: 0.001407803085967221
Position 1334: 0.0013413409735444494
Position 2712: 0.0012961952647542417
Position 2933: 0.0012092339417749207
Position 1529: 0.001188739531523682
Position 1099: 0.0011326054324294786
Position 1862: 0.000995601771970371
Position 22: 0.0009780801486413268
Position 3354: 0.0009719803034822478
Position 3018: 0.0008448605525833722
Position 841: 0.0007480178155382237
Position 352: 0.0006729333619390789
Position 2974: 0.0006543196111659828
Position 3546: 0.0006393809321111946
Position 888: 0.0006392687472388721
Position 76: 0.000628099029971222
Position 705: 0.00047631301529524225
Position 814: 0.00036626878700397083
Position 3213: 0.000341874366669291
Position 3022: 0.00031168525989854113
Position 1343: 0.00029424994023201877
Position 2740: 0.0002675392684279941
Position 567: 0.00020922509834731882
Position 2350: 0.00020703343093245985
Position 1115: 0.0002017466088770255
Position 1300: 0.00020095331428132498
Position 4026: 0.00019612566071399573
Position 2319: 0.00017608126387989474
Position 3633: 0.0001509968980891461
Position 1416: 0.00013903856228328644
Position 2770: 0.00013423214812963342
Position 2236: 0.00013033360766512945
Position 582: 0.00012265319535298592
Position 2537: 0.0001216795081782045
Position 1852: 0.00012164869392096564
Position 2703: 9.87871421158136e-05
Position 1214: 9.100962551354256e-05
Position 1815: 8.947644981396816e-05
Position 1892: 8.662457231671773e-05
Position 1354: 8.172796969037194e-05
Position 3309: 8.015751657630037e-05
Position 4059: 7.891770618975361e-05
Position 3038: 6.528843603864646e-05
Position 494: 6.440029319022064e-05
Position 2075: 5.273733815200427e-05
Position 1327: 5.0723694328454434e-05
Position 2268: 4.953013609738142e-05
Position 3281: 4.765909997499853e-05
Position 769: 4.759613101555769e-05
Position 2087: 4.7529450400453714e-05
Position 3514: 4.646773725458524e-05
Position 1712: 4.5928871255235795e-05
Position 732: 3.838602275685256e-05
Position 95: 3.0444429009932876e-05
Position 1550: 2.632542022567176e-05
Position 1337: 2.1390388802500913e-05
Position 1464: 2.133368056832916e-05
Position 344: 1.880081475588469e-05
Position 960: 1.7264942304180722e-05
Position 2460: 1.6791925952882344e-05
Position 676: 1.3269979866273078e-05
Position 59: 1.2722901743962801e-05
Position 81: 1.1072613892679131e-05
Position 1345: 1.0976124032634625e-05
Position 955: 1.0018969825283901e-05
Position 2126: 8.863287643591703e-06
Position 2827: 8.024643013278111e-06
Position 250: 1.1223728595143726e-06
Position 163: 7.008167502496811e-07
Position 585: 6.302738703898306e-07
Position 389: 3.205232028033276e-07
Position 155: 3.1545296313185946e-07
Position 3809: 3.037001863526016e-07
Position 3689: 1.1763888630168419e-07
Position 9: 9.993958928613237e-08
Position 3615: 9.863189496936545e-08
Position 1796: 9.839166984278385e-08
Position 3697: 6.811590051696059e-08
Position 3626: 6.17312345422119e-08
Position 3524: 1.8299131897264955e-08
Position 2779: 1.8228482987486062e-08
Position 2465: 1.3117032287142119e-08
Position 2405: 6.781518819236742e-10
Position 3463: 5.870314332617417e-10
Position 260: 2.36960747707476e-10
Position 596: 1.2360646101573153e-11
Position 382: 1.1760071205878604e-11
Position 2670: 5.681557846954159e-12
Position 181: 4.516532072060422e-13
Position 403: 2.6562515065361516e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 199: 0.9613395167741053
Position 1463: 0.926281741861428
Position 3431: 0.90597548562913
Position 1695: 0.8785607687937765
Position 1956: 0.7543393894986506
Position 3833: 0.7231275897242402
Position 2192: 0.6984168036050897
Position 2823: 0.5881186999283324
Position 1201: 0.5717233290502216
Position 2618: 0.4939654460032666
Position 813: 0.43854600923425735
Position 3199: 0.3408479051130887
Position 2866: 0.33843267239709895
Position 2641: 0.29452205521461855
Position 3236: 0.2667706763059677
Position 990: 0.19471847316501684
Position 2580: 0.18925089280429483
Position 1965: 0.12332453951857208
Position 3155: 0.11956945360868128
Position 3889: 0.11691202312058091
Position 1221: 0.09908455879771517
Position 604: 0.09713854838341433
Position 414: 0.07449630161439763
Position 3121: 0.060468248226247454
Position 3461: 0.05778648711930947
Position 4389: 0.05113258055034875
Position 1757: 0.04942724250280661
Position 1323: 0.04579923206946851
Position 2002: 0.03762920985890882
Position 674: 0.02834269512610522
Position 1185: 0.02828591025111463
Position 3836: 0.02816946795593358
Position 3808: 0.0257082732999723
Position 2895: 0.02304534456318459
Position 2229: 0.019250073022016184
Position 1514: 0.0163658729042676
Position 439: 0.012073662939491735
Position 4275: 0.011075379760849194
Position 2195: 0.0073062797740400505
Position 1033: 0.006884688936401976
Position 3240: 0.00668661196201794
Position 4480: 0.006543874997413233
Position 2260: 0.006299515258304314
Position 433: 0.0061837704598488846
Position 994: 0.005136821336597826
Position 4587: 0.005043310195715606
Position 2658: 0.004240401228993597
Position 3494: 0.003992527810361979
Position 1806: 0.003823539918264531
Position 953: 0.0038119978757350913
Position 931: 0.003660432365558287
Position 3205: 0.0035861674312645405
Position 4356: 0.00298104697472254
Position 1165: 0.002828476121119984
Position 1789: 0.0027114489325918588
Position 907: 0.0026051478706414057
Position 1656: 0.002590788572575386
Position 389: 0.0023293582490809626
Position 817: 0.002036049420560362
Position 4178: 0.0019496780663088497
Position 2703: 0.0019249571573687002
Position 3945: 0.0019183421915030545
Position 559: 0.0017525345813833556
Position 879: 0.0016559709992399424
Position 571: 0.0015515322626233241
Position 1064: 0.0015127535805754852
Position 960: 0.00138107338890017
Position 3615: 0.0013504634009571493
Position 2871: 0.0013385231101185702
Position 520: 0.0013157922531415978
Position 4452: 0.0012435014737610728
Position 1902: 0.0012169733158924915
Position 4518: 0.0011205275805668412
Position 3250: 0.0010736323680674978
Position 853: 0.001061300652387461
Position 3668: 0.0010487479624635653
Position 4222: 0.0009497233722023258
Position 1157: 0.0009431844147215912
Position 1049: 0.000865998344688727
Position 4123: 0.0008399441029395193
Position 1796: 0.0007862629313093996
Position 3133: 0.0007733179210255615
Position 4320: 0.0006804739218517576
Position 4522: 0.000676116754540054
Position 1875: 0.000673710606558236
Position 1815: 0.0006577528499370537
Position 641: 0.0006174749410513344
Position 3776: 0.0005799411049258495
Position 4507: 0.0005587175249809729
Position 3633: 0.0005466062066850704
Position 1821: 0.0005016622789640167
Position 3768: 0.0004920706210076029
Position 3324: 0.000482935242543338
Position 1225: 0.0004767262386615115
Position 232: 0.0004537855592514678
Position 630: 0.0004011476114198067
Position 494: 0.0003863660696558232
Position 686: 0.00038111359995851894
Position 863: 0.0003480346956815877
Position 1246: 0.00031536385757866014
Position 4200: 0.0003012668721699966
Position 2323: 0.0002750397487406086
Position 1701: 0.0002725117555456443
Position 1124: 0.0002630322246020126
Position 2439: 0.000233757436128226
Position 1585: 0.00019291841722261807
Position 2379: 0.0001880304889266884
Position 4092: 0.00018063598713226873
Position 2967: 0.00017535315644542503
Position 1765: 0.0001678672115454822
Position 3673: 0.0001669945501961815
Position 2201: 0.00016265700426003555
Position 3899: 0.00015937700683709132
Position 2833: 0.00014812878222020446
Position 2836: 0.00014552863177055432
Position 1762: 0.0001444180860155926
Position 2476: 0.00014437624300075774
Position 4601: 0.0001385150698559495
Position 4704: 0.00013850857381416523
Position 2501: 0.00013740495681314885
Position 1857: 0.00012916360872952998
Position 2587: 0.00012611111531806083
Position 1327: 0.00012444118444431183
Position 541: 0.00012163241870082838
Position 834: 0.0001184101488656055
Position 3321: 0.00010905783004909254
Position 3500: 9.786604896581952e-05
Position 1378: 9.419249862737226e-05
Position 3534: 8.425728881563942e-05
Position 1016: 7.989782331225638e-05
Position 3741: 7.841997906003764e-05
Position 3176: 7.565885816424905e-05
Position 690: 7.263074804649562e-05
Position 955: 6.963354036381029e-05
Position 1569: 6.740770056930594e-05
Position 2010: 6.675943505825933e-05
Position 4539: 5.781553642980043e-05
Position 1617: 5.512818604844275e-05
Position 616: 5.474041719644475e-05
Position 1516: 5.254602936198627e-05
Position 1548: 5.162085680135404e-05
Position 657: 4.796350570928522e-05
Position 840: 4.768572811320258e-05
Position 652: 4.4746876990462586e-05
Position 2971: 4.191409722819288e-05
Position 4682: 4.067879555446087e-05
Position 836: 3.96211279807493e-05
Position 235: 3.88649242345834e-05
Position 1228: 3.719723520779707e-05
Position 3309: 3.598242297923941e-05
Position 1256: 3.1834364292428424e-05
Position 503: 3.0271116011109812e-05
Position 3295: 2.9766021123315143e-05
Position 1018: 2.9737164629262124e-05
Position 2041: 2.603912815877077e-05
Position 2405: 2.4704901733976672e-05
Position 3994: 2.1404529759825587e-05
Position 1838: 2.119790552619445e-05
Position 1825: 2.0739356893170432e-05
Position 2670: 2.0678548532016346e-05
Position 4491: 1.9877537275148277e-05
Position 4024: 1.8851893899524378e-05
Position 4525: 1.696276091222374e-05
Position 3909: 1.612084707663327e-05
Position 334: 1.4329187040297245e-05
Position 447: 1.3939789974739993e-05
Position 2312: 1.3466920715735132e-05
Position 3327: 1.136791756035364e-05
Position 295: 9.796051451099915e-06
Position 1424: 9.759646880487184e-06
Position 528: 9.502021386351642e-06
Position 2839: 8.53976973559169e-06
Position 3626: 8.457429113513497e-06
Position 107: 8.408718057569742e-06
Position 1000: 8.258693533526746e-06
Position 2593: 7.187762801070273e-06
Position 2446: 7.020719925311544e-06
Position 155: 6.890357572915515e-06
Position 247: 5.379447999198516e-06
Position 481: 5.131947028729391e-06
Position 218: 4.447964286376477e-06
Position 1588: 3.399165555672066e-06
Position 2409: 2.840053842694897e-06
Position 505: 2.7224206960636364e-06
Position 104: 2.4302918661433177e-06
Position 2457: 2.0419978484415667e-06
Position 2293: 1.4456402298753549e-06
Position 298: 1.3797237655032005e-06
Position 245: 9.926368288443415e-07
Position 537: 7.56928353588523e-07
Position 138: 6.665478094609809e-07
Position 736: 5.380421563116894e-07
Position 452: 3.0870429537371705e-07
Position 168: 2.703260108813886e-07
Position 455: 2.2763259109945978e-07
Position 2940: 2.1870369014643928e-07
Position 705: 1.7126920167293918e-07
Position 135: 1.1983460067660435e-07
Position 728: 7.391772254783754e-08
Position 545: 5.897099375958996e-08
Position 1703: 4.939662380739309e-08
Position 725: 3.563465423516653e-08
Position 124: 3.059038377934709e-08
Position 350: 2.4618021422843303e-08
Position 340: 2.1297974279400873e-08
Position 698: 1.5770030899240797e-08
Position 460: 8.721104269972352e-09
Position 117: 8.680180124669521e-10
Position 356: 5.552233932653085e-10
Position 112: 4.794612746854008e-10
Position 352: 1.1242034635677904e-11
