Gene = RP11-96L14.7
index = 1182
Annotated 5SS: [205 666]
Annotated 3SS: [ 485 1222]
SMsplice 5SS: [205 666]
SMsplice 3SS: [ 485 1615]
top_k =  1000
Partition function (log Z): -5.926505512059404

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9863507696029968
Position 666: 0.6250138724113617
Position 1284: 0.28566672447870317
Position 11: 0.27458066515031876
Position 1109: 0.05144609592721719
Position 1379: 0.03122761328253856
Position 52: 0.03049481818533435
Position 1115: 0.02730308005439452
Position 670: 0.026388138968289426
Position 499: 0.024125674773484877
Position 600: 0.015584077293185089
Position 1808: 0.009354867891131022
Position 1438: 0.008737741247806801
Position 41: 0.008710737394437996
Position 492: 0.008205566322674834
Position 629: 0.003471029894527042
Position 1590: 0.0028930971485586557
Position 1430: 0.0025036416445157316
Position 1418: 0.0020344260418127323
Position 615: 0.001898484008778966
Position 1367: 0.0017489207235537963
Position 1676: 0.001649527014297896
Position 2105: 0.0005884910999677522
Position 1406: 0.0004643164472807221
Position 225: 0.0004073274686602119
Position 334: 0.00030868010389446414
Position 209: 0.00013066730545640998
Position 185: 0.00011397600881334644
Position 196: 2.259959524877798e-05
Position 686: 1.9963036453891333e-05
Position 845: 1.7716322107116293e-05
Position 1148: 1.3191413079442645e-05
Position 34: 9.239258553252983e-06
Position 537: 7.151394791941041e-06
Position 930: 6.728644304162447e-06
Position 387: 6.512153400403194e-06
Position 571: 5.594663824269754e-06
Position 1104: 4.8779352542241144e-06
Position 113: 2.142960879459938e-06
Position 354: 1.8799168449175689e-06
Position 1219: 1.4211655999528683e-06
Position 268: 1.390184651989169e-06
Position 1397: 1.0192883669351098e-06
Position 105: 8.313549996937612e-07
Position 45: 6.618638531406809e-07
Position 1501: 1.6816334939141572e-07
Position 381: 1.61897508592117e-07
Position 148: 1.451947780591277e-07
Position 523: 8.267596326257472e-08
Position 73: 4.569654942049849e-08
Position 87: 2.6724778168753323e-08
Position 292: 2.0312151818544518e-08
Position 549: 1.9790830463786396e-08
Position 198: 6.116768538503475e-10
Position 297: 2.0580420149273085e-10
Position 89: 1.6758882690268751e-10
Position 474: 1.1740148517318677e-12
Position 444: 5.1270001925217325e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 485: 0.6653586396216519
Position 1615: 0.49452936563772937
Position 1222: 0.40918225559066856
Position 131: 0.19997384394114714
Position 1015: 0.0853563953251831
Position 73: 0.07131960213825261
Position 401: 0.07011185439440729
Position 1098: 0.0696863078052864
Position 1470: 0.0368505863687172
Position 97: 0.03579673761112351
Position 444: 0.029691933887508765
Position 1378: 0.025995536387990317
Position 2214: 0.025478124790142182
Position 1986: 0.016296230919563146
Position 979: 0.01621477189691732
Position 491: 0.01511375656280595
Position 1493: 0.014304322882788037
Position 1942: 0.014246352674099775
Position 1180: 0.013631973724109354
Position 1675: 0.013137246591397542
Position 316: 0.012065078839369265
Position 1161: 0.010206329738087917
Position 1643: 0.006930294167408028
Position 961: 0.006847975289786058
Position 534: 0.006802216635771244
Position 1046: 0.005326774285139584
Position 1476: 0.005199599627980173
Position 1915: 0.004612778906092532
Position 284: 0.004423609975745059
Position 1409: 0.004336809623603092
Position 596: 0.004209385017266605
Position 720: 0.0040268110732424615
Position 1367: 0.003175303592953305
Position 781: 0.003055564990735164
Position 802: 0.002878667910812899
Position 1017: 0.002545139284407642
Position 2169: 0.0022405962919715226
Position 1946: 0.0021651648115315245
Position 1540: 0.0018810211090083619
Position 736: 0.0015361168962150795
Position 1236: 0.0015251129865885265
Position 1051: 0.001445201706441976
Position 373: 0.0011565264160781428
Position 1795: 0.0010436341359095563
Position 1735: 0.0009414179557279233
Position 1757: 0.0009257706441436664
Position 1136: 0.0007282973736877303
Position 1245: 0.0006971812105167362
Position 549: 0.0006425071894695009
Position 877: 0.0005785844504437032
Position 415: 0.0004928959906926654
Position 313: 0.00044367767479977266
Position 288: 0.0004386252738310948
Position 2292: 0.0003451017938877392
Position 462: 0.0003270099011885999
Position 733: 0.0003103131944187457
Position 1127: 0.00026599359319416763
Position 807: 0.0002608172693742487
Position 2004: 0.00025509936093167144
Position 1024: 0.0002375988685717418
Position 919: 0.00019903145400525373
Position 637: 0.0001767803575932489
Position 934: 0.00016413397120518345
Position 263: 0.0001612394781990237
Position 906: 0.00015341428375028406
Position 2259: 0.00013217896131184783
Position 1108: 0.00012719842078171855
Position 204: 0.0001197758830728122
Position 139: 0.00011130897285073138
Position 1114: 0.0001031141124107976
Position 509: 4.75278931237869e-05
Position 730: 4.127752833768284e-05
Position 513: 3.7099664611983434e-05
Position 608: 3.2585059237452726e-05
Position 555: 2.9013597942124604e-05
Position 148: 2.3709005095816062e-05
Position 320: 1.8103259172735633e-05
Position 1112: 6.767757281532329e-06
Position 901: 6.622260520138066e-06
Position 495: 5.506622833349803e-06
Position 640: 5.085254564767777e-06
Position 1516: 3.5448263794819143e-06
Position 515: 3.4389023972319366e-06
Position 326: 3.0309083508487788e-06
Position 523: 2.3615252437439494e-06
Position 644: 2.1960868194715294e-06
Position 988: 1.5560016021410404e-06
Position 143: 1.5527699239454912e-06
Position 864: 1.4820527369997359e-06
Position 642: 1.4527645722529978e-06
Position 537: 1.0941804907199528e-06
Position 345: 5.401285557448627e-07
Position 1257: 4.2472528398911897e-07
Position 334: 1.781187217013476e-08
Position 338: 7.589566471413332e-09
Position 209: 2.601906642660522e-09
Position 503: 6.24063961180511e-12
