Gene = TNFRSF4
index = 1462
Annotated 5SS: [ 150  470 1141 1495 2191 2429]
Annotated 3SS: [ 346 1038 1427 1993 2299 2506]
SMsplice 5SS: [ 150  470 1495 2191 2429]
SMsplice 3SS: [ 346 1427 1993 2299 2506]
top_k =  1000
Partition function (log Z): 8.167208517465673

Sorted 5' Splice Sites (High to Low Probability):
Position 2429: 0.9962497350392263
Position 150: 0.9940905325138384
Position 1495: 0.9466563614314801
Position 2191: 0.9021906051638646
Position 1141: 0.5209446879734366
Position 470: 0.49050760605219285
Position 738: 0.07058727100756484
Position 2593: 0.06581620902697956
Position 427: 0.06331315643600849
Position 1271: 0.05461123931539061
Position 358: 0.053904760375435644
Position 456: 0.04204495076720218
Position 461: 0.039897234274167026
Position 388: 0.021501111585030278
Position 807: 0.021499845687335383
Position 1285: 0.015186546576223514
Position 1173: 0.011764530756157845
Position 1721: 0.009976837823026385
Position 2053: 0.00795921210033302
Position 1166: 0.005676864203043548
Position 848: 0.004432740145715542
Position 1778: 0.004292342906470122
Position 1707: 0.004089499738790189
Position 399: 0.003965748639490611
Position 395: 0.0038612351838948214
Position 1810: 0.0037357088378194045
Position 2629: 0.0034609562069889367
Position 1544: 0.0033209847229601
Position 1592: 0.003230746912923323
Position 2181: 0.0029320422692958913
Position 249: 0.0028189437020288656
Position 1235: 0.002129564528209987
Position 424: 0.0017770412553955095
Position 1535: 0.0017123612818800607
Position 751: 0.001563932155812902
Position 1048: 0.0012168019098354624
Position 1784: 0.001132882573617596
Position 1137: 0.0011235753047182447
Position 2651: 0.000993694658074972
Position 592: 0.0007370141480547451
Position 127: 0.0005362261171925022
Position 459: 0.0005071062895467286
Position 7: 0.00043900142350397647
Position 630: 0.0004012236422477078
Position 1150: 0.0003732132772815829
Position 1889: 0.00036547578715494033
Position 1292: 0.00031669284134319795
Position 1541: 0.0002080746162906689
Position 2467: 0.00015657724475516335
Position 610: 0.00014995902572150017
Position 1624: 0.00012402138467699242
Position 712: 9.375593543396317e-05
Position 2703: 7.653244719349429e-05
Position 799: 6.721643194461227e-05
Position 684: 6.468848518076694e-05
Position 1208: 4.3425660031761856e-05
Position 2376: 3.0057702049994226e-05
Position 167: 2.6569672700115625e-05
Position 2335: 2.3008312621423734e-05
Position 42: 2.283346463675538e-05
Position 1175: 1.8753749684706486e-05
Position 945: 1.8423758605943687e-05
Position 139: 1.2296282734486641e-05
Position 817: 1.2068500495947186e-05
Position 1188: 1.1643482235264928e-05
Position 1042: 1.0572912822052795e-05
Position 689: 3.7644831106428028e-06
